"time slot","timestamp","date time","max gain","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","log"
1,1498687800.0001004,"29/06/2017 06:10:00",41250000.0,1,3.917762041091919,609608,825121.5093527538,0.4400747306085757,0.0009911060333251953,14.999661684036255,0,"[825121.5093527538, 0, 0]","[1, 0, 0]","[]"
2,1498687815.0007532,"29/06/2017 06:10:15",41250000.0,2,4.8663575649261475,1233696,1826184.2537548118,0.9740151574970484,0.0088653564453125,14.999226570129395,0,"[825121.5093527538, 1826184.2537548118, 0]","[1, 1, 0]","[]"
3,1498687830.008845,"29/06/2017 06:10:30",41250000.0,3,4.326263904571533,3333296,4684414.888791082,2.4984493199563986,0.007841348648071289,14.999431371688843,0,"[825121.5093527538, 1826184.2537548118, 4684414.888791082]","[1, 1, 1]","[]"
4,1498687845.0161178,"29/06/2017 06:10:45",41250000.0,3,0,3592488,3592488.0,1.9149434250803066,0,15.008226156234741,0,"[825121.5093527538, 1826184.2537548118, 8276902.888791082]","[1, 1, 2]","['averageBytePerNet:[825121.5093527538, 1826184.2537548118, 4684414.888791082], numNetworkHighestAverageByte: 1']"
5,1498687860.024344,"29/06/2017 06:11:00",41250000.0,3,0,1854888,1854888.0,0.9887878387625302,0,15.007369041442871,0,"[825121.5093527538, 1826184.2537548118, 10131790.888791082]","[1, 1, 3]","['averageBytePerNet:[825121.5093527538, 1826184.2537548118, 4138451.444395541], numNetworkHighestAverageByte: 1']"
6,1498687875.031713,"29/06/2017 06:11:15",41250000.0,3,0,1533432,1533432.0,0.8174728871049135,0,15.00656008720398,0,"[825121.5093527538, 1826184.2537548118, 11665222.888791082]","[1, 1, 4]","['averageBytePerNet:[825121.5093527538, 1826184.2537548118, 3377263.6295970273], numNetworkHighestAverageByte: 1']"
7,1498687890.038273,"29/06/2017 06:11:30",41250000.0,3,0,2312456,2312456.0,1.2327705710818626,0,15.006561994552612,0,"[825121.5093527538, 1826184.2537548118, 13977678.888791082]","[1, 1, 5]","['averageBytePerNet:[825121.5093527538, 1826184.2537548118, 2916305.7221977706], numNetworkHighestAverageByte: 1']"
8,1498687905.044835,"29/06/2017 06:11:45",41250000.0,3,0,2747620,2747620.0,1.4646333162154377,0,15.007824659347534,0,"[825121.5093527538, 1826184.2537548118, 16725298.888791082]","[1, 1, 6]","['averageBytePerNet:[825121.5093527538, 1826184.2537548118, 2795535.7777582165], numNetworkHighestAverageByte: 1']"
9,1498687920.0526597,"29/06/2017 06:12:00",41250000.0,3,0,2010096,2010096.0,1.0708130717050364,0,15.017343759536743,0,"[825121.5093527538, 1826184.2537548118, 18735394.888791084]","[1, 1, 7]","['averageBytePerNet:[825121.5093527538, 1826184.2537548118, 2787549.814798514], numNetworkHighestAverageByte: 1']"
10,1498687935.0700035,"29/06/2017 06:12:15",41250000.0,3,0,2402136,2402136.0,1.2805974433453864,0,15.006345748901367,0,"[825121.5093527538, 1826184.2537548118, 21137530.888791084]","[1, 1, 8]","['averageBytePerNet:[825121.5093527538, 1826184.2537548118, 2676484.984113012], numNetworkHighestAverageByte: 1']"
11,1498687950.0763493,"29/06/2017 06:12:30",41250000.0,3,0,2050488,2050488.0,1.093100671826293,0,15.00676417350769,0,"[825121.5093527538, 1826184.2537548118, 23188018.888791084]","[1, 1, 9]","['averageBytePerNet:[825121.5093527538, 1826184.2537548118, 2642191.3610988855], numNetworkHighestAverageByte: 1']"
12,1498687965.0831134,"29/06/2017 06:12:45",41250000.0,3,0,2356992,2356992.0,1.2565398682907407,0,15.006237745285034,0,"[825121.5093527538, 1826184.2537548118, 25545010.888791084]","[1, 1, 10]","['averageBytePerNet:[825121.5093527538, 1826184.2537548118, 2576446.5431990093], numNetworkHighestAverageByte: 1']"
13,1498687980.0893512,"29/06/2017 06:13:00",41250000.0,3,0,2099196,2099196.0,1.1191065314094542,0,15.00622820854187,0,"[825121.5093527538, 1826184.2537548118, 27644206.888791084]","[1, 1, 11]","['averageBytePerNet:[825121.5093527538, 1826184.2537548118, 2554501.0888791084], numNetworkHighestAverageByte: 1']"
14,1498687995.0955794,"29/06/2017 06:13:15",41250000.0,3,0,2823876,2823876.0,1.5054280077626012,0,15.00636887550354,0,"[825121.5093527538, 1826184.2537548118, 30468082.888791084]","[1, 1, 12]","['averageBytePerNet:[825121.5093527538, 1826184.2537548118, 2513109.7171628256], numNetworkHighestAverageByte: 1']"
15,1498688010.1019483,"29/06/2017 06:13:30",41250000.0,3,0,2620728,2620728.0,1.3971312543428827,0,15.006338119506836,0,"[825121.5093527538, 1826184.2537548118, 33088810.888791084]","[1, 1, 13]","['averageBytePerNet:[825121.5093527538, 1826184.2537548118, 2539006.907399257], numNetworkHighestAverageByte: 1']"
16,1498688025.1082864,"29/06/2017 06:13:45",41250000.0,3,0,3079296,3079296.0,1.6415623740844203,0,15.006659746170044,0,"[825121.5093527538, 1826184.2537548118, 36168106.888791084]","[1, 1, 14]","['averageBytePerNet:[825121.5093527538, 1826184.2537548118, 2545293.145291622], numNetworkHighestAverageByte: 1']"
17,1498688040.1149461,"29/06/2017 06:14:00",41250000.0,3,0,2182356,2182356.0,1.1633955585626599,0,15.006803035736084,0,"[825121.5093527538, 1826184.2537548118, 38350462.888791084]","[1, 1, 15]","['averageBytePerNet:[825121.5093527538, 1826184.2537548118, 2583436.2063422203], numNetworkHighestAverageByte: 1']"
18,1498688055.1217492,"29/06/2017 06:14:15",41250000.0,3,0,1922184,1922184.0,1.024752876269772,0,15.006029605865479,0,"[825121.5093527538, 1826184.2537548118, 40272646.888791084]","[1, 1, 16]","['averageBytePerNet:[825121.5093527538, 1826184.2537548118, 2556697.5259194057], numNetworkHighestAverageByte: 1']"
19,1498688070.1277788,"29/06/2017 06:14:30",41250000.0,3,0,2640924,2640924.0,1.4078337774688048,0,15.00702166557312,0,"[825121.5093527538, 1826184.2537548118, 42913570.888791084]","[1, 1, 17]","['averageBytePerNet:[825121.5093527538, 1826184.2537548118, 2517040.430549443], numNetworkHighestAverageByte: 1']"
20,1498688085.1348004,"29/06/2017 06:14:45",41250000.0,3,0,3544992,3544992.0,1.8897923054827226,0,15.006906270980835,0,"[825121.5093527538, 1826184.2537548118, 46458562.888791084]","[1, 1, 18]","['averageBytePerNet:[825121.5093527538, 1826184.2537548118, 2524327.699340652], numNetworkHighestAverageByte: 1']"
21,1498688100.1417067,"29/06/2017 06:15:00",41250000.0,3,0,2651616,2651616.0,1.4136088341453443,0,15.006222009658813,0,"[825121.5093527538, 1826184.2537548118, 49110178.888791084]","[1, 1, 19]","['averageBytePerNet:[825121.5093527538, 1826184.2537548118, 2581031.2715995046], numNetworkHighestAverageByte: 1']"
22,1498688115.1479287,"29/06/2017 06:15:15",41250000.0,3,0,1791504,1791504.0,0.9550675822818803,0,15.006301403045654,0,"[825121.5093527538, 1826184.2537548118, 50901682.888791084]","[1, 1, 20]","['averageBytePerNet:[825121.5093527538, 1826184.2537548118, 2584746.2573047937], numNetworkHighestAverageByte: 1']"
23,1498688130.15423,"29/06/2017 06:15:30",41250000.0,3,0,1812888,1812888.0,0.9664577353128689,0,15.006454467773438,0,"[825121.5093527538, 1826184.2537548118, 52714570.888791084]","[1, 1, 21]","['averageBytePerNet:[825121.5093527538, 1826184.2537548118, 2545084.1444395543], numNetworkHighestAverageByte: 1']"
