"time slot","timestamp","date time","max gain","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","log"
1,1498907400.0001101,"01/07/2017 19:10:00",41250000.0,1,4.311551094055176,629880,883968.2347492593,0.47145582498066574,0.0008423328399658203,14.999805927276611,0,"[883968.2347492593, 0, 0]","[1, 0, 0]","[]"
2,1498907415.0007584,"01/07/2017 19:10:15",41250000.0,2,3.2167487144470215,2606400,3317941.5275065294,1.769591822478052,0.007344245910644531,14.999804973602295,0,"[883968.2347492593, 3317941.5275065294, 0]","[1, 1, 0]","[]"
3,1498907430.0079076,"01/07/2017 19:10:30",41250000.0,3,4.4387593269348145,9225808,13103453.481007574,6.9887014733646895,0.009405851364135742,14.9995858669281,4344,"[883968.2347492593, 3317941.5275065294, 13103453.481007574]","[1, 1, 1]","[]"
4,1498907445.0168993,"01/07/2017 19:10:45",41250000.0,3,0,13798144,13798144.0,7.353964190388888,0,15.010292291641235,0,"[883968.2347492593, 3317941.5275065294, 26901597.481007576]","[1, 1, 2]","['averageBytePerNet:[883968.2347492593, 3317941.5275065294, 13103453.481007574], numNetworkHighestAverageByte: 1']"
5,1498907460.0271916,"01/07/2017 19:11:00",41250000.0,3,0,4648080,4648080.0,2.477674438959001,0,15.007879734039307,0,"[883968.2347492593, 3317941.5275065294, 31549677.481007576]","[1, 1, 3]","['averageBytePerNet:[883968.2347492593, 3317941.5275065294, 13450798.740503788], numNetworkHighestAverageByte: 1']"
6,1498907475.0350714,"01/07/2017 19:11:15",41250000.0,3,0,6390024,6390024.0,3.4066422822246967,0,15.00603461265564,0,"[883968.2347492593, 3317941.5275065294, 37939701.481007576]","[1, 1, 4]","['averageBytePerNet:[883968.2347492593, 3317941.5275065294, 10516559.16033586], numNetworkHighestAverageByte: 1']"
7,1498907490.041106,"01/07/2017 19:11:30",41250000.0,3,0,4510520,4510520.0,2.4046225916767114,0,15.006163597106934,0,"[883968.2347492593, 3317941.5275065294, 42450221.481007576]","[1, 1, 5]","['averageBytePerNet:[883968.2347492593, 3317941.5275065294, 9484925.370251894], numNetworkHighestAverageByte: 1']"
8,1498907505.0472696,"01/07/2017 19:11:45",41250000.0,3,0,6384232,6384232.0,3.403599558033022,0,15.005835771560669,0,"[883968.2347492593, 3317941.5275065294, 48834453.481007576]","[1, 1, 6]","['averageBytePerNet:[883968.2347492593, 3317941.5275065294, 8490044.296201516], numNetworkHighestAverageByte: 1']"
9,1498907520.0531054,"01/07/2017 19:12:00",41250000.0,3,0,4081912,4081912.0,2.1761244083035,0,15.006171464920044,0,"[883968.2347492593, 3317941.5275065294, 52916365.481007576]","[1, 1, 7]","['averageBytePerNet:[883968.2347492593, 3317941.5275065294, 8139075.58016793], numNetworkHighestAverageByte: 1']"
10,1498907535.0592768,"01/07/2017 19:12:15",41250000.0,3,0,3643168,3643168.0,1.9422199541306353,0,15.00620150566101,0,"[883968.2347492593, 3317941.5275065294, 56559533.481007576]","[1, 1, 8]","['averageBytePerNet:[883968.2347492593, 3317941.5275065294, 7559480.783001082], numNetworkHighestAverageByte: 1']"
11,1498907550.0654783,"01/07/2017 19:12:30",41250000.0,3,0,4410608,4410608.0,2.3512640508778357,0,15.006763696670532,0,"[883968.2347492593, 3317941.5275065294, 60970141.481007576]","[1, 1, 9]","['averageBytePerNet:[883968.2347492593, 3317941.5275065294, 7069941.685125947], numNetworkHighestAverageByte: 1']"
12,1498907565.072242,"01/07/2017 19:12:45",41250000.0,3,0,2896000,2896000.0,1.5438629758076172,0,15.006513118743896,0,"[883968.2347492593, 3317941.5275065294, 63866141.481007576]","[1, 1, 10]","['averageBytePerNet:[883968.2347492593, 3317941.5275065294, 6774460.164556397], numNetworkHighestAverageByte: 1']"
13,1498907580.0787551,"01/07/2017 19:13:00",41250000.0,3,0,5590728,5590728.0,2.9805033347247476,0,15.006131172180176,0,"[883968.2347492593, 3317941.5275065294, 69456869.48100758]","[1, 1, 11]","['averageBytePerNet:[883968.2347492593, 3317941.5275065294, 6386614.148100758], numNetworkHighestAverageByte: 1']"
14,1498907595.0848863,"01/07/2017 19:13:15",41250000.0,3,0,4632152,4632152.0,2.469488946518132,0,15.006026268005371,0,"[883968.2347492593, 3317941.5275065294, 74089021.48100758]","[1, 1, 12]","['averageBytePerNet:[883968.2347492593, 3317941.5275065294, 6314260.86190978], numNetworkHighestAverageByte: 1']"
15,1498907610.0909126,"01/07/2017 19:13:30",41250000.0,3,0,2958264,2958264.0,1.5769613497885644,0,15.007414102554321,0,"[883968.2347492593, 3317941.5275065294, 77047285.48100758]","[1, 1, 13]","['averageBytePerNet:[883968.2347492593, 3317941.5275065294, 6174085.123417298], numNetworkHighestAverageByte: 1']"
16,1498907625.0983267,"01/07/2017 19:13:45",41250000.0,3,0,5017544,5017544.0,2.67470054028186,0,15.007419109344482,0,"[883968.2347492593, 3317941.5275065294, 82064829.48100758]","[1, 1, 14]","['averageBytePerNet:[883968.2347492593, 3317941.5275065294, 5926714.267769814], numNetworkHighestAverageByte: 1']"
17,1498907640.1057458,"01/07/2017 19:14:00",41250000.0,3,0,3202752,3202752.0,1.70739414861476,0,15.006503343582153,0,"[883968.2347492593, 3317941.5275065294, 85267581.48100758]","[1, 1, 15]","['averageBytePerNet:[883968.2347492593, 3317941.5275065294, 5861773.534357684], numNetworkHighestAverageByte: 1']"
18,1498907655.1122491,"01/07/2017 19:14:15",41250000.0,3,0,4766816,4766816.0,2.541145408204147,0,15.006826400756836,0,"[883968.2347492593, 3317941.5275065294, 90034397.48100758]","[1, 1, 16]","['averageBytePerNet:[883968.2347492593, 3317941.5275065294, 5684505.432067172], numNetworkHighestAverageByte: 1']"
19,1498907670.1190755,"01/07/2017 19:14:30",41250000.0,3,0,3964624,3964624.0,2.1136408283389256,0,15.005856990814209,0,"[883968.2347492593, 3317941.5275065294, 93999021.48100758]","[1, 1, 17]","['averageBytePerNet:[883968.2347492593, 3317941.5275065294, 5627149.8425629735], numNetworkHighestAverageByte: 1']"
20,1498907685.1249325,"01/07/2017 19:14:45",41250000.0,3,0,4539480,4539480.0,2.418175001937783,0,15.017870903015137,0,"[883968.2347492593, 3317941.5275065294, 98538501.48100758]","[1, 1, 18]","['averageBytePerNet:[883968.2347492593, 3317941.5275065294, 5529354.204765151], numNetworkHighestAverageByte: 1']"
21,1498907700.1428034,"01/07/2017 19:15:00",41250000.0,3,0,4766816,4766816.0,2.541313528523383,0,15.005833625793457,0,"[883968.2347492593, 3317941.5275065294, 103305317.48100758]","[1, 1, 19]","['averageBytePerNet:[883968.2347492593, 3317941.5275065294, 5474361.19338931], numNetworkHighestAverageByte: 1']"
22,1498907715.148637,"01/07/2017 19:15:15",41250000.0,3,0,3718464,3718464.0,1.9823861385033121,0,15.006012916564941,0,"[883968.2347492593, 3317941.5275065294, 107023781.48100758]","[1, 1, 20]","['averageBytePerNet:[883968.2347492593, 3317941.5275065294, 5437121.97268461], numNetworkHighestAverageByte: 1']"
23,1498907730.15465,"01/07/2017 19:15:30",41250000.0,3,0,5803584,5803584.0,3.0940621483762083,0,15.005733489990234,0,"[883968.2347492593, 3317941.5275065294, 112827365.48100758]","[1, 1, 21]","['averageBytePerNet:[883968.2347492593, 3317941.5275065294, 5351189.074050379], numNetworkHighestAverageByte: 1']"
