"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498483500.000068,"26/06/2017 21:25:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,2,2.7240734100341797,996224,1217296.5699598622,0.6492411522994553,0.0008625984191894531,14.99962306022644,0,"[0, 1217296.5699598622, 0]","[0, 1, 0]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498483515.0005536,"26/06/2017 21:25:15",2,1,0.7937005259840998,41250000.0,"[0.9768498953848063, 1.0, 0.9768498953848063]","[0.3327943647240373, 0.33441127055192543, 0.3327943647240373]",2,1,3.1697838306427,931064,1180565.4634830505,0.6296996307977555,0.009601593017578125,14.99845838546753,1448,"[1180565.4634830505, 1217296.5699598622, 0]","[1, 1, 0]","[1217296.5699598622]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498483530.0086136,"26/06/2017 21:25:30",3,1,0.6933612743506348,41250000.0,"[0.989858722295326, 1.0, 0.9768498953848063]","[0.333432129872701, 0.3344803313891173, 0.33208753873818164]",2,3,3.4155149459838867,8949552,11588522.995281667,6.181137631114008,0.008608579635620117,14.998563289642334,0,"[1180565.4634830505, 1217296.5699598622, 11588522.995281667]","[1, 1, 1]","[1180565.4634830505]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498483545.0157855,"26/06/2017 21:25:45",4,2,0.6299605249474366,41250000.0,"[0.9552681484559725, 0.9650550396129829, 1.0]","[0.3310306102406702, 0.3322707250611574, 0.33669866469817233]",1,3,0,7992800,7992800.0,4.261489518880968,0,15.004706621170044,0,"[1180565.4634830505, 1217296.5699598622, 19581322.995281667]","[1, 1, 2]","[11588522.995281667]","['; gamma used= 0.6299605249474366', 'current gain: 11588522.995281667, prev block gain: [1180565.4634830505]', 'flipped coin and will select greedily...', 'averageBytePerNet:[1180565.4634830505, 1217296.5699598622, 11588522.995281667], numNetworkHighestAverageByte: 1', 'choosing greedily']"
5,1498483560.020492,"26/06/2017 21:26:00",4,2,0.6299605249474366,41250000.0,"[0.8857627789651528, 0.8948375753170198, 1.0]","[0.3271957244685002, 0.32855076394598526, 0.3442535115855145]",1,3,0,3220352,3220352.0,1.716809887898216,0,15.006213665008545,0,"[1180565.4634830505, 1217296.5699598622, 22801674.995281667]","[1, 1, 3]","[11588522.995281667]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498483575.0267057,"26/06/2017 21:26:15",5,2,0.5848035476425733,41250000.0,"[0.8592091998327783, 0.8680119500694078, 1.0]","[0.32574188059208686, 0.3270820251818896, 0.3471760942260235]",1,3,0,8556232,8556232.0,4.558831678517305,0,15.014780282974243,0,"[1180565.4634830505, 1217296.5699598622, 31357906.995281667]","[1, 1, 4]","[7992800.0, 3220352.0]","['; gamma used= 0.5848035476425733', 'flipped coin and will select greedily...', 'averageBytePerNet:[1180565.4634830505, 1217296.5699598622, 7600558.3317605555], numNetworkHighestAverageByte: 1', 'choosing greedily']"
7,1498483590.041486,"26/06/2017 21:26:30",5,2,0.5848035476425733,41250000.0,"[0.79624953118235, 0.8044072484768059, 1.0]","[0.3211196728124584, 0.32253022128849096, 0.3563501058990507]",1,3,0,4805912,4805912.0,2.5621152632493236,0,15.006075859069824,0,"[1180565.4634830505, 1217296.5699598622, 36163818.99528167]","[1, 1, 5]","[7992800.0, 3220352.0]","['; gamma used= 0.5503212081491045', 'no selection ----- in the middle of a block']"
8,1498483605.047562,"26/06/2017 21:26:45",6,2,0.5503212081491045,41250000.0,"[0.7629316538156641, 0.7707480235629445, 1.0]","[0.318845910924724, 0.32023316430801413, 0.3609209247672619]",1,3,0,2749752,2749752.0,1.4662116284340252,0,15.003302097320557,0,"[1180565.4634830505, 1217296.5699598622, 38913570.99528167]","[1, 1, 6]","[8556232.0, 4805912.0]","['; gamma used= 0.5503212081491045', 'flipped coin and will select greedily...', 'averageBytePerNet:[1180565.4634830505, 1217296.5699598622, 7232763.7990563335], numNetworkHighestAverageByte: 1', 'choosing greedily']"
9,1498483620.050864,"26/06/2017 21:27:00",6,2,0.5503212081491045,41250000.0,"[0.7454118317040132, 0.7530487077747022, 1.0]","[0.3166370766439374, 0.3180958302518083, 0.36526709310425426]",1,3,0,3424648,3424648.0,1.8257789425224211,0,15.005750894546509,0,"[1180565.4634830505, 1217296.5699598622, 42338218.99528167]","[1, 1, 7]","[8556232.0, 4805912.0]","['; gamma used= 0.5227579585747102', 'no selection ----- in the middle of a block']"
10,1498483635.0566149,"26/06/2017 21:27:15",7,2,0.5227579585747102,41250000.0,"[0.7241534610125593, 0.7315725413151503, 1.0]","[0.3149835306969053, 0.3164253434340554, 0.3685911258690394]",0,3,0,2525184,2525184.0,1.3462131729108548,0,15.006146430969238,0,"[1180565.4634830505, 1217296.5699598622, 44863402.99528167]","[1, 1, 8]","[2749752.0, 3424648.0]","['; gamma used= 0.5227579585747102', 'flipped coin but will not select greedily...', 'choosing randomly']"
11,1498483650.0627613,"26/06/2017 21:27:30",7,2,0.5227579585747102,41250000.0,"[0.7043834598186397, 0.7115999929619105, 1.0]","[0.3124423877313052, 0.3139358857796808, 0.373621726489014]",0,3,0,2493456,2493456.0,1.3293100143874317,0,15.006016492843628,0,"[1180565.4634830505, 1217296.5699598622, 47356858.99528167]","[1, 1, 9]","[2749752.0, 3424648.0]","['; gamma used= 0.5', 'no selection ----- in the middle of a block']"
