"time slot","timestamp","date time","max gain","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","log"
1,1498642800.0001595,"28/06/2017 17:40:00",41250000.0,1,4.621943712234497,1676784,2423574.1523401896,1.2925993025201095,0.0012500286102294922,14.999693393707275,0,"[2423574.1523401896, 0, 0]","[1, 0, 0]","[]"
2,1498642815.001103,"28/06/2017 17:40:15",41250000.0,2,4.23043417930603,2833800,3947150.1445908747,2.105410645625052,0.018014907836914062,14.998119831085205,7240,"[2423574.1523401896, 3947150.1445908747, 0]","[1, 1, 0]","[]"
3,1498642830.0172377,"28/06/2017 17:40:30",41250000.0,3,4.291479825973511,8232632,11532711.01428328,6.151871425441767,0.014536857604980469,14.997336864471436,4312,"[2423574.1523401896, 3947150.1445908747, 11532711.01428328]","[1, 1, 1]","[]"
4,1498642845.0291114,"28/06/2017 17:40:45",41250000.0,3,0,4235400,4235400.0,2.257416606847282,0,15.009723901748657,0,"[2423574.1523401896, 3947150.1445908747, 15768111.01428328]","[1, 1, 2]","['averageBytePerNet:[2423574.1523401896, 3947150.1445908747, 11532711.01428328], numNetworkHighestAverageByte: 1']"
5,1498642860.0388353,"28/06/2017 17:41:00",41250000.0,3,0,2534000,2534000.0,1.3505841171546862,0,15.009801864624023,0,"[2423574.1523401896, 3947150.1445908747, 18302111.01428328]","[1, 1, 3]","['averageBytePerNet:[2423574.1523401896, 3947150.1445908747, 7884055.50714164], numNetworkHighestAverageByte: 1']"
6,1498642875.0486372,"28/06/2017 17:41:15",41250000.0,3,0,3892384,3892384.0,2.074601264975919,0,15.009665966033936,0,"[2423574.1523401896, 3947150.1445908747, 22194495.01428328]","[1, 1, 4]","['averageBytePerNet:[2423574.1523401896, 3947150.1445908747, 6100703.67142776], numNetworkHighestAverageByte: 1']"
7,1498642890.058303,"28/06/2017 17:41:30",41250000.0,3,0,4034000,4034000.0,2.150001449995518,0,15.010222434997559,0,"[2423574.1523401896, 3947150.1445908747, 26228495.01428328]","[1, 1, 5]","['averageBytePerNet:[2423574.1523401896, 3947150.1445908747, 5548623.75357082], numNetworkHighestAverageByte: 1']"
8,1498642905.0685256,"28/06/2017 17:41:45",41250000.0,3,0,4110840,4110840.0,2.190934132802626,0,15.010364532470703,0,"[2423574.1523401896, 3947150.1445908747, 30339335.01428328]","[1, 1, 6]","['averageBytePerNet:[2423574.1523401896, 3947150.1445908747, 5245699.002856656], numNetworkHighestAverageByte: 1']"
9,1498642920.07889,"28/06/2017 17:42:00",41250000.0,3,0,4342552,4342552.0,2.314325718145547,0,15.01103138923645,0,"[2423574.1523401896, 3947150.1445908747, 34681887.014283285]","[1, 1, 7]","['averageBytePerNet:[2423574.1523401896, 3947150.1445908747, 5056555.83571388], numNetworkHighestAverageByte: 1']"
10,1498642935.0899215,"28/06/2017 17:42:15",41250000.0,3,0,3399904,3399904.0,1.8121195057341106,0,15.009623765945435,0,"[2423574.1523401896, 3947150.1445908747, 38081791.014283285]","[1, 1, 8]","['averageBytePerNet:[2423574.1523401896, 3947150.1445908747, 4954555.287754755], numNetworkHighestAverageByte: 1']"
11,1498642950.0995452,"28/06/2017 17:42:30",41250000.0,3,0,4439568,4439568.0,2.3660211427114475,0,15.011084794998169,0,"[2423574.1523401896, 3947150.1445908747, 42521359.014283285]","[1, 1, 9]","['averageBytePerNet:[2423574.1523401896, 3947150.1445908747, 4760223.876785411], numNetworkHighestAverageByte: 1']"
12,1498642965.11063,"28/06/2017 17:42:45",41250000.0,3,0,4894240,4894240.0,2.6083661657573525,0,15.01089859008789,0,"[2423574.1523401896, 3947150.1445908747, 47415599.014283285]","[1, 1, 10]","['averageBytePerNet:[2423574.1523401896, 3947150.1445908747, 4724595.446031476], numNetworkHighestAverageByte: 1']"
13,1498642980.1215286,"28/06/2017 17:43:00",41250000.0,3,0,2733888,2733888.0,1.4570280248379806,0,15.010764122009277,0,"[2423574.1523401896, 3947150.1445908747, 50149487.014283285]","[1, 1, 11]","['averageBytePerNet:[2423574.1523401896, 3947150.1445908747, 4741559.901428329], numNetworkHighestAverageByte: 1']"
14,1498642995.1322927,"28/06/2017 17:43:15",41250000.0,3,0,3328888,3328888.0,1.77427169044363,0,15.009597539901733,0,"[2423574.1523401896, 3947150.1445908747, 53478375.014283285]","[1, 1, 12]","['averageBytePerNet:[2423574.1523401896, 3947150.1445908747, 4559044.274025753], numNetworkHighestAverageByte: 1']"
