"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498980660.0001476,"02/07/2017 15:31:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,2,4.317014694213867,2386304,3350729.656252666,1.7872084754222293,0.002237558364868164,14.998718738555908,0,"[0, 3350729.656252666, 0]","[0, 1, 0]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498980675.0011039,"02/07/2017 15:31:15",2,1,0.7937005259840998,41250000.0,"[0.9375622317546369, 1.0, 0.9375622317546369]","[0.3318399627666874, 0.33632007446662515, 0.3318399627666874]",2,1,4.558584451675415,579200,832131.7246228826,0.44387765948690083,0.01448512077331543,14.997496843338013,7304,"[832131.7246228826, 3350729.656252666, 0]","[1, 1, 0]","[3350729.656252666]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498980690.0130858,"02/07/2017 15:31:30",3,1,0.6933612743506348,41250000.0,"[0.9463456379445805, 1.0, 0.9375622317546369]","[0.3317429944197335, 0.3374479288176272, 0.33080907676263926]",2,3,3.9813175201416016,8343376,11358650.096648257,6.0588467639546915,0.013624191284179688,14.997771739959717,2896,"[832131.7246228826, 3350729.656252666, 11358650.096648257]","[1, 1, 1]","[832131.7246228826]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498980705.0244818,"02/07/2017 15:31:45",4,2,0.6299605249474366,41250000.0,"[0.9463456379445805, 1.0, 0.9933721506642778]","[0.3291089031069603, 0.3358626915305297, 0.33502840536250994]",0,3,0,13978576,13978576.0,7.448985662226395,0,15.012595415115356,0,"[832131.7246228826, 3350729.656252666, 25337226.096648257]","[1, 1, 2]","[11358650.096648257]","['; gamma used= 0.6299605249474366', 'current gain: 11358650.096648257, prev block gain: [832131.7246228826]', 'flipped coin but will not select greedily...', 'choosing randomly']"
5,1498980720.0370772,"02/07/2017 15:32:00",4,2,0.6299605249474366,41250000.0,"[0.78218039244487, 0.826527181066455, 1.0]","[0.3194247145310362, 0.3264828568449113, 0.3540924286240525]",0,3,0,13424448,13424448.0,7.1487448720446265,0,15.022998571395874,0,"[832131.7246228826, 3350729.656252666, 38761674.09664826]","[1, 1, 3]","[11358650.096648257]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498980735.0600758,"02/07/2017 15:32:15",5,2,0.5848035476425733,41250000.0,"[0.64724776471872, 0.6839443632080481, 1.0]","[0.31021243419919253, 0.3167482736625422, 0.37303929213826525]",1,3,0,14418224,14418224.0,7.684290165937928,0,15.010598182678223,0,"[832131.7246228826, 3350729.656252666, 53179898.09664826]","[1, 1, 4]","[13978576.0, 13424448.0]","['; gamma used= 0.5848035476425733', 'flipped coin and will select greedily...', 'averageBytePerNet:[832131.7246228826, 3350729.656252666, 12920558.032216087], numNetworkHighestAverageByte: 1', 'choosing greedily']"
7,1498980750.070674,"02/07/2017 15:32:30",5,2,0.5848035476425733,41250000.0,"[0.5693482727376097, 0.6016282528381578, 1.0]","[0.3013706706906578, 0.308056888750402, 0.39057244055894025]",1,3,0,14140181,14140181.0,7.536933670642622,0,15.00894832611084,0,"[832131.7246228826, 3350729.656252666, 67320079.09664826]","[1, 1, 5]","[13978576.0, 13424448.0]","['; gamma used= 0.5503212081491045', 'no selection ----- in the middle of a block']"
8,1498980765.0796223,"02/07/2017 15:32:45",6,2,0.5503212081491045,41250000.0,"[0.502064412200436, 0.5305296416760551, 1.0]","[0.29451409098139375, 0.3008115658637702, 0.40467434315483597]",0,3,0,14568720,14568720.0,7.764832873938567,0,15.009950876235962,0,"[832131.7246228826, 3350729.656252666, 81888799.09664826]","[1, 1, 6]","[14418224.0, 14140181.0]","['; gamma used= 0.5503212081491045', 'flipped coin but will not select greedily...', 'choosing randomly']"
9,1498980780.0895731,"02/07/2017 15:33:00",6,2,0.5503212081491045,41250000.0,"[0.4312330869865467, 0.4556824374687935, 1.0]","[0.2833208947038775, 0.28950466805485353, 0.427174437241269]",0,3,0,14503296,14503296.0,7.728511324362657,0,15.012770652770996,0,"[832131.7246228826, 3350729.656252666, 96392095.09664826]","[1, 1, 7]","[14418224.0, 14140181.0]","['; gamma used= 0.5227579585747102', 'no selection ----- in the middle of a block']"
10,1498980795.1023438,"02/07/2017 15:33:15",7,2,0.5227579585747102,41250000.0,"[0.3706477023700926, 0.39166208149394816, 1.0]","[0.27462584930094736, 0.28031664514409604, 0.4450575055549566]",0,2,4.629217863082886,1323504,1915054.3006353264,1.022289843565714,0.025656700134277344,14.986390113830566,17760,"[832131.7246228826, 5265783.956887992, 96392095.09664826]","[1, 2, 7]","[14568720.0, 14503296.0]","['; gamma used= 0.5227579585747102', 'flipped coin but will not select greedily...', 'choosing randomly']"
11,1498980810.1143906,"02/07/2017 15:33:30",8,2,0.5227579585747102,41250000.0,"[0.3706477023700926, 0.40262373936310736, 1.0]","[0.27117624530393963, 0.28019235988190894, 0.4486313948141514]",-1,3,4.246476888656616,8970480,12513631.423825994,6.674994856636329,0.013684749603271484,14.99762225151062,2864,"[832131.7246228826, 5265783.956887992, 108905726.52047426]","[1, 2, 8]","[1915054.3006353264]","['; gamma used= 0.5', 'current gain: 1915054.3006353264, prev block gain: [14568720.0, 14503296.0]', ' ----- switch back']"
