"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
17,1498980900.0903108,"02/07/2017 15:35:00",11,2,0.4496443130226092,41250000.0,"[0.7006369700878158, 0.7343162572039097, 1.0]","[0.3076555388028682, 0.31544562826251643, 0.3768988329346154]",1,3,0,4378752,4378752.0,2.334448924696049,0,15.00568962097168,0,"[2591418.672350482, 4576446.532398617, 60533376.09717981]","[2, 2, 13]","[5828200.0, 3887880.0]","['; gamma used= 0.43679023236814946', 'no selection ----- in the middle of a block']"
18,1498980915.0960004,"02/07/2017 15:35:15",12,2,0.43679023236814946,41250000.0,"[0.6793111258406461, 0.7119652897302231, 1.0]","[0.30559274410129045, 0.3132836759972044, 0.38112357990150514]",0,3,0,4491696,4491696.0,2.3946388771911495,0,15.005840063095093,0,"[2591418.672350482, 4576446.532398617, 65025072.09717981]","[2, 2, 14]","[3984896.0, 4378752.0]","['; gamma used= 0.43679023236814946', 'flipped coin but will not select greedily...', 'choosing randomly']"
19,1498980930.1018405,"02/07/2017 15:35:30",12,2,0.43679023236814946,41250000.0,"[0.6523468834479531, 0.6837048889842282, 1.0]","[0.30225220973203243, 0.3099668280307756, 0.38778096223719194]",0,3,0,5085376,5085376.0,2.7115574955717414,0,15.003557205200195,0,"[2591418.672350482, 4576446.532398617, 70110448.0971798]","[2, 2, 15]","[3984896.0, 4378752.0]","['; gamma used= 0.42529037028299016', 'no selection ----- in the middle of a block']"
20,1498980945.1053977,"02/07/2017 15:35:45",13,3,0.42529037028299016,41250000.0,"[0.623108275129701, 0.6530607946204681, 1.0]","[0.2990919833772997, 0.3066546910928209, 0.39425332552987935]",1,3,0,2722240,2722240.0,1.4514876098614988,0,15.003862142562866,0,"[2591418.672350482, 4576446.532398617, 72832688.0971798]","[2, 2, 16]","[4491696.0, 5085376.0]","['; gamma used= 0.42529037028299016', 'flipped coin and will select greedily...', 'averageBytePerNet:[1295709.336175241, 2288223.2661993084, 4674029.87314532], numNetworkHighestAverageByte: 1', 'choosing greedily']"
21,1498980960.1092598,"02/07/2017 15:36:00",13,3,0.42529037028299016,41250000.0,"[0.6118369710075323, 0.6412476842506848, 1.0]","[0.2971877974501373, 0.304825246001303, 0.39798695654855987]",1,3,0,3357912,3357912.0,1.7904394344365873,0,15.00374460220337,0,"[2591418.672350482, 4576446.532398617, 76190600.0971798]","[2, 2, 17]","[4491696.0, 5085376.0]","['; gamma used= 0.41491326668312173', 'no selection ----- in the middle of a block']"
22,1498980975.1130044,"02/07/2017 15:36:15",13,3,0.42529037028299016,41250000.0,"[0.598214157964022, 0.6269700290401051, 1.0]","[0.2955979934975571, 0.3031590209261399, 0.401242985576303]",1,3,0,5469096,5469096.0,2.9154918016031894,0,15.006994009017944,0,"[2591418.672350482, 4576446.532398617, 81659696.0971798]","[2, 2, 18]","[4491696.0, 5085376.0]","['; gamma used= 0.41491326668312173', 'no selection ----- in the middle of a block']"
23,1498980990.1199985,"02/07/2017 15:36:30",14,3,0.41491326668312173,41250000.0,"[0.5766727029187054, 0.6043930864593839, 1.0]","[0.293001061635328, 0.30043725577999486, 0.4065616825846772]",0,3,0,6390024,6390024.0,3.4069916430307288,0,15.004495859146118,0,"[2591418.672350482, 4576446.532398617, 88049720.0971798]","[2, 2, 19]","[2722240.0, 3357912.0, 5469096.0]","['; gamma used= 0.41491326668312173', 'flipped coin but will not select greedily...', 'choosing randomly']"
24,1498981005.1244943,"02/07/2017 15:36:45",14,3,0.41491326668312173,41250000.0,"[0.547726280514997, 0.574055223248611, 1.0]","[0.28863209358660025, 0.29600942226227533, 0.4153584841511244]",0,3,0,6634832,6634832.0,3.536570457137673,0,15.008510828018188,0,"[2591418.672350482, 4576446.532398617, 94684552.0971798]","[2, 2, 20]","[2722240.0, 3357912.0, 5469096.0]","['; gamma used= 0.4054801330382267', 'no selection ----- in the middle of a block']"
25,1498981020.1330051,"02/07/2017 15:37:00",14,3,0.41491326668312173,41250000.0,"[0.5192074415337993, 0.5441654971928345, 1.0]","[0.2847593403689902, 0.2919505076328156, 0.4232901519981942]",0,3,0,7724984,7724984.0,4.1181188435092615,0,15.006820917129517,0,"[2591418.672350482, 4576446.532398617, 102409536.0971798]","[2, 2, 21]","[2722240.0, 3357912.0, 5469096.0]","['; gamma used= 0.4054801330382267', 'no selection ----- in the middle of a block']"
26,1498981035.139826,"02/07/2017 15:37:15",15,3,0.4054801330382267,41250000.0,"[0.4878682781762514, 0.5113198751045052, 1.0]","[0.2802426286742358, 0.28721667974739096, 0.43254069157837327]",0,3,0,4826184,4826184.0,2.5728718892137015,0,15.00637173652649,0,"[2591418.672350482, 4576446.532398617, 107235720.0971798]","[2, 2, 22]","[6390024.0, 6634832.0, 7724984.0]","['; gamma used= 0.4054801330382267', 'flipped coin but will not select greedily...', 'choosing randomly']"
27,1498981050.1461978,"02/07/2017 15:37:30",15,3,0.4054801330382267,41250000.0,"[0.4707202468732849, 0.4933475460633591, 1.0]","[0.2768378982546925, 0.28378656347122655, 0.439375538274081]",0,3,0,6120696,6120696.0,3.2636361440104067,0,15.00337839126587,0,"[2591418.672350482, 4576446.532398617, 113356416.0971798]","[2, 2, 23]","[6390024.0, 6634832.0, 7724984.0]","['; gamma used= 0.3968502629920499', 'no selection ----- in the middle of a block']"
28,1498981065.1495762,"02/07/2017 15:37:45",15,3,0.4054801330382267,41250000.0,"[0.4498368321800384, 0.47146027552258263, 1.0]","[0.2734999803405884, 0.2802881934248505, 0.4462118262345611]",0,3,0,3418728,3418728.0,1.8229229097884068,0,15.003280639648438,0,"[2591418.672350482, 4576446.532398617, 116775144.0971798]","[2, 2, 24]","[6390024.0, 6634832.0, 7724984.0]","['; gamma used= 0.3968502629920499', 'no selection ----- in the middle of a block']"
29,1498981080.1528568,"02/07/2017 15:38:00",16,3,0.3968502629920499,41250000.0,"[0.4385783007317933, 0.4596605518031054, 1.0]","[0.2716380582657448, 0.27833676963824505, 0.4500251720960102]",0,3,0,5039040,5039040.0,2.686433317221715,0,15.005888938903809,0,"[2591418.672350482, 4576446.532398617, 121814184.0971798]","[2, 2, 25]","[4826184.0, 6120696.0, 3418728.0]","['; gamma used= 0.3968502629920499', 'flipped coin but will not select greedily...', 'choosing randomly']"
30,1498981095.1587458,"02/07/2017 15:38:15",16,3,0.3968502629920499,41250000.0,"[0.4234132333982428, 0.4437665068696467, 1.0]","[0.26821133616564113, 0.2748725369314446, 0.4569161269029144]",0,3,0,6846560,6846560.0,3.6499997863680425,0,15.006159782409668,0,"[2591418.672350482, 4576446.532398617, 128660744.0971798]","[2, 2, 26]","[4826184.0, 6120696.0, 3418728.0]","['; gamma used= 0.3889111187328203', 'no selection ----- in the middle of a block']"
31,1498981110.1649055,"02/07/2017 15:38:30",16,3,0.3968502629920499,41250000.0,"[0.40364516562277253, 0.4230481974444144, 1.0]","[0.2646695949459339, 0.27116054588975824, 0.464169859164308]",0,3,0,4783840,4783840.0,2.550149559718922,0,15.007245302200317,0,"[2591418.672350482, 4576446.532398617, 133444584.0971798]","[2, 2, 27]","[4826184.0, 6120696.0, 3418728.0]","['; gamma used= 0.3889111187328203', 'no selection ----- in the middle of a block']"
32,1498981125.1721509,"02/07/2017 15:38:45",17,4,0.3889111187328203,41250000.0,"[0.3903831181302712, 0.40914864961391173, 1.0]","[0.2622041813196322, 0.2685766209988144, 0.4692191976815534]",1,3,0,5511024,5511024.0,2.9384465520260408,0,15.00391149520874,0,"[2591418.672350482, 4576446.532398617, 138955608.0971798]","[2, 2, 28]","[5039040.0, 6846560.0, 4783840.0]","['; gamma used= 0.3889111187328203', 'flipped coin and will select greedily...', 'averageBytePerNet:[1295709.336175241, 2288223.2661993084, 4942392.003599252], numNetworkHighestAverageByte: 1', 'choosing greedily']"
33,1498981140.1760623,"02/07/2017 15:39:00",17,4,0.3889111187328203,41250000.0,"[0.3773386911479739, 0.3954771832084069, 1.0]","[0.25882119318359287, 0.26514861959939745, 0.4760301872170096]",1,3,0,4907272,4907272.0,2.6162128956437214,0,15.00572681427002,0,"[2591418.672350482, 4576446.532398617, 143862880.0971798]","[2, 2, 29]","[5039040.0, 6846560.0, 4783840.0]","['; gamma used= 0.38157141418444396', 'no selection ----- in the middle of a block']"
34,1498981155.1817892,"02/07/2017 15:39:15",17,4,0.3889111187328203,41250000.0,"[0.36609063944705506, 0.3836884429927435, 1.0]","[0.25657875743940123, 0.2627983910316861, 0.48062285152891265]",1,3,0,5431448,5431448.0,2.89567497238349,0,15.00568413734436,0,"[2591418.672350482, 4576446.532398617, 149294328.0971798]","[2, 2, 30]","[5039040.0, 6846560.0, 4783840.0]","['; gamma used= 0.38157141418444396', 'no selection ----- in the middle of a block']"
35,1498981170.1874733,"02/07/2017 15:39:30",17,4,0.3889111187328203,41250000.0,"[0.35403162300787444, 0.3710497553481711, 1.0]","[0.25410812217798684, 0.2602089935041043, 0.4856828843179089]",1,3,0,4307896,4307896.0,2.29664459571606,0,15.00587773323059,0,"[2591418.672350482, 4576446.532398617, 153602224.0971798]","[2, 2, 31]","[5039040.0, 6846560.0, 4783840.0]","['; gamma used= 0.38157141418444396', 'no selection ----- in the middle of a block']"
36,1498981185.193351,"02/07/2017 15:39:45",18,4,0.38157141418444396,41250000.0,"[0.344750256392851, 0.36132223783845835, 1.0]","[0.2521578536376439, 0.25816497647927106, 0.489677169883085]",0,3,0,4420648,4420648.0,2.357088224123418,0,15.003759145736694,0,"[2591418.672350482, 4576446.532398617, 158022872.0971798]","[2, 2, 32]","[5511024.0, 4907272.0, 5431448.0, 4307896.0]","['; gamma used= 0.38157141418444396', 'flipped coin but will not select greedily...', 'choosing randomly']"
37,1498981200.1971102,"02/07/2017 15:40:00",18,4,0.38157141418444396,41250000.0,"[0.3354528621888755, 0.3515779223011882, 1.0]","[0.24924356423546945, 0.2552198003106473, 0.4955366354538833]",0,3,0,3992136,3992136.0,2.1282340810687517,0,15.00637936592102,0,"[2591418.672350482, 4576446.532398617, 162015008.0971798]","[2, 2, 33]","[5511024.0, 4907272.0, 5431448.0, 4307896.0]","['; gamma used= 0.3747561767843155', 'no selection ----- in the middle of a block']"
38,1498981215.2034895,"02/07/2017 15:40:15",18,4,0.38157141418444396,41250000.0,"[0.32727234989393844, 0.3430041766570269, 1.0]","[0.24742838913114887, 0.25331737059928433, 0.49925424026956683]",0,3,0,4730616,4730616.0,2.5218940807932633,0,15.00654935836792,0,"[2591418.672350482, 4576446.532398617, 166745624.0971798]","[2, 2, 34]","[5511024.0, 4907272.0, 5431448.0, 4307896.0]","['; gamma used= 0.3747561767843155', 'no selection ----- in the middle of a block']"
39,1498981230.210039,"02/07/2017 15:40:30",18,4,0.38157141418444396,41250000.0,"[0.3178364477916815, 0.33311469521244463, 1.0]","[0.24528889924688613, 0.25107503645020207, 0.5036360643029119]",0,3,0,5427328,5427328.0,2.8933222169956374,0,15.006494522094727,0,"[2591418.672350482, 4576446.532398617, 172172952.0971798]","[2, 2, 35]","[5511024.0, 4907272.0, 5431448.0, 4307896.0]","['; gamma used= 0.3747561767843155', 'no selection ----- in the middle of a block']"
40,1498981245.2165334,"02/07/2017 15:40:45",19,4,0.3747561767843155,41250000.0,"[0.3073454823496733, 0.32211943403337, 1.0]","[0.24285060771159145, 0.24851953739632662, 0.5086298548920819]",1,3,0,3954264,3954264.0,2.1078757147642078,0,15.007579326629639,0,"[2591418.672350482, 4576446.532398617, 176127216.0971798]","[2, 2, 36]","[4420648.0, 3992136.0, 4730616.0, 5427328.0]","['; gamma used= 0.3747561767843155', 'flipped coin and will select greedily...', 'averageBytePerNet:[1295709.336175241, 2288223.2661993084, 4919227.202776566], numNetworkHighestAverageByte: 1', 'choosing greedily']"
41,1498981260.2241127,"02/07/2017 15:41:00",19,4,0.3747561767843155,41250000.0,"[0.3001939647878761, 0.3146241464115239, 1.0]","[0.24021462196931492, 0.24585863673306835, 0.5139267412976167]",1,3,0,5284264,5284264.0,2.8170686711515307,0,15.006418704986572,0,"[2591418.672350482, 4576446.532398617, 181411480.0971798]","[2, 2, 37]","[4420648.0, 3992136.0, 4730616.0, 5427328.0]","['; gamma used= 0.36840314986403866', 'no selection ----- in the middle of a block']"
42,1498981275.2305315,"02/07/2017 15:41:15",19,4,0.3747561767843155,41250000.0,"[0.2908961580863738, 0.3048793985481663, 1.0]","[0.2379357231235602, 0.2434701922997819, 0.5185940845766579]",1,3,0,5420800,5420800.0,2.8897914826966273,0,15.006757497787476,0,"[2591418.672350482, 4576446.532398617, 186832280.0971798]","[2, 2, 38]","[4420648.0, 3992136.0, 4730616.0, 5427328.0]","['; gamma used= 0.36840314986403866', 'no selection ----- in the middle of a block']"
43,1498981290.237289,"02/07/2017 15:41:30",19,4,0.3747561767843155,41250000.0,"[0.2816572673565196, 0.29519639871929326, 1.0]","[0.23561674535334645, 0.24103974236713133, 0.5233435122795222]",1,3,0,4552512,4552512.0,2.427021311393996,0,15.006088256835938,0,"[2591418.672350482, 4576446.532398617, 191384792.0971798]","[2, 2, 39]","[4420648.0, 3992136.0, 4730616.0, 5427328.0]","['; gamma used= 0.36840314986403866', 'no selection ----- in the middle of a block']"
44,1498981305.2433772,"02/07/2017 15:41:45",20,5,0.36840314986403866,41250000.0,"[0.27412531490673003, 0.2873023888846794, 1.0]","[0.2336846246582756, 0.23901474554589192, 0.5273006297958325]",1,3,0,3802448,3802448.0,2.027179433066145,0,15.005866527557373,0,"[2591418.672350482, 4576446.532398617, 195187240.0971798]","[2, 2, 40]","[3954264.0, 5284264.0, 5420800.0, 4552512.0]","['; gamma used= 0.36840314986403866', 'flipped coin and will select greedily...', 'averageBytePerNet:[1295709.336175241, 2288223.2661993084, 4907302.361466149], numNetworkHighestAverageByte: 1', 'choosing greedily']"
45,1498981320.2492437,"02/07/2017 15:42:00",20,5,0.36840314986403866,41250000.0,"[0.2680868078454721, 0.2809736136506712, 1.0]","[0.23115533099811972, 0.23645909607839946, 0.5323855729234809]",1,3,0,4742200,4742200.0,2.5281303291253603,0,15.00618839263916,0,"[2591418.672350482, 4576446.532398617, 199929440.0971798]","[2, 2, 41]","[3954264.0, 5284264.0, 5420800.0, 4552512.0]","['; gamma used= 0.3624601243342974', 'no selection ----- in the middle of a block']"
46,1498981335.2554321,"02/07/2017 15:42:15",20,5,0.36840314986403866,41250000.0,"[0.2607419727602513, 0.27327571582366483, 1.0]","[0.22918476639644103, 0.23439380737018034, 0.5364214262333786]",1,3,0,4371512,4371512.0,2.330365417698751,0,15.007129669189453,0,"[2591418.672350482, 4576446.532398617, 204300952.0971798]","[2, 2, 42]","[3954264.0, 5284264.0, 5420800.0, 4552512.0]","['; gamma used= 0.3624601243342974', 'no selection ----- in the middle of a block']"
47,1498981350.2625618,"02/07/2017 15:42:30",20,5,0.36840314986403866,41250000.0,"[0.25414964499801995, 0.26636649799004636, 1.0]","[0.2273828910532568, 0.2325053167331687, 0.5401117922135745]",1,3,0,3676472,3676472.0,1.9599504269292467,0,15.006387710571289,0,"[2591418.672350482, 4576446.532398617, 207977424.0971798]","[2, 2, 43]","[3954264.0, 5284264.0, 5420800.0, 4552512.0]","['; gamma used= 0.3624601243342974', 'no selection ----- in the middle of a block']"
48,1498981365.2689495,"02/07/2017 15:42:45",20,5,0.36840314986403866,41250000.0,"[0.24873465595274866, 0.26069121298756437, 1.0]","[0.2258787030809255, 0.23092882315785107, 0.5431924737612234]",1,3,0,9351376,9351376.0,4.985348455579723,0,15.006174325942993,0,"[2591418.672350482, 4576446.532398617, 217328800.0971798]","[2, 2, 44]","[3954264.0, 5284264.0, 5420800.0, 4552512.0]","['; gamma used= 0.3624601243342974', 'no selection ----- in the middle of a block']"
49,1498981380.2751238,"02/07/2017 15:43:00",21,5,0.3624601243342974,41250000.0,"[0.2354755006595143, 0.24679469638297682, 1.0]","[0.22210051089785454, 0.22696901506704764, 0.5509304740350979]",1,3,0,5222872,5222872.0,2.78421955862953,0,15.00706934928894,0,"[2591418.672350482, 4576446.532398617, 222551672.0971798]","[2, 2, 45]","[3802448.0, 4742200.0, 4371512.0, 3676472.0, 9351376.0]","['; gamma used= 0.3624601243342974', 'flipped coin and will select greedily...', 'averageBytePerNet:[1295709.336175241, 2288223.2661993084, 4939290.911299541], numNetworkHighestAverageByte: 1', 'choosing greedily']"
50,1498981395.2821932,"02/07/2017 15:43:15",21,5,0.3624601243342974,41250000.0,"[0.2284876978600807, 0.23947099321453574, 1.0]","[0.2190621164915543, 0.22387393088043434, 0.5570639526280113]",1,3,0,4475928,4475928.0,2.386586827425748,0,15.003612518310547,0,"[2591418.672350482, 4576446.532398617, 227027600.0971798]","[2, 2, 46]","[3802448.0, 4742200.0, 4371512.0, 3676472.0, 9351376.0]","['; gamma used= 0.3568829277518041', 'no selection ----- in the middle of a block']"
51,1498981410.2858057,"02/07/2017 15:43:30",21,5,0.3624601243342974,41250000.0,"[0.22266448586012938, 0.23336786217340158, 1.0]","[0.21730998061720927, 0.22203757066495716, 0.5606524487178336]",1,3,0,3946960,3946960.0,2.10407607704568,0,15.006909847259521,0,"[2591418.672350482, 4576446.532398617, 230974560.0971798]","[2, 2, 47]","[3802448.0, 4742200.0, 4371512.0, 3676472.0, 9351376.0]","['; gamma used= 0.3568829277518041', 'no selection ----- in the middle of a block']"
52,1498981425.2927155,"02/07/2017 15:43:45",21,5,0.3624601243342974,41250000.0,"[0.2176527266450013, 0.2281151900679048, 1.0]","[0.21577885568113747, 0.22043284527881757, 0.563788299040045]",1,3,0,2509384,2509384.0,1.3375688159420382,0,15.00862741470337,0,"[2591418.672350482, 4576446.532398617, 233483944.0971798]","[2, 2, 48]","[3802448.0, 4742200.0, 4371512.0, 3676472.0, 9351376.0]","['; gamma used= 0.3568829277518041', 'no selection ----- in the middle of a block']"
53,1498981440.301343,"02/07/2017 15:44:00",21,5,0.3624601243342974,41250000.0,"[0.21452518804674037, 0.2248373121713846, 1.0]","[0.21481230651620037, 0.2194198345535754, 0.5657678589302243]",1,3,0,4023992,4023992.0,2.1452654987736075,0,15.006038188934326,0,"[2591418.672350482, 4576446.532398617, 237507936.0971798]","[2, 2, 49]","[3802448.0, 4742200.0, 4371512.0, 3676472.0, 9351376.0]","['; gamma used= 0.3568829277518041', 'no selection ----- in the middle of a block']"
54,1498981455.3073812,"02/07/2017 15:44:15",22,2,0.3568829277518041,41250000.0,"[0.20960348045192553, 0.21967902042491352, 1.0]","[0.21327373536025931, 0.21780730501130624, 0.5689189596284344]",0,2,4.218765735626221,1382840,1924185.831630141,1.026548266586384,0.010775566101074219,14.99538516998291,2896,"[2591418.672350482, 6500632.364028757, 237507936.0971798]","[2, 3, 49]","[5222872.0, 4475928.0, 3946960.0, 2509384.0, 4023992.0]","['; gamma used= 0.3568829277518041', 'flipped coin but will not select greedily...', 'choosing randomly']"
55,1498981470.313542,"02/07/2017 15:44:30",23,6,0.3568829277518041,41250000.0,"[0.20960348045192553, 0.22526335009060316, 1.0]","[0.21192377418858666, 0.2189999213214725, 0.5690763044899408]",-1,3,4.524444341659546,1407456,2015415.192479602,1.0749769855833486,0.009073257446289062,14.998759746551514,2896,"[2591418.672350482, 6500632.364028757, 239523351.2896594]","[2, 3, 50]","[1924185.831630141]","['; gamma used= 0.35163388691695935', 'current gain: 1924185.831630141, prev block gain: [5222872.0, 4475928.0, 3946960.0, 2509384.0, 4023992.0]', ' ----- switch back']"
