"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498724160.0001085,"29/06/2017 16:16:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,2,5.006270170211792,2050368,3077684.955983263,1.6416484465356802,0.002791881561279297,14.998022079467773,0,"[0, 3077684.955983263, 0]","[0, 1, 0]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498724175.0009224,"29/06/2017 16:16:15",2,1,0.7937005259840998,41250000.0,"[0.9425008777842813, 1.0, 0.9425008777842813]","[0.3319627924377535, 0.33607441512449293, 0.3319627924377535]",2,1,5.018625497817993,1178672,1771618.0325043378,0.9451927150366409,0.01728677749633789,14.99476671218872,2960,"[1771618.0325043378, 3077684.955983263, 0]","[1, 1, 0]","[3077684.955983263]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498724190.012976,"29/06/2017 16:16:30",3,1,0.6933612743506348,41250000.0,"[0.961398809061997, 1.0, 0.9425008777842813]","[0.33263980817924066, 0.33671592005438333, 0.330644271766376]",2,3,4.950782537460327,8597584,12835305.515404236,6.84776030187441,0.01688385009765625,14.995040655136108,2896,"[1771618.0325043378, 3077684.955983263, 12835305.515404236]","[1, 1, 1]","[1771618.0325043378]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498724205.0249004,"29/06/2017 16:16:45",4,2,0.6299605249474366,41250000.0,"[0.955532202951232, 0.9938978433762686, 1.0]","[0.3298692017058491, 0.3346826067434133, 0.3354481915507376]",0,3,0,11763832,11763832.0,6.26947246222757,0,15.010936975479126,0,"[1771618.0325043378, 3077684.955983263, 24599137.515404236]","[1, 1, 2]","[12835305.515404236]","['; gamma used= 0.6299605249474366', 'current gain: 12835305.515404236, prev block gain: [1771618.0325043378]', 'flipped coin but will not select greedily...', 'choosing randomly']"
5,1498724220.0358374,"29/06/2017 16:17:00",4,2,0.6299605249474366,41250000.0,"[0.8096025265363642, 0.8421089342998717, 1.0]","[0.3216994757198526, 0.32678922450346876, 0.3515112997766786]",0,3,0,6452608,6452608.0,3.4388463386886072,0,15.011099338531494,0,"[1771618.0325043378, 3077684.955983263, 31051745.515404236]","[1, 1, 3]","[12835305.515404236]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498724235.0469368,"29/06/2017 16:17:15",5,2,0.5848035476425733,41250000.0,"[0.7392537062985067, 0.7689355336520236, 1.0]","[0.3173078644936095, 0.3222212853872056, 0.3604708501191849]",1,3,0,10397768,10397768.0,5.541820128436168,0,15.009896039962769,0,"[1771618.0325043378, 3077684.955983263, 41449513.51540424]","[1, 1, 4]","[11763832.0, 6452608.0]","['; gamma used= 0.5848035476425733', 'flipped coin and will select greedily...', 'averageBytePerNet:[1771618.0325043378, 3077684.955983263, 10350581.838468079], numNetworkHighestAverageByte: 1', 'choosing greedily']"
7,1498724250.0568328,"29/06/2017 16:17:30",5,2,0.5848035476425733,41250000.0,"[0.6739544927986769, 0.701014486856116, 1.0]","[0.31104756082259444, 0.3161711247678424, 0.3727813144095632]",1,3,0,6902616,6902616.0,3.6788967604990983,0,15.010186910629272,0,"[1771618.0325043378, 3077684.955983263, 48352129.51540424]","[1, 1, 5]","[11763832.0, 6452608.0]","['; gamma used= 0.5503212081491045', 'no selection ----- in the middle of a block']"
8,1498724265.0670197,"29/06/2017 16:17:45",6,2,0.5503212081491045,41250000.0,"[0.633823275750504, 0.6592719585006591, 1.0]","[0.30773392556237383, 0.31272444350613626, 0.37954163093148996]",1,3,0,7539736,7539736.0,4.018377382094999,0,15.01050853729248,0,"[1771618.0325043378, 3077684.955983263, 55891865.51540424]","[1, 1, 6]","[10397768.0, 6902616.0]","['; gamma used= 0.5503212081491045', 'flipped coin and will select greedily...', 'averageBytePerNet:[1771618.0325043378, 3077684.955983263, 9670425.903080847], numNetworkHighestAverageByte: 1', 'choosing greedily']"
9,1498724280.0775282,"29/06/2017 16:18:00",6,2,0.5503212081491045,41250000.0,"[0.5947075996311303, 0.6185857461289822, 1.0]","[0.3024866573758902, 0.30763538987532, 0.38987795274878984]",1,3,0,3409683,3409683.0,1.8171453675149232,0,15.011162281036377,0,"[1771618.0325043378, 3077684.955983263, 59301548.51540424]","[1, 1, 7]","[10397768.0, 6902616.0]","['; gamma used= 0.5227579585747102', 'no selection ----- in the middle of a block']"
10,1498724295.0886905,"29/06/2017 16:18:15",7,2,0.5227579585747102,41250000.0,"[0.577820208216438, 0.6010203078784723, 1.0]","[0.30081542498817576, 0.30589705571892045, 0.39328751929290384]",1,3,0,3488232,3488232.0,1.8590433930096668,0,15.010868549346924,0,"[1771618.0325043378, 3077684.955983263, 62789780.51540424]","[1, 1, 8]","[7539736.0, 3409683.0]","['; gamma used= 0.5227579585747102', 'flipped coin and will select greedily...', 'averageBytePerNet:[1771618.0325043378, 3077684.955983263, 8471649.78791489], numNetworkHighestAverageByte: 1', 'choosing greedily']"
