"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498724160.0000668,"29/06/2017 16:16:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,2,4.4866461753845215,789224,1126045.7198722935,0.6005763890546626,0.0009732246398925781,14.999533653259277,0,"[0, 1126045.7198722935, 0]","[0, 1, 0]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498724175.0005736,"29/06/2017 16:16:15",2,1,0.7937005259840998,41250000.0,"[0.9785665336407803, 1.0, 0.9785665336407803]","[0.33283490994648757, 0.3343301801070249, 0.33283490994648757]",2,1,4.56329607963562,324352,466191.927445428,0.24866223882059202,0.008894681930541992,14.998398780822754,7176,"[466191.927445428, 1126045.7198722935, 0]","[1, 1, 0]","[1126045.7198722935]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498724190.007867,"29/06/2017 16:16:30",3,1,0.6933612743506348,41250000.0,"[0.9836920115317279, 1.0, 0.9785665336407803]","[0.3329474801359952, 0.33463560449298785, 0.3324169153710169]",2,3,4.60899019241333,5611976,8101503.053330859,4.321167022535683,0.007826089859008789,14.99873161315918,0,"[466191.927445428, 1126045.7198722935, 8101503.053330859]","[1, 1, 1]","[466191.927445428]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498724205.0144248,"29/06/2017 16:16:45",4,2,0.6299605249474366,41250000.0,"[0.9646235477962519, 0.9806154126373517, 1.0]","[0.3311820302382968, 0.33319124624773083, 0.3356267235139724]",1,3,0,5826752,5826752.0,3.1068239478492212,0,15.003751993179321,0,"[466191.927445428, 1126045.7198722935, 13928255.05333086]","[1, 1, 2]","[8101503.053330859]","['; gamma used= 0.6299605249474366', 'current gain: 8101503.053330859, prev block gain: [466191.927445428]', 'flipped coin and will select greedily...', 'averageBytePerNet:[466191.927445428, 1126045.7198722935, 8101503.053330859], numNetworkHighestAverageByte: 1', 'choosing greedily']"
5,1498724220.0181768,"29/06/2017 16:17:00",4,2,0.6299605249474366,41250000.0,"[0.9129372306243055, 0.9280722217137368, 1.0]","[0.328354803894431, 0.33056669185616294, 0.3410785042494061]",1,3,0,2936544,2936544.0,1.5658005819206073,0,15.00341248512268,0,"[466191.927445428, 1126045.7198722935, 16864799.05333086]","[1, 1, 3]","[8101503.053330859]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498724235.0215893,"29/06/2017 16:17:15",5,2,0.5848035476425733,41250000.0,"[0.8879476266985004, 0.9026683314382701, 1.0]","[0.3270461034353732, 0.3292362953054987, 0.3437176012591281]",0,1,4.1386919021606445,4307800,5949929.539770594,3.1742001165407925,0.01060628890991211,14.995726346969604,0,"[6416121.467216022, 1126045.7198722935, 16864799.05333086]","[2, 1, 3]","[5826752.0, 2936544.0]","['; gamma used= 0.5848035476425733', 'flipped coin but will not select greedily...', 'choosing randomly']"
7,1498724250.027922,"29/06/2017 16:17:30",5,2,0.5848035476425733,41250000.0,"[0.962772831491265, 0.9026683314382701, 1.0]","[0.33453006014602393, 0.3250977537639237, 0.3403721860900524]",0,1,0,2602876,2602876.0,1.387388977325574,0,15.008774280548096,0,"[9018997.467216022, 1126045.7198722935, 16864799.05333086]","[3, 1, 3]","[5826752.0, 2936544.0]","['; gamma used= 0.5503212081491045', 'current gain: 5949929.539770594, prev block gain: [5826752.0, 2936544.0]', 'no selection ----- in the middle of a block']"
8,1498724265.0366962,"29/06/2017 16:17:45",6,2,0.5503212081491045,41250000.0,"[0.9974582944588052, 0.9026683314382701, 1.0]","[0.33810118089364793, 0.3234035343598589, 0.33849528474649315]",0,2,4.017535924911499,819568,1119473.4965153208,0.5971929105214957,0.009856224060058594,14.996474027633667,0,"[9018997.467216022, 2245519.2163876146, 16864799.05333086]","[3, 2, 3]","[5949929.539770594, 2602876.0]","['; gamma used= 0.5503212081491045', 'flipped coin but will not select greedily...', 'choosing randomly']"
9,1498724280.0430264,"29/06/2017 16:18:00",7,2,0.5503212081491045,41250000.0,"[0.9974582944588052, 0.9159646628682674, 1.0]","[0.3376443195185565, 0.32429500921480625, 0.3380606712666373]",-1,1,4.375036716461182,2316800,3271006.2388075734,1.7448196221391228,0.010924100875854492,14.997567415237427,0,"[12290003.706023596, 2245519.2163876146, 16864799.05333086]","[4, 2, 3]","[1119473.4965153208]","['; gamma used= 0.5227579585747102', 'current gain: 1119473.4965153208, prev block gain: [5949929.539770594, 2602876.0]', ' ----- switch back']"
10,1498724295.051518,"29/06/2017 16:18:15",7,2,0.5227579585747102,41250000.0,"[1.0, 0.9062421468715977, 0.9893854900840557]","[0.3393408025323127, 0.3231512462627476, 0.33750795120493965]",-1,1,0,4785640,4785640.0,2.5510083446049867,0,15.007838010787964,0,"[17075643.706023596, 2245519.2163876146, 16864799.05333086]","[5, 2, 3]","[1119473.4965153208]","['; gamma used= 0.5', 'no selection ----- in the middle of a block']"
