"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498724160.0001378,"29/06/2017 16:16:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,3,6.231625556945801,8454576,14464393.551072951,7.715248608767102,0.0027151107788085938,14.998239755630493,0,"[0, 0, 14464393.551072951]","[0, 0, 1]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498724175.0010927,"29/06/2017 16:16:15",2,1,0.7937005259840998,41250000.0,"[0.7570600904607935, 0.7570600904607935, 1.0]","[0.32668841424318373, 0.32668841424318373, 0.34662317151363253]",2,2,4.069030523300171,838392,1150543.522899983,0.6137118335437086,0.013274908065795898,14.997833967208862,296,"[0, 1150543.522899983, 14464393.551072951]","[0, 1, 1]","[14464393.551072951]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498724190.0122015,"29/06/2017 16:16:30",3,1,0.6933612743506348,41250000.0,"[0.7570600904607935, 0.7668839109726269, 1.0]","[0.32309708561557987, 0.3242906001313718, 0.3526123142530483]",2,1,4.5101659297943115,1148320,1642132.5263182973,0.8759101709427667,0.012699604034423828,14.99818205833435,0,"[1642132.5263182973, 1150543.522899983, 14464393.551072951]","[1, 1, 1]","[1150543.522899983]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498724205.0230832,"29/06/2017 16:16:45",4,2,0.6299605249474366,41250000.0,"[0.7634152019608298, 0.7668839109726269, 1.0]","[0.3216312552035684, 0.32213853090677463, 0.356230213889657]",1,3,4.911095380783081,4401920,6548331.515243749,3.496428146995591,0.027112483978271484,14.982905387878418,1448,"[1642132.5263182973, 1150543.522899983, 21012725.0663167]","[1, 1, 2]","[1642132.5263182973]","['; gamma used= 0.6299605249474366', 'current gain: 1642132.5263182973, prev block gain: [1150543.522899983]', 'flipped coin and will select greedily...', 'averageBytePerNet:[1642132.5263182973, 1150543.522899983, 14464393.551072951], numNetworkHighestAverageByte: 1', 'choosing greedily']"
5,1498724220.033101,"29/06/2017 16:17:00",4,2,0.6299605249474366,41250000.0,"[0.7175993080693545, 0.7208598446428549, 1.0]","[0.31712015372233937, 0.3176753253013233, 0.3652045209763374]",1,3,0,10874352,10874352.0,5.795165061526224,0,15.011620044708252,0,"[1642132.5263182973, 1150543.522899983, 31887077.0663167]","[1, 1, 3]","[1642132.5263182973]","['; gamma used= 0.5848035476425733', 'current gain: 6548331.515243749, prev block gain: [1642132.5263182973]', 'no selection ----- in the middle of a block']"
6,1498724235.0447211,"29/06/2017 16:17:15",5,2,0.5848035476425733,41250000.0,"[0.6475097278550583, 0.6504518002980333, 1.0]","[0.3119267886315757, 0.3124583632580158, 0.37561484811040846]",0,2,5.116378307342529,3344880,5077536.74968436,2.7091925508288845,0.016033649444580078,14.993505716323853,2960,"[1642132.5263182973, 6228080.272584343, 31887077.0663167]","[1, 2, 3]","[6548331.515243749, 10874352.0]","['; gamma used= 0.5848035476425733', 'flipped coin but will not select greedily...', 'choosing randomly']"
7,1498724250.0542605,"29/06/2017 16:17:30",6,2,0.5848035476425733,41250000.0,"[0.6475097278550583, 0.6991972262329252, 1.0]","[0.3075169908162763, 0.31742141104389154, 0.3750615981398322]",-1,3,4.367218971252441,9620088,13572104.208914448,7.239419383234781,0.01244807243347168,14.998003005981445,0,"[1642132.5263182973, 6228080.272584343, 45459181.27523115]","[1, 2, 4]","[5077536.74968436]","['; gamma used= 0.5503212081491045', 'current gain: 5077536.74968436, prev block gain: [6548331.515243749, 10874352.0]', ' ----- switch back']"
8,1498724265.0647116,"29/06/2017 16:17:45",6,2,0.5503212081491045,41250000.0,"[0.6114303729589531, 0.660237834918148, 1.0]","[0.3027046329354891, 0.3129583190598202, 0.3843370480046907]",-1,3,0,13314976,13314976.0,7.0956115232836945,0,15.012068748474121,0,"[1642132.5263182973, 6228080.272584343, 58774157.27523115]","[1, 2, 5]","[5077536.74968436]","['; gamma used= 0.5227579585747102', 'no selection ----- in the middle of a block']"
9,1498724280.0767803,"29/06/2017 16:18:00",7,2,0.5227579585747102,41250000.0,"[0.5779888299493374, 0.6241268189636413, 1.0]","[0.29951427082194293, 0.30951328612130435, 0.3909724430567528]",1,3,0,5013656,5013656.0,2.6721973703335866,0,15.00983738899231,0,"[1642132.5263182973, 6228080.272584343, 63787813.27523115]","[1, 2, 6]","[13572104.208914448, 13314976.0]","['; gamma used= 0.5227579585747102', 'flipped coin and will select greedily...', 'averageBytePerNet:[1642132.5263182973, 3114040.1362921717, 11754831.45504623], numNetworkHighestAverageByte: 1', 'choosing greedily']"
10,1498724295.0866177,"29/06/2017 16:18:15",7,2,0.5227579585747102,41250000.0,"[0.5550399822375225, 0.5993460782657432, 1.0]","[0.2954829434735879, 0.30576570960369154, 0.3987513469227205]",1,3,0,2716448,2716448.0,1.4478440199080942,0,15.00961685180664,0,"[1642132.5263182973, 6228080.272584343, 66504261.27523115]","[1, 2, 7]","[13572104.208914448, 13314976.0]","['; gamma used= 0.5', 'no selection ----- in the middle of a block']"
11,1498724310.0962346,"29/06/2017 16:18:30",8,2,0.5,41250000.0,"[0.5429889969418487, 0.5863331224295105, 1.0]","[0.29416945076918555, 0.30434736727447653, 0.4014831819563379]",0,1,4.5387749671936035,1951904,2799282.5537911057,1.4935810828533822,0.016261816024780273,14.993669033050537,8880,"[4441415.080109403, 6228080.272584343, 66504261.27523115]","[2, 2, 7]","[5013656.0, 2716448.0]","['; gamma used= 0.5', 'flipped coin but will not select greedily...', 'choosing randomly']"
12,1498724325.1061654,"29/06/2017 16:18:45",9,2,0.5,41250000.0,"[0.5634377264042421, 0.5863331224295105, 1.0]","[0.29634125719513116, 0.3018713524943104, 0.40178739031055843]",-1,3,4.679197788238525,5155104,7492709.7225388335,3.9965922849674125,0.012523889541625977,14.998196840286255,0,"[4441415.080109403, 6228080.272584343, 73996970.99776998]","[2, 2, 8]","[2799282.5537911057]","['; gamma used= 0.4807498567691362', 'current gain: 2799282.5537911057, prev block gain: [5013656.0, 2716448.0]', ' ----- switch back']"
13,1498724340.1168861,"29/06/2017 16:19:00",9,2,0.4807498567691362,41250000.0,"[0.5478235894321629, 0.5700845021191395, 1.0]","[0.29332167810899745, 0.2989537980103145, 0.407724523880688]",-1,3,0,10563320,10563320.0,5.62781130817855,0,15.015883684158325,0,"[4441415.080109403, 6228080.272584343, 84560290.99776998]","[2, 2, 9]","[2799282.5537911057]","['; gamma used= 0.4641588833612779', 'no selection ----- in the middle of a block']"
14,1498724355.1327698,"29/06/2017 16:19:15",10,2,0.4641588833612779,41250000.0,"[0.5265428110098448, 0.5479389753371147, 1.0]","[0.29072626311477345, 0.2962529178486764, 0.41302081903655]",1,3,0,8639896,8639896.0,4.6044020134546075,0,15.011540651321411,0,"[4441415.080109403, 6228080.272584343, 93200186.99776998]","[2, 2, 10]","[7492709.7225388335, 10563320.0]","['; gamma used= 0.4641588833612779', 'flipped coin and will select greedily...', 'averageBytePerNet:[2220707.5400547013, 3114040.1362921717, 9395587.88864111], numNetworkHighestAverageByte: 1', 'choosing greedily']"
15,1498724370.1443105,"29/06/2017 16:19:30",10,2,0.4641588833612779,41250000.0,"[0.4944997767978206, 0.514593866514614, 1.0]","[0.2853409097976778, 0.2908453304537693, 0.42381375974855295]",1,3,0,10232952,10232952.0,5.453506886682613,0,15.01118779182434,0,"[4441415.080109403, 6228080.272584343, 103433138.99776998]","[2, 2, 11]","[7492709.7225388335, 10563320.0]","['; gamma used= 0.4496443130226092', 'no selection ----- in the middle of a block']"
16,1498724385.1554983,"29/06/2017 16:19:45",11,2,0.4496443130226092,41250000.0,"[0.45906143870254473, 0.4777154850087793, 1.0]","[0.2803286101745015, 0.2856293551101149, 0.4340420347153836]",1,3,0,9183216,9183216.0,4.893975481161748,0,15.011462211608887,0,"[4441415.080109403, 6228080.272584343, 112616354.99776998]","[2, 2, 12]","[8639896.0, 10232952.0]","['; gamma used= 0.4496443130226092', 'flipped coin and will select greedily...', 'averageBytePerNet:[2220707.5400547013, 3114040.1362921717, 9403012.636160908], numNetworkHighestAverageByte: 1', 'choosing greedily']"
17,1498724400.1669605,"29/06/2017 16:20:00",11,2,0.4496443130226092,41250000.0,"[0.4302461835653162, 0.44772931665963944, 1.0]","[0.27462870063188594, 0.27987193800444543, 0.44549936136366863]",1,3,0,4700240,4700240.0,2.5048358924008967,0,15.011729955673218,0,"[4441415.080109403, 6228080.272584343, 117316594.99776998]","[2, 2, 13]","[8639896.0, 10232952.0]","['; gamma used= 0.43679023236814946', 'no selection ----- in the middle of a block']"
18,1498724415.1786904,"29/06/2017 16:20:15",12,2,0.43679023236814946,41250000.0,"[0.4162048059032852, 0.43311736502421794, 1.0]","[0.27235162529222257, 0.27750233328799767, 0.45014604141977976]",0,1,5.14655327796936,1348088,2052819.4503365261,1.0954616222134392,0.01997685432434082,14.991447687149048,4312,"[6494234.530445929, 6228080.272584343, 117316594.99776998]","[3, 2, 13]","[9183216.0, 4700240.0]","['; gamma used= 0.43679023236814946', 'flipped coin but will not select greedily...', 'choosing randomly']"
19,1498724430.190115,"29/06/2017 16:20:30",13,2,0.43679023236814946,41250000.0,"[0.42712688368992585, 0.43311736502421794, 1.0]","[0.2737213613949159, 0.2755720792841594, 0.4507065593209246]",-1,3,4.018520355224609,5328640,7279026.655701864,3.8827956228537746,0.013808727264404297,14.997496366500854,4376,"[6494234.530445929, 6228080.272584343, 124595621.65347184]","[3, 2, 14]","[2052819.4503365261]","['; gamma used= 0.42529037028299016', 'current gain: 2052819.4503365261, prev block gain: [9183216.0, 4700240.0]', ' ----- switch back']"
