"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498672800.0001018,"29/06/2017 02:00:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,2,5.095422029495239,2211096,3348713.566728587,1.7861014222467158,0.0016667842864990234,14.998985052108765,0,"[0, 3348713.566728587, 0]","[0, 1, 0]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498672815.0007536,"29/06/2017 02:00:15",2,1,0.7937005259840998,41250000.0,"[0.9375986024040766, 1.0, 0.9375986024040766]","[0.33184087043022437, 0.3363182591395512, 0.33184087043022437]",2,1,4.708502531051636,1730360,2522450.727247757,1.3458049085017185,0.01284480094909668,14.99445104598999,0,"[2522450.727247757, 3348713.566728587, 0]","[1, 1, 0]","[3348713.566728587]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498672830.0080495,"29/06/2017 02:00:30",3,1,0.6933612743506348,41250000.0,"[0.9644790436095757, 1.0, 0.9375986024040766]","[0.333029009226212, 0.3367822171448106, 0.33018877362897736]",2,3,3.127939462661743,5246328,6628714.961879764,3.5355849520269453,0.008106470108032227,14.998853206634521,0,"[2522450.727247757, 3348713.566728587, 6628714.961879764]","[1, 1, 1]","[2522450.727247757]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498672845.0150092,"29/06/2017 02:00:45",4,2,0.6299605249474366,41250000.0,"[0.9644790436095757, 1.0, 0.9697768553251194]","[0.3316174462348122, 0.33609699965782813, 0.33228555410735966]",1,3,0,4895464,4895464.0,2.609070871898871,0,15.010597229003906,0,"[2522450.727247757, 3348713.566728587, 11524178.961879764]","[1, 1, 2]","[6628714.961879764]","['; gamma used= 0.6299605249474366', 'current gain: 6628714.961879764, prev block gain: [2522450.727247757]', 'flipped coin and will select greedily...', 'averageBytePerNet:[2522450.727247757, 3348713.566728587, 6628714.961879764], numNetworkHighestAverageByte: 1', 'choosing greedily']"
5,1498672860.0256064,"29/06/2017 02:01:00",4,2,0.6299605249474366,41250000.0,"[0.949569325779292, 0.9845411697339904, 1.0]","[0.3293049889540014, 0.3342537410765244, 0.3364412699694742]",1,3,0,4805912,4805912.0,2.5620667004365356,0,15.006360292434692,0,"[2522450.727247757, 3348713.566728587, 16330090.961879764]","[1, 1, 3]","[6628714.961879764]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498672875.0319667,"29/06/2017 02:01:15",5,2,0.5848035476425733,41250000.0,"[0.9074024668119716, 0.9408213406234373, 1.0]","[0.32721003583725505, 0.3320816325889143, 0.3407083315738306]",1,3,0,3973312,3973312.0,2.11811747746883,0,15.006956100463867,0,"[2522450.727247757, 3348713.566728587, 20303402.961879764]","[1, 1, 4]","[4895464.0, 4805912.0]","['; gamma used= 0.5848035476425733', 'flipped coin and will select greedily...', 'averageBytePerNet:[2522450.727247757, 3348713.566728587, 5443363.653959922], numNetworkHighestAverageByte: 1', 'choosing greedily']"
7,1498672890.0389228,"29/06/2017 02:01:30",5,2,0.5848035476425733,41250000.0,"[0.875895796820469, 0.9081543063314443, 1.0]","[0.32491478324407164, 0.33012516633573485, 0.34496005042019345]",1,3,0,4121392,4121392.0,2.1971570872015183,0,15.006271600723267,0,"[2522450.727247757, 3348713.566728587, 24424794.961879764]","[1, 1, 5]","[4895464.0, 4805912.0]","['; gamma used= 0.5503212081491045', 'no selection ----- in the middle of a block']"
8,1498672905.0451944,"29/06/2017 02:01:45",6,2,0.5503212081491045,41250000.0,"[0.8443702977249942, 0.8754677494753303, 1.0]","[0.32304261754184177, 0.32818405033675657, 0.3487733321214017]",1,3,0,3285384,3285384.0,1.7514032660746244,0,15.006864786148071,0,"[2522450.727247757, 3348713.566728587, 27710178.961879764]","[1, 1, 6]","[3973312.0, 4121392.0]","['; gamma used= 0.5503212081491045', 'flipped coin and will select greedily...', 'averageBytePerNet:[2522450.727247757, 3348713.566728587, 4884958.992375953], numNetworkHighestAverageByte: 1', 'choosing greedily']"
9,1498672920.0520592,"29/06/2017 02:02:00",6,2,0.5503212081491045,41250000.0,"[0.8212554452634466, 0.851501596333174, 1.0]","[0.32089434872859224, 0.32629503972187135, 0.3528106115495364]",1,3,0,3256296,3256296.0,1.7358475360538888,0,15.007290363311768,0,"[2522450.727247757, 3348713.566728587, 30966474.961879764]","[1, 1, 7]","[3973312.0, 4121392.0]","['; gamma used= 0.5227579585747102', 'no selection ----- in the middle of a block']"
10,1498672935.0593495,"29/06/2017 02:02:15",7,2,0.5227579585747102,41250000.0,"[0.7989696930779445, 0.8283950785366885, 1.0]","[0.31937978993525873, 0.3247247009951063, 0.3558955090696349]",0,3,0,6036712,6036712.0,3.218204205485889,0,15.00641131401062,0,"[2522450.727247757, 3348713.566728587, 37003186.96187976]","[1, 1, 8]","[3285384.0, 3256296.0]","['; gamma used= 0.5227579585747102', 'flipped coin but will not select greedily...', 'choosing randomly']"
11,1498672950.0657609,"29/06/2017 02:02:30",7,2,0.5227579585747102,41250000.0,"[0.7460477007283289, 0.7735240134780281, 1.0]","[0.31471716598800215, 0.32016974203391835, 0.3651130919780794]",0,3,0,3224696,3224696.0,1.7190560547793166,0,15.006821870803833,0,"[2522450.727247757, 3348713.566728587, 40227882.96187976]","[1, 1, 9]","[3285384.0, 3256296.0]","['; gamma used= 0.5', 'no selection ----- in the middle of a block']"
