"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498672800.0001423,"29/06/2017 02:00:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,2,3.695423126220703,1573976,2088579.0253568585,1.114033241185328,0.0025997161865234375,14.998324632644653,0,"[0, 2088579.0253568585, 0]","[0, 1, 0]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498672815.0010667,"29/06/2017 02:00:15",2,1,0.7937005259840998,41250000.0,"[0.9606099624927279, 1.0, 0.9606099624927279]","[0.3324060787127878, 0.3351878425744243, 0.3324060787127878]",2,3,4.027195453643799,10858672,14846557.573563179,7.921911155228283,0.0176541805267334,14.992904901504517,0,"[0, 2088579.0253568585, 14846557.573563179]","[0, 1, 1]","[2088579.0253568585]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498672830.0116258,"29/06/2017 02:00:30",3,1,0.6933612743506348,41250000.0,"[0.8467344679665225, 0.8814550140301429, 1.0]","[0.3262903460569842, 0.33019281106869103, 0.3435168428743247]",2,1,4.462456941604614,1481304,2108837.58614999,1.1250010375214352,0.02305769920349121,14.996164560317993,14800,"[2108837.58614999, 2088579.0253568585, 14846557.573563179]","[1, 1, 1]","[14846557.573563179]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498672845.030848,"29/06/2017 02:00:45",4,2,0.6299605249474366,41250000.0,"[0.8558733213844583, 0.8814550140301429, 1.0]","[0.32568612056251334, 0.3291443232176696, 0.34516955621981704]",-1,3,4.7955052852630615,1571208,2309717.1252057785,1.2320021875071578,0.012080907821655273,14.998136520385742,0,"[2108837.58614999, 2088579.0253568585, 17156274.69876896]","[1, 1, 2]","[2108837.58614999]","['; gamma used= 0.6299605249474366', 'current gain: 2108837.58614999, prev block gain: [14846557.573563179]', ' ----- switch back']"
5,1498672860.0410655,"29/06/2017 02:01:00",4,2,0.6299605249474366,41250000.0,"[0.8465822655704505, 0.8718862524759874, 1.0]","[0.32423450628360095, 0.32809922846961603, 0.347666265246783]",-1,3,0,3456248,3456248.0,1.8417841208726211,0,15.012608528137207,0,"[2108837.58614999, 2088579.0253568585, 20612522.69876896]","[1, 1, 3]","[2108837.58614999]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498672875.053674,"29/06/2017 02:01:15",5,2,0.5848035476425733,41250000.0,"[0.832867228497803, 0.8577612787290093, 1.0]","[0.32345598126645436, 0.3272974336680189, 0.34924658506552686]",1,3,0,5254984,5254984.0,2.800821059659959,0,15.009838581085205,0,"[2108837.58614999, 2088579.0253568585, 25867506.69876896]","[1, 1, 4]","[2309717.1252057785, 3456248.0]","['; gamma used= 0.5848035476425733', 'flipped coin and will select greedily...', 'averageBytePerNet:[2108837.58614999, 2088579.0253568585, 6870840.899589653], numNetworkHighestAverageByte: 1', 'choosing greedily']"
7,1498672890.0635126,"29/06/2017 02:01:30",5,2,0.5848035476425733,41250000.0,"[0.7948361486757664, 0.8185934659691857, 1.0]","[0.32020358816932515, 0.3242913821080857, 0.3555050297225892]",1,3,0,3941264,3941264.0,2.1006042271866447,0,15.01002025604248,0,"[2108837.58614999, 2088579.0253568585, 29808770.69876896]","[1, 1, 5]","[2309717.1252057785, 3456248.0]","['; gamma used= 0.5503212081491045', 'no selection ----- in the middle of a block']"
8,1498672905.0735328,"29/06/2017 02:01:45",6,2,0.5503212081491045,41250000.0,"[0.7674567094779066, 0.7903956668798903, 1.0]","[0.3183617957982081, 0.32239453933969864, 0.35924366486209325]",1,3,0,4559752,4559752.0,2.4302605401765325,0,15.009919881820679,0,"[2108837.58614999, 2088579.0253568585, 34368522.69876896]","[1, 1, 6]","[5254984.0, 3941264.0]","['; gamma used= 0.5503212081491045', 'flipped coin and will select greedily...', 'averageBytePerNet:[2108837.58614999, 2088579.0253568585, 5961754.1397537915], numNetworkHighestAverageByte: 1', 'choosing greedily']"
9,1498672920.0834527,"29/06/2017 02:02:00",6,2,0.5503212081491045,41250000.0,"[0.7384537633231423, 0.7605258348953979, 1.0]","[0.3152786867473315, 0.3194938954281617, 0.36522741782450685]",1,3,0,4436672,4436672.0,2.364748174036369,0,15.009368181228638,0,"[2108837.58614999, 2088579.0253568585, 38805194.69876896]","[1, 1, 7]","[5254984.0, 3941264.0]","['; gamma used= 0.5227579585747102', 'no selection ----- in the middle of a block']"
10,1498672935.092821,"29/06/2017 02:02:15",7,2,0.5227579585747102,41250000.0,"[0.7112861173637482, 0.7325461594551507, 1.0]","[0.31315565447093663, 0.3173074066123297, 0.36953693891673367]",0,2,5.05521559715271,903552,1363155.5253399867,0.7273336086379427,0.016211748123168945,14.993455648422241,0,"[2108837.58614999, 3451734.550696845, 38805194.69876896]","[1, 2, 7]","[4559752.0, 4436672.0]","['; gamma used= 0.5227579585747102', 'flipped coin but will not select greedily...', 'choosing randomly']"
