"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498672800.000083,"29/06/2017 02:00:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,1,4.324779033660889,1120752,1574810.9160281604,0.8399206757045404,0.0008606910705566406,14.999615669250488,0,"[1574810.9160281604, 0, 0]","[1, 0, 0]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498672815.0005593,"29/06/2017 02:00:15",2,1,0.7937005259840998,41250000.0,"[1.0, 0.970153191117838, 0.970153191117838]","[0.3347294193581648, 0.3326352903209176, 0.3326352903209176]",2,2,3.0530059337615967,6246728,7843807.293985981,4.184935971004093,0.012742280960083008,14.994365215301514,0,"[1574810.9160281604, 7843807.293985981, 0]","[1, 1, 0]","[1574810.9160281604]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498672830.0076668,"29/06/2017 02:00:30",3,1,0.6933612743506348,41250000.0,"[0.9440320624340557, 1.0, 0.9158557178879533]","[0.3323400567525753, 0.33834096950535186, 0.32931897374207286]",2,3,4.211049556732178,9439640,13124489.444884907,7.000344014463496,0.009309053421020508,14.998679399490356,0,"[1574810.9160281604, 7843807.293985981, 13124489.444884907]","[1, 1, 1]","[7843807.293985981]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498672845.0156553,"29/06/2017 02:00:45",4,2,0.6299605249474366,41250000.0,"[0.9440320624340557, 1.0, 0.9791356915167068]","[0.32949046176939223, 0.3365753600646358, 0.33393417816597193]",1,3,0,7496976,7496976.0,3.996589405073786,0,15.006747484207153,0,"[1574810.9160281604, 7843807.293985981, 20621465.444884907]","[1, 1, 2]","[13124489.444884907]","['; gamma used= 0.6299605249474366', 'current gain: 13124489.444884907, prev block gain: [7843807.293985981]', 'flipped coin and will select greedily...', 'averageBytePerNet:[1574810.9160281604, 7843807.293985981, 13124489.444884907], numNetworkHighestAverageByte: 1', 'choosing greedily']"
5,1498672860.0224028,"29/06/2017 02:01:00",4,2,0.6299605249474366,41250000.0,"[0.898196151844603, 0.951446659055974, 1.0]","[0.3258027967546683, 0.33356146096192296, 0.34063574228340876]",1,3,0,4291872,4291872.0,2.2880196524270096,0,15.00641655921936,0,"[1574810.9160281604, 7843807.293985981, 24913337.444884907]","[1, 1, 3]","[13124489.444884907]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498672875.0288193,"29/06/2017 02:01:15",5,2,0.5848035476425733,41250000.0,"[0.8624907326368458, 0.9136244063713611, 1.0]","[0.32392883868474254, 0.33157640330922633, 0.34449475800603113]",1,3,0,7593312,7593312.0,4.048266249965545,0,15.005558490753174,0,"[1574810.9160281604, 7843807.293985981, 32506649.444884907]","[1, 1, 4]","[7496976.0, 4291872.0]","['; gamma used= 0.5848035476425733', 'flipped coin and will select greedily...', 'averageBytePerNet:[1574810.9160281604, 7843807.293985981, 8304445.8149616355], numNetworkHighestAverageByte: 1', 'choosing greedily']"
7,1498672890.0343778,"29/06/2017 02:01:30",5,2,0.5848035476425733,41250000.0,"[0.8061653567202322, 0.8539597210730816, 1.0]","[0.31971800359621927, 0.3277973650513955, 0.35248463135238517]",1,3,0,6666592,6666592.0,3.5540778794523606,0,15.006068468093872,0,"[1574810.9160281604, 7843807.293985981, 39173241.44488491]","[1, 1, 5]","[7496976.0, 4291872.0]","['; gamma used= 0.5503212081491045', 'no selection ----- in the middle of a block']"
8,1498672905.0404463,"29/06/2017 02:01:45",6,2,0.5503212081491045,41250000.0,"[0.7597547434650236, 0.8047976056089677, 1.0]","[0.3166588161629489, 0.3245568104611386, 0.3587843733759125]",1,2,2.87246036529541,2880072,3562309.4960887525,1.900078425676978,0.007704019546508789,14.998578786849976,0,"[1574810.9160281604, 11406116.790074732, 39173241.44488491]","[1, 2, 5]","[7593312.0, 6666592.0]","['; gamma used= 0.5503212081491045', 'flipped coin and will select greedily...', 'averageBytePerNet:[1574810.9160281604, 7843807.293985981, 7834648.288976982], numNetworkHighestAverageByte: 1', 'choosing greedily']"
9,1498672920.046729,"29/06/2017 02:02:00",7,2,0.5503212081491045,41250000.0,"[0.7597547434650236, 0.8293874366679078, 1.0]","[0.31429397910752727, 0.32712898249555256, 0.3585770383969202]",-1,3,4.3062591552734375,5949832,8346224.795605234,4.451924901306723,0.010510444641113281,14.997961521148682,1448,"[1574810.9160281604, 11406116.790074732, 47519466.240490146]","[1, 2, 6]","[3562309.4960887525]","['; gamma used= 0.5227579585747102', 'current gain: 3562309.4960887525, prev block gain: [7593312.0, 6666592.0]', ' ----- switch back']"
10,1498672935.055201,"29/06/2017 02:02:15",7,2,0.5227579585747102,41250000.0,"[0.734561376820397, 0.8018850591412797, 1.0]","[0.3114679458117342, 0.32473920621888674, 0.363792847969379]",-1,3,0,12284280,12284280.0,6.549197937807444,0,15.00553822517395,0,"[1574810.9160281604, 11406116.790074732, 59803746.240490146]","[1, 2, 7]","[3562309.4960887525]","['; gamma used= 0.5', 'no selection ----- in the middle of a block']"
11,1498672950.0607393,"29/06/2017 02:02:30",8,2,0.5,41250000.0,"[0.6989925613283989, 0.7630563068893629, 1.0]","[0.3086200962576862, 0.32163034686399095, 0.3697495568783228]",0,3,0,7727080,7727080.0,4.119971397329785,0,15.004142999649048,0,"[1574810.9160281604, 11406116.790074732, 67530826.24049014]","[1, 2, 8]","[8346224.795605234, 12284280.0]","['; gamma used= 0.5', 'flipped coin but will not select greedily...', 'choosing randomly']"
