"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498754100.0001152,"30/06/2017 00:35:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,2,4.604157209396362,1500128,2164601.9281272916,1.1545634050396099,0.0021882057189941406,14.998583316802979,0,"[0, 2164601.9281272916, 0]","[0, 1, 0]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498754115.0008867,"30/06/2017 00:35:15",2,1,0.7937005259840998,41250000.0,"[0.9592058346497025, 1.0, 0.9592058346497025]","[0.332372101013802, 0.335255797972396, 0.332372101013802]",2,3,4.1663196086883545,3703288,5127755.65545427,2.735205724464757,0.012531280517578125,14.997791528701782,0,"[0, 2164601.9281272916, 5127755.65545427]","[0, 1, 1]","[2164601.9281272916]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498754130.0112095,"30/06/2017 00:35:30",3,1,0.6933612743506348,41250000.0,"[0.944158897701811, 0.9843131302955569, 1.0]","[0.32998279342968756, 0.3341873214546298, 0.33582988511568257]",2,1,4.196628570556641,2030096,2818857.0196191324,1.5036089210335073,0.01228642463684082,14.997820138931274,0,"[2818857.0196191324, 2164601.9281272916, 5127755.65545427]","[1, 1, 1]","[5127755.65545427]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498754145.021316,"30/06/2017 00:35:45",4,2,0.6299605249474366,41250000.0,"[0.9578049169247295, 0.9843131302955569, 1.0]","[0.33045298983665705, 0.33378701151861845, 0.3357599986447245]",-1,3,4.231931447982788,8250896,11494138.67164668,6.1309928320178635,0.01296377182006836,14.998078107833862,0,"[2818857.0196191324, 2164601.9281272916, 16621894.327100951]","[1, 1, 2]","[2818857.0196191324]","['; gamma used= 0.6299605249474366', 'current gain: 2818857.0196191324, prev block gain: [5127755.65545427]', ' ----- switch back']"
5,1498754160.032358,"30/06/2017 00:36:00",4,2,0.6299605249474366,41250000.0,"[0.9071668942367767, 0.9322736494543103, 1.0]","[0.32758475820415395, 0.3312559869325342, 0.3411592548633119]",-1,3,0,11765296,11765296.0,6.269945073782118,0,15.01167345046997,0,"[2818857.0196191324, 2164601.9281272916, 28387190.32710095]","[1, 1, 3]","[2818857.0196191324]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498754175.0440314,"30/06/2017 00:36:15",5,2,0.5848035476425733,41250000.0,"[0.8581057593089111, 0.8818546983261913, 1.0]","[0.32496648988972654, 0.3285652554119627, 0.3464682546983108]",1,3,0,10906240,10906240.0,5.812990295493753,0,15.009472846984863,0,"[2818857.0196191324, 2164601.9281272916, 39293430.32710095]","[1, 1, 4]","[11494138.67164668, 11765296.0]","['; gamma used= 0.5848035476425733', 'flipped coin and will select greedily...', 'averageBytePerNet:[2818857.0196191324, 2164601.9281272916, 9462396.775700318], numNetworkHighestAverageByte: 1', 'choosing greedily']"
7,1498754190.0535042,"30/06/2017 00:36:30",5,2,0.5848035476425733,41250000.0,"[0.7787782783995519, 0.8003317496833117, 1.0]","[0.31922370452871696, 0.3229816438262034, 0.3577946516450796]",1,3,0,4299112,4299112.0,2.2913058663732104,0,15.010172367095947,0,"[2818857.0196191324, 2164601.9281272916, 43592542.32710095]","[1, 1, 5]","[11494138.67164668, 11765296.0]","['; gamma used= 0.5503212081491045', 'no selection ----- in the middle of a block']"
8,1498754205.0636766,"30/06/2017 00:36:45",6,2,0.5503212081491045,41250000.0,"[0.7495625242699836, 0.7703074202054951, 1.0]","[0.31720221493584555, 0.3209042074778833, 0.3618935775862713]",0,3,0,7784472,7784472.0,4.148915990924099,0,15.0101318359375,0,"[2818857.0196191324, 2164601.9281272916, 51377014.32710095]","[1, 1, 6]","[10906240.0, 4299112.0]","['; gamma used= 0.5503212081491045', 'flipped coin but will not select greedily...', 'choosing randomly']"
9,1498754220.0738084,"30/06/2017 00:37:00",6,2,0.5503212081491045,41250000.0,"[0.6844552387115219, 0.7033982251067061, 1.0]","[0.3110494958540373, 0.31483548592206834, 0.37411501822389437]",0,3,0,6294880,6294880.0,3.354236238071757,0,15.013563871383667,0,"[2818857.0196191324, 2164601.9281272916, 57671894.32710095]","[1, 1, 7]","[10906240.0, 4299112.0]","['; gamma used= 0.5227579585747102', 'no selection ----- in the middle of a block']"
10,1498754235.0873723,"30/06/2017 00:37:15",7,2,0.5227579585747102,41250000.0,"[0.6359655879938094, 0.6535665745884194, 1.0]","[0.3068166414540946, 0.3104854830239099, 0.3826978755219955]",0,2,4.119394540786743,1251072,1725116.4643280224,0.9206099772856173,0.02048945426940918,14.991073369979858,13320,"[2818857.0196191324, 3889718.3924553143, 57671894.32710095]","[1, 2, 7]","[7784472.0, 6294880.0]","['; gamma used= 0.5227579585747102', 'flipped coin but will not select greedily...', 'choosing randomly']"
