"time slot","timestamp","date time","max gain","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","log"
1,1498922400.0000722,"01/07/2017 23:20:00",41250000.0,2,4.182348728179932,1227904,1702658.102847569,0.9081100285086399,0.0009467601776123047,14.99957537651062,0,"[0, 1702658.102847569, 0]","[0, 1, 0]","[]"
2,1498922415.0005944,"01/07/2017 23:20:15",41250000.0,3,4.208025932312012,4063088,5647480.006548214,3.012133541064378,0.008473396301269531,14.999281883239746,0,"[0, 1702658.102847569, 5647480.006548214]","[0, 1, 1]","[]"
3,1498922430.0083497,"01/07/2017 23:20:30",41250000.0,1,6.13198447227478,508248,859692.1577108096,0.4585062591724855,0.004961490631103516,14.999876499176025,1448,"[859692.1577108096, 1702658.102847569, 5647480.006548214]","[1, 1, 1]","[]"
4,1498922445.0131876,"01/07/2017 23:20:45",41250000.0,3,3.478774070739746,1853440,2413092.2094141836,1.2870101892996486,0.006812095642089844,14.999677419662476,0,"[859692.1577108096, 1702658.102847569, 8060572.215962397]","[1, 1, 2]","['averageBytePerNet:[859692.1577108096, 1702658.102847569, 5647480.006548214], numNetworkHighestAverageByte: 1']"
5,1498922460.0196772,"01/07/2017 23:21:00",41250000.0,3,0,2170552,2170552.0,1.1571189027611448,0,15.006596088409424,0,"[859692.1577108096, 1702658.102847569, 10231124.215962397]","[1, 1, 3]","['averageBytePerNet:[859692.1577108096, 1702658.102847569, 4030286.1079811985], numNetworkHighestAverageByte: 1']"
6,1498922475.0262733,"01/07/2017 23:21:15",41250000.0,3,0,1736152,1736152.0,0.9255525153055242,0,15.006405115127563,0,"[859692.1577108096, 1702658.102847569, 11967276.215962397]","[1, 1, 4]","['averageBytePerNet:[859692.1577108096, 1702658.102847569, 3410374.7386541325], numNetworkHighestAverageByte: 1']"
7,1498922490.0326784,"01/07/2017 23:21:30",41250000.0,3,0,4294768,4294768.0,2.2878654411190644,0,15.017554521560669,0,"[859692.1577108096, 1702658.102847569, 16262044.215962397]","[1, 1, 5]","['averageBytePerNet:[859692.1577108096, 1702658.102847569, 2991819.0539905992], numNetworkHighestAverageByte: 1']"
8,1498922505.050233,"01/07/2017 23:21:45",41250000.0,3,0,4643736,4643736.0,2.475042926459605,0,15.009795427322388,0,"[859692.1577108096, 1702658.102847569, 20905780.215962395]","[1, 1, 6]","['averageBytePerNet:[859692.1577108096, 1702658.102847569, 3252408.8431924796], numNetworkHighestAverageByte: 1']"
9,1498922520.0600283,"01/07/2017 23:22:00",41250000.0,3,0,3462168,3462168.0,1.845678716074387,0,15.006590127944946,0,"[859692.1577108096, 1702658.102847569, 24367948.215962395]","[1, 1, 7]","['averageBytePerNet:[859692.1577108096, 1702658.102847569, 3484296.702660399], numNetworkHighestAverageByte: 1']"
10,1498922535.0666184,"01/07/2017 23:22:15",41250000.0,3,0,3520088,3520088.0,1.876554594766675,0,15.00659990310669,0,"[859692.1577108096, 1702658.102847569, 27888036.215962395]","[1, 1, 8]","['averageBytePerNet:[859692.1577108096, 1702658.102847569, 3481135.4594231993], numNetworkHighestAverageByte: 1']"
