"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498922400.0000746,"01/07/2017 23:20:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,2,2.7452709674835205,2154624,2637313.1242000205,1.4066054095708653,0.0009162425994873047,14.999590396881104,0,"[0, 2637313.1242000205, 0]","[0, 1, 0]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498922415.0005813,"01/07/2017 23:20:15",2,1,0.7937005259840998,41250000.0,"[0.9505208942842712, 1.0, 0.9505208942842712]","[0.3321604772551991, 0.3356790454896018, 0.3321604772551991]",2,3,4.019982576370239,4081912,5576557.487215467,2.974431771920815,0.008788347244262695,14.998649597167969,0,"[0, 2637313.1242000205, 5576557.487215467]","[0, 1, 1]","[2637313.1242000205]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498922430.0080192,"01/07/2017 23:20:30",3,1,0.6933612743506348,41250000.0,"[0.9394224531069855, 0.9883238324964516, 1.0]","[0.3295112263648213, 0.33463293268623884, 0.3358558409489399]",2,1,4.053382396697998,1107720,1517940.004752088,0.8096349460367028,0.008835077285766602,14.998759746551514,0,"[1517940.004752088, 2637313.1242000205, 5576557.487215467]","[1, 1, 1]","[5576557.487215467]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498922445.015614,"01/07/2017 23:20:45",4,2,0.6299605249474366,41250000.0,"[0.9467096867542169, 0.9883238324964516, 1.0]","[0.32934491821487616, 0.33459149429116875, 0.33606358749395504]",-1,3,4.634407997131348,1850544,2678031.3197239675,1.4284237731959275,0.009228706359863281,14.998525619506836,2896,"[1517940.004752088, 2637313.1242000205, 8254588.806939434]","[1, 1, 2]","[1517940.004752088]","['; gamma used= 0.6299605249474366', 'current gain: 1517940.004752088, prev block gain: [5576557.487215467]', ' ----- switch back']"
5,1498922460.0233684,"01/07/2017 23:21:00",4,2,0.6299605249474366,41250000.0,"[0.9348040659045722, 0.9758948809487896, 1.0]","[0.32827957797752877, 0.3341409744813747, 0.3375794475410965]",-1,3,0,2412368,2412368.0,1.2859552365437747,0,15.007477283477783,0,"[1517940.004752088, 2637313.1242000205, 10666956.806939434]","[1, 1, 3]","[1517940.004752088]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498922475.0308456,"01/07/2017 23:21:15",5,2,0.5848035476425733,41250000.0,"[0.9242077280773535, 0.9648327640629584, 1.0]","[0.3277563890885795, 0.33359478798399267, 0.3386488229274278]",1,3,0,1788280,1788280.0,0.9533279053569828,0,15.006630897521973,0,"[1517940.004752088, 2637313.1242000205, 12455236.806939434]","[1, 1, 4]","[2678031.3197239675, 2412368.0]","['; gamma used= 0.5848035476425733', 'flipped coin and will select greedily...', 'averageBytePerNet:[1517940.004752088, 2637313.1242000205, 3555652.2689798116], numNetworkHighestAverageByte: 1', 'choosing greedily']"
7,1498922490.0374765,"01/07/2017 23:21:30",5,2,0.5848035476425733,41250000.0,"[0.9096243887560157, 0.9496083906248077, 1.0]","[0.3264993376599208, 0.3327877230559556, 0.3407129392841236]",1,3,0,3748872,3748872.0,1.99851471455669,0,15.006632566452026,0,"[1517940.004752088, 2637313.1242000205, 16204108.806939434]","[1, 1, 5]","[2678031.3197239675, 2412368.0]","['; gamma used= 0.5503212081491045', 'no selection ----- in the middle of a block']"
8,1498922505.044109,"01/07/2017 23:21:45",6,2,0.5503212081491045,41250000.0,"[0.8797950536087766, 0.918467859112327, 1.0]","[0.32482282071027724, 0.3310375121094533, 0.34413966718026956]",1,3,0,4985464,4985464.0,2.6573909432769067,0,15.00859785079956,0,"[1517940.004752088, 2637313.1242000205, 21189572.806939434]","[1, 1, 6]","[1788280.0, 3748872.0]","['; gamma used= 0.5503212081491045', 'flipped coin and will select greedily...', 'averageBytePerNet:[1517940.004752088, 2637313.1242000205, 3240821.761387887], numNetworkHighestAverageByte: 1', 'choosing greedily']"
9,1498922520.052707,"01/07/2017 23:22:00",6,2,0.5503212081491045,41250000.0,"[0.8435074451196132, 0.8805851704740605, 1.0]","[0.32202927864619063, 0.32852503772511105, 0.3494456836286984]",1,3,0,4414952,4414952.0,2.3536143576497763,0,15.006543397903442,0,"[1517940.004752088, 2637313.1242000205, 25604524.806939434]","[1, 1, 7]","[1788280.0, 3748872.0]","['; gamma used= 0.5227579585747102', 'no selection ----- in the middle of a block']"
10,1498922535.0592504,"01/07/2017 23:22:15",7,2,0.5227579585747102,41250000.0,"[0.8126239898574483, 0.8483441833029218, 1.0]","[0.3199959713024141, 0.3264023530893024, 0.3536016756082836]",1,3,0,3958832,3958832.0,2.1105372739364032,0,15.005968570709229,0,"[1517940.004752088, 2637313.1242000205, 29563356.806939434]","[1, 1, 8]","[4985464.0, 4414952.0]","['; gamma used= 0.5227579585747102', 'flipped coin and will select greedily...', 'averageBytePerNet:[1517940.004752088, 2637313.1242000205, 3657789.258134205], numNetworkHighestAverageByte: 1', 'choosing greedily']"
11,1498922550.065219,"01/07/2017 23:22:30",7,2,0.5227579585747102,41250000.0,"[0.7870391112745699, 0.8216346802643716, 1.0]","[0.31751709377397275, 0.32414796672980384, 0.35833493949622336]",1,3,0,3365152,3365152.0,1.7940739849030605,0,15.005633115768433,0,"[1517940.004752088, 2637313.1242000205, 32928508.806939434]","[1, 1, 9]","[4985464.0, 4414952.0]","['; gamma used= 0.5', 'no selection ----- in the middle of a block']"
12,1498922565.070852,"01/07/2017 23:22:45",8,2,0.5,41250000.0,"[0.7659254156308457, 0.7995928981967221, 1.0]","[0.3159397027433689, 0.32250123894141824, 0.36155905831521273]",1,3,0,5276512,5276512.0,2.812965223276357,0,15.006263017654419,0,"[1517940.004752088, 2637313.1242000205, 38205020.80693944]","[1, 1, 10]","[3958832.0, 3365152.0]","['; gamma used= 0.5', 'flipped coin and will select greedily...', 'averageBytePerNet:[1517940.004752088, 2637313.1242000205, 3658723.200771048], numNetworkHighestAverageByte: 1', 'choosing greedily']"
13,1498922580.077115,"01/07/2017 23:23:00",8,2,0.5,41250000.0,"[0.7351598137780185, 0.7674749448709312, 1.0]","[0.3127819337141483, 0.3194867220938868, 0.3677313441919649]",1,3,0,6329208,6329208.0,3.3741529000292894,0,15.006333589553833,0,"[1517940.004752088, 2637313.1242000205, 44534228.80693944]","[1, 1, 11]","[3958832.0, 3365152.0]","['; gamma used= 0.4807498567691362', 'no selection ----- in the middle of a block']"
14,1498922595.0834486,"01/07/2017 23:23:15",9,2,0.4807498567691362,41250000.0,"[0.6998821024046464, 0.7306465449991904, 1.0]","[0.3097704618403782, 0.3163428761341565, 0.37388666202546517]",1,3,0,4616224,4616224.0,2.4614079341397184,0,15.003523588180542,0,"[1517940.004752088, 2637313.1242000205, 49150452.80693944]","[1, 1, 12]","[5276512.0, 6329208.0]","['; gamma used= 0.4807498567691362', 'flipped coin and will select greedily...', 'averageBytePerNet:[1517940.004752088, 2637313.1242000205, 4048566.2551763128], numNetworkHighestAverageByte: 1', 'choosing greedily']"
15,1498922610.0869722,"01/07/2017 23:23:30",9,2,0.4807498567691362,41250000.0,"[0.6760608082160008, 0.7057781475411848, 1.0]","[0.3068126891229612, 0.31349818406335117, 0.3796891268136876]",1,3,0,5441584,5441584.0,2.9009348931751777,0,15.006428480148315,0,"[1517940.004752088, 2637313.1242000205, 54592036.80693944]","[1, 1, 13]","[5276512.0, 6329208.0]","['; gamma used= 0.4641588833612779', 'no selection ----- in the middle of a block']"
