"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498922400.000116,"01/07/2017 23:20:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,3,2.991065502166748,10985976,13722573.602268083,7.31939196994696,0.0020656585693359375,14.998594045639038,0,"[0, 0, 13722573.602268083]","[0, 0, 1]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498922415.0007758,"01/07/2017 23:20:15",2,1,0.7937005259840998,41250000.0,"[0.767943493657196, 0.767943493657196, 1.0]","[0.32704057982605034, 0.32704057982605034, 0.3459188403478993]",2,1,5.034219741821289,535760,806446.6352065923,0.4301546600485306,0.00903463363647461,14.998263835906982,0,"[806446.6352065923, 0, 13722573.602268083]","[1, 0, 1]","[13722573.602268083]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498922430.0080743,"01/07/2017 23:20:30",3,1,0.6933612743506348,41250000.0,"[0.7749147826606588, 0.767943493657196, 1.0]","[0.32456601066417035, 0.3237253554078142, 0.35170863392801544]",2,2,4.387632846832275,1388632,1962843.8723360663,1.0469643060505909,0.008461713790893555,14.998363256454468,0,"[806446.6352065923, 1962843.8723360663, 13722573.602268083]","[1, 1, 1]","[806446.6352065923]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498922445.0148993,"01/07/2017 23:20:45",4,2,0.6299605249474366,41250000.0,"[0.7749147826606588, 0.7756552748636155, 1.0]","[0.32241232023590355, 0.32251975164922786, 0.35506792811486854]",0,2,0,11692600,11692600.0,6.233333197280068,0,15.006545782089233,0,"[806446.6352065923, 13655443.872336067, 13722573.602268083]","[1, 2, 1]","[1962843.8723360663]","['; gamma used= 0.6299605249474366', 'current gain: 1962843.8723360663, prev block gain: [806446.6352065923]', 'flipped coin but will not select greedily...', 'choosing randomly']"
5,1498922460.021445,"01/07/2017 23:21:00",4,2,0.6299605249474366,41250000.0,"[0.7749147826606588, 0.9206065305648341, 1.0]","[0.3142961647987926, 0.3367373514333669, 0.3489664837678405]",0,2,0,6828768,6828768.0,3.63693473555686,0,15.020930528640747,0,"[806446.6352065923, 20484211.872336067, 13722573.602268083]","[1, 3, 1]","[1962843.8723360663]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498922475.0423756,"01/07/2017 23:21:15",5,2,0.5848035476425733,41250000.0,"[0.7615972298966223, 1.0, 0.9828141712327246]","[0.3101550210311414, 0.34622249412878736, 0.3436224848400712]",0,2,0,4839216,4839216.0,2.5796502748224532,0,15.007355213165283,0,"[806446.6352065923, 25323427.872336067, 13722573.602268083]","[1, 4, 1]","[11692600.0, 6828768.0]","['; gamma used= 0.5848035476425733', 'flipped coin but will not select greedily...', 'choosing randomly']"
7,1498922490.0497308,"01/07/2017 23:21:30",5,2,0.5848035476425733,41250000.0,"[0.7156997551601303, 1.0, 0.9235851104850336]","[0.30538063183586406, 0.35381943140866245, 0.3407999367554735]",0,2,0,6180064,6180064.0,3.2944175717730877,0,15.007360458374023,0,"[806446.6352065923, 31503491.872336067, 13722573.602268083]","[1, 5, 1]","[11692600.0, 6828768.0]","['; gamma used= 0.5503212081491045', 'no selection ----- in the middle of a block']"
8,1498922505.0570912,"01/07/2017 23:21:45",6,2,0.5503212081491045,41250000.0,"[0.6610841732729358, 1.0, 0.8531056421495959]","[0.3016794992736669, 0.36229674406835277, 0.33602375665798034]",1,3,3.7753961086273193,1127992,1507440.3980359447,0.8040446874834687,0.007869958877563477,14.998573303222656,0,"[806446.6352065923, 31503491.872336067, 15230014.000304028]","[1, 5, 2]","[4839216.0, 6180064.0]","['; gamma used= 0.5503212081491045', 'flipped coin and will select greedily...', 'averageBytePerNet:[806446.6352065923, 6300698.374467214, 13722573.602268083], numNetworkHighestAverageByte: 1', 'choosing greedily']"
9,1498922520.0635345,"01/07/2017 23:22:00",7,2,0.5503212081491045,41250000.0,"[0.6610841732729358, 1.0, 0.8640400905699855]","[0.2991958744352133, 0.36325010072996544, 0.33755402483482133]",-1,2,4.52329683303833,1310440,1876311.5707571078,1.0008126225525782,0.008567333221435547,14.998304605484009,0,"[806446.6352065923, 33379803.443093173, 15230014.000304028]","[1, 6, 2]","[1507440.3980359447]","['; gamma used= 0.5227579585747102', 'current gain: 1507440.3980359447, prev block gain: [4839216.0, 6180064.0]', ' ----- switch back']"
10,1498922535.0704064,"01/07/2017 23:22:15",7,2,0.5227579585747102,41250000.0,"[0.6560914057112449, 1.0, 0.857514520134922]","[0.29717467489599597, 0.3655840844125222, 0.3372412406914818]",-1,2,0,3775000,3775000.0,2.0122063108129433,0,15.00840139389038,0,"[806446.6352065923, 37154803.44309317, 15230014.000304028]","[1, 7, 2]","[1507440.3980359447]","['; gamma used= 0.5', 'no selection ----- in the middle of a block']"
11,1498922550.0788078,"01/07/2017 23:22:30",8,2,0.5,41250000.0,"[0.6461602848437695, 1.0, 0.8445344989504605]","[0.29638153358814334, 0.36741386510031776, 0.33620460131153884]",0,2,0,3437488,3437488.0,1.832353506018072,0,15.007968664169312,0,"[806446.6352065923, 40592291.44309317, 15230014.000304028]","[1, 8, 2]","[1876311.5707571078, 3775000.0]","['; gamma used= 0.5', 'flipped coin but will not select greedily...', 'choosing randomly']"
12,1498922565.0867765,"01/07/2017 23:22:45",8,2,0.5,41250000.0,"[0.6230964625144282, 1.0, 0.8143899758473387]","[0.29298625072978246, 0.3732768372715222, 0.33373691199869526]",0,2,0,5249000,5249000.0,2.798282808851827,0,15.006345987319946,0,"[806446.6352065923, 45841291.44309317, 15230014.000304028]","[1, 9, 2]","[1876311.5707571078, 3775000.0]","['; gamma used= 0.4807498567691362', 'no selection ----- in the middle of a block']"
