"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498939800.0001404,"02/07/2017 04:10:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,3,4.272136449813843,6660800,9313621.897296732,4.967672598401819,0.00215911865234375,14.998769283294678,0,"[0, 0, 9313621.897296732]","[0, 0, 1]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498939815.0010688,"02/07/2017 04:10:15",2,1,0.7937005259840998,41250000.0,"[0.8359341028871901, 0.8359341028871901, 1.0]","[0.32911073130962937, 0.32911073130962937, 0.34177853738074127]",2,2,3.8951807022094727,3272480,4421055.437698698,2.3589671966636896,0.01705765724182129,14.993190050125122,0,"[0, 4421055.437698698, 9313621.897296732]","[0, 1, 1]","[9313621.897296732]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498939830.0113165,"02/07/2017 04:10:30",3,1,0.6933612743506348,41250000.0,"[0.8359341028871901, 0.8783906445502602, 1.0]","[0.3255563496956875, 0.33035268802747103, 0.3440909622768415]",2,1,4.265279293060303,1303200,1821225.0201441061,0.9716128479313296,0.014850378036499023,14.995479106903076,0,"[1821225.0201441061, 4421055.437698698, 9313621.897296732]","[1, 1, 1]","[4421055.437698698]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498939845.021646,"02/07/2017 04:10:45",4,2,0.6299605249474366,41250000.0,"[0.8437201769615963, 0.8783906445502602, 1.0]","[0.32468083900841693, 0.3293938879867868, 0.3459252730047962]",-1,2,4.221887111663818,1240936,1727110.1177901349,0.9212451303057921,0.012462139129638672,14.998050451278687,0,"[1821225.0201441061, 6148165.555488832, 9313621.897296732]","[1, 2, 1]","[1821225.0201441061]","['; gamma used= 0.6299605249474366', 'current gain: 1821225.0201441061, prev block gain: [4421055.437698698]', ' ----- switch back']"
5,1498939860.0321586,"02/07/2017 04:11:00",4,2,0.6299605249474366,41250000.0,"[0.8437201769615963, 0.8855892112674615, 1.0]","[0.32328552869298066, 0.3296548595509624, 0.347059611756057]",-1,2,0,1553704,1553704.0,0.827248824349337,0,15.025264024734497,0,"[1821225.0201441061, 7701869.555488832, 9313621.897296732]","[1, 3, 1]","[1821225.0201441061]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498939875.0574226,"02/07/2017 04:11:15",5,2,0.5848035476425733,41250000.0,"[0.8437201769615963, 0.8921154165592435, 1.0]","[0.3229793534750678, 0.33032392192776183, 0.3466967245971704]",0,2,0,4345448,4345448.0,2.31586028861003,0,15.011088609695435,0,"[1821225.0201441061, 12047317.555488832, 9313621.897296732]","[1, 4, 1]","[1727110.1177901349, 1553704.0]","['; gamma used= 0.5848035476425733', 'flipped coin but will not select greedily...', 'choosing randomly']"
7,1498939890.0685112,"02/07/2017 04:11:30",5,2,0.5848035476425733,41250000.0,"[0.8437201769615963, 0.9458621338641021, 1.0]","[0.31944752764110773, 0.33591274237915564, 0.3446397299797367]",0,2,0,2848216,2848216.0,1.5179891545534614,0,15.010468244552612,0,"[1821225.0201441061, 14895533.555488832, 9313621.897296732]","[1, 5, 1]","[1727110.1177901349, 1553704.0]","['; gamma used= 0.5503212081491045', 'no selection ----- in the middle of a block']"
8,1498939905.0789795,"02/07/2017 04:11:45",6,2,0.5503212081491045,41250000.0,"[0.8437201769615963, 0.9828351433227211, 1.0]","[0.31766847428942024, 0.3398003779364913, 0.34253114777408855]",1,3,4.230929613113403,1879504,2618107.2483916157,1.3965786546812378,0.013126850128173828,14.997263431549072,0,"[1821225.0201441061, 14895533.555488832, 11931729.145688348]","[1, 5, 2]","[4345448.0, 2848216.0]","['; gamma used= 0.5503212081491045', 'flipped coin and will select greedily...', 'averageBytePerNet:[1821225.0201441061, 2979106.7110977666, 9313621.897296732], numNetworkHighestAverageByte: 1', 'choosing greedily']"
9,1498939920.0893698,"02/07/2017 04:12:00",7,2,0.5503212081491045,41250000.0,"[0.8252625016714259, 0.9613341143861516, 1.0]","[0.31558992382881024, 0.33889401235665806, 0.3455160638145317]",-1,2,4.259803056716919,1229352,1717121.0939208518,0.9160406477510372,0.016638517379760742,14.996025323867798,7400,"[1821225.0201441061, 16612654.649409683, 11931729.145688348]","[1, 6, 2]","[2618107.2483916157]","['; gamma used= 0.5227579585747102', 'current gain: 2618107.2483916157, prev block gain: [4345448.0, 2848216.0]', ' ----- switch back']"
10,1498939935.1020336,"02/07/2017 04:12:15",7,2,0.5227579585747102,41250000.0,"[0.8252625016714259, 0.9680269087739414, 1.0]","[0.3143890076789151, 0.33994389765355487, 0.34566709466753]",-1,2,0,1882400,1882400.0,1.0032203214635373,0,15.010860204696655,0,"[1821225.0201441061, 18495054.64940968, 11931729.145688348]","[1, 7, 2]","[2618107.2483916157]","['; gamma used= 0.5', 'no selection ----- in the middle of a block']"
11,1498939950.1128938,"02/07/2017 04:12:30",8,2,0.5,41250000.0,"[0.8252625016714259, 0.9754174583532387, 1.0]","[0.31399919188389247, 0.3408060671472286, 0.3451947409688788]",1,3,4.043121099472046,2423952,3318866.1995499735,1.7707393422706674,0.016157150268554688,14.994261980056763,1480,"[1821225.0201441061, 18495054.64940968, 15250595.34523832]","[1, 7, 3]","[1717121.0939208518, 1882400.0]","['; gamma used= 0.5', 'flipped coin and will select greedily...', 'averageBytePerNet:[1821225.0201441061, 2642150.664201383, 5965864.572844174], numNetworkHighestAverageByte: 1', 'choosing greedily']"
