"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498939800.0001159,"02/07/2017 04:10:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,3,4.214709758758545,3628880,5047184.33272252,2.6921034451307717,0.002187967300415039,14.998485565185547,0,"[0, 0, 5047184.33272252]","[0, 0, 1]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498939815.0007894,"02/07/2017 04:10:15",2,1,0.7937005259840998,41250000.0,"[0.9074525427344093, 0.9074525427344093, 1.0]","[0.33107245286836845, 0.33107245286836845, 0.3378550942632631]",2,2,4.743940591812134,2994464,4380371.388218761,2.3371412207155986,0.013679981231689453,14.99394679069519,13320,"[0, 4380371.388218761, 5047184.33272252]","[0, 1, 1]","[5047184.33272252]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498939830.0084162,"02/07/2017 04:10:30",3,1,0.6933612743506348,41250000.0,"[0.9074525427344093, 0.9531068393576042, 1.0]","[0.32839513721683666, 0.33328906650374296, 0.3383157962794203]",2,1,4.544347763061523,865904,1242305.7280500098,0.66262838616282,0.009263038635253906,14.998521089553833,4408,"[1242305.7280500098, 4380371.388218761, 5047184.33272252]","[1, 1, 1]","[4380371.388218761]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498939845.0162003,"02/07/2017 04:10:45",4,2,0.6299605249474366,41250000.0,"[0.9132095200222167, 0.9531068393576042, 1.0]","[0.3278815640150815, 0.33303228056266654, 0.3390861554222519]",-1,2,3.574005365371704,2001136,2627180.2694382337,1.4013281020872193,0.010204315185546875,14.998230695724487,4440,"[1242305.7280500098, 7007551.657656996, 5047184.33272252]","[1, 2, 1]","[1242305.7280500098]","['; gamma used= 0.6299605249474366', 'current gain: 1242305.7280500098, prev block gain: [4380371.388218761]', ' ----- switch back']"
5,1498939860.0246353,"02/07/2017 04:11:00",4,2,0.6299605249474366,41250000.0,"[0.9132095200222167, 0.9650136369856369, 1.0]","[0.32666903828891936, 0.3341420118588636, 0.33918894985221704]",-1,2,0,5544392,5544392.0,2.9535529419225,0,15.017552375793457,0,"[1242305.7280500098, 12551943.657656996, 5047184.33272252]","[1, 3, 1]","[1242305.7280500098]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498939875.0421877,"02/07/2017 04:11:15",5,2,0.5848035476425733,41250000.0,"[0.9132095200222167, 0.9906321594389959, 1.0]","[0.3255068386262918, 0.3365768654274635, 0.3379162959462446]",0,1,4.422585964202881,1652168,2343280.1000828105,1.250150216505515,0.01089620590209961,14.995190620422363,0,"[3585585.8281328203, 12551943.657656996, 5047184.33272252]","[2, 3, 1]","[2627180.2694382337, 5544392.0]","['; gamma used= 0.5848035476425733', 'flipped coin but will not select greedily...', 'choosing randomly']"
7,1498939890.0482745,"02/07/2017 04:11:30",6,2,0.5848035476425733,41250000.0,"[0.9429176817876465, 0.9906321594389959, 1.0]","[0.32797862668048505, 0.33529269660441163, 0.3367286767151033]",-1,2,4.576096534729004,4006616,5765960.484421362,3.0757121858235457,0.009882926940917969,14.99739933013916,0,"[3585585.8281328203, 18317904.14207836, 5047184.33272252]","[2, 4, 1]","[2343280.1000828105]","['; gamma used= 0.5503212081491045', 'current gain: 2343280.1000828105, prev block gain: [2627180.2694382337, 5544392.0]', ' ----- switch back']"
8,1498939905.0555568,"02/07/2017 04:11:45",6,2,0.5503212081491045,41250000.0,"[0.9289303787743122, 1.0, 0.9851659341175826]","[0.3263837366343503, 0.33802282041034615, 0.3355934429553036]",-1,2,0,7426792,7426792.0,3.9583603671175642,0,15.009835004806519,0,"[3585585.8281328203, 25744696.14207836, 5047184.33272252]","[2, 5, 1]","[2343280.1000828105]","['; gamma used= 0.5227579585747102', 'no selection ----- in the middle of a block']"
9,1498939920.0653918,"02/07/2017 04:12:00",7,2,0.5227579585747102,41250000.0,"[0.9002394166228156, 1.0, 0.9547380794854556]","[0.32473793603340445, 0.34141405503245237, 0.33384800893414324]",0,2,0,6359840,6359840.0,3.390473052124383,0,15.006377935409546,0,"[3585585.8281328203, 32104536.14207836, 5047184.33272252]","[2, 6, 1]","[5765960.484421362, 7426792.0]","['; gamma used= 0.5227579585747102', 'flipped coin but will not select greedily...', 'choosing randomly']"
10,1498939935.0717697,"02/07/2017 04:12:15",7,2,0.5227579585747102,41250000.0,"[0.8349704614168862, 1.0, 0.8855178745125378]","[0.32012633241664457, 0.35045719919588647, 0.32941646838746885]",0,2,0,2368704,2368704.0,1.2627695475688532,0,15.006405591964722,0,"[3585585.8281328203, 34473240.142078355, 5047184.33272252]","[2, 7, 1]","[5765960.484421362, 7426792.0]","['; gamma used= 0.5', 'no selection ----- in the middle of a block']"
11,1498939950.0781753,"02/07/2017 04:12:30",8,2,0.5,41250000.0,"[0.8118895766638591, 1.0, 0.8610397199516128]","[0.3185392915228298, 0.3537273572105999, 0.3277333512665702]",0,1,5.6661412715911865,1181568,1899159.9589081756,1.0131649382002208,0.010725021362304688,14.99586009979248,0,"[5484745.787040995, 34473240.142078355, 5047184.33272252]","[3, 7, 1]","[6359840.0, 2368704.0]","['; gamma used= 0.5', 'flipped coin but will not select greedily...', 'choosing randomly']"
12,1498939965.0847604,"02/07/2017 04:12:45",9,2,0.5,41250000.0,"[0.8309138767557451, 1.0, 0.8610397199516128]","[0.32052468732077966, 0.35313966026099686, 0.3263356524182235]",-1,2,4.6764256954193115,2017064,2930867.6065222784,1.563251365105404,0.008440971374511719,14.99882960319519,0,"[5484745.787040995, 37404107.74860063, 5047184.33272252]","[3, 8, 1]","[1899159.9589081756]","['; gamma used= 0.4807498567691362', 'current gain: 1899159.9589081756, prev block gain: [6359840.0, 2368704.0]', ' ----- switch back']"
13,1498939980.092031,"02/07/2017 04:13:00",9,2,0.4807498567691362,41250000.0,"[0.8218296335812955, 1.0, 0.8516261159455748]","[0.31943905829306857, 0.3551497702098918, 0.32541117149703946]",-1,2,0,3737288,3737288.0,1.9922374247745807,0,15.007400035858154,0,"[5484745.787040995, 41141395.74860063, 5047184.33272252]","[3, 9, 1]","[1899159.9589081756]","['; gamma used= 0.4641588833612779', 'no selection ----- in the middle of a block']"
14,1498939995.099431,"02/07/2017 04:13:15",10,2,0.4641588833612779,41250000.0,"[0.8103898063801963, 1.0, 0.8397715232072894]","[0.31857387089122635, 0.35691151348717154, 0.3245146156216021]",0,2,0,6533440,6533440.0,3.482945276582175,0,15.006701469421387,0,"[5484745.787040995, 47674835.74860063, 5047184.33272252]","[3, 10, 1]","[2930867.6065222784, 3737288.0]","['; gamma used= 0.4641588833612779', 'flipped coin but will not select greedily...', 'choosing randomly']"
15,1498940010.1061325,"02/07/2017 04:13:30",10,2,0.4641588833612779,41250000.0,"[0.7582419818329748, 1.0, 0.785733012718645]","[0.31391716432266226, 0.36621834670675113, 0.3198644889705865]",0,2,0,5696368,5696368.0,3.0364919486053608,0,15.007760524749756,0,"[5484745.787040995, 53371203.74860063, 5047184.33272252]","[3, 11, 1]","[2930867.6065222784, 3737288.0]","['; gamma used= 0.4496443130226092', 'no selection ----- in the middle of a block']"
16,1498940025.113893,"02/07/2017 04:13:45",11,2,0.4496443130226092,41250000.0,"[0.7155213714734853, 1.0, 0.7414635121011823]","[0.3101556251862434, 0.37387780438227913, 0.31596657043147747]",0,2,0,6298800,6298800.0,3.357780233807235,0,15.007057189941406,0,"[5484745.787040995, 59670003.74860063, 5047184.33272252]","[3, 12, 1]","[6533440.0, 5696368.0]","['; gamma used= 0.4496443130226092', 'flipped coin but will not select greedily...', 'choosing randomly']"
17,1498940040.1209502,"02/07/2017 04:14:00",11,2,0.4496443130226092,41250000.0,"[0.6742137731958717, 1.0, 0.6986582541222192]","[0.30562382445583425, 0.3829503650292815, 0.31142581051488427]",0,2,0,3992968,3992968.0,2.1287209162933287,0,15.00607419013977,0,"[5484745.787040995, 63662971.74860063, 5047184.33272252]","[3, 13, 1]","[6533440.0, 5696368.0]","['; gamma used= 0.43679023236814946', 'no selection ----- in the middle of a block']"
18,1498940055.1270244,"02/07/2017 04:14:15",12,2,0.43679023236814946,41250000.0,"[0.6492717525618595, 1.0, 0.672811928693657]","[0.3030743560805136, 0.3881417360100594, 0.30878390790942706]",1,3,5.534323215484619,1353880,2145572.032352563,1.1444102579877784,0.008192777633666992,14.998621463775635,2064,"[5484745.787040995, 63662971.74860063, 7192756.365075083]","[3, 13, 2]","[6298800.0, 3992968.0]","['; gamma used= 0.43679023236814946', 'flipped coin and will select greedily...', 'averageBytePerNet:[1828248.5956803318, 4897151.67296928, 5047184.33272252], numNetworkHighestAverageByte: 1', 'choosing greedily']"
19,1498940070.1338387,"02/07/2017 04:14:30",13,2,0.43679023236814946,41250000.0,"[0.6492717525618595, 1.0, 0.682807632930833]","[0.3017677562808895, 0.3882000203240301, 0.3100322233950803]",-1,2,4.876408576965332,1178672,1746511.5352804433,0.9315700705847237,0.008481740951538086,14.998434066772461,0,"[5484745.787040995, 65409483.283881076, 7192756.365075083]","[3, 14, 2]","[2145572.032352563]","['; gamma used= 0.42529037028299016', 'current gain: 2145572.032352563, prev block gain: [6298800.0, 3992968.0]', ' ----- switch back']"
