"time slot","timestamp","date time","max gain","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","log"
1,1498663620.000104,"28/06/2017 23:27:00",41250000.0,3,4.095658302307129,3496336,4809576.773885014,2.5651373761238836,0.0008499622344970703,14.999825954437256,0,"[0, 0, 4809576.773885014]","[0, 0, 1]","[]"
2,1498663635.0007799,"28/06/2017 23:27:15",41250000.0,2,5.366339206695557,1288720,2006605.2028457539,1.0702047339088097,0.008966684341430664,14.999785661697388,5920,"[0, 2006605.2028457539, 4809576.773885014]","[0, 1, 1]","[]"
3,1498663650.0095322,"28/06/2017 23:27:30",41250000.0,1,4.026248931884766,603816,825366.0087418228,0.44021124871305145,0.007775783538818359,14.99945330619812,0,"[825366.0087418228, 2006605.2028457539, 4809576.773885014]","[1, 1, 1]","[]"
4,1498663665.0167613,"28/06/2017 23:27:45",41250000.0,3,4.970242500305176,1227904,1836409.6565209818,0.9794381766823156,0.007168769836425781,14.999698400497437,0,"[825366.0087418228, 2006605.2028457539, 6645986.430405995]","[1, 1, 2]","['averageBytePerNet:[825366.0087418228, 2006605.2028457539, 4809576.773885014], numNetworkHighestAverageByte: 1']"
5,1498663680.0236285,"28/06/2017 23:28:00",41250000.0,3,0,1665200,1665200.0,0.8877085742423745,0,15.006726741790771,0,"[825366.0087418228, 2006605.2028457539, 8311186.430405995]","[1, 1, 3]","['averageBytePerNet:[825366.0087418228, 2006605.2028457539, 3322993.2152029974], numNetworkHighestAverageByte: 1']"
6,1498663695.0303552,"28/06/2017 23:28:15",41250000.0,3,0,1846200,1846200.0,0.9842612957193775,0,15.005771398544312,0,"[825366.0087418228, 2006605.2028457539, 10157386.430405995]","[1, 1, 4]","['averageBytePerNet:[825366.0087418228, 2006605.2028457539, 2770395.4768019984], numNetworkHighestAverageByte: 1']"
7,1498663710.0361266,"28/06/2017 23:28:30",41250000.0,3,0,2321144,2321144.0,1.2373897203228046,0,15.006712675094604,0,"[825366.0087418228, 2006605.2028457539, 12478530.430405995]","[1, 1, 5]","['averageBytePerNet:[825366.0087418228, 2006605.2028457539, 2539346.6076014987], numNetworkHighestAverageByte: 1']"
8,1498663725.0428393,"28/06/2017 23:28:45",41250000.0,3,0,4055848,4055848.0,2.162203422885795,0,15.006351232528687,0,"[825366.0087418228, 2006605.2028457539, 16534378.430405995]","[1, 1, 6]","['averageBytePerNet:[825366.0087418228, 2006605.2028457539, 2495706.086081199], numNetworkHighestAverageByte: 1']"
9,1498663740.0491905,"28/06/2017 23:29:00",41250000.0,3,0,3127680,3127680.0,1.6674215528819125,0,15.006067276000977,0,"[825366.0087418228, 2006605.2028457539, 19662058.430405997]","[1, 1, 7]","['averageBytePerNet:[825366.0087418228, 2006605.2028457539, 2755729.738400999], numNetworkHighestAverageByte: 1']"
10,1498663755.0552578,"28/06/2017 23:29:15",41250000.0,3,0,2612192,2612192.0,1.3925905559567375,0,15.006231307983398,0,"[825366.0087418228, 2006605.2028457539, 22274250.430405997]","[1, 1, 8]","['averageBytePerNet:[825366.0087418228, 2006605.2028457539, 2808865.4900579997], numNetworkHighestAverageByte: 1']"
11,1498663770.061489,"28/06/2017 23:29:30",41250000.0,3,0,2735272,2735272.0,1.4582105287329228,0,15.006184339523315,0,"[825366.0087418228, 2006605.2028457539, 25009522.430405997]","[1, 1, 9]","['averageBytePerNet:[825366.0087418228, 2006605.2028457539, 2784281.3038007496], numNetworkHighestAverageByte: 1']"
12,1498663785.0676734,"28/06/2017 23:29:45",41250000.0,3,0,1847624,1847624.0,0.9849329137622842,0,15.007105350494385,0,"[825366.0087418228, 2006605.2028457539, 26857146.430405997]","[1, 1, 10]","['averageBytePerNet:[825366.0087418228, 2006605.2028457539, 2778835.8256006665], numNetworkHighestAverageByte: 1']"
13,1498663800.0747788,"28/06/2017 23:30:00",41250000.0,3,0,2567268,2567268.0,1.368598876290705,0,15.006693601608276,0,"[825366.0087418228, 2006605.2028457539, 29424414.430405997]","[1, 1, 11]","['averageBytePerNet:[825366.0087418228, 2006605.2028457539, 2685714.6430405998], numNetworkHighestAverageByte: 1']"
14,1498663815.0814724,"28/06/2017 23:30:15",41250000.0,3,0,2611224,2611224.0,1.3920563456512813,0,15.00642704963684,0,"[825366.0087418228, 2006605.2028457539, 32035638.430405997]","[1, 1, 12]","['averageBytePerNet:[825366.0087418228, 2006605.2028457539, 2674946.7664005454], numNetworkHighestAverageByte: 1']"
15,1498663830.0878994,"28/06/2017 23:30:30",41250000.0,3,0,2950992,2950992.0,1.5731400232517283,0,15.006887912750244,0,"[825366.0087418228, 2006605.2028457539, 34986630.430406]","[1, 1, 13]","['averageBytePerNet:[825366.0087418228, 2006605.2028457539, 2669636.5358671662], numNetworkHighestAverageByte: 1']"
16,1498663845.0947874,"28/06/2017 23:30:45",41250000.0,3,0,2227500,2227500.0,1.1875085154496225,0,15.006208181381226,0,"[825366.0087418228, 2006605.2028457539, 37214130.430406]","[1, 1, 14]","['averageBytePerNet:[825366.0087418228, 2006605.2028457539, 2691279.2638773844], numNetworkHighestAverageByte: 1']"
17,1498663860.1009955,"28/06/2017 23:31:00",41250000.0,3,0,1869912,1869912.0,0.9968677965746926,0,15.006298780441284,0,"[825366.0087418228, 2006605.2028457539, 39084042.430406]","[1, 1, 15]","['averageBytePerNet:[825366.0087418228, 2006605.2028457539, 2658152.1736004283], numNetworkHighestAverageByte: 1']"
18,1498663875.1072943,"28/06/2017 23:31:15",41250000.0,3,0,2258388,2258388.0,1.2039719718030155,0,15.00624966621399,0,"[825366.0087418228, 2006605.2028457539, 41342430.430406]","[1, 1, 16]","['averageBytePerNet:[825366.0087418228, 2006605.2028457539, 2605602.828693733], numNetworkHighestAverageByte: 1']"
19,1498663890.113544,"28/06/2017 23:31:30",41250000.0,3,0,2930796,2930796.0,1.5623796995020163,0,15.006830930709839,0,"[825366.0087418228, 2006605.2028457539, 44273226.430406]","[1, 1, 17]","['averageBytePerNet:[825366.0087418228, 2006605.2028457539, 2583901.901900375], numNetworkHighestAverageByte: 1']"
20,1498663905.120375,"28/06/2017 23:31:45",41250000.0,3,0,2147904,2147904.0,1.1450478983286254,0,15.006561756134033,0,"[825366.0087418228, 2006605.2028457539, 46421130.430406]","[1, 1, 18]","['averageBytePerNet:[825366.0087418228, 2006605.2028457539, 2604307.4370827056], numNetworkHighestAverageByte: 1']"
