"time slot","timestamp","date time","max gain","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","log"
1,1498663620.000103,"28/06/2017 23:27:00",41250000.0,2,4.49246883392334,1688464,2410378.8359661736,1.2855556490718525,0.0008971691131591797,14.999763488769531,0,"[0, 2410378.8359661736, 0]","[0, 1, 0]","[]"
2,1498663635.0007637,"28/06/2017 23:27:15",41250000.0,3,3.663595676422119,3425968,4533179.815721407,2.4177598480031257,0.008013248443603516,14.999603271484375,1352,"[0, 2410378.8359661736, 4533179.815721407]","[0, 1, 1]","[]"
3,1498663650.0083802,"28/06/2017 23:27:30",41250000.0,1,4.789464712142944,375032,550952.5725983388,0.29384590249063874,0.008578777313232422,14.999768733978271,7240,"[550952.5725983388, 2410378.8359661736, 4533179.815721407]","[1, 1, 1]","[]"
4,1498663665.0167277,"28/06/2017 23:27:45",41250000.0,3,4.600958824157715,2235712,3224911.2339007957,1.7199879793871198,0.0070149898529052734,14.9996919631958,0,"[550952.5725983388, 2410378.8359661736, 7758091.049622202]","[1, 1, 2]","['averageBytePerNet:[550952.5725983388, 2410378.8359661736, 4533179.815721407], numNetworkHighestAverageByte: 1']"
5,1498663680.0234346,"28/06/2017 23:28:00",41250000.0,3,0,3001704,3001704.0,1.6001257337079504,0,15.007340669631958,0,"[550952.5725983388, 2410378.8359661736, 10759795.049622202]","[1, 1, 3]","['averageBytePerNet:[550952.5725983388, 2410378.8359661736, 3879045.524811101], numNetworkHighestAverageByte: 1']"
6,1498663695.0307753,"28/06/2017 23:28:15",41250000.0,3,0,3056728,3056728.0,1.629605676692391,0,15.00597620010376,0,"[550952.5725983388, 2410378.8359661736, 13816523.049622202]","[1, 1, 4]","['averageBytePerNet:[550952.5725983388, 2410378.8359661736, 3586598.3498740676], numNetworkHighestAverageByte: 1']"
7,1498663710.0367515,"28/06/2017 23:28:30",41250000.0,3,0,2390648,2390648.0,1.274452751358203,0,15.006585359573364,0,"[550952.5725983388, 2410378.8359661736, 16207171.049622202]","[1, 1, 5]","['averageBytePerNet:[550952.5725983388, 2410378.8359661736, 3454130.7624055506], numNetworkHighestAverageByte: 1']"
8,1498663725.0433369,"28/06/2017 23:28:45",41250000.0,3,0,3718528,3718528.0,1.9823663680940764,0,15.006420850753784,0,"[550952.5725983388, 2410378.8359661736, 19925699.0496222]","[1, 1, 6]","['averageBytePerNet:[550952.5725983388, 2410378.8359661736, 3241434.2099244404], numNetworkHighestAverageByte: 1']"
9,1498663740.0497577,"28/06/2017 23:29:00",41250000.0,3,0,3440384,3440384.0,1.8340417329794916,0,15.006786108016968,0,"[550952.5725983388, 2410378.8359661736, 23366083.0496222]","[1, 1, 7]","['averageBytePerNet:[550952.5725983388, 2410378.8359661736, 3320949.8416037], numNetworkHighestAverageByte: 1']"
10,1498663755.0565438,"28/06/2017 23:29:15",41250000.0,3,0,2800432,2800432.0,1.4929071011435375,0,15.006597518920898,0,"[550952.5725983388, 2410378.8359661736, 26166515.0496222]","[1, 1, 8]","['averageBytePerNet:[550952.5725983388, 2410378.8359661736, 3338011.864231743], numNetworkHighestAverageByte: 1']"
