"time slot","timestamp","date time","max gain","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","log"
1,1498792800.000102,"30/06/2017 11:20:00",41250000.0,1,4.606571912765503,1007808,1454498.2417154103,0.7757443064810333,0.0008985996246337891,14.999769687652588,0,"[1454498.2417154103, 0, 0]","[1, 0, 0]","[]"
2,1498792815.0007703,"30/06/2017 11:20:15",41250000.0,2,4.51279878616333,747168,1068691.3232516511,0.5699759080550584,0.00766444206237793,14.999810457229614,1448,"[1454498.2417154103, 1068691.3232516511, 0]","[1, 1, 0]","[]"
3,1498792830.0082452,"30/06/2017 11:20:30",41250000.0,3,3.2294280529022217,4231056,5391925.311456871,2.8757273237002363,0.0068089962005615234,14.999823570251465,0,"[1454498.2417154103, 1068691.3232516511, 5391925.311456871]","[1, 1, 1]","[]"
4,1498792845.0148778,"30/06/2017 11:20:45",41250000.0,3,0,3634480,3634480.0,1.937420416186414,0,15.007501602172852,0,"[1454498.2417154103, 1068691.3232516511, 9026405.31145687]","[1, 1, 2]","['averageBytePerNet:[1454498.2417154103, 1068691.3232516511, 5391925.311456871], numNetworkHighestAverageByte: 1']"
5,1498792860.0223794,"30/06/2017 11:21:00",41250000.0,3,0,2694728,2694728.0,1.4366242994872294,0,15.00588846206665,0,"[1454498.2417154103, 1068691.3232516511, 11721133.31145687]","[1, 1, 3]","['averageBytePerNet:[1454498.2417154103, 1068691.3232516511, 4513202.655728435], numNetworkHighestAverageByte: 1']"
6,1498792875.0282679,"30/06/2017 11:21:15",41250000.0,3,0,3165424,3165424.0,1.6874854745113825,0,15.00658369064331,0,"[1454498.2417154103, 1068691.3232516511, 14886557.31145687]","[1, 1, 4]","['averageBytePerNet:[1454498.2417154103, 1068691.3232516511, 3907044.4371522903], numNetworkHighestAverageByte: 1']"
7,1498792890.0348516,"30/06/2017 11:21:30",41250000.0,3,0,4041272,4041272.0,2.1543155489954615,0,15.007168292999268,0,"[1454498.2417154103, 1068691.3232516511, 18927829.31145687]","[1, 1, 5]","['averageBytePerNet:[1454498.2417154103, 1068691.3232516511, 3721639.3278642176], numNetworkHighestAverageByte: 1']"
8,1498792905.0420198,"30/06/2017 11:21:45",41250000.0,3,0,3132024,3132024.0,1.6697149994196614,0,15.006268739700317,0,"[1454498.2417154103, 1068691.3232516511, 22059853.31145687]","[1, 1, 6]","['averageBytePerNet:[1454498.2417154103, 1068691.3232516511, 3785565.8622913742], numNetworkHighestAverageByte: 1']"
9,1498792920.0482886,"30/06/2017 11:22:00",41250000.0,3,0,4316616,4316616.0,2.2996376370907963,0,15.016682386398315,0,"[1454498.2417154103, 1068691.3232516511, 26376469.31145687]","[1, 1, 7]","['averageBytePerNet:[1454498.2417154103, 1068691.3232516511, 3676642.218576145], numNetworkHighestAverageByte: 1']"
10,1498792935.064971,"30/06/2017 11:22:15",41250000.0,3,0,4377176,4377176.0,2.333370251002433,0,15.007223129272461,0,"[1454498.2417154103, 1068691.3232516511, 30753645.31145687]","[1, 1, 8]","['averageBytePerNet:[1454498.2417154103, 1068691.3232516511, 3768067.0444938387], numNetworkHighestAverageByte: 1']"
11,1498792950.072194,"30/06/2017 11:22:30",41250000.0,3,0,2943784,2943784.0,1.5693869816665311,0,15.006032466888428,0,"[1454498.2417154103, 1068691.3232516511, 33697429.311456874]","[1, 1, 9]","['averageBytePerNet:[1454498.2417154103, 1068691.3232516511, 3844205.663932109], numNetworkHighestAverageByte: 1']"
12,1498792965.0782266,"30/06/2017 11:22:45",41250000.0,3,0,4575680,4575680.0,2.439281527969878,0,15.006648302078247,0,"[1454498.2417154103, 1068691.3232516511, 38273109.311456874]","[1, 1, 10]","['averageBytePerNet:[1454498.2417154103, 1068691.3232516511, 3744158.812384097], numNetworkHighestAverageByte: 1']"
13,1498792980.0848749,"30/06/2017 11:23:00",41250000.0,3,0,4422192,4422192.0,2.357632488796696,0,15.005534648895264,0,"[1454498.2417154103, 1068691.3232516511, 42695301.311456874]","[1, 1, 11]","['averageBytePerNet:[1454498.2417154103, 1068691.3232516511, 3827310.9311456876], numNetworkHighestAverageByte: 1']"
14,1498792995.0904095,"30/06/2017 11:23:15",41250000.0,3,0,3770592,3770592.0,2.01013137506545,0,15.00635051727295,0,"[1454498.2417154103, 1068691.3232516511, 46465893.311456874]","[1, 1, 12]","['averageBytePerNet:[1454498.2417154103, 1068691.3232516511, 3881391.028314261], numNetworkHighestAverageByte: 1']"
15,1498793010.09676,"30/06/2017 11:23:30",41250000.0,3,0,4003720,4003720.0,2.1344911134235827,0,15.00580620765686,0,"[1454498.2417154103, 1068691.3232516511, 50469613.311456874]","[1, 1, 13]","['averageBytePerNet:[1454498.2417154103, 1068691.3232516511, 3872157.7759547397], numNetworkHighestAverageByte: 1']"
16,1498793025.1025662,"30/06/2017 11:23:45",41250000.0,3,0,3769400,3769400.0,2.009594025878401,0,15.00561785697937,0,"[1454498.2417154103, 1068691.3232516511, 54239013.311456874]","[1, 1, 14]","['averageBytePerNet:[1454498.2417154103, 1068691.3232516511, 3882277.947035144], numNetworkHighestAverageByte: 1']"
17,1498793040.108184,"30/06/2017 11:24:00",41250000.0,3,0,7147328,7147328.0,3.810187780587471,0,15.006773233413696,0,"[1454498.2417154103, 1068691.3232516511, 61386341.311456874]","[1, 1, 15]","['averageBytePerNet:[1454498.2417154103, 1068691.3232516511, 3874215.2365326337], numNetworkHighestAverageByte: 1']"
18,1498793055.1149573,"30/06/2017 11:24:15",41250000.0,3,0,4597144,4597144.0,2.450541988947103,0,15.007762432098389,0,"[1454498.2417154103, 1068691.3232516511, 65983485.311456874]","[1, 1, 16]","['averageBytePerNet:[1454498.2417154103, 1068691.3232516511, 4092422.754097125], numNetworkHighestAverageByte: 1']"
19,1498793070.1227198,"30/06/2017 11:24:30",41250000.0,3,0,5182392,5182392.0,2.7626042740932353,0,15.007265567779541,0,"[1454498.2417154103, 1068691.3232516511, 71165877.31145687]","[1, 1, 17]","['averageBytePerNet:[1454498.2417154103, 1068691.3232516511, 4123967.8319660546], numNetworkHighestAverageByte: 1']"
20,1498793085.1299853,"30/06/2017 11:24:45",41250000.0,3,0,5347464,5347464.0,2.85085603732887,0,15.005918025970459,0,"[1454498.2417154103, 1068691.3232516511, 76513341.31145687]","[1, 1, 18]","['averageBytePerNet:[1454498.2417154103, 1068691.3232516511, 4186228.077144522], numNetworkHighestAverageByte: 1']"
21,1498793100.1359034,"30/06/2017 11:25:00",41250000.0,3,0,4325176,4325176.0,2.305842148263944,0,15.005974292755127,0,"[1454498.2417154103, 1068691.3232516511, 80838517.31145687]","[1, 1, 19]","['averageBytePerNet:[1454498.2417154103, 1068691.3232516511, 4250741.183969826], numNetworkHighestAverageByte: 1']"
22,1498793115.1418777,"30/06/2017 11:25:15",41250000.0,3,0,3896568,3896568.0,2.077220902823675,0,15.006850719451904,0,"[1454498.2417154103, 1068691.3232516511, 84735085.31145687]","[1, 1, 20]","['averageBytePerNet:[1454498.2417154103, 1068691.3232516511, 4254658.805866151], numNetworkHighestAverageByte: 1']"
23,1498793130.1487284,"30/06/2017 11:25:30",41250000.0,3,0,3368048,3368048.0,1.7955703233375049,0,15.006031036376953,0,"[1454498.2417154103, 1068691.3232516511, 88103133.31145687]","[1, 1, 21]","['averageBytePerNet:[1454498.2417154103, 1068691.3232516511, 4236754.265572844], numNetworkHighestAverageByte: 1']"
24,1498793145.1547594,"30/06/2017 11:25:45",41250000.0,3,0,3675088,3675088.0,1.9592615727172478,0,15.006012678146362,0,"[1454498.2417154103, 1068691.3232516511, 91778221.31145687]","[1, 1, 22]","['averageBytePerNet:[1454498.2417154103, 1068691.3232516511, 4195387.300545566], numNetworkHighestAverageByte: 1']"
25,1498793160.160772,"30/06/2017 11:26:00",41250000.0,3,0,3942840,3942840.0,2.101882794238276,0,15.006888151168823,0,"[1454498.2417154103, 1068691.3232516511, 95721061.31145687]","[1, 1, 23]","['averageBytePerNet:[1454498.2417154103, 1068691.3232516511, 4171737.3323389487], numNetworkHighestAverageByte: 1']"
26,1498793175.1676602,"30/06/2017 11:26:15",41250000.0,3,0,5359048,5359048.0,2.8569193445280248,0,15.006508350372314,0,"[1454498.2417154103, 1068691.3232516511, 101080109.31145687]","[1, 1, 24]","['averageBytePerNet:[1454498.2417154103, 1068691.3232516511, 4161785.2744111684], numNetworkHighestAverageByte: 1']"
27,1498793190.1741686,"30/06/2017 11:26:30",41250000.0,3,0,5127368,5127368.0,2.7333509030555074,0,15.006834268569946,0,"[1454498.2417154103, 1068691.3232516511, 106207477.31145687]","[1, 1, 25]","['averageBytePerNet:[1454498.2417154103, 1068691.3232516511, 4211671.221310703], numNetworkHighestAverageByte: 1']"
28,1498793205.1810029,"30/06/2017 11:26:45",41250000.0,3,0,5810824,5810824.0,3.0975679485657834,0,15.007448673248291,0,"[1454498.2417154103, 1068691.3232516511, 112018301.31145687]","[1, 1, 26]","['averageBytePerNet:[1454498.2417154103, 1068691.3232516511, 4248299.092458275], numNetworkHighestAverageByte: 1']"
29,1498793220.1884515,"30/06/2017 11:27:00",41250000.0,3,0,4842112,4842112.0,2.5813733866568485,0,15.006312608718872,0,"[1454498.2417154103, 1068691.3232516511, 116860413.31145687]","[1, 1, 27]","['averageBytePerNet:[1454498.2417154103, 1068691.3232516511, 4308396.204286803], numNetworkHighestAverageByte: 1']"
30,1498793235.1947641,"30/06/2017 11:27:15",41250000.0,3,0,4222368,4222368.0,2.25100336011234,0,15.006172180175781,0,"[1454498.2417154103, 1068691.3232516511, 121082781.31145687]","[1, 1, 28]","['averageBytePerNet:[1454498.2417154103, 1068691.3232516511, 4328163.455979885], numNetworkHighestAverageByte: 1']"
31,1498793250.2009363,"30/06/2017 11:27:30",41250000.0,3,0,4315040,4315040.0,2.3004842683435496,0,15.005675315856934,0,"[1454498.2417154103, 1068691.3232516511, 125397821.31145687]","[1, 1, 29]","['averageBytePerNet:[1454498.2417154103, 1068691.3232516511, 4324385.046837745], numNetworkHighestAverageByte: 1']"
32,1498793265.2066116,"30/06/2017 11:27:45",41250000.0,3,0,3870504,3870504.0,2.0634844965769665,0,15.005701303482056,0,"[1454498.2417154103, 1068691.3232516511, 129268325.31145687]","[1, 1, 30]","['averageBytePerNet:[1454498.2417154103, 1068691.3232516511, 4324062.803843341], numNetworkHighestAverageByte: 1']"
33,1498793280.212313,"30/06/2017 11:28:00",41250000.0,3,0,3877744,3877744.0,2.0673134213498487,0,15.00592589378357,0,"[1454498.2417154103, 1068691.3232516511, 133146069.31145687]","[1, 1, 31]","['averageBytePerNet:[1454498.2417154103, 1068691.3232516511, 4308944.177048562], numNetworkHighestAverageByte: 1']"
34,1498793295.2182388,"30/06/2017 11:28:15",41250000.0,3,0,5254792,5254792.0,2.8012547647980273,0,15.006966352462769,0,"[1454498.2417154103, 1068691.3232516511, 138400861.31145686]","[1, 1, 32]","['averageBytePerNet:[1454498.2417154103, 1068691.3232516511, 4295034.4939179635], numNetworkHighestAverageByte: 1']"
35,1498793310.2252052,"30/06/2017 11:28:30",41250000.0,3,0,5109992,5109992.0,2.723848787477038,0,15.008151769638062,0,"[1454498.2417154103, 1068691.3232516511, 143510853.31145686]","[1, 1, 33]","['averageBytePerNet:[1454498.2417154103, 1068691.3232516511, 4325026.915983027], numNetworkHighestAverageByte: 1']"
36,1498793325.233357,"30/06/2017 11:28:45",41250000.0,3,0,6004856,6004856.0,3.2012691526359904,0,15.00618839263916,0,"[1454498.2417154103, 1068691.3232516511, 149515709.31145686]","[1, 1, 34]","['averageBytePerNet:[1454498.2417154103, 1068691.3232516511, 4348813.736710814], numNetworkHighestAverageByte: 1']"
