"time slot","timestamp","date time","max gain","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","log"
1,1498792800.0000741,"30/06/2017 11:20:00",41250000.0,3,2.890697479248047,12427904,15394696.818477299,8.210593712487814,0.0006208419799804688,14.999837875366211,0,"[0, 0, 15394696.818477299]","[0, 0, 1]","[]"
2,1498792815.0005329,"30/06/2017 11:20:15",41250000.0,2,4.4455296993255615,1940320,2757584.401986806,1.4707168004942937,0.004387378692626953,14.999947786331177,1448,"[0, 2757584.401986806, 15394696.818477299]","[0, 1, 1]","[]"
3,1498792830.004868,"30/06/2017 11:20:30",41250000.0,1,4.526925802230835,629880,902148.169738102,0.4811533153097942,0.007944107055664062,14.999762296676636,1448,"[902148.169738102, 2757584.401986806, 15394696.818477299]","[1, 1, 1]","[]"
4,1498792845.0125744,"30/06/2017 11:20:45",41250000.0,3,3.6909570693969727,2014384,2671839.4879162684,1.4250081494958886,0.007227182388305664,14.999714851379395,0,"[902148.169738102, 2757584.401986806, 18066536.306393567]","[1, 1, 2]","['averageBytePerNet:[902148.169738102, 2757584.401986806, 15394696.818477299], numNetworkHighestAverageByte: 1']"
5,1498792860.0195165,"30/06/2017 11:21:00",41250000.0,3,0,3700928,3700928.0,1.9728083193571133,0,15.007755041122437,0,"[902148.169738102, 2757584.401986806, 21767464.306393567]","[1, 1, 3]","['averageBytePerNet:[902148.169738102, 2757584.401986806, 9033268.153196784], numNetworkHighestAverageByte: 1']"
6,1498792875.0272715,"30/06/2017 11:21:15",41250000.0,3,0,4426536,4426536.0,2.359849747514371,0,15.006162166595459,0,"[902148.169738102, 2757584.401986806, 26194000.306393567]","[1, 1, 4]","['averageBytePerNet:[902148.169738102, 2757584.401986806, 7255821.435464523], numNetworkHighestAverageByte: 1']"
7,1498792890.0334337,"30/06/2017 11:21:30",41250000.0,3,0,3871952,3871952.0,2.0641074792358856,0,15.006784439086914,0,"[902148.169738102, 2757584.401986806, 30065952.306393567]","[1, 1, 5]","['averageBytePerNet:[902148.169738102, 2757584.401986806, 6548500.076598392], numNetworkHighestAverageByte: 1']"
8,1498792905.040218,"30/06/2017 11:21:45",41250000.0,3,0,2929528,2929528.0,1.5615795202986684,0,15.0080246925354,0,"[902148.169738102, 2757584.401986806, 32995480.306393567]","[1, 1, 6]","['averageBytePerNet:[902148.169738102, 2757584.401986806, 6013190.461278713], numNetworkHighestAverageByte: 1']"
9,1498792920.0482428,"30/06/2017 11:22:00",41250000.0,3,0,3117320,3117320.0,1.66185655069974,0,15.00644564628601,0,"[902148.169738102, 2757584.401986806, 36112800.306393564]","[1, 1, 7]","['averageBytePerNet:[902148.169738102, 2757584.401986806, 5499246.717732261], numNetworkHighestAverageByte: 1']"
10,1498792935.0546885,"30/06/2017 11:22:15",41250000.0,3,0,2888760,2888760.0,1.540061601133889,0,15.005945205688477,0,"[902148.169738102, 2757584.401986806, 39001560.306393564]","[1, 1, 8]","['averageBytePerNet:[902148.169738102, 2757584.401986806, 5158971.472341938], numNetworkHighestAverageByte: 1']"
