"time slot","timestamp","date time","max gain","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","log"
1,1498570200.0000725,"27/06/2017 21:30:00",41250000.0,1,5.400362491607666,474944,742129.4690349939,0.39580375495194414,0.00054168701171875,14.999948024749756,0,"[742129.4690349939, 0, 0]","[1, 0, 0]","[]"
2,1498570215.0005622,"27/06/2017 21:30:15",41250000.0,3,4.944295644760132,7211136,10757014.63766822,5.737324613953574,0.007838726043701172,14.999346017837524,0,"[742129.4690349939, 0, 10757014.63766822]","[1, 0, 1]","[]"
3,1498570230.007747,"27/06/2017 21:30:30",41250000.0,2,4.271575927734375,2463048,3443766.5863748835,1.8367339885166034,0.00553131103515625,14.99952244758606,5696,"[742129.4690349939, 3443766.5863748835, 10757014.63766822]","[1, 1, 1]","[]"
4,1498570245.0128007,"27/06/2017 21:30:45",41250000.0,3,5.484139919281006,1396904,2202048.2798722596,1.1745058174632677,0.008495569229125977,14.998977422714233,1448,"[742129.4690349939, 3443766.5863748835, 12959062.91754048]","[1, 1, 2]","['averageBytePerNet:[742129.4690349939, 3443766.5863748835, 10757014.63766822], numNetworkHighestAverageByte: 1']"
5,1498570260.0202737,"27/06/2017 21:31:00",41250000.0,3,0,3328776,3328776.0,1.7745823881431817,0,15.006464719772339,0,"[742129.4690349939, 3443766.5863748835, 16287838.91754048]","[1, 1, 3]","['averageBytePerNet:[742129.4690349939, 3443766.5863748835, 6479531.45877024], numNetworkHighestAverageByte: 1']"
6,1498570275.0267384,"27/06/2017 21:31:15",41250000.0,3,0,2865456,2865456.0,1.5276408563338744,0,15.005914449691772,0,"[742129.4690349939, 3443766.5863748835, 19153294.91754048]","[1, 1, 4]","['averageBytePerNet:[742129.4690349939, 3443766.5863748835, 5429279.63918016], numNetworkHighestAverageByte: 1']"
7,1498570290.0326529,"27/06/2017 21:31:30",41250000.0,3,0,2713392,2713392.0,1.4456098108126767,0,15.015902519226074,0,"[742129.4690349939, 3443766.5863748835, 21866686.91754048]","[1, 1, 5]","['averageBytePerNet:[742129.4690349939, 3443766.5863748835, 4788323.72938512], numNetworkHighestAverageByte: 1']"
8,1498570305.0485554,"27/06/2017 21:31:45",41250000.0,3,0,3396492,3396492.0,1.8107197737728968,0,15.006151914596558,0,"[742129.4690349939, 3443766.5863748835, 25263178.91754048]","[1, 1, 6]","['averageBytePerNet:[742129.4690349939, 3443766.5863748835, 4373337.3835080955], numNetworkHighestAverageByte: 1']"
9,1498570320.0547073,"27/06/2017 21:32:00",41250000.0,3,0,3354912,3354912.0,1.7883523229646534,0,15.007834672927856,0,"[742129.4690349939, 3443766.5863748835, 28618090.91754048]","[1, 1, 7]","['averageBytePerNet:[742129.4690349939, 3443766.5863748835, 4210529.81959008], numNetworkHighestAverageByte: 1']"
10,1498570335.062542,"27/06/2017 21:32:15",41250000.0,3,0,2911788,2911788.0,1.5526159039876593,0,15.003262519836426,0,"[742129.4690349939, 3443766.5863748835, 31529878.91754048]","[1, 1, 8]","['averageBytePerNet:[742129.4690349939, 3443766.5863748835, 4088298.7025057827], numNetworkHighestAverageByte: 1']"
11,1498570350.0658045,"27/06/2017 21:32:30",41250000.0,3,0,2364120,2364120.0,1.2603773144620651,0,15.005792140960693,0,"[742129.4690349939, 3443766.5863748835, 33893998.917540476]","[1, 1, 9]","['averageBytePerNet:[742129.4690349939, 3443766.5863748835, 3941234.86469256], numNetworkHighestAverageByte: 1']"
12,1498570365.0715966,"27/06/2017 21:32:45",41250000.0,3,0,2216808,2216808.0,1.1817789585468224,0,15.006582975387573,0,"[742129.4690349939, 3443766.5863748835, 36110806.917540476]","[1, 1, 10]","['averageBytePerNet:[742129.4690349939, 3443766.5863748835, 3765999.8797267196], numNetworkHighestAverageByte: 1']"
13,1498570380.0781796,"27/06/2017 21:33:00",41250000.0,3,0,2792988,2792988.0,1.4890291779038325,0,15.005685806274414,0,"[742129.4690349939, 3443766.5863748835, 38903794.917540476]","[1, 1, 11]","['averageBytePerNet:[742129.4690349939, 3443766.5863748835, 3611080.6917540478], numNetworkHighestAverageByte: 1']"
14,1498570395.0838654,"27/06/2017 21:33:15",41250000.0,3,0,4099788,4099788.0,2.1857427346704608,0,15.00556468963623,0,"[742129.4690349939, 3443766.5863748835, 43003582.917540476]","[1, 1, 12]","['averageBytePerNet:[742129.4690349939, 3443766.5863748835, 3536708.628867316], numNetworkHighestAverageByte: 1']"
