"time slot","timestamp","date time","max gain","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","log"
1,1498570200.0000646,"27/06/2017 21:30:00",41250000.0,2,4.113874912261963,2202408,3034702.986349204,1.6185129671656973,0.0005354881286621094,14.999956369400024,0,"[0, 3034702.986349204, 0]","[0, 1, 0]","[]"
2,1498570215.0005565,"27/06/2017 21:30:15",41250000.0,1,4.3010663986206055,680560,954157.6802707129,0.5088927348035518,0.007842540740966797,14.99974536895752,0,"[954157.6802707129, 3034702.986349204, 0]","[1, 1, 0]","[]"
3,1498570230.0081444,"27/06/2017 21:30:30",41250000.0,3,4.082129001617432,2435592,3346270.283222839,1.7847124044575908,0.007156848907470703,14.999706506729126,0,"[954157.6802707129, 3034702.986349204, 3346270.283222839]","[1, 1, 1]","[]"
4,1498570245.0150077,"27/06/2017 21:30:45",41250000.0,3,0,5249000,5249000.0,2.7982106542448064,0,15.006732940673828,0,"[954157.6802707129, 3034702.986349204, 8595270.28322284]","[1, 1, 2]","['averageBytePerNet:[954157.6802707129, 3034702.986349204, 3346270.283222839], numNetworkHighestAverageByte: 1']"
5,1498570260.0217407,"27/06/2017 21:31:00",41250000.0,3,0,4032680,4032680.0,2.1502703379558206,0,15.003434419631958,0,"[954157.6802707129, 3034702.986349204, 12627950.28322284]","[1, 1, 3]","['averageBytePerNet:[954157.6802707129, 3034702.986349204, 4297635.14161142], numNetworkHighestAverageByte: 1']"
6,1498570275.025175,"27/06/2017 21:31:15",41250000.0,3,0,4791432,4791432.0,2.5545332720117395,0,15.005267858505249,0,"[954157.6802707129, 3034702.986349204, 17419382.28322284]","[1, 1, 4]","['averageBytePerNet:[954157.6802707129, 3034702.986349204, 4209316.761074279], numNetworkHighestAverageByte: 1']"
7,1498570290.030443,"27/06/2017 21:31:30",41250000.0,3,0,2817808,2817808.0,1.502236982665256,0,15.005930662155151,0,"[954157.6802707129, 3034702.986349204, 20237190.28322284]","[1, 1, 5]","['averageBytePerNet:[954157.6802707129, 3034702.986349204, 4354845.57080571], numNetworkHighestAverageByte: 1']"
8,1498570305.0363736,"27/06/2017 21:31:45",41250000.0,3,0,3854992,3854992.0,2.055507067129468,0,15.003566026687622,0,"[954157.6802707129, 3034702.986349204, 24092182.28322284]","[1, 1, 6]","['averageBytePerNet:[954157.6802707129, 3034702.986349204, 4047438.0566445678], numNetworkHighestAverageByte: 1']"
9,1498570320.0399396,"27/06/2017 21:32:00",41250000.0,3,0,4255256,4255256.0,2.2684732674515984,0,15.006589889526367,0,"[954157.6802707129, 3034702.986349204, 28347438.28322284]","[1, 1, 7]","['averageBytePerNet:[954157.6802707129, 3034702.986349204, 4015363.713870473], numNetworkHighestAverageByte: 1']"
10,1498570335.0465295,"27/06/2017 21:32:15",41250000.0,3,0,3522984,3522984.0,1.8781522192264306,0,15.006170272827148,0,"[954157.6802707129, 3034702.986349204, 31870422.28322284]","[1, 1, 8]","['averageBytePerNet:[954157.6802707129, 3034702.986349204, 4049634.0404604054], numNetworkHighestAverageByte: 1']"
