"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498854600.000112,"01/07/2017 04:30:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,1,4.322580814361572,732688,1029329.2993016181,0.5490077563219479,0.0015835762023925781,14.999122142791748,0,"[1029329.2993016181, 0, 0]","[1, 0, 0]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498854615.0008178,"01/07/2017 04:30:15",2,1,0.7937005259840998,41250000.0,"[1.0, 0.9803892850832523, 0.9803892850832523]","[0.33424428295385233, 0.33287785852307383, 0.33287785852307383]",2,3,4.913446426391602,3013864,4482818.877208419,2.391730365583261,0.01233816146850586,14.99439549446106,0,"[1029329.2993016181, 0, 4482818.877208419]","[1, 0, 1]","[1029329.2993016181]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498854630.0075514,"01/07/2017 04:30:30",3,1,0.6933612743506348,41250000.0,"[0.9700300883088716, 0.9510071047863787, 1.0]","[0.33295027851621334, 0.33095332228464786, 0.3360963991991388]",2,2,3.265119791030884,1434968,1834278.557510208,0.9783666954139782,0.008854389190673828,14.99869990348816,8880,"[1029329.2993016181, 1834278.557510208, 4482818.877208419]","[1, 1, 1]","[4482818.877208419]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498854645.0151057,"01/07/2017 04:30:45",4,2,0.6299605249474366,41250000.0,"[0.9700300883088716, 0.9599287794553846, 1.0]","[0.3324968975452229, 0.33122115164086474, 0.3362819508139124]",-1,3,4.73079776763916,1675336,2447231.5663427864,1.3053114578228784,0.015458822250366211,14.998606204986572,0,"[1029329.2993016181, 1834278.557510208, 6930050.443551205]","[1, 1, 2]","[1834278.557510208]","['; gamma used= 0.6299605249474366', 'current gain: 1834278.557510208, prev block gain: [4482818.877208419]', ' ----- switch back']"
5,1498854660.0291708,"01/07/2017 04:31:00",4,2,0.6299605249474366,41250000.0,"[0.9588764589639968, 0.9488912972859508, 1.0]","[0.3318512634977129, 0.33042549498644536, 0.33772324151584177]",-1,3,0,2442776,2442776.0,1.3012927200226887,0,15.017534255981445,0,"[1029329.2993016181, 1834278.557510208, 9372826.443551205]","[1, 1, 3]","[1834278.557510208]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498854675.046705,"01/07/2017 04:31:15",5,2,0.5848035476425733,41250000.0,"[0.9478710344050136, 0.9380004765870683, 1.0]","[0.3313067310949834, 0.329886633016053, 0.33880663588896365]",0,2,3.474738836288452,1209080,1573774.9140155886,0.8396485173663021,0.011760950088500977,14.994606733322144,0,"[1029329.2993016181, 3408053.4715257967, 9372826.443551205]","[1, 2, 3]","[2447231.5663427864, 2442776.0]","['; gamma used= 0.5848035476425733', 'flipped coin but will not select greedily...', 'choosing randomly']"
7,1498854690.0530727,"01/07/2017 04:31:30",6,2,0.5848035476425733,41250000.0,"[0.9478710344050136, 0.9581130196658543, 1.0]","[0.3301161909006176, 0.3317010597342225, 0.33818274936515996]",-1,3,4.7951836585998535,2641152,3882394.9303118573,2.0708160832768403,0.009224891662597656,14.998511791229248,0,"[1029329.2993016181, 3408053.4715257967, 13255221.373863062]","[1, 2, 4]","[1573774.9140155886]","['; gamma used= 0.5503212081491045', 'current gain: 1573774.9140155886, prev block gain: [2447231.5663427864, 2442776.0]', ' ----- switch back']"
8,1498854705.0608094,"01/07/2017 04:31:45",6,2,0.5503212081491045,41250000.0,"[0.9324523269415869, 0.9425277091848759, 1.0]","[0.32903823274036087, 0.33071072991582157, 0.3402510373438177]",-1,3,0,3724256,3724256.0,1.98521173178956,0,15.007995128631592,0,"[1029329.2993016181, 3408053.4715257967, 16979477.373863064]","[1, 2, 5]","[1573774.9140155886]","['; gamma used= 0.5227579585747102', 'no selection ----- in the middle of a block']"
9,1498854720.0688045,"01/07/2017 04:32:00",7,2,0.5227579585747102,41250000.0,"[0.9178974063446628, 0.9278155190050492, 1.0]","[0.32818920356251136, 0.32985252676386595, 0.34195826967362264]",0,3,0,2461600,2461600.0,1.3122458352883877,0,15.006944179534912,0,"[1029329.2993016181, 3408053.4715257967, 19441077.373863064]","[1, 2, 6]","[3882394.9303118573, 3724256.0]","['; gamma used= 0.5227579585747102', 'flipped coin but will not select greedily...', 'choosing randomly']"
10,1498854735.0757487,"01/07/2017 04:32:15",7,2,0.5227579585747102,41250000.0,"[0.8915848592508044, 0.9012186582126721, 1.0]","[0.32628850430681927, 0.32801325846543217, 0.3456982372277485]",0,3,0,2555752,2555752.0,1.3624956392536456,0,15.006298303604126,0,"[1029329.2993016181, 3408053.4715257967, 21996829.373863064]","[1, 2, 7]","[3882394.9303118573, 3724256.0]","['; gamma used= 0.5', 'no selection ----- in the middle of a block']"
11,1498854750.082047,"01/07/2017 04:32:30",8,2,0.5,41250000.0,"[0.8650637132645446, 0.8744109445643227, 1.0]","[0.3245552806007957, 0.3262613068407293, 0.349183412558475]",1,3,0,3337608,3337608.0,1.7792916352590982,0,15.006457328796387,0,"[1029329.2993016181, 3408053.4715257967, 25334437.373863064]","[1, 2, 8]","[2461600.0, 2555752.0]","['; gamma used= 0.5', 'flipped coin and will select greedily...', 'averageBytePerNet:[1029329.2993016181, 1704026.7357628983, 3142404.196266152], numNetworkHighestAverageByte: 1', 'choosing greedily']"
