"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498854600.0001128,"01/07/2017 04:30:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,3,5.254771947860718,718208,1105549.9752965062,0.5896993881216068,0.0025255680084228516,14.998149871826172,0,"[0, 0, 1105549.9752965062]","[0, 0, 1]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498854615.0007882,"01/07/2017 04:30:15",2,1,0.7937005259840998,41250000.0,"[0.9789525204045498, 0.9789525204045498, 1.0]","[0.33284401359408144, 0.33284401359408144, 0.3343119728118371]",2,2,4.823407888412476,703728,1037514.7879819005,0.5536115471947108,0.015252113342285156,14.992675542831421,0,"[0, 1037514.7879819005, 1105549.9752965062]","[0, 1, 1]","[1105549.9752965062]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498854630.0087159,"01/07/2017 04:30:30",3,1,0.6933612743506348,41250000.0,"[0.9789525204045498, 0.9904004603506944, 1.0]","[0.3322147558629488, 0.3333969601138908, 0.3343882840231604]",2,1,5.359631299972534,1863576,2899905.374540606,1.5468666653184397,0.012015819549560547,14.997571229934692,0,"[2899905.374540606, 1037514.7879819005, 1105549.9752965062]","[1, 1, 1]","[1037514.7879819005]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498854645.018303,"01/07/2017 04:30:45",4,2,0.6299605249474366,41250000.0,"[0.9935112374429453, 0.9904004603506944, 1.0]","[0.33319369694384104, 0.3328079246962664, 0.33399837835989254]",1,1,0,5823856,5823856.0,3.1037086697113425,0,15.01134705543518,0,"[8723761.374540607, 1037514.7879819005, 1105549.9752965062]","[2, 1, 1]","[2899905.374540606]","['; gamma used= 0.6299605249474366', 'current gain: 2899905.374540606, prev block gain: [1037514.7879819005]', 'flipped coin and will select greedily...', 'averageBytePerNet:[2899905.374540606, 1037514.7879819005, 1105549.9752965062], numNetworkHighestAverageByte: 1', 'choosing greedily']"
5,1498854660.02965,"01/07/2017 04:31:00",4,2,0.6299605249474366,41250000.0,"[1.0, 0.943480646581496, 0.9526254119948769]","[0.3382982062843519, 0.33019538319905584, 0.33150641051659235]",1,1,0,4475768,4475768.0,2.3857133877898127,0,15.00856900215149,0,"[13199529.374540607, 1037514.7879819005, 1105549.9752965062]","[3, 1, 1]","[2899905.374540606]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498854675.038219,"01/07/2017 04:31:15",5,2,0.5848035476425733,41250000.0,"[1.0, 0.9044017819727583, 0.9131677722085424]","[0.34229430394403837, 0.3282069707963263, 0.32949872525963536]",1,1,0,4937680,4937680.0,2.6299380520447606,0,15.019912719726562,0,"[18137209.374540605, 1037514.7879819005, 1105549.9752965062]","[4, 1, 1]","[5823856.0, 4475768.0]","['; gamma used= 0.5848035476425733', 'flipped coin and will select greedily...', 'averageBytePerNet:[4399843.124846869, 1037514.7879819005, 1105549.9752965062], numNetworkHighestAverageByte: 1', 'choosing greedily']"
7,1498854690.0581317,"01/07/2017 04:31:30",5,2,0.5848035476425733,41250000.0,"[1.0, 0.8655434617737298, 0.8739328144771322]","[0.34758812531183736, 0.3255173907739245, 0.32689448391423814]",1,1,0,4745096,4745096.0,2.5294558437115016,0,15.007483959197998,0,"[22882305.374540605, 1037514.7879819005, 1105549.9752965062]","[5, 1, 1]","[5823856.0, 4475768.0]","['; gamma used= 0.5503212081491045', 'no selection ----- in the middle of a block']"
8,1498854705.0656157,"01/07/2017 04:31:45",6,2,0.5503212081491045,41250000.0,"[1.0, 0.8297747887345203, 0.8378174505701484]","[0.3520114403829451, 0.32331639988291083, 0.3246721597341441]",1,1,0,5173704,5173704.0,2.757987420420873,0,15.007186651229858,0,"[28056009.374540605, 1037514.7879819005, 1105549.9752965062]","[6, 1, 1]","[4937680.0, 4745096.0]","['; gamma used= 0.5503212081491045', 'flipped coin and will select greedily...', 'averageBytePerNet:[4576461.074908121, 1037514.7879819005, 1105549.9752965062], numNetworkHighestAverageByte: 1', 'choosing greedily']"
9,1498854720.0728023,"01/07/2017 04:32:00",6,2,0.5503212081491045,41250000.0,"[1.0, 0.7942860809234032, 0.8019847654777458]","[0.3580709328681303, 0.3202569540893759, 0.3216721130424939]",1,1,0,5237416,5237416.0,2.791959486533003,0,15.007140398025513,0,"[33293425.374540605, 1037514.7879819005, 1105549.9752965062]","[7, 1, 1]","[4937680.0, 4745096.0]","['; gamma used= 0.5227579585747102', 'no selection ----- in the middle of a block']"
10,1498854735.0799427,"01/07/2017 04:32:15",7,2,0.5227579585747102,41250000.0,"[1.0, 0.7599060417853115, 0.7672714949226028]","[0.363096544707236, 0.3177562672285432, 0.31914718806422077]",1,1,0,4590576,4590576.0,2.4471514316430434,0,15.007084369659424,0,"[37884001.374540605, 1037514.7879819005, 1105549.9752965062]","[8, 1, 1]","[5173704.0, 5237416.0]","['; gamma used= 0.5227579585747102', 'flipped coin and will select greedily...', 'averageBytePerNet:[4756203.6249343725, 1037514.7879819005, 1105549.9752965062], numNetworkHighestAverageByte: 1', 'choosing greedily']"
