"time slot","timestamp","date time","max gain","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","log"
1,1498854600.000074,"01/07/2017 04:30:00",41250000.0,1,3.706371784210205,1285824,1707811.653841585,0.9108371818268777,0.0005636215209960938,14.999929189682007,0,"[1707811.653841585, 0, 0]","[1, 0, 0]","[]"
2,1498854615.0005667,"01/07/2017 04:30:15",41250000.0,2,4.821311950683594,710968,1047739.0516726974,0.5588040020931614,0.007714509963989258,14.999735832214355,0,"[1707811.653841585, 1047739.0516726974, 0]","[1, 1, 0]","[]"
3,1498854630.008017,"01/07/2017 04:30:30",41250000.0,3,3.492870807647705,14308536,18651854.302058812,9.947847581534447,0.006776094436645508,14.99971055984497,0,"[1707811.653841585, 1047739.0516726974, 18651854.302058812]","[1, 1, 1]","[]"
4,1498854645.0145037,"01/07/2017 04:30:45",41250000.0,3,0,8388824,8388824.0,4.472738336101225,0,15.004363536834717,0,"[1707811.653841585, 1047739.0516726974, 27040678.302058812]","[1, 1, 2]","['averageBytePerNet:[1707811.653841585, 1047739.0516726974, 18651854.302058812], numNetworkHighestAverageByte: 1']"
5,1498854660.0188673,"01/07/2017 04:31:00",41250000.0,3,0,4700336,4700336.0,2.5056461032278103,0,15.007182359695435,0,"[1707811.653841585, 1047739.0516726974, 31741014.302058812]","[1, 1, 3]","['averageBytePerNet:[1707811.653841585, 1047739.0516726974, 13520339.151029406], numNetworkHighestAverageByte: 1']"
6,1498854675.0260496,"01/07/2017 04:31:15",41250000.0,3,0,6878128,6878128.0,3.6666335195593196,0,15.006960391998291,0,"[1707811.653841585, 1047739.0516726974, 38619142.302058816]","[1, 1, 4]","['averageBytePerNet:[1707811.653841585, 1047739.0516726974, 10580338.10068627], numNetworkHighestAverageByte: 1']"
7,1498854690.03301,"01/07/2017 04:31:30",41250000.0,3,0,8406832,8406832.0,4.482389595911775,0,15.004196882247925,0,"[1707811.653841585, 1047739.0516726974, 47025974.302058816]","[1, 1, 5]","['averageBytePerNet:[1707811.653841585, 1047739.0516726974, 9654785.575514704], numNetworkHighestAverageByte: 1']"
8,1498854705.037207,"01/07/2017 04:31:45",41250000.0,3,0,8215952,8215952.0,4.379915950830391,0,15.006592988967896,0,"[1707811.653841585, 1047739.0516726974, 55241926.302058816]","[1, 1, 6]","['averageBytePerNet:[1707811.653841585, 1047739.0516726974, 9405194.860411763], numNetworkHighestAverageByte: 1']"
9,1498854720.0437999,"01/07/2017 04:32:00",41250000.0,3,0,5980240,5980240.0,3.188178553132788,0,15.006035327911377,0,"[1707811.653841585, 1047739.0516726974, 61222166.302058816]","[1, 1, 7]","['averageBytePerNet:[1707811.653841585, 1047739.0516726974, 9206987.717009803], numNetworkHighestAverageByte: 1']"
10,1498854735.0498352,"01/07/2017 04:32:15",41250000.0,3,0,3827064,3827064.0,2.0403173891779205,0,15.005759477615356,0,"[1707811.653841585, 1047739.0516726974, 65049230.302058816]","[1, 1, 8]","['averageBytePerNet:[1707811.653841585, 1047739.0516726974, 8746023.757436974], numNetworkHighestAverageByte: 1']"
