"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498854600.00014,"01/07/2017 04:30:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,1,4.502338647842407,2336136,3338215.4058119645,1.780549148682411,0.002328157424926758,14.99858808517456,0,"[3338215.4058119645, 0, 0]","[1, 0, 0]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498854615.0010562,"01/07/2017 04:30:15",2,1,0.7937005259840998,41250000.0,"[1.0, 0.9377880140839685, 0.9377880140839685]","[0.33630880673326957, 0.3318455966333652, 0.3318455966333652]",2,3,4.500114917755127,10873112,15536242.342959018,8.289797799715233,0.01960468292236328,14.993120670318604,7400,"[3338215.4058119645, 0, 15536242.342959018]","[1, 0, 1]","[3338215.4058119645]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498854630.0137815,"01/07/2017 04:30:30",3,1,0.6933612743506348,41250000.0,"[0.8959548359297774, 0.8402157062955138, 1.0]","[0.3315288038992177, 0.3252821992318219, 0.3431889968689603]",2,2,4.1987144947052,3346328,4647367.248723276,2.4789287299509506,0.014021158218383789,14.99798583984375,1480,"[3338215.4058119645, 4647367.248723276, 15536242.342959018]","[1, 1, 1]","[15536242.342959018]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498854645.0257885,"01/07/2017 04:30:45",4,2,0.6299605249474366,41250000.0,"[0.8959548359297774, 0.8603303933558444, 1.0]","[0.330271438335893, 0.3254887511564116, 0.34423981050769537]",-1,3,4.486071586608887,5648648,8059348.9700831715,4.298996881421538,0.012593746185302734,14.997636318206787,0,"[3338215.4058119645, 4647367.248723276, 23595591.31304219]","[1, 1, 2]","[4647367.248723276]","['; gamma used= 0.6299605249474366', 'current gain: 4647367.248723276, prev block gain: [15536242.342959018]', ' ----- switch back']"
5,1498854660.0360186,"01/07/2017 04:31:00",4,2,0.6299605249474366,41250000.0,"[0.8624731853360419, 0.8281800209594292, 1.0]","[0.32802331601573853, 0.3227315154388506, 0.3492451685454109]",-1,3,0,5527016,5527016.0,2.9434558487122158,0,15.021841764450073,0,"[3338215.4058119645, 4647367.248723276, 29122607.31304219]","[1, 1, 3]","[4647367.248723276]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498854675.0578604,"01/07/2017 04:31:15",5,2,0.5848035476425733,41250000.0,"[0.8402379462424172, 0.8068288866961406, 1.0]","[0.3267271136630081, 0.32148685194101245, 0.35178603439597944]",0,3,0,6335000,6335000.0,3.3766608897722152,0,15.008910179138184,0,"[3338215.4058119645, 4647367.248723276, 35457607.31304219]","[1, 1, 4]","[8059348.9700831715, 5527016.0]","['; gamma used= 0.5848035476425733', 'flipped coin but will not select greedily...', 'choosing randomly']"
7,1498854690.0667706,"01/07/2017 04:31:30",5,2,0.5848035476425733,41250000.0,"[0.7755731889693193, 0.7447352924322163, 1.0]","[0.32181981824479033, 0.31631765525150635, 0.3618625265037033]",0,3,0,4681448,4681448.0,2.495143818492967,0,15.00978970527649,0,"[3338215.4058119645, 4647367.248723276, 40139055.31304219]","[1, 1, 5]","[8059348.9700831715, 5527016.0]","['; gamma used= 0.5503212081491045', 'no selection ----- in the middle of a block']"
8,1498854705.0765603,"01/07/2017 04:31:45",6,2,0.5503212081491045,41250000.0,"[0.731006732224015, 0.7019408615919892, 1.0]","[0.31855150211566996, 0.31317929203472716, 0.368269205849603]",0,1,4.362828016281128,1982312,2795766.340862091,1.4916092732997146,0.015496253967285156,14.994631052017212,5920,"[6133981.746674055, 4647367.248723276, 40139055.31304219]","[2, 1, 5]","[6335000.0, 4681448.0]","['; gamma used= 0.5503212081491045', 'flipped coin but will not select greedily...', 'choosing randomly']"
9,1498854720.0866876,"01/07/2017 04:32:00",7,2,0.5503212081491045,41250000.0,"[0.7586171870083046, 0.7019408615919892, 1.0]","[0.32139163833923584, 0.31039887787274206, 0.3682094837880221]",-1,3,4.445802688598633,4627872,6577862.639895393,3.508910811352362,0.014151573181152344,14.996933221817017,2896,"[6133981.746674055, 4647367.248723276, 46716917.95293759]","[2, 1, 6]","[2795766.340862091]","['; gamma used= 0.5227579585747102', 'current gain: 2795766.340862091, prev block gain: [6335000.0, 4681448.0]', ' ----- switch back']"
10,1498854735.0977724,"01/07/2017 04:32:15",7,2,0.5227579585747102,41250000.0,"[0.7387208153048587, 0.6835309487462914, 1.0]","[0.319153048608519, 0.30776078390308154, 0.3730861674883994]",-1,3,0,7251872,7251872.0,3.8643974888974766,0,15.012683391571045,0,"[6133981.746674055, 4647367.248723276, 53968789.95293759]","[2, 1, 7]","[2795766.340862091]","['; gamma used= 0.5', 'no selection ----- in the middle of a block']"
11,1498854750.1104558,"01/07/2017 04:32:30",8,2,0.5,41250000.0,"[0.7173899596289528, 0.6637937222926074, 1.0]","[0.317303924320397, 0.3060498077767513, 0.37664626790285166]",1,3,0,9097288,9097288.0,4.848577177308116,0,15.010239362716675,0,"[6133981.746674055, 4647367.248723276, 63066077.95293759]","[2, 1, 8]","[6577862.639895393, 7251872.0]","['; gamma used= 0.5', 'flipped coin and will select greedily...', 'averageBytePerNet:[3066990.8733370276, 4647367.248723276, 7709827.136133941], numNetworkHighestAverageByte: 1', 'choosing greedily']"
