"time slot","timestamp","date time","max gain","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","log"
1,1498695300.000137,"29/06/2017 08:15:00",41250000.0,1,4.892747640609741,1183016,1755754.5797198988,0.9364694389159597,0.002056598663330078,14.998926877975464,0,"[1755754.5797198988, 0, 0]","[1, 0, 0]","[]"
2,1498695315.0011206,"29/06/2017 08:15:15",41250000.0,3,4.597569227218628,9792424,14120968.000613041,7.531882673978418,0.017612457275390625,14.998606443405151,5824,"[1755754.5797198988, 0, 14120968.000613041]","[1, 0, 1]","[]"
3,1498695330.0173395,"29/06/2017 08:15:30",41250000.0,2,4.2377331256866455,2620880,3652910.244439495,1.9482684988989694,0.015491724014282227,14.999617338180542,7400,"[1755754.5797198988, 3652910.244439495, 14120968.000613041]","[1, 1, 1]","[]"
4,1498695345.0324485,"29/06/2017 08:15:45",41250000.0,3,5.406670331954956,4099400,6409956.531643142,3.4188236230895708,0.011420249938964844,14.999209642410278,0,"[1755754.5797198988, 3652910.244439495, 20530924.532256182]","[1, 1, 2]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 14120968.000613041], numNetworkHighestAverageByte: 1']"
5,1498695360.0430784,"29/06/2017 08:16:00",41250000.0,3,0,3559184,3559184.0,1.8968402196812757,0,15.011001825332642,0,"[1755754.5797198988, 3652910.244439495, 24090108.532256182]","[1, 1, 3]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 10265462.266128091], numNetworkHighestAverageByte: 1']"
6,1498695375.0540802,"29/06/2017 08:16:15",41250000.0,3,0,2697624,2697624.0,1.4376965269639213,0,15.010811805725098,0,"[1755754.5797198988, 3652910.244439495, 26787732.532256182]","[1, 1, 4]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 8030036.177418727], numNetworkHighestAverageByte: 1']"
7,1498695390.064892,"29/06/2017 08:16:30",41250000.0,3,0,2864144,2864144.0,1.526673391422989,0,15.008548736572266,0,"[1755754.5797198988, 3652910.244439495, 29651876.532256182]","[1, 1, 5]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 6696933.133064046], numNetworkHighestAverageByte: 1']"
8,1498695405.0734408,"29/06/2017 08:16:45",41250000.0,3,0,3502712,3502712.0,1.8670444978285818,0,15.008584976196289,0,"[1755754.5797198988, 3652910.244439495, 33154588.532256182]","[1, 1, 6]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 5930375.306451237], numNetworkHighestAverageByte: 1']"
9,1498695420.0820258,"29/06/2017 08:17:00",41250000.0,3,0,4904376,4904376.0,2.6141214442009106,0,15.008869647979736,0,"[1755754.5797198988, 3652910.244439495, 38058964.532256186]","[1, 1, 7]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 5525764.755376031], numNetworkHighestAverageByte: 1']"
10,1498695435.0908954,"29/06/2017 08:17:15",41250000.0,3,0,3886432,3886432.0,2.0715485853526046,0,15.008798837661743,0,"[1755754.5797198988, 3652910.244439495, 41945396.532256186]","[1, 1, 8]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 5436994.933179455], numNetworkHighestAverageByte: 1']"
11,1498695450.0996943,"29/06/2017 08:17:30",41250000.0,3,0,2923512,2923512.0,1.5581257221090643,0,15.010403633117676,0,"[1755754.5797198988, 3652910.244439495, 44868908.532256186]","[1, 1, 9]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 5243174.566532023], numNetworkHighestAverageByte: 1']"
12,1498695465.110098,"29/06/2017 08:17:45",41250000.0,3,0,3340632,3340632.0,1.7805375439910187,0,15.009543657302856,0,"[1755754.5797198988, 3652910.244439495, 48209540.532256186]","[1, 1, 10]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4985434.281361799], numNetworkHighestAverageByte: 1']"
13,1498695480.1196415,"29/06/2017 08:18:00",41250000.0,3,0,3621352,3621352.0,1.9299958197552114,0,15.010818004608154,0,"[1755754.5797198988, 3652910.244439495, 51830892.532256186]","[1, 1, 11]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4820954.053225619], numNetworkHighestAverageByte: 1']"
14,1498695495.1304595,"29/06/2017 08:18:15",41250000.0,3,0,3615752,3615752.0,1.9271283535921135,0,15.00990629196167,0,"[1755754.5797198988, 3652910.244439495, 55446644.532256186]","[1, 1, 12]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4711899.321114198], numNetworkHighestAverageByte: 1']"
15,1498695510.1403658,"29/06/2017 08:18:30",41250000.0,3,0,4184624,4184624.0,2.2302104638308893,0,15.010687351226807,0,"[1755754.5797198988, 3652910.244439495, 59631268.532256186]","[1, 1, 13]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4620553.711021349], numNetworkHighestAverageByte: 1']"
16,1498695525.1510532,"29/06/2017 08:18:45",41250000.0,3,0,3790864,3790864.0,2.020477915158196,0,15.009771585464478,0,"[1755754.5797198988, 3652910.244439495, 63422132.532256186]","[1, 1, 14]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4587020.6563273985], numNetworkHighestAverageByte: 1']"
17,1498695540.1608248,"29/06/2017 08:19:00",41250000.0,3,0,4249880,4249880.0,2.26535258225138,0,15.008277416229248,0,"[1755754.5797198988, 3652910.244439495, 67672012.53225619]","[1, 1, 15]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4530152.323732585], numNetworkHighestAverageByte: 1']"
18,1498695555.1691022,"29/06/2017 08:19:15",41250000.0,3,0,3191488,3191488.0,1.7011550388034384,0,15.008569717407227,0,"[1755754.5797198988, 3652910.244439495, 70863500.53225619]","[1, 1, 16]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4511467.502150413], numNetworkHighestAverageByte: 1']"
19,1498695570.177672,"29/06/2017 08:19:30",41250000.0,3,0,3065320,3065320.0,1.6337784017336225,0,15.009722232818604,0,"[1755754.5797198988, 3652910.244439495, 73928820.53225619]","[1, 1, 17]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4428968.783266012], numNetworkHighestAverageByte: 1']"
20,1498695585.1873941,"29/06/2017 08:19:45",41250000.0,3,0,3538232,3538232.0,1.8859646593746673,0,15.00868844985962,0,"[1755754.5797198988, 3652910.244439495, 77467052.53225619]","[1, 1, 18]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4348754.148956247], numNetworkHighestAverageByte: 1']"
21,1498695600.1960826,"29/06/2017 08:20:00",41250000.0,3,0,4787768,4787768.0,2.5518024850626775,0,15.009838819503784,0,"[1755754.5797198988, 3652910.244439495, 82254820.53225619]","[1, 1, 19]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4303725.140680899], numNetworkHighestAverageByte: 1']"
22,1498695615.2059214,"29/06/2017 08:20:15",41250000.0,3,0,3237728,3237728.0,1.7257639651697259,0,15.00890302658081,0,"[1755754.5797198988, 3652910.244439495, 85492548.53225619]","[1, 1, 20]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4329201.080645062], numNetworkHighestAverageByte: 1']"
23,1498695630.2148244,"29/06/2017 08:20:30",41250000.0,3,0,3958832,3958832.0,2.1101563771895755,0,15.008677244186401,0,"[1755754.5797198988, 3652910.244439495, 89451380.53225619]","[1, 1, 21]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4274627.426612809], numNetworkHighestAverageByte: 1']"
24,1498695645.2235017,"29/06/2017 08:20:45",41250000.0,3,0,4236880,4236880.0,2.258367572659453,0,15.008646249771118,0,"[1755754.5797198988, 3652910.244439495, 93688260.53225619]","[1, 1, 22]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4259589.5491550565], numNetworkHighestAverageByte: 1']"
25,1498695660.232148,"29/06/2017 08:21:00",41250000.0,3,0,3239144,3239144.0,1.7264420375141503,0,15.009569644927979,0,"[1755754.5797198988, 3652910.244439495, 96927404.53225619]","[1, 1, 23]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4258557.296920735], numNetworkHighestAverageByte: 1']"
26,1498695675.2417176,"29/06/2017 08:21:15",41250000.0,3,0,3899464,3899464.0,2.078498707723472,0,15.008771419525146,0,"[1755754.5797198988, 3652910.244439495, 100826868.53225619]","[1, 1, 24]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4214234.979663312], numNetworkHighestAverageByte: 1']"
27,1498695690.250489,"29/06/2017 08:21:30",41250000.0,3,0,4377304,4377304.0,2.33320562705837,0,15.008720874786377,0,"[1755754.5797198988, 3652910.244439495, 105204172.53225619]","[1, 1, 25]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4201119.522177341], numNetworkHighestAverageByte: 1']"
28,1498695705.2592099,"29/06/2017 08:21:45",41250000.0,3,0,2617984,2617984.0,1.3952278773560471,0,15.011076211929321,0,"[1755754.5797198988, 3652910.244439495, 107822156.53225619]","[1, 1, 26]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4208166.901290247], numNetworkHighestAverageByte: 1']"
29,1498695720.270286,"29/06/2017 08:22:00",41250000.0,3,0,4254224,4254224.0,2.267434226494788,0,15.009825468063354,0,"[1755754.5797198988, 3652910.244439495, 112076380.53225619]","[1, 1, 27]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4147006.0204713917], numNetworkHighestAverageByte: 1']"
30,1498695735.2801116,"29/06/2017 08:22:15",41250000.0,3,0,3980552,3980552.0,2.121588692846794,0,15.009702920913696,0,"[1755754.5797198988, 3652910.244439495, 116056932.53225619]","[1, 1, 28]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4150977.056750229], numNetworkHighestAverageByte: 1']"
31,1498695750.2898145,"29/06/2017 08:22:30",41250000.0,3,0,4920304,4920304.0,2.6218217508948007,0,15.013389825820923,0,"[1755754.5797198988, 3652910.244439495, 120977236.53225619]","[1, 1, 29]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4144890.4475805783], numNetworkHighestAverageByte: 1']"
32,1498695765.3032043,"29/06/2017 08:22:45",41250000.0,3,0,4044264,4044264.0,2.1556343561815705,0,15.009090900421143,0,"[1755754.5797198988, 3652910.244439495, 125021500.53225619]","[1, 1, 30]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4171628.8459398686], numNetworkHighestAverageByte: 1']"
33,1498695780.3122952,"29/06/2017 08:23:00",41250000.0,3,0,4525000,4525000.0,2.4118309455460407,0,15.00934386253357,0,"[1755754.5797198988, 3652910.244439495, 129546500.53225619]","[1, 1, 31]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4167383.3510752064], numNetworkHighestAverageByte: 1']"
34,1498695795.321639,"29/06/2017 08:23:15",41250000.0,3,0,3664888,3664888.0,1.9533659171190711,0,15.009529829025269,0,"[1755754.5797198988, 3652910.244439495, 133211388.53225619]","[1, 1, 32]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4178919.372008264], numNetworkHighestAverageByte: 1']"
35,1498695810.331169,"29/06/2017 08:23:30",41250000.0,3,0,4163000,4163000.0,2.2189396316753798,0,15.008970737457275,0,"[1755754.5797198988, 3652910.244439495, 137374388.5322562]","[1, 1, 33]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4162855.891633006], numNetworkHighestAverageByte: 1']"
36,1498695825.3401396,"29/06/2017 08:23:45",41250000.0,3,0,3766248,3766248.0,2.0074070970695224,0,15.009403944015503,0,"[1755754.5797198988, 3652910.244439495, 141140636.5322562]","[1, 1, 34]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4162860.2585532176], numNetworkHighestAverageByte: 1']"
37,1498695840.3495436,"29/06/2017 08:24:00",41250000.0,3,0,5028904,5028904.0,2.68046110659193,0,15.009071350097656,0,"[1755754.5797198988, 3652910.244439495, 146169540.5322562]","[1, 1, 35]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4151195.192125182], numNetworkHighestAverageByte: 1']"
38,1498695855.358615,"29/06/2017 08:24:15",41250000.0,3,0,4375856,4375856.0,2.3323027282960203,0,15.009564399719238,0,"[1755754.5797198988, 3652910.244439495, 150545396.5322562]","[1, 1, 36]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4176272.586635891], numNetworkHighestAverageByte: 1']"
39,1498695870.3681793,"29/06/2017 08:24:30",41250000.0,3,0,4884104,4884104.0,2.6033047691885294,0,15.00893497467041,0,"[1755754.5797198988, 3652910.244439495, 155429500.5322562]","[1, 1, 37]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4181816.5703404495], numNetworkHighestAverageByte: 1']"
40,1498695885.3771143,"29/06/2017 08:24:45",41250000.0,3,0,3362256,3362256.0,1.7920782119371341,0,15.009416341781616,0,"[1755754.5797198988, 3652910.244439495, 158791756.5322562]","[1, 1, 38]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4200797.3116826], numNetworkHighestAverageByte: 1']"
41,1498695900.3865306,"29/06/2017 08:25:00",41250000.0,3,0,4251328,4251328.0,2.266009519335715,0,15.00903844833374,0,"[1755754.5797198988, 3652910.244439495, 163043084.5322562]","[1, 1, 39]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4178730.4350593733], numNetworkHighestAverageByte: 1']"
42,1498695915.395569,"29/06/2017 08:25:15",41250000.0,3,0,4177480,4177480.0,2.2264546383707966,0,15.010339498519897,0,"[1755754.5797198988, 3652910.244439495, 167220564.5322562]","[1, 1, 40]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4180591.911083492], numNetworkHighestAverageByte: 1']"
43,1498695930.4059086,"29/06/2017 08:25:30",41250000.0,3,0,3958832,3958832.0,2.1099269198335566,0,15.01030945777893,0,"[1755754.5797198988, 3652910.244439495, 171179396.5322562]","[1, 1, 41]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4180514.1133064046], numNetworkHighestAverageByte: 1']"
44,1498695945.416218,"29/06/2017 08:25:45",41250000.0,3,0,2704864,2704864.0,1.441786873703558,0,15.008398532867432,0,"[1755754.5797198988, 3652910.244439495, 173884260.5322562]","[1, 1, 42]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4175107.2324940534], numNetworkHighestAverageByte: 1']"
45,1498695960.4246166,"29/06/2017 08:26:00",41250000.0,3,0,4288976,4288976.0,2.286153241136424,0,15.008533716201782,0,"[1755754.5797198988, 3652910.244439495, 178173236.5322562]","[1, 1, 43]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4140101.4412441947], numNetworkHighestAverageByte: 1']"
46,1498695975.4331503,"29/06/2017 08:26:15",41250000.0,3,0,3919736,3919736.0,2.0893194227956338,0,15.00866150856018,0,"[1755754.5797198988, 3652910.244439495, 182092972.5322562]","[1, 1, 44]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4143563.6402850277], numNetworkHighestAverageByte: 1']"
47,1498695990.4418118,"29/06/2017 08:26:30",41250000.0,3,0,4913128,4913128.0,2.6188043487642223,0,15.008766889572144,0,"[1755754.5797198988, 3652910.244439495, 187006100.5322562]","[1, 1, 45]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4138476.6484603677], numNetworkHighestAverageByte: 1']"
48,1498696005.4505787,"29/06/2017 08:26:45",41250000.0,3,0,3926912,3926912.0,2.092929671592647,0,15.010201454162598,0,"[1755754.5797198988, 3652910.244439495, 190933012.5322562]","[1, 1, 46]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4155691.1229390264], numNetworkHighestAverageByte: 1']"
49,1498696020.4607801,"29/06/2017 08:27:00",41250000.0,3,0,4831976,4831976.0,2.575377229717255,0,15.009765386581421,0,"[1755754.5797198988, 3652910.244439495, 195764988.5322562]","[1, 1, 47]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4150717.6637446997], numNetworkHighestAverageByte: 1']"
50,1498696035.4705455,"29/06/2017 08:27:15",41250000.0,3,0,3501264,3501264.0,1.8662443311467407,0,15.00881290435791,0,"[1755754.5797198988, 3652910.244439495, 199266252.5322562]","[1, 1, 48]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4165212.5219628974], numNetworkHighestAverageByte: 1']"
51,1498696050.4793584,"29/06/2017 08:27:30",41250000.0,3,0,3666336,3666336.0,1.954190867216651,0,15.009121417999268,0,"[1755754.5797198988, 3652910.244439495, 202932588.5322562]","[1, 1, 49]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4151380.2610886707], numNetworkHighestAverageByte: 1']"
52,1498696065.4884799,"29/06/2017 08:27:45",41250000.0,3,0,3564976,3564976.0,1.8999510128529726,0,15.010812282562256,0,"[1755754.5797198988, 3652910.244439495, 206497564.5322562]","[1, 1, 50]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4141481.398617473], numNetworkHighestAverageByte: 1']"
53,1498696080.4992921,"29/06/2017 08:28:00",41250000.0,3,0,3310608,3310608.0,1.8903867070387728,0,14.010288953781128,0,"[1755754.5797198988, 3652910.244439495, 209808172.5322562]","[1, 1, 51]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4129951.290645124], numNetworkHighestAverageByte: 1']"
54,1498696094.509581,"29/06/2017 08:28:14",41250000.0,3,0,4999464,4999464.0,2.6644982530689374,0,15.010597944259644,0,"[1755754.5797198988, 3652910.244439495, 214807636.5322562]","[1, 1, 52]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4113885.735926592], numNetworkHighestAverageByte: 1']"
55,1498696109.520179,"29/06/2017 08:28:29",41250000.0,3,0,4248432,4248432.0,2.264387142280238,0,15.009560585021973,0,"[1755754.5797198988, 3652910.244439495, 219056068.5322562]","[1, 1, 53]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4130916.0871587726], numNetworkHighestAverageByte: 1']"
56,1498696124.5297396,"29/06/2017 08:28:44",41250000.0,3,0,4264424,4264424.0,2.272885973087687,0,15.009724378585815,0,"[1755754.5797198988, 3652910.244439495, 223320492.5322562]","[1, 1, 54]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4133133.3685331354], numNetworkHighestAverageByte: 1']"
57,1498696139.539464,"29/06/2017 08:28:59",41250000.0,3,0,3359296,3359296.0,1.7904364879577832,0,15.009953260421753,0,"[1755754.5797198988, 3652910.244439495, 226679788.5322562]","[1, 1, 55]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4135564.6765232626], numNetworkHighestAverageByte: 1']"
58,1498696154.5494173,"29/06/2017 08:29:14",41250000.0,3,0,4551320,4551320.0,2.425802819414046,0,15.009694814682007,0,"[1755754.5797198988, 3652910.244439495, 231231108.5322562]","[1, 1, 56]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4121450.700586476], numNetworkHighestAverageByte: 1']"
59,1498696169.559112,"29/06/2017 08:29:29",41250000.0,3,0,3729792,3729792.0,1.9879342386738736,0,15.009719848632812,0,"[1755754.5797198988, 3652910.244439495, 234960900.5322562]","[1, 1, 57]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4129126.9380760035], numNetworkHighestAverageByte: 1']"
60,1498696184.568832,"29/06/2017 08:29:44",41250000.0,3,0,3444792,3444792.0,1.836195331704235,0,15.008390188217163,0,"[1755754.5797198988, 3652910.244439495, 238405692.5322562]","[1, 1, 58]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4122121.061969407], numNetworkHighestAverageByte: 1']"
61,1498696199.577222,"29/06/2017 08:29:59",41250000.0,3,0,3123336,3123336.0,1.6647899244473237,0,15.008913516998291,0,"[1755754.5797198988, 3652910.244439495, 241529028.5322562]","[1, 1, 59]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4110442.9746940723], numNetworkHighestAverageByte: 1']"
62,1498696214.5861356,"29/06/2017 08:30:14",41250000.0,3,0,3932768,3932768.0,2.09616152124383,0,15.009408235549927,0,"[1755754.5797198988, 3652910.244439495, 245461796.5322562]","[1, 1, 60]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4093712.348004342], numNetworkHighestAverageByte: 1']"
63,1498696229.5955439,"29/06/2017 08:30:29",41250000.0,3,0,2961160,2961160.0,1.5782343320419063,0,15.009989023208618,0,"[1755754.5797198988, 3652910.244439495, 248422956.5322562]","[1, 1, 61]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4091029.9422042696], numNetworkHighestAverageByte: 1']"
64,1498696244.605533,"29/06/2017 08:30:44",41250000.0,3,0,4125352,4125352.0,2.198948149124895,0,15.008455753326416,0,"[1755754.5797198988, 3652910.244439495, 252548308.5322562]","[1, 1, 62]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4072507.4841353474], numNetworkHighestAverageByte: 1']"
65,1498696259.6139886,"29/06/2017 08:30:59",41250000.0,3,0,3964656,3964656.0,2.1131706167993243,0,15.00931715965271,0,"[1755754.5797198988, 3652910.244439495, 256512964.5322562]","[1, 1, 63]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4073359.81503639], numNetworkHighestAverageByte: 1']"
66,1498696274.6233058,"29/06/2017 08:31:14",41250000.0,3,0,5243224,5243224.0,2.794486855043512,0,15.010194778442383,0,"[1755754.5797198988, 3652910.244439495, 261756188.5322562]","[1, 1, 64]","['averageBytePerNet:[1755754.5797198988, 3652910.244439495, 4071634.3576548602], numNetworkHighestAverageByte: 1']"
