"time slot","timestamp","date time","max gain","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","log"
1,1498899900.000097,"01/07/2017 17:05:00",41250000.0,2,8.269483804702759,273672,609931.297241018,0.3253013660173481,0.0008685588836669922,14.999784469604492,0,"[0, 609931.297241018, 0]","[0, 1, 0]","[]"
2,1498899915.00075,"01/07/2017 17:05:15",41250000.0,1,4.858863592147827,867352,1282929.8877662271,0.6842388223251581,0.0070645809173583984,14.999790668487549,0,"[1282929.8877662271, 609931.297241018, 0]","[1, 1, 0]","[]"
3,1498899930.0076053,"01/07/2017 17:05:30",41250000.0,3,4.314960956573486,2406576,3378495.103276579,1.8019520696630005,0.00785684585571289,14.999267339706421,0,"[1282929.8877662271, 609931.297241018, 3378495.103276579]","[1, 1, 1]","[]"
4,1498899945.0147295,"01/07/2017 17:05:45",41250000.0,3,0,1985208,1985208.0,1.0582735981946516,0,15.00714373588562,0,"[1282929.8877662271, 609931.297241018, 5363703.103276579]","[1, 1, 2]","['averageBytePerNet:[1282929.8877662271, 609931.297241018, 3378495.103276579], numNetworkHighestAverageByte: 1']"
5,1498899960.0218732,"01/07/2017 17:06:00",41250000.0,3,0,1872264,1872264.0,0.9981179275622182,0,15.006355047225952,0,"[1282929.8877662271, 609931.297241018, 7235967.103276579]","[1, 1, 3]","['averageBytePerNet:[1282929.8877662271, 609931.297241018, 2681851.5516382894], numNetworkHighestAverageByte: 1']"
6,1498899975.0282283,"01/07/2017 17:06:15",41250000.0,3,0,2994464,2994464.0,1.5963971805176052,0,15.006110191345215,0,"[1282929.8877662271, 609931.297241018, 10230431.103276579]","[1, 1, 4]","['averageBytePerNet:[1282929.8877662271, 609931.297241018, 2411989.0344255264], numNetworkHighestAverageByte: 1']"
7,1498899990.0343385,"01/07/2017 17:06:30",41250000.0,3,0,3654752,3654752.0,1.9483790348015504,0,15.006328582763672,0,"[1282929.8877662271, 609931.297241018, 13885183.103276579]","[1, 1, 5]","['averageBytePerNet:[1282929.8877662271, 609931.297241018, 2557607.7758191447], numNetworkHighestAverageByte: 1']"
8,1498900005.040667,"01/07/2017 17:06:45",41250000.0,3,0,4922040,4922040.0,2.62398851547297,0,15.006285190582275,0,"[1282929.8877662271, 609931.297241018, 18807223.10327658]","[1, 1, 6]","['averageBytePerNet:[1282929.8877662271, 609931.297241018, 2777036.620655316], numNetworkHighestAverageByte: 1']"
9,1498900020.0469522,"01/07/2017 17:07:00",41250000.0,3,0,5500664,5500664.0,2.9324274672051596,0,15.006445169448853,0,"[1282929.8877662271, 609931.297241018, 24307887.10327658]","[1, 1, 7]","['averageBytePerNet:[1282929.8877662271, 609931.297241018, 3134537.18387943], numNetworkHighestAverageByte: 1']"
10,1498900035.0533974,"01/07/2017 17:07:15",41250000.0,3,0,3876296,3876296.0,2.066359248017248,0,15.007249116897583,0,"[1282929.8877662271, 609931.297241018, 28184183.10327658]","[1, 1, 8]","['averageBytePerNet:[1282929.8877662271, 609931.297241018, 3472555.300468083], numNetworkHighestAverageByte: 1']"
11,1498900050.0606465,"01/07/2017 17:07:30",41250000.0,3,0,3016184,3016184.0,1.6079597812728306,0,15.006265878677368,0,"[1282929.8877662271, 609931.297241018, 31200367.10327658]","[1, 1, 9]","['averageBytePerNet:[1282929.8877662271, 609931.297241018, 3523022.8879095726], numNetworkHighestAverageByte: 1']"
12,1498900065.0669124,"01/07/2017 17:07:45",41250000.0,3,0,5340224,5340224.0,2.847031419266433,0,15.005732536315918,0,"[1282929.8877662271, 609931.297241018, 36540591.10327658]","[1, 1, 10]","['averageBytePerNet:[1282929.8877662271, 609931.297241018, 3466707.45591962], numNetworkHighestAverageByte: 1']"
13,1498900080.072645,"01/07/2017 17:08:00",41250000.0,3,0,3906704,3906704.0,2.0827255206804995,0,15.006121397018433,0,"[1282929.8877662271, 609931.297241018, 40447295.10327658]","[1, 1, 11]","['averageBytePerNet:[1282929.8877662271, 609931.297241018, 3654059.1103276582], numNetworkHighestAverageByte: 1']"
14,1498900095.0787663,"01/07/2017 17:08:15",41250000.0,3,0,5261000,5261000.0,2.8047739050235756,0,15.005844116210938,0,"[1282929.8877662271, 609931.297241018, 45708295.10327658]","[1, 1, 12]","['averageBytePerNet:[1282929.8877662271, 609931.297241018, 3677026.827570598], numNetworkHighestAverageByte: 1']"
15,1498900110.0846105,"01/07/2017 17:08:30",41250000.0,3,0,3602208,3602208.0,1.9203092045573733,0,15.006783246994019,0,"[1282929.8877662271, 609931.297241018, 49310503.10327658]","[1, 1, 13]","['averageBytePerNet:[1282929.8877662271, 609931.297241018, 3809024.591939715], numNetworkHighestAverageByte: 1']"
16,1498900125.0913937,"01/07/2017 17:08:45",41250000.0,3,0,4623464,4623464.0,2.464911369722545,0,15.005696535110474,0,"[1282929.8877662271, 609931.297241018, 53933967.10327658]","[1, 1, 14]","['averageBytePerNet:[1282929.8877662271, 609931.297241018, 3793115.623328968], numNetworkHighestAverageByte: 1']"
17,1498900140.0970902,"01/07/2017 17:09:00",41250000.0,3,0,4897136,4897136.0,2.610758775561146,0,15.00601601600647,0,"[1282929.8877662271, 609931.297241018, 58831103.10327658]","[1, 1, 15]","['averageBytePerNet:[1282929.8877662271, 609931.297241018, 3852426.221662613], numNetworkHighestAverageByte: 1']"
18,1498900155.1031063,"01/07/2017 17:09:15",41250000.0,3,0,6029472,6029472.0,3.214495896920814,0,15.005704641342163,0,"[1282929.8877662271, 609931.297241018, 64860575.10327658]","[1, 1, 16]","['averageBytePerNet:[1282929.8877662271, 609931.297241018, 3922073.5402184385], numNetworkHighestAverageByte: 1']"
19,1498900170.108811,"01/07/2017 17:09:30",41250000.0,3,0,5214248,5214248.0,2.779907341264852,0,15.00553035736084,0,"[1282929.8877662271, 609931.297241018, 70074823.10327658]","[1, 1, 17]","['averageBytePerNet:[1282929.8877662271, 609931.297241018, 4053785.9439547863], numNetworkHighestAverageByte: 1']"
20,1498900185.1143413,"01/07/2017 17:09:45",41250000.0,3,0,4338208,4338208.0,2.310805758393357,0,15.018858194351196,0,"[1282929.8877662271, 609931.297241018, 74413031.10327658]","[1, 1, 18]","['averageBytePerNet:[1282929.8877662271, 609931.297241018, 4122048.417839799], numNetworkHighestAverageByte: 1']"
21,1498900200.1331995,"01/07/2017 17:10:00",41250000.0,3,0,5056416,5056416.0,2.695704589830547,0,15.00584602355957,0,"[1282929.8877662271, 609931.297241018, 79469447.10327658]","[1, 1, 19]","['averageBytePerNet:[1282929.8877662271, 609931.297241018, 4134057.283515366], numNetworkHighestAverageByte: 1']"
22,1498900215.1390455,"01/07/2017 17:10:15",41250000.0,3,0,4821840,4821840.0,2.5706309766648583,0,15.005934476852417,0,"[1282929.8877662271, 609931.297241018, 84291287.10327658]","[1, 1, 20]","['averageBytePerNet:[1282929.8877662271, 609931.297241018, 4182602.47911982], numNetworkHighestAverageByte: 1']"
23,1498900230.14498,"01/07/2017 17:10:30",41250000.0,3,0,4759576,4759576.0,2.5374542607361468,0,15.00583028793335,0,"[1282929.8877662271, 609931.297241018, 89050863.10327658]","[1, 1, 21]","['averageBytePerNet:[1282929.8877662271, 609931.297241018, 4214564.355163829], numNetworkHighestAverageByte: 1']"
24,1498900245.1508102,"01/07/2017 17:10:45",41250000.0,3,0,4884104,4884104.0,2.6037707856560823,0,15.006248712539673,0,"[1282929.8877662271, 609931.297241018, 93934967.10327658]","[1, 1, 22]","['averageBytePerNet:[1282929.8877662271, 609931.297241018, 4240517.290632218], numNetworkHighestAverageByte: 1']"
