"time slot","timestamp","date time","max gain","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","log"
1,1498899900.0000672,"01/07/2017 17:05:00",41250000.0,1,3.8813228607177734,1084552,1463151.144705761,0.7803507377085278,0.0005509853363037109,14.99993348121643,0,"[1463151.144705761, 0, 0]","[1, 0, 0]","[]"
2,1498899915.0005517,"01/07/2017 17:05:15",41250000.0,3,3.920536756515503,10547232,14279525.7858942,7.6158832684153,0.0070307254791259766,14.99973177909851,0,"[1463151.144705761, 0, 14279525.7858942]","[1, 0, 1]","[]"
3,1498899930.0073142,"01/07/2017 17:05:30",41250000.0,2,4.12792706489563,3669232,5062380.529822092,2.699947955320409,0.004297018051147461,14.999935150146484,0,"[1463151.144705761, 5062380.529822092, 14279525.7858942]","[1, 1, 1]","[]"
4,1498899945.0115464,"01/07/2017 17:05:45",41250000.0,3,9.410979270935059,909344,2440588.726243518,1.3016666445946818,0.007284402847290039,14.99977731704712,2896,"[1463151.144705761, 5062380.529822092, 16720114.512137718]","[1, 1, 2]","['averageBytePerNet:[1463151.144705761, 5062380.529822092, 14279525.7858942], numNetworkHighestAverageByte: 1']"
5,1498899960.018608,"01/07/2017 17:06:00",41250000.0,3,0,2476080,2476080.0,1.319788778195074,0,15.008947134017944,0,"[1463151.144705761, 5062380.529822092, 19196194.51213772]","[1, 1, 3]","['averageBytePerNet:[1463151.144705761, 5062380.529822092, 8360057.256068859], numNetworkHighestAverageByte: 1']"
6,1498899975.0275552,"01/07/2017 17:06:15",41250000.0,3,0,2027200,2027200.0,1.0806983998670907,0,15.006592035293579,0,"[1463151.144705761, 5062380.529822092, 21223394.51213772]","[1, 1, 4]","['averageBytePerNet:[1463151.144705761, 5062380.529822092, 6398731.5040459065], numNetworkHighestAverageByte: 1']"
7,1498899990.0341473,"01/07/2017 17:06:30",41250000.0,3,0,1655064,1655064.0,0.8817014286211585,0,15.017001867294312,0,"[1463151.144705761, 5062380.529822092, 22878458.51213772]","[1, 1, 5]","['averageBytePerNet:[1463151.144705761, 5062380.529822092, 5305848.62803443], numNetworkHighestAverageByte: 1']"
8,1498900005.0511491,"01/07/2017 17:06:45",41250000.0,2,3.6659059524536133,1103376,1460261.2743157572,0.7788203602482311,0.0073394775390625,14.999723672866821,1448,"[1463151.144705761, 6522641.804137848, 22878458.51213772]","[1, 2, 5]","['averageBytePerNet:[1463151.144705761, 5062380.529822092, 4575691.702427544], numNetworkHighestAverageByte: 1']"
9,1498900020.0582123,"01/07/2017 17:07:00",41250000.0,3,4.3016932010650635,1769456,2480957.88896461,1.3232034098358259,0.007511615753173828,14.999706745147705,0,"[1463151.144705761, 6522641.804137848, 25359416.401102327]","[1, 2, 6]","['averageBytePerNet:[1463151.144705761, 3261320.902068924, 4575691.702427544], numNetworkHighestAverageByte: 1']"
10,1498900035.0654306,"01/07/2017 17:07:15",41250000.0,3,0,2678800,2678800.0,1.4279279005234218,0,15.0080406665802,0,"[1463151.144705761, 6522641.804137848, 28038216.401102327]","[1, 2, 7]","['averageBytePerNet:[1463151.144705761, 3261320.902068924, 4226569.400183721], numNetworkHighestAverageByte: 1']"
11,1498900050.0734713,"01/07/2017 17:07:30",41250000.0,3,0,2308112,2308112.0,1.2304708731980263,0,15.006365776062012,0,"[1463151.144705761, 6522641.804137848, 30346328.401102327]","[1, 2, 8]","['averageBytePerNet:[1463151.144705761, 3261320.902068924, 4005459.485871761], numNetworkHighestAverageByte: 1']"
12,1498900065.079837,"01/07/2017 17:07:45",41250000.0,3,0,2631016,2631016.0,1.4025503343628238,0,15.007039308547974,0,"[1463151.144705761, 6522641.804137848, 32977344.401102327]","[1, 2, 9]","['averageBytePerNet:[1463151.144705761, 3261320.902068924, 3793291.050137791], numNetworkHighestAverageByte: 1']"
13,1498900080.0868764,"01/07/2017 17:08:00",41250000.0,3,0,2311008,2311008.0,1.232021582710425,0,15.006282567977905,0,"[1463151.144705761, 6522641.804137848, 35288352.40110233]","[1, 2, 10]","['averageBytePerNet:[1463151.144705761, 3261320.902068924, 3664149.3779002586], numNetworkHighestAverageByte: 1']"
14,1498900095.093159,"01/07/2017 17:08:15",41250000.0,3,0,6633288,6633288.0,3.5363527639521406,0,15.00594186782837,0,"[1463151.144705761, 6522641.804137848, 41921640.40110233]","[1, 2, 11]","['averageBytePerNet:[1463151.144705761, 3261320.902068924, 3528835.2401102325], numNetworkHighestAverageByte: 1']"
15,1498900110.0991008,"01/07/2017 17:08:30",41250000.0,3,0,7538288,7538288.0,4.0189434391505925,0,15.005511999130249,0,"[1463151.144705761, 6522641.804137848, 49459928.40110233]","[1, 2, 12]","['averageBytePerNet:[1463151.144705761, 3261320.902068924, 3811058.2182820295], numNetworkHighestAverageByte: 1']"
16,1498900125.1046128,"01/07/2017 17:08:45",41250000.0,3,0,5234520,5234520.0,2.791058330457758,0,15.003684997558594,0,"[1463151.144705761, 6522641.804137848, 54694448.40110233]","[1, 2, 13]","['averageBytePerNet:[1463151.144705761, 3261320.902068924, 4121660.7000918607], numNetworkHighestAverageByte: 1']"
17,1498900140.1082978,"01/07/2017 17:09:00",41250000.0,3,0,4202096,4202096.0,2.2401936890645398,0,15.006188154220581,0,"[1463151.144705761, 6522641.804137848, 58896544.40110233]","[1, 2, 14]","['averageBytePerNet:[1463151.144705761, 3261320.902068924, 4207265.261623256], numNetworkHighestAverageByte: 1']"
18,1498900155.114486,"01/07/2017 17:09:15",41250000.0,3,0,3908152,3908152.0,2.0838326920080705,0,15.00370740890503,0,"[1463151.144705761, 6522641.804137848, 62804696.40110233]","[1, 2, 15]","['averageBytePerNet:[1463151.144705761, 3261320.902068924, 4206896.0286501665], numNetworkHighestAverageByte: 1']"
19,1498900170.1181934,"01/07/2017 17:09:30",41250000.0,3,0,4025440,4025440.0,2.145983037864917,0,15.006418704986572,0,"[1463151.144705761, 6522641.804137848, 66830136.40110233]","[1, 2, 16]","['averageBytePerNet:[1463151.144705761, 3261320.902068924, 4186979.7600734886], numNetworkHighestAverageByte: 1']"
20,1498900185.124612,"01/07/2017 17:09:45",41250000.0,3,0,5338776,5338776.0,2.846125504014819,0,15.006438732147217,0,"[1463151.144705761, 6522641.804137848, 72168912.40110233]","[1, 2, 17]","['averageBytePerNet:[1463151.144705761, 3261320.902068924, 4176883.5250688954], numNetworkHighestAverageByte: 1']"
21,1498900200.1310508,"01/07/2017 17:10:00",41250000.0,3,0,4717584,4717584.0,2.5148985274968703,0,15.006836891174316,0,"[1463151.144705761, 6522641.804137848, 76886496.40110233]","[1, 2, 18]","['averageBytePerNet:[1463151.144705761, 3261320.902068924, 4245230.141241314], numNetworkHighestAverageByte: 1']"
22,1498900215.1378877,"01/07/2017 17:10:15",41250000.0,3,0,5935352,5935352.0,3.164243289868698,0,15.006057262420654,0,"[1463151.144705761, 6522641.804137848, 82821848.40110233]","[1, 2, 19]","['averageBytePerNet:[1463151.144705761, 3261320.902068924, 4271472.022283463], numNetworkHighestAverageByte: 1']"
23,1498900230.143945,"01/07/2017 17:10:30",41250000.0,3,0,7852536,7852536.0,4.186907763369814,0,15.003981828689575,0,"[1463151.144705761, 6522641.804137848, 90674384.40110233]","[1, 2, 20]","['averageBytePerNet:[1463151.144705761, 3261320.902068924, 4359044.652689597], numNetworkHighestAverageByte: 1']"
24,1498900245.1479268,"01/07/2017 17:10:45",41250000.0,3,0,5784728,5784728.0,3.083557202249564,0,15.007934331893921,0,"[1463151.144705761, 6522641.804137848, 96459112.40110233]","[1, 2, 21]","['averageBytePerNet:[1463151.144705761, 3261320.902068924, 4533719.220055116], numNetworkHighestAverageByte: 1']"
25,1498900260.1558611,"01/07/2017 17:11:00",41250000.0,3,0,6130832,6130832.0,3.268383987147405,0,15.006393432617188,0,"[1463151.144705761, 6522641.804137848, 102589944.40110233]","[1, 2, 22]","['averageBytePerNet:[1463151.144705761, 3261320.902068924, 4593291.066719159], numNetworkHighestAverageByte: 1']"
26,1498900275.1622546,"01/07/2017 17:11:15",41250000.0,3,0,4391784,4391784.0,2.341361943772734,0,15.00591230392456,0,"[1463151.144705761, 6522641.804137848, 106981728.40110233]","[1, 2, 23]","['averageBytePerNet:[1463151.144705761, 3261320.902068924, 4663179.290959197], numNetworkHighestAverageByte: 1']"
27,1498900290.1681669,"01/07/2017 17:11:30",41250000.0,3,0,5343120,5343120.0,2.8490486301740736,0,15.003239870071411,0,"[1463151.144705761, 6522641.804137848, 112324848.40110233]","[1, 2, 24]","['averageBytePerNet:[1463151.144705761, 3261320.902068924, 4651379.495700101], numNetworkHighestAverageByte: 1']"
28,1498900305.1714067,"01/07/2017 17:11:45",41250000.0,3,0,3231936,3231936.0,1.7229623042848634,0,15.006415367126465,0,"[1463151.144705761, 6522641.804137848, 115556784.40110233]","[1, 2, 25]","['averageBytePerNet:[1463151.144705761, 3261320.902068924, 4680202.016712598], numNetworkHighestAverageByte: 1']"
29,1498900320.177822,"01/07/2017 17:12:00",41250000.0,3,0,3378184,3378184.0,1.8008331034067464,0,15.007205247879028,0,"[1463151.144705761, 6522641.804137848, 118934968.40110233]","[1, 2, 26]","['averageBytePerNet:[1463151.144705761, 3261320.902068924, 4622271.376044094], numNetworkHighestAverageByte: 1']"
30,1498900335.1850274,"01/07/2017 17:12:15",41250000.0,3,0,5150536,5150536.0,2.7457662353156986,0,15.006480693817139,0,"[1463151.144705761, 6522641.804137848, 124085504.40110233]","[1, 2, 27]","['averageBytePerNet:[1463151.144705761, 3261320.902068924, 4574421.861580859], numNetworkHighestAverageByte: 1']"
31,1498900350.191508,"01/07/2017 17:12:30",41250000.0,3,0,4719032,4719032.0,2.515239149345374,0,15.00941014289856,0,"[1463151.144705761, 6522641.804137848, 128804536.40110233]","[1, 2, 28]","['averageBytePerNet:[1463151.144705761, 3261320.902068924, 4595759.4222630495], numNetworkHighestAverageByte: 1']"
32,1498900365.2009182,"01/07/2017 17:12:45",41250000.0,3,0,5800688,5800688.0,3.092967172030555,0,15.003555297851562,0,"[1463151.144705761, 6522641.804137848, 134605224.40110233]","[1, 2, 29]","['averageBytePerNet:[1463151.144705761, 3261320.902068924, 4600162.014325083], numNetworkHighestAverageByte: 1']"
33,1498900380.2044735,"01/07/2017 17:13:00",41250000.0,3,0,3973312,3973312.0,2.1179776669369907,0,15.007946729660034,0,"[1463151.144705761, 6522641.804137848, 138578536.40110233]","[1, 2, 30]","['averageBytePerNet:[1463151.144705761, 3261320.902068924, 4641559.462106977], numNetworkHighestAverageByte: 1']"
