"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498395120.0001059,"25/06/2017 20:52:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,1,3.0527822971343994,1714432,2152537.462336118,1.1480817685489357,0.0014662742614746094,14.999192714691162,0,"[2152537.462336118, 0, 0]","[1, 0, 0]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498395135.0007648,"25/06/2017 20:52:15",2,1,0.7937005259840998,41250000.0,"[1.0, 0.9594285258375531, 0.9594285258375531]","[0.33524501169043985, 0.3323774941547801, 0.3323774941547801]",2,3,3.263864517211914,6814288,8709568.935331274,4.64548923605512,0.008038043975830078,14.998754262924194,0,"[2152537.462336118, 0, 8709568.935331274]","[1, 0, 1]","[2152537.462336118]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498395150.0075572,"25/06/2017 20:52:30",3,1,0.6933612743506348,41250000.0,"[0.9453684172397694, 0.9070134269257328, 1.0]","[0.3327500741674513, 0.3286268094733336, 0.33862311635921505]",2,2,5.737607479095459,1225008,1983943.4421856676,1.0581908155283075,0.0075991153717041016,14.998757600784302,0,"[2152537.462336118, 1983943.4421856676, 8709568.935331274]","[1, 1, 1]","[8709568.935331274]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498395165.0139139,"25/06/2017 20:52:45",4,2,0.6299605249474366,41250000.0,"[0.9453684172397694, 0.9162201704260198, 1.0]","[0.33223489448053795, 0.32846565875037287, 0.3392994467690892]",-1,3,4.883962631225586,1810000,2684057.4600443337,1.4317185057167352,0.009901762008666992,14.997682571411133,0,"[2152537.462336118, 1983943.4421856676, 11393626.395375608]","[1, 1, 2]","[1983943.4421856676]","['; gamma used= 0.6299605249474366', 'current gain: 1983943.4421856676, prev block gain: [8709568.935331274]', ' ----- switch back']"
5,1498395180.0214982,"25/06/2017 20:53:00",4,2,0.6299605249474366,41250000.0,"[0.9334530809904655, 0.9046722159884307, 1.0]","[0.3314917031487717, 0.32728127838093535, 0.34122701847029296]",-1,3,0,2494904,2494904.0,1.3290565420460887,0,15.017594337463379,0,"[2152537.462336118, 1983943.4421856676, 13888530.395375608]","[1, 1, 3]","[1983943.4421856676]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498395195.0390925,"25/06/2017 20:53:15",5,2,0.5848035476425733,41250000.0,"[0.9225121710103313, 0.8940686436415962, 1.0]","[0.33092343502265464, 0.3267305314870642, 0.34234603349028114]",0,2,6.555369138717651,4584520,8145506.896058322,4.345734704733855,0.011411428451538086,14.994945526123047,2928,"[2152537.462336118, 10129450.33824399, 13888530.395375608]","[1, 2, 3]","[2684057.4600443337, 2494904.0]","['; gamma used= 0.5848035476425733', 'flipped coin but will not select greedily...', 'choosing randomly']"
7,1498395210.0454495,"25/06/2017 20:53:30",5,2,0.5848035476425733,41250000.0,"[0.9225121710103313, 0.9988941583539502, 1.0]","[0.32543850628655635, 0.3371956382687148, 0.33736585544472886]",0,2,0,8095616,8095616.0,4.31511119047879,0,15.008866548538208,0,"[2152537.462336118, 18225066.33824399, 13888530.395375608]","[1, 3, 3]","[2684057.4600443337, 2494904.0]","['; gamma used= 0.5503212081491045', 'current gain: 8145506.896058322, prev block gain: [2684057.4600443337, 2494904.0]', 'no selection ----- in the middle of a block']"
8,1498395225.054316,"25/06/2017 20:53:45",6,2,0.5503212081491045,41250000.0,"[0.8271779139450667, 1.0, 0.8966579953510477]","[0.3199994236614601, 0.3485306676314453, 0.33146990870709464]",1,2,0,5290992,5290992.0,2.820600372569659,0,15.006711483001709,0,"[2152537.462336118, 23516058.33824399, 13888530.395375608]","[1, 4, 3]","[8145506.896058322, 8095616.0]","['; gamma used= 0.5503212081491045', 'flipped coin and will select greedily...', 'averageBytePerNet:[2152537.462336118, 6075022.112747997, 4629510.131791869], numNetworkHighestAverageByte: 1', 'choosing greedily']"
9,1498395240.0610275,"25/06/2017 20:54:00",6,2,0.5503212081491045,41250000.0,"[0.7910160492069901, 1.0, 0.8574586591531608]","[0.3167898320625837, 0.35444770622945904, 0.32876246170795725]",1,2,0,5331536,5331536.0,2.8422231545155863,0,15.006664037704468,0,"[2152537.462336118, 28847594.33824399, 13888530.395375608]","[1, 5, 3]","[8145506.896058322, 8095616.0]","['; gamma used= 0.5227579585747102', 'no selection ----- in the middle of a block']"
10,1498395255.0676916,"25/06/2017 20:54:15",7,2,0.5227579585747102,41250000.0,"[0.7561760129587546, 1.0, 0.8196921804626099]","[0.31435259470422827, 0.3595269004475123, 0.3261205048482595]",1,2,0,3847336,3847336.0,2.0509067458536694,0,15.0073561668396,0,"[2152537.462336118, 32694930.33824399, 13888530.395375608]","[1, 6, 3]","[5290992.0, 5331536.0]","['; gamma used= 0.5227579585747102', 'flipped coin and will select greedily...', 'averageBytePerNet:[2152537.462336118, 5769518.867648798, 4629510.131791869], numNetworkHighestAverageByte: 1', 'choosing greedily']"
11,1498395270.0750477,"25/06/2017 20:54:30",7,2,0.5227579585747102,41250000.0,"[0.7330285030611225, 1.0, 0.7946003598611744]","[0.31166985796066815, 0.3644805179541255, 0.3238496240852063]",1,2,0,4946400,4946400.0,2.636660891114951,0,15.008073329925537,0,"[2152537.462336118, 37641330.33824399, 13888530.395375608]","[1, 7, 3]","[5290992.0, 5331536.0]","['; gamma used= 0.5', 'no selection ----- in the middle of a block']"
