"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498395120.000104,"25/06/2017 20:52:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,2,4.229245662689209,2487664,3464550.14472941,1.847868338976075,0.0015244483947753906,14.999121189117432,0,"[0, 3464550.14472941, 0]","[0, 1, 0]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498395135.0007496,"25/06/2017 20:52:15",2,1,0.7937005259840998,41250000.0,"[0.9355111744755505, 1.0, 0.9355111744755505]","[0.33178870228457613, 0.33642259543084774, 0.33178870228457613]",2,1,3.4209511280059814,490868,635924.306765779,0.3392186589940093,0.010572195053100586,14.997389793395996,2896,"[635924.306765779, 3464550.14472941, 0]","[1, 1, 0]","[3464550.14472941]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498395150.0087116,"25/06/2017 20:52:30",3,1,0.6933612743506348,41250000.0,"[0.942201497681033, 1.0, 0.9355111744755505]","[0.331518032004463, 0.33767683280032146, 0.3308051351952155]",2,3,4.27531361579895,7269152,10167499.118240459,5.42340960911955,0.009305000305175781,14.997943878173828,0,"[635924.306765779, 3464550.14472941, 10167499.118240459]","[1, 1, 1]","[635924.306765779]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498395165.0159605,"25/06/2017 20:52:45",4,2,0.6299605249474366,41250000.0,"[0.942201497681033, 1.0, 0.9852068911813949]","[0.3290859563890306, 0.3363919843208717, 0.3345220592900976]",1,3,0,4965000,4965000.0,2.646702238125103,0,15.007354974746704,0,"[635924.306765779, 3464550.14472941, 15132499.118240459]","[1, 1, 2]","[10167499.118240459]","['; gamma used= 0.6299605249474366', 'current gain: 10167499.118240459, prev block gain: [635924.306765779]', 'flipped coin and will select greedily...', 'averageBytePerNet:[635924.306765779, 3464550.14472941, 10167499.118240459], numNetworkHighestAverageByte: 1', 'choosing greedily']"
5,1498395180.0233154,"25/06/2017 20:53:00",4,2,0.6299605249474366,41250000.0,"[0.9125078786085538, 0.9684848526078956, 1.0]","[0.32644128083770707, 0.3345084448976515, 0.3390502742646414]",1,3,0,4454048,4454048.0,2.3745582508675542,0,15.005900144577026,0,"[635924.306765779, 3464550.14472941, 19586547.11824046]","[1, 1, 3]","[10167499.118240459]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498395195.0292156,"25/06/2017 20:53:15",5,2,0.5848035476425733,41250000.0,"[0.8748914852286639, 0.9285609154538238, 1.0]","[0.3245075526038031, 0.3324560938467741, 0.3430363535494228]",1,3,0,4197752,4197752.0,2.23610709234215,0,15.018071413040161,0,"[635924.306765779, 3464550.14472941, 23784299.11824046]","[1, 1, 4]","[4965000.0, 4454048.0]","['; gamma used= 0.5848035476425733', 'flipped coin and will select greedily...', 'averageBytePerNet:[635924.306765779, 3464550.14472941, 6528849.039413487], numNetworkHighestAverageByte: 1', 'choosing greedily']"
7,1498395210.047287,"25/06/2017 20:53:30",5,2,0.5848035476425733,41250000.0,"[0.8428295298646823, 0.8945321483133627, 1.0]","[0.3218958241344353, 0.3303892472669623, 0.3477149285986024]",1,3,0,3397008,3397008.0,1.810902273568706,0,15.006919145584106,0,"[635924.306765779, 3464550.14472941, 27181307.11824046]","[1, 1, 5]","[4965000.0, 4454048.0]","['; gamma used= 0.5503212081491045', 'no selection ----- in the middle of a block']"
8,1498395225.0542061,"25/06/2017 20:53:45",6,2,0.5503212081491045,41250000.0,"[0.8177457406341326, 0.8679096166231812, 1.0]","[0.32036151424167725, 0.32876081651564815, 0.3508776692426746]",0,3,0,4804464,4804464.0,2.561212440926129,0,15.006842613220215,0,"[635924.306765779, 3464550.14472941, 31985771.11824046]","[1, 1, 6]","[4197752.0, 3397008.0]","['; gamma used= 0.5503212081491045', 'flipped coin but will not select greedily...', 'choosing randomly']"
9,1498395240.0610487,"25/06/2017 20:54:00",6,2,0.5503212081491045,41250000.0,"[0.7717875183232438, 0.8191321285550746, 1.0]","[0.3164143178233878, 0.32513509712843003, 0.35845058504818217]",0,3,0,4746544,4746544.0,2.5303504923416296,0,15.006755828857422,0,"[635924.306765779, 3464550.14472941, 36732315.11824046]","[1, 1, 7]","[4197752.0, 3397008.0]","['; gamma used= 0.5227579585747102', 'no selection ----- in the middle of a block']"
10,1498395255.0678046,"25/06/2017 20:54:15",7,2,0.5227579585747102,41250000.0,"[0.7289203083688345, 0.7736352682126584, 1.0]","[0.31325912258766786, 0.32178634928257577, 0.3649545281297564]",1,3,0,7281992,7281992.0,3.8820498053724095,0,15.006488561630249,0,"[635924.306765779, 3464550.14472941, 44014307.11824046]","[1, 1, 8]","[4804464.0, 4746544.0]","['; gamma used= 0.5227579585747102', 'flipped coin and will select greedily...', 'averageBytePerNet:[635924.306765779, 3464550.14472941, 5247473.588320066], numNetworkHighestAverageByte: 1', 'choosing greedily']"
11,1498395270.0742931,"25/06/2017 20:54:30",7,2,0.5227579585747102,41250000.0,"[0.6872650528802118, 0.729424708591234, 1.0]","[0.3088580773800049, 0.31758068141118034, 0.37356124120881473]",1,3,0,3909600,3909600.0,2.0842318059325398,0,15.006392240524292,0,"[635924.306765779, 3464550.14472941, 47923907.11824046]","[1, 1, 9]","[4804464.0, 4746544.0]","['; gamma used= 0.5', 'no selection ----- in the middle of a block']"
