"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498395120.000135,"25/06/2017 20:52:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,2,4.402119874954224,2137248,3025111.3258576784,1.6135195788904522,0.002117156982421875,14.998820543289185,0,"[0, 3025111.3258576784, 0]","[0, 1, 0]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498395135.0010726,"25/06/2017 20:52:15",2,1,0.7937005259840998,41250000.0,"[0.9434547761934846, 1.0, 0.9434547761934846]","[0.3319864201126137, 0.3360271597747726, 0.3319864201126137]",2,1,4.47404932975769,1141024,1626115.2908662998,0.8673865755388473,0.013143777847290039,14.997836828231812,0,"[1626115.2908662998, 3025111.3258576784, 0]","[1, 1, 0]","[3025111.3258576784]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498395150.0120533,"25/06/2017 20:52:30",3,1,0.6933612743506348,41250000.0,"[0.9608039841716042, 1.0, 0.9434547761934846]","[0.3325644535753105, 0.3367028645558255, 0.33073268186886395]",2,3,4.016005992889404,10365696,14156355.541848041,7.551103357036114,0.012200355529785156,14.997920036315918,0,"[1626115.2908662998, 3025111.3258576784, 14156355.541848041]","[1, 1, 1]","[1626115.2908662998]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498395165.0221736,"25/06/2017 20:52:45",4,2,0.6299605249474366,41250000.0,"[0.9475816064084422, 0.986238215097992, 1.0]","[0.3295042699637445, 0.3343799856031079, 0.3361157444331476]",1,3,0,13511025,13511025.0,7.198094242437805,0,15.01622462272644,0,"[1626115.2908662998, 3025111.3258576784, 27667380.54184804]","[1, 1, 2]","[14156355.541848041]","['; gamma used= 0.6299605249474366', 'current gain: 14156355.541848041, prev block gain: [1626115.2908662998]', 'flipped coin and will select greedily...', 'averageBytePerNet:[1626115.2908662998, 3025111.3258576784, 14156355.541848041], numNetworkHighestAverageByte: 1', 'choosing greedily']"
5,1498395180.0383983,"25/06/2017 20:53:00",4,2,0.6299605249474366,41250000.0,"[0.8339849517411262, 0.8680073828588252, 1.0]","[0.3230872085618541, 0.32831519996647623, 0.3485975914716697]",1,3,0,9125696,9125696.0,4.8626386222351865,0,15.013570547103882,0,"[1626115.2908662998, 3025111.3258576784, 36793076.54184804]","[1, 1, 3]","[14156355.541848041]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498395195.0519688,"25/06/2017 20:53:15",5,2,0.5848035476425733,41250000.0,"[0.7650682343329293, 0.7962792067234855, 1.0]","[0.3189526836681135, 0.32401200705527566, 0.3570353092766108]",1,3,0,10948104,10948104.0,5.828486704169642,0,15.02702784538269,0,"[1626115.2908662998, 3025111.3258576784, 47741180.54184804]","[1, 1, 4]","[13511025.0, 9125696.0]","['; gamma used= 0.5848035476425733', 'flipped coin and will select greedily...', 'averageBytePerNet:[1626115.2908662998, 3025111.3258576784, 12264358.84728268], numNetworkHighestAverageByte: 1', 'choosing greedily']"
7,1498395210.0789967,"25/06/2017 20:53:30",5,2,0.5848035476425733,41250000.0,"[0.6940831116721428, 0.7223982447060464, 1.0]","[0.3126011157825078, 0.3178702293968859, 0.36952865482060615]",1,3,0,14725056,14725056.0,7.846204229046945,0,15.013686180114746,0,"[1626115.2908662998, 3025111.3258576784, 62466236.54184804]","[1, 1, 5]","[13511025.0, 9125696.0]","['; gamma used= 0.5503212081491045', 'no selection ----- in the middle of a block']"
8,1498395225.0926828,"25/06/2017 20:53:45",6,2,0.5503212081491045,41250000.0,"[0.6088828488479031, 0.6337222356263188, 1.0]","[0.3055313164239188, 0.3105120174462095, 0.3839566661298717]",0,3,0,13810120,13810120.0,7.359815345493938,0,15.01137661933899,0,"[1626115.2908662998, 3025111.3258576784, 76276356.54184803]","[1, 1, 6]","[10948104.0, 14725056.0]","['; gamma used= 0.5503212081491045', 'flipped coin but will not select greedily...', 'choosing randomly']"
9,1498395240.1040595,"25/06/2017 20:54:00",6,2,0.5503212081491045,41250000.0,"[0.5230548766384282, 0.5443929097456867, 1.0]","[0.2949927164034249, 0.2999183094690272, 0.40508897412754796]",0,3,0,12989464,12989464.0,6.9227948048449806,0,15.010658979415894,0,"[1626115.2908662998, 3025111.3258576784, 89265820.54184803]","[1, 1, 7]","[10948104.0, 14725056.0]","['; gamma used= 0.5227579585747102', 'no selection ----- in the middle of a block']"
10,1498395255.1147184,"25/06/2017 20:54:15",7,2,0.5227579585747102,41250000.0,"[0.45340047153580265, 0.47189695193314607, 1.0]","[0.286641400685606, 0.2912263016761793, 0.4221322976382147]",1,3,0,15073568,15073568.0,8.034252224339044,0,15.009305238723755,0,"[1626115.2908662998, 3025111.3258576784, 104339388.54184803]","[1, 1, 8]","[13810120.0, 12989464.0]","['; gamma used= 0.5227579585747102', 'flipped coin and will select greedily...', 'averageBytePerNet:[1626115.2908662998, 3025111.3258576784, 12752260.077406863], numNetworkHighestAverageByte: 1', 'choosing greedily']"
11,1498395270.1240237,"25/06/2017 20:54:30",7,2,0.5227579585747102,41250000.0,"[0.40140430769104896, 0.417779603648434, 1.0]","[0.2769920453128232, 0.281492771120509, 0.44151518356666775]",1,3,0,13146408,13146408.0,7.0068772142725715,0,15.009719848632812,0,"[1626115.2908662998, 3025111.3258576784, 117485796.54184803]","[1, 1, 9]","[13810120.0, 12989464.0]","['; gamma used= 0.5', 'no selection ----- in the middle of a block']"
12,1498395285.1337435,"25/06/2017 20:54:45",8,2,0.5,41250000.0,"[0.3609486007389872, 0.37567350540307515, 1.0]","[0.270589275811854, 0.27482880052250036, 0.45458192366564565]",0,2,4.190256834030151,1555152,2158374.106331382,1.1516661249639126,0.0186007022857666,14.993054389953613,8880,"[1626115.2908662998, 5183485.43218906, 117485796.54184803]","[1, 2, 9]","[15073568.0, 13146408.0]","['; gamma used= 0.5', 'flipped coin but will not select greedily...', 'choosing randomly']"
13,1498395300.1453986,"25/06/2017 20:55:00",9,2,0.5,41250000.0,"[0.3609486007389872, 0.3873118430280918, 1.0]","[0.26745515346132537, 0.27528528963094023, 0.45725955690773445]",-1,3,6.05889630317688,1669544,2801318.253352572,1.4943635893014318,0.014387369155883789,14.996715784072876,0,"[1626115.2908662998, 5183485.43218906, 120287114.7952006]","[1, 2, 10]","[2158374.106331382]","['; gamma used= 0.4807498567691362', 'current gain: 2158374.106331382, prev block gain: [15073568.0, 13146408.0]', ' ----- switch back']"
14,1498395315.1565018,"25/06/2017 20:55:15",9,2,0.4807498567691362,41250000.0,"[0.35717592328005754, 0.38326361384316904, 1.0]","[0.26468584119729843, 0.27271763830584306, 0.4625965204968584]",-1,3,0,6623152,6623152.0,3.5294145093474985,0,15.012466192245483,0,"[1626115.2908662998, 5183485.43218906, 126910266.7952006]","[1, 2, 11]","[2158374.106331382]","['; gamma used= 0.4641588833612779', 'no selection ----- in the middle of a block']"
15,1498395330.168968,"25/06/2017 20:55:30",10,2,0.4641588833612779,41250000.0,"[0.34841227060035884, 0.3738598747399202, 1.0]","[0.2631192327126213, 0.2710366066623861, 0.46584416062499256]",0,1,4.538175821304321,1778144,2550233.6517574587,1.361057274392779,0.02103877067565918,14.989721298217773,7336,"[4176348.9426237587, 5183485.43218906, 126910266.7952006]","[2, 2, 11]","[2801318.253352572, 6623152.0]","['; gamma used= 0.4641588833612779', 'flipped coin but will not select greedily...', 'choosing randomly']"
16,1498395345.179728,"25/06/2017 20:55:45",11,2,0.4641588833612779,41250000.0,"[0.36090088956487953, 0.3738598747399202, 1.0]","[0.2643778345804524, 0.2684890938014882, 0.4671330716180594]",-1,3,11.840705633163452,359264,1707505.0374015814,0.910919385497045,0.016425132751464844,14.995882749557495,0,"[4176348.9426237587, 5183485.43218906, 128617771.83260219]","[2, 2, 12]","[2550233.6517574587]","['; gamma used= 0.4496443130226092', 'current gain: 2550233.6517574587, prev block gain: [2801318.253352572, 6623152.0]', ' ----- switch back']"
17,1498395360.192036,"25/06/2017 20:56:00",11,2,0.4496443130226092,41250000.0,"[0.3587323387564633, 0.3716134570750065, 1.0]","[0.2623604324212005, 0.26655310400886945, 0.47108646356993]",-1,3,0,2772760,2772760.0,1.4776498390124682,0,15.011729717254639,0,"[4176348.9426237587, 5183485.43218906, 131390531.83260219]","[2, 2, 13]","[2550233.6517574587]","['; gamma used= 0.43679023236814946', 'no selection ----- in the middle of a block']"
18,1498395375.2037656,"25/06/2017 20:56:15",12,2,0.43679023236814946,41250000.0,"[0.3552386269324858, 0.3679942954085878, 1.0]","[0.2617005290113521, 0.26586950523347214, 0.4724299657551757]",0,1,4.225615739822388,741376,1032312.875750633,0.5508061189924699,0.017028093338012695,14.993484497070312,8688,"[5208661.818374392, 5183485.43218906, 131390531.83260219]","[3, 2, 13]","[1707505.0374015814, 2772760.0]","['; gamma used= 0.43679023236814946', 'flipped coin but will not select greedily...', 'choosing randomly']"
19,1498395390.2142782,"25/06/2017 20:56:30",13,2,0.43679023236814946,41250000.0,"[0.36008720448898324, 0.3679942954085878, 1.0]","[0.26151798452485686, 0.26414765291423203, 0.47433436256091105]",-1,3,5.186349630355835,1731808,2647442.4281222424,1.4123759381943881,0.017312049865722656,14.995681285858154,0,"[5208661.818374392, 5183485.43218906, 134037974.26072443]","[3, 2, 14]","[1032312.875750633]","['; gamma used= 0.42529037028299016', 'current gain: 1032312.875750633, prev block gain: [1707505.0374015814, 2772760.0]', ' ----- switch back']"
20,1498395405.2272716,"25/06/2017 20:56:45",13,2,0.42529037028299016,41250000.0,"[0.3569050573300282, 0.36474227204578064, 1.0]","[0.2595954732661381, 0.2622588818969899, 0.47814564483687205]",-1,3,0,2358792,2358792.0,1.2571200406568517,0,15.010766983032227,0,"[5208661.818374392, 5183485.43218906, 136396766.26072443]","[3, 2, 15]","[1032312.875750633]","['; gamma used= 0.41491326668312173', 'no selection ----- in the middle of a block']"
21,1498395420.2380385,"25/06/2017 20:57:00",14,3,0.41491326668312173,41250000.0,"[0.3540935562505943, 0.36186903371387424, 1.0]","[0.2590386639453582, 0.2616898456993052, 0.47927149035533667]",1,3,0,5852848,5852848.0,3.1194717641216747,0,15.009843826293945,0,"[5208661.818374392, 5183485.43218906, 142249614.26072443]","[3, 2, 16]","[2647442.4281222424, 2358792.0]","['; gamma used= 0.41491326668312173', 'flipped coin and will select greedily...', 'averageBytePerNet:[1736220.6061247971, 2591742.71609453, 9093117.750714961], numNetworkHighestAverageByte: 1', 'choosing greedily']"
22,1498395435.2478824,"25/06/2017 20:57:15",14,3,0.41491326668312173,41250000.0,"[0.3407694654883472, 0.34825236161087203, 1.0]","[0.25510770519703607, 0.2577416145615424, 0.4871506802414215]",1,3,0,8049944,8049944.0,4.290416800318567,0,15.01009225845337,0,"[5208661.818374392, 5183485.43218906, 150299558.26072443]","[3, 2, 17]","[2647442.4281222424, 2358792.0]","['; gamma used= 0.4054801330382267', 'no selection ----- in the middle of a block']"
23,1498395450.2579746,"25/06/2017 20:57:30",14,3,0.41491326668312173,41250000.0,"[0.3232587824381913, 0.33035716458405745, 1.0]","[0.25138036060237046, 0.2539324218694401, 0.49468721752818945]",1,3,0,4244992,4244992.0,2.262485325469795,0,15.010013818740845,0,"[5208661.818374392, 5183485.43218906, 154544550.26072443]","[3, 2, 18]","[2647442.4281222424, 2358792.0]","['; gamma used= 0.4054801330382267', 'no selection ----- in the middle of a block']"
24,1498395465.2679884,"25/06/2017 20:57:45",15,1,0.4054801330382267,41250000.0,"[0.3143901857654777, 0.3212938239733582, 1.0]","[0.24943102229934325, 0.25194027839310223, 0.4986286993075545]",2,1,3.7564947605133057,1781040,2376403.727738851,1.2679133409093277,0.015595674514770508,14.994108200073242,0,"[2376403.727738851, 0, 0]","[1, 0, 0]","[5852848.0, 8049944.0, 4244992.0]","['; gamma used= 0.4054801330382267', 'ALGORITHM RESET DUE TO NETWORK QUALITY DROP', 'exploring after a reset', 'prob current block:0.3333333333333333']"
25,1498395480.2776923,"25/06/2017 20:58:00",16,1,0.3968502629920499,41250000.0,"[0.3216607129595744, 0.3212938239733582, 1.0]","[0.25036920491047887, 0.2502345152458698, 0.49939627984365137]",2,2,4.4257848262786865,1317680,1869349.9201192823,0.9971924831838526,0.014678478240966797,14.996903419494629,2896,"[2376403.727738851, 1869349.9201192823, 0]","[1, 1, 0]","[2376403.727738851]","['; gamma used= 0.3968502629920499', 'exploring after a reset', 'prob current block:0.5']"
26,1498395495.2892742,"25/06/2017 20:58:15",17,1,0.3889111187328203,41250000.0,"[0.3216607129595744, 0.32509118628633676, 1.0]","[0.24900127733563274, 0.2502742827643364, 0.5007244399000309]",2,3,4.080557346343994,2263224,3109153.9642240466,1.6584596513159433,0.012966632843017578,14.997791290283203,0,"[2376403.727738851, 1869349.9201192823, 3109153.9642240466]","[1, 1, 1]","[1869349.9201192823]","['; gamma used= 0.3889111187328203', 'exploring after a reset', 'prob current block:1.0']"
