"time slot","timestamp","date time","max gain","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","log"
1,1498785300.000108,"30/06/2017 09:15:00",41250000.0,2,4.8101487159729,1967832,2896778.2501927903,1.5449771806149268,0.001085042953491211,14.999720573425293,0,"[0, 2896778.2501927903, 0]","[0, 1, 0]","[]"
2,1498785315.0009136,"30/06/2017 09:15:15",41250000.0,3,5.016617298126221,4333864,6511727.382225845,3.4730389069771115,0.010684967041015625,14.999491930007935,0,"[0, 2896778.2501927903, 6511727.382225845]","[0, 1, 1]","[]"
3,1498785330.0110905,"30/06/2017 09:15:30",41250000.0,1,4.69047737121582,739928,1076585.8156699731,0.5741979573097619,0.01043391227722168,14.999507427215576,0,"[1076585.8156699731, 2896778.2501927903, 6511727.382225845]","[1, 1, 1]","[]"
4,1498785345.0210319,"30/06/2017 09:15:45",41250000.0,3,5.6376166343688965,1068624,1712136.441954107,0.9131694951104388,0.01115107536315918,14.99950623512268,0,"[1076585.8156699731, 2896778.2501927903, 8223863.824179952]","[1, 1, 2]","['averageBytePerNet:[1076585.8156699731, 2896778.2501927903, 6511727.382225845], numNetworkHighestAverageByte: 1']"
5,1498785360.0316892,"30/06/2017 09:16:00",41250000.0,3,0,3098816,3098816.0,1.6515354804437867,0,15.01059365272522,0,"[1076585.8156699731, 2896778.2501927903, 11322679.824179951]","[1, 1, 3]","['averageBytePerNet:[1076585.8156699731, 2896778.2501927903, 4111931.912089976], numNetworkHighestAverageByte: 1']"
6,1498785375.0422828,"30/06/2017 09:16:15",41250000.0,3,0,2334080,2334080.0,1.244021841809953,0,15.009897232055664,0,"[1076585.8156699731, 2896778.2501927903, 13656759.824179951]","[1, 1, 4]","['averageBytePerNet:[1076585.8156699731, 2896778.2501927903, 3774226.6080599837], numNetworkHighestAverageByte: 1']"
7,1498785390.05218,"30/06/2017 09:16:30",41250000.0,3,0,4092048,4092048.0,2.1810693858669836,0,15.009327173233032,0,"[1076585.8156699731, 2896778.2501927903, 17748807.82417995]","[1, 1, 5]","['averageBytePerNet:[1076585.8156699731, 2896778.2501927903, 3414189.956044988], numNetworkHighestAverageByte: 1']"
8,1498785405.0615072,"30/06/2017 09:16:45",41250000.0,3,0,10500896,10500896.0,5.596984430781359,0,15.00936245918274,0,"[1076585.8156699731, 2896778.2501927903, 28249703.82417995]","[1, 1, 6]","['averageBytePerNet:[1076585.8156699731, 2896778.2501927903, 3549761.5648359903], numNetworkHighestAverageByte: 1']"
9,1498785420.0708697,"30/06/2017 09:17:00",41250000.0,3,0,6471112,6471112.0,3.4491463180831574,0,15.009191036224365,0,"[1076585.8156699731, 2896778.2501927903, 34720815.82417995]","[1, 1, 7]","['averageBytePerNet:[1076585.8156699731, 2896778.2501927903, 4708283.970696659], numNetworkHighestAverageByte: 1']"
10,1498785435.0800607,"30/06/2017 09:17:15",41250000.0,3,0,3756112,3756112.0,2.002018546342594,0,15.009299516677856,0,"[1076585.8156699731, 2896778.2501927903, 38476927.82417995]","[1, 1, 8]","['averageBytePerNet:[1076585.8156699731, 2896778.2501927903, 4960116.546311421], numNetworkHighestAverageByte: 1']"
