"time slot","timestamp","date time","max gain","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","log"
1,1498516500.0001185,"27/06/2017 06:35:00",41250000.0,3,3.935009479522705,11133880,15093451.488556955,8.049935349151392,0.00083160400390625,14.999823808670044,0,"[0, 0, 15093451.488556955]","[0, 0, 1]","[]"
2,1498516515.000774,"27/06/2017 06:35:15",41250000.0,1,4.676081657409668,440192,639578.4212201432,0.34111709046688293,0.008749723434448242,14.999621868133545,2960,"[639578.4212201432, 0, 15093451.488556955]","[1, 0, 1]","[]"
3,1498516530.0091455,"27/06/2017 06:35:30",41250000.0,2,4.385927200317383,2392096,3380564.956096986,1.8029828785584154,0.007113218307495117,14.999876022338867,0,"[639578.4212201432, 3380564.956096986, 15093451.488556955]","[1, 1, 1]","[]"
4,1498516545.0161347,"27/06/2017 06:35:45",41250000.0,3,6.835565805435181,2024304,3719191.6920776875,1.9836107094222133,0.00732874870300293,14.999683856964111,0,"[639578.4212201432, 3380564.956096986, 18812643.180634644]","[1, 1, 2]","['averageBytePerNet:[639578.4212201432, 3380564.956096986, 15093451.488556955], numNetworkHighestAverageByte: 1']"
5,1498516560.0231473,"27/06/2017 06:36:00",41250000.0,3,0,3065416,3065416.0,1.6342129205965563,0,15.006201267242432,0,"[639578.4212201432, 3380564.956096986, 21878059.180634644]","[1, 1, 3]","['averageBytePerNet:[639578.4212201432, 3380564.956096986, 9406321.590317322], numNetworkHighestAverageByte: 1']"
6,1498516575.0293486,"27/06/2017 06:36:15",41250000.0,3,0,2814912,2814912.0,1.5007087250722282,0,15.005774021148682,0,"[639578.4212201432, 3380564.956096986, 24692971.180634644]","[1, 1, 4]","['averageBytePerNet:[639578.4212201432, 3380564.956096986, 7292686.393544882], numNetworkHighestAverageByte: 1']"
7,1498516590.0351226,"27/06/2017 06:36:30",41250000.0,3,0,4219472,4219472.0,2.248141626106773,0,15.014968633651733,0,"[639578.4212201432, 3380564.956096986, 28912443.180634644]","[1, 1, 5]","['averageBytePerNet:[639578.4212201432, 3380564.956096986, 6173242.795158661], numNetworkHighestAverageByte: 1']"
8,1498516605.0500913,"27/06/2017 06:36:45",41250000.0,3,0,3921184,3921184.0,2.090494326579312,0,15.005767583847046,0,"[639578.4212201432, 3380564.956096986, 32833627.180634644]","[1, 1, 6]","['averageBytePerNet:[639578.4212201432, 3380564.956096986, 5782488.636126929], numNetworkHighestAverageByte: 1']"
9,1498516620.0558589,"27/06/2017 06:37:00",41250000.0,3,0,2951024,2951024.0,1.573267634696164,0,15.005833387374878,0,"[639578.4212201432, 3380564.956096986, 35784651.18063465]","[1, 1, 7]","['averageBytePerNet:[639578.4212201432, 3380564.956096986, 5472271.19677244], numNetworkHighestAverageByte: 1']"
10,1498516635.0616922,"27/06/2017 06:37:15",41250000.0,3,0,3427416,3427416.0,1.8269575171199848,0,15.008191347122192,0,"[639578.4212201432, 3380564.956096986, 39212067.18063465]","[1, 1, 8]","['averageBytePerNet:[639578.4212201432, 3380564.956096986, 5112093.02580495], numNetworkHighestAverageByte: 1']"
11,1498516650.0698836,"27/06/2017 06:37:30",41250000.0,3,0,4186680,4186680.0,2.2320370951920414,0,15.005772113800049,0,"[639578.4212201432, 3380564.956096986, 43398747.18063465]","[1, 1, 9]","['averageBytePerNet:[639578.4212201432, 3380564.956096986, 4901508.397579331], numNetworkHighestAverageByte: 1']"
