"time slot","timestamp","date time","max gain","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","log"
1,1498516500.0000668,"27/06/2017 06:35:00",41250000.0,1,3.770813465118408,2225576,2972938.453227716,1.5855728959093405,0.0005619525909423828,14.999945878982544,0,"[2972938.453227716, 0, 0]","[1, 0, 0]","[]"
2,1498516515.0005746,"27/06/2017 06:35:15",41250000.0,3,4.417322158813477,2183584,3095086.292529564,1.6507780229901092,0.008137226104736328,14.999406337738037,0,"[2972938.453227716, 0, 3095086.292529564]","[1, 0, 1]","[]"
3,1498516530.0081182,"27/06/2017 06:35:30",41250000.0,2,4.606083631515503,1479856,2135698.93343417,1.1390899269770898,0.008554458618164062,14.999335050582886,1448,"[2972938.453227716, 2135698.93343417, 3095086.292529564]","[1, 1, 1]","[]"
4,1498516545.0160077,"27/06/2017 06:35:45",41250000.0,3,4.616049766540527,2509384,3624975.518403498,1.933413329275385,0.0082855224609375,14.99927806854248,0,"[2972938.453227716, 2135698.93343417, 6720061.810933062]","[1, 1, 2]","['averageBytePerNet:[2972938.453227716, 2135698.93343417, 3095086.292529564], numNetworkHighestAverageByte: 1']"
5,1498516560.0235713,"27/06/2017 06:36:00",41250000.0,3,0,3838648,3838648.0,2.046272686379191,0,15.007376194000244,0,"[2972938.453227716, 2135698.93343417, 10558709.810933061]","[1, 1, 3]","['averageBytePerNet:[2972938.453227716, 2135698.93343417, 3360030.905466531], numNetworkHighestAverageByte: 1']"
6,1498516575.0309474,"27/06/2017 06:36:15",41250000.0,3,0,3063968,3063968.0,1.633460904535035,0,15.006018161773682,0,"[2972938.453227716, 2135698.93343417, 13622677.810933061]","[1, 1, 4]","['averageBytePerNet:[2972938.453227716, 2135698.93343417, 3519569.936977687], numNetworkHighestAverageByte: 1']"
7,1498516590.0369656,"27/06/2017 06:36:30",41250000.0,3,0,3434656,3434656.0,1.82957618468799,0,15.018367767333984,0,"[2972938.453227716, 2135698.93343417, 17057333.81093306]","[1, 1, 5]","['averageBytePerNet:[2972938.453227716, 2135698.93343417, 3405669.4527332652], numNetworkHighestAverageByte: 1']"
8,1498516605.0553334,"27/06/2017 06:36:45",41250000.0,3,0,2657080,2657080.0,1.4164833880647822,0,15.006628513336182,0,"[2972938.453227716, 2135698.93343417, 19714413.81093306]","[1, 1, 6]","['averageBytePerNet:[2972938.453227716, 2135698.93343417, 3411466.762186612], numNetworkHighestAverageByte: 1']"
9,1498516620.061962,"27/06/2017 06:37:00",41250000.0,3,0,3331848,3331848.0,1.7761849207845946,0,15.0067617893219,0,"[2972938.453227716, 2135698.93343417, 23046261.81093306]","[1, 1, 7]","['averageBytePerNet:[2972938.453227716, 2135698.93343417, 3285735.63515551], numNetworkHighestAverageByte: 1']"
10,1498516635.0687237,"27/06/2017 06:37:15",41250000.0,3,0,3023424,3023424.0,1.611757890646601,0,15.006839513778687,0,"[2972938.453227716, 2135698.93343417, 26069685.81093306]","[1, 1, 8]","['averageBytePerNet:[2972938.453227716, 2135698.93343417, 3292323.11584758], numNetworkHighestAverageByte: 1']"
