"time slot","timestamp","date time","max gain","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","log"
1,1498508700.0001454,"27/06/2017 04:25:00",41250000.0,2,4.350330829620361,955680,1346082.7698618877,0.7179275051060093,0.0013267993927001953,14.999651193618774,0,"[0, 1346082.7698618877, 0]","[0, 1, 0]","[]"
2,1498508715.0011234,"27/06/2017 04:25:15",41250000.0,3,4.60794997215271,4927544,7112537.202691674,3.7934321611931985,0.011394262313842773,14.999687671661377,0,"[0, 1346082.7698618877, 7112537.202691674]","[0, 1, 1]","[]"
3,1498508730.0122054,"27/06/2017 04:25:30",41250000.0,1,4.406633377075195,2948128,4174552.6305154883,2.226506315493848,0.010674715042114258,14.999472856521606,0,"[4174552.6305154883, 1346082.7698618877, 7112537.202691674]","[1, 1, 1]","[]"
4,1498508745.022353,"27/06/2017 04:25:45",41250000.0,3,5.268428802490234,2785952,4294279.971825199,2.2903647798937796,0.010782718658447266,14.999462127685547,1448,"[4174552.6305154883, 1346082.7698618877, 11406817.174516873]","[1, 1, 2]","['averageBytePerNet:[4174552.6305154883, 1346082.7698618877, 7112537.202691674], numNetworkHighestAverageByte: 1']"
5,1498508760.0325978,"27/06/2017 04:26:00",41250000.0,3,0,3084240,3084240.0,1.6437883005495346,0,15.01040005683899,0,"[4174552.6305154883, 1346082.7698618877, 14491057.174516873]","[1, 1, 3]","['averageBytePerNet:[4174552.6305154883, 1346082.7698618877, 5703408.587258437], numNetworkHighestAverageByte: 1']"
6,1498508775.0429978,"27/06/2017 04:26:15",41250000.0,3,0,2952472,2952472.0,1.573765725674639,0,15.008444786071777,0,"[4174552.6305154883, 1346082.7698618877, 17443529.17451687]","[1, 1, 4]","['averageBytePerNet:[4174552.6305154883, 1346082.7698618877, 4830352.391505624], numNetworkHighestAverageByte: 1']"
7,1498508790.0514426,"27/06/2017 04:26:30",41250000.0,3,0,3360808,3360808.0,1.7897146955069783,0,15.022765398025513,0,"[4174552.6305154883, 1346082.7698618877, 20804337.17451687]","[1, 1, 5]","['averageBytePerNet:[4174552.6305154883, 1346082.7698618877, 4360882.293629218], numNetworkHighestAverageByte: 1']"
8,1498508805.074208,"27/06/2017 04:26:45",41250000.0,1,4.495150089263916,2434088,3475722.821832697,1.8537931791341193,0.01094365119934082,14.999398469924927,2960,"[7650275.452348186, 1346082.7698618877, 20804337.17451687]","[2, 1, 5]","['averageBytePerNet:[4174552.6305154883, 1346082.7698618877, 4160867.4349033744], numNetworkHighestAverageByte: 1']"
9,1498508820.0845501,"27/06/2017 04:27:00",41250000.0,3,4.335113763809204,2130392,2996422.3579145004,1.5981686388844045,0.011295318603515625,14.999279975891113,1448,"[7650275.452348186, 1346082.7698618877, 23800759.53243137]","[2, 1, 6]","['averageBytePerNet:[3825137.726174093, 1346082.7698618877, 4160867.4349033744], numNetworkHighestAverageByte: 1']"
10,1498508835.0951254,"27/06/2017 04:27:15",41250000.0,3,0,3043312,3043312.0,1.621800582457055,0,15.01201581954956,0,"[7650275.452348186, 1346082.7698618877, 26844071.53243137]","[2, 1, 7]","['averageBytePerNet:[3825137.726174093, 1346082.7698618877, 3966793.2554052286], numNetworkHighestAverageByte: 1']"
11,1498508850.1071413,"27/06/2017 04:27:30",41250000.0,3,0,2350104,2350104.0,1.2525965418297287,0,15.009487390518188,0,"[7650275.452348186, 1346082.7698618877, 29194175.53243137]","[2, 1, 8]","['averageBytePerNet:[3825137.726174093, 1346082.7698618877, 3834867.36177591], numNetworkHighestAverageByte: 1']"
12,1498508865.1166286,"27/06/2017 04:27:45",41250000.0,1,5.114742755889893,1284376,1948960.020262576,1.0394798753032464,0.009202957153320312,14.999501705169678,0,"[9599235.472610762, 1346082.7698618877, 29194175.53243137]","[3, 1, 8]","['averageBytePerNet:[3825137.726174093, 1346082.7698618877, 3649271.9415539214], numNetworkHighestAverageByte: 1']"
