"time slot","timestamp","date time","max gain","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","log"
1,1498508700.0001197,"27/06/2017 04:25:00",41250000.0,2,4.977878093719482,2451496,3669212.4166528285,1.957004802008637,0.0013668537139892578,14.999298572540283,0,"[0, 3669212.4166528285, 0]","[0, 1, 0]","[]"
2,1498508715.000785,"27/06/2017 04:25:15",41250000.0,1,4.608777046203613,799296,1153858.6095172167,0.6154563016829473,0.013071298599243164,14.998414754867554,10264,"[1153858.6095172167, 3669212.4166528285, 0]","[1, 1, 0]","[]"
3,1498508730.0122712,"27/06/2017 04:25:30",41250000.0,3,3.45011043548584,5544904,7201334.722803889,3.8408758299834136,0.0077893733978271484,14.999359607696533,0,"[1153858.6095172167, 3669212.4166528285, 7201334.722803889]","[1, 1, 1]","[]"
4,1498508745.0194201,"27/06/2017 04:25:45",41250000.0,3,0,3849720,3849720.0,2.0522056930207397,0,15.007150650024414,0,"[1153858.6095172167, 3669212.4166528285, 11051054.722803889]","[1, 1, 2]","['averageBytePerNet:[1153858.6095172167, 3669212.4166528285, 7201334.722803889], numNetworkHighestAverageByte: 1']"
5,1498508760.0265708,"27/06/2017 04:26:00",41250000.0,3,0,2486216,2486216.0,1.325458210627693,0,15.005926132202148,0,"[1153858.6095172167, 3669212.4166528285, 13537270.722803889]","[1, 1, 3]","['averageBytePerNet:[1153858.6095172167, 3669212.4166528285, 5525527.361401944], numNetworkHighestAverageByte: 1']"
6,1498508775.032497,"27/06/2017 04:26:15",41250000.0,3,0,2549928,2549928.0,1.359388174663045,0,15.006327390670776,0,"[1153858.6095172167, 3669212.4166528285, 16087198.722803889]","[1, 1, 4]","['averageBytePerNet:[1153858.6095172167, 3669212.4166528285, 4512423.574267963], numNetworkHighestAverageByte: 1']"
7,1498508790.0388243,"27/06/2017 04:26:30",41250000.0,3,0,2855456,2855456.0,1.5222776506465,0,15.006229639053345,0,"[1153858.6095172167, 3669212.4166528285, 18942654.72280389]","[1, 1, 5]","['averageBytePerNet:[1153858.6095172167, 3669212.4166528285, 4021799.680700972], numNetworkHighestAverageByte: 1']"
8,1498508805.045054,"27/06/2017 04:26:45",41250000.0,3,0,2924960,2924960.0,1.5593419629261396,0,15.00612473487854,0,"[1153858.6095172167, 3669212.4166528285, 21867614.72280389]","[1, 1, 6]","['averageBytePerNet:[1153858.6095172167, 3669212.4166528285, 3788530.9445607783], numNetworkHighestAverageByte: 1']"
9,1498508820.0511787,"27/06/2017 04:27:00",41250000.0,2,4.538333177566528,1356776,1945365.2343402987,1.0375425713559487,0.00693511962890625,14.999791145324707,1448,"[1153858.6095172167, 5614577.650993127, 21867614.72280389]","[1, 2, 6]","['averageBytePerNet:[1153858.6095172167, 3669212.4166528285, 3644602.4538006485], numNetworkHighestAverageByte: 1']"
10,1498508835.057905,"27/06/2017 04:27:15",41250000.0,3,4.387235403060913,4761024,6729232.617203176,3.5889728931891534,0.017405033111572266,14.999795913696289,0,"[1153858.6095172167, 5614577.650993127, 28596847.340007067]","[1, 2, 7]","['averageBytePerNet:[1153858.6095172167, 2807288.8254965637, 3644602.4538006485], numNetworkHighestAverageByte: 1']"
