"time slot","timestamp","date time","max gain","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","log"
1,1498770300.0001018,"30/06/2017 05:05:00",41250000.0,1,4.101391315460205,962920,1325296.6513530067,0.7068365312756714,0.0009338855743408203,14.999752759933472,0,"[1325296.6513530067, 0, 0]","[1, 0, 0]","[]"
2,1498770315.0007885,"30/06/2017 05:05:15",41250000.0,3,4.208899259567261,7119120,9895862.901960015,5.2778510118020865,0.007392406463623047,14.999836683273315,0,"[1325296.6513530067, 0, 9895862.901960015]","[1, 0, 1]","[]"
3,1498770330.0080175,"30/06/2017 05:05:30",41250000.0,2,3.1978490352630615,2264728,2878374.0566265965,1.5351470312947193,0.00669097900390625,14.999861240386963,0,"[1325296.6513530067, 2878374.0566265965, 9895862.901960015]","[1, 1, 1]","[]"
4,1498770345.0145698,"30/06/2017 05:05:45",41250000.0,3,4.963613986968994,1122200,1677210.5320547356,0.894526501878362,0.006901264190673828,14.999761581420898,0,"[1325296.6513530067, 2878374.0566265965, 11573073.43401475]","[1, 1, 2]","['averageBytePerNet:[1325296.6513530067, 2878374.0566265965, 9895862.901960015], numNetworkHighestAverageByte: 1']"
5,1498770360.0212326,"30/06/2017 05:06:00",41250000.0,3,0,3586856,3586856.0,1.912073317189093,0,15.007190227508545,0,"[1325296.6513530067, 2878374.0566265965, 15159929.43401475]","[1, 1, 3]","['averageBytePerNet:[1325296.6513530067, 2878374.0566265965, 5786536.717007375], numNetworkHighestAverageByte: 1']"
6,1498770375.0284228,"30/06/2017 05:06:15",41250000.0,3,0,3039192,3039192.0,1.6202285512077506,0,15.006238460540771,0,"[1325296.6513530067, 2878374.0566265965, 18199121.434014753]","[1, 1, 4]","['averageBytePerNet:[1325296.6513530067, 2878374.0566265965, 5053309.8113382505], numNetworkHighestAverageByte: 1']"
7,1498770390.0346613,"30/06/2017 05:06:30",41250000.0,3,0,2930752,2930752.0,1.5624777550906193,0,15.005663871765137,0,"[1325296.6513530067, 2878374.0566265965, 21129873.434014753]","[1, 1, 5]","['averageBytePerNet:[1325296.6513530067, 2878374.0566265965, 4549780.358503688], numNetworkHighestAverageByte: 1']"
8,1498770405.0403252,"30/06/2017 05:06:45",41250000.0,3,0,2781608,2781608.0,1.4829703204020854,0,15.005603075027466,0,"[1325296.6513530067, 2878374.0566265965, 23911481.434014753]","[1, 1, 6]","['averageBytePerNet:[1325296.6513530067, 2878374.0566265965, 4225974.686802951], numNetworkHighestAverageByte: 1']"
9,1498770420.0459282,"30/06/2017 05:07:00",41250000.0,3,0,2838080,2838080.0,1.5130737479206593,0,15.005640029907227,0,"[1325296.6513530067, 2878374.0566265965, 26749561.434014753]","[1, 1, 7]","['averageBytePerNet:[1325296.6513530067, 2878374.0566265965, 3985246.9056691253], numNetworkHighestAverageByte: 1']"
10,1498770435.0515683,"30/06/2017 05:07:15",41250000.0,3,0,3113200,3113200.0,1.6597233946661252,0,15.005873918533325,0,"[1325296.6513530067, 2878374.0566265965, 29862761.434014753]","[1, 1, 8]","['averageBytePerNet:[1325296.6513530067, 2878374.0566265965, 3821365.919144965], numNetworkHighestAverageByte: 1']"
11,1498770450.0574422,"30/06/2017 05:07:30",41250000.0,3,0,2329832,2329832.0,1.2421094584925907,0,15.00564694404602,0,"[1325296.6513530067, 2878374.0566265965, 32192593.434014753]","[1, 1, 9]","['averageBytePerNet:[1325296.6513530067, 2878374.0566265965, 3732845.179251844], numNetworkHighestAverageByte: 1']"
12,1498770465.0630891,"30/06/2017 05:07:45",41250000.0,3,0,2822152,2822152.0,1.5044686313152835,0,15.006770849227905,0,"[1325296.6513530067, 2878374.0566265965, 35014745.43401475]","[1, 1, 10]","['averageBytePerNet:[1325296.6513530067, 2878374.0566265965, 3576954.826001639], numNetworkHighestAverageByte: 1']"
13,1498770480.06986,"30/06/2017 05:08:00",41250000.0,3,0,3664888,3664888.0,1.9533508375292155,0,15.009645700454712,0,"[1325296.6513530067, 2878374.0566265965, 38679633.43401475]","[1, 1, 11]","['averageBytePerNet:[1325296.6513530067, 2878374.0566265965, 3501474.543401475], numNetworkHighestAverageByte: 1']"
14,1498770495.0795057,"30/06/2017 05:08:15",41250000.0,3,0,4684280,4684280.0,2.4972782707150434,0,15.006032943725586,0,"[1325296.6513530067, 2878374.0566265965, 43363913.43401475]","[1, 1, 12]","['averageBytePerNet:[1325296.6513530067, 2878374.0566265965, 3516330.3121831594], numNetworkHighestAverageByte: 1']"
15,1498770510.0855386,"30/06/2017 05:08:30",41250000.0,3,0,3260928,3260928.0,1.738490708938816,0,15.005788564682007,0,"[1325296.6513530067, 2878374.0566265965, 46624841.43401475]","[1, 1, 13]","['averageBytePerNet:[1325296.6513530067, 2878374.0566265965, 3613659.452834563], numNetworkHighestAverageByte: 1']"
16,1498770525.0913272,"30/06/2017 05:08:45",41250000.0,3,0,3386840,3386840.0,1.8054568283384718,0,15.007127046585083,0,"[1325296.6513530067, 2878374.0566265965, 50011681.43401475]","[1, 1, 14]","['averageBytePerNet:[1325296.6513530067, 2878374.0566265965, 3586526.264154981], numNetworkHighestAverageByte: 1']"
17,1498770540.0984542,"30/06/2017 05:09:00",41250000.0,3,0,3465064,3465064.0,1.8473301375114286,0,15.005716323852539,0,"[1325296.6513530067, 2878374.0566265965, 53476745.43401475]","[1, 1, 15]","['averageBytePerNet:[1325296.6513530067, 2878374.0566265965, 3572262.9595724824], numNetworkHighestAverageByte: 1']"
18,1498770555.1041706,"30/06/2017 05:09:15",41250000.0,3,0,3887880,3887880.0,2.0726518841671084,0,15.006398439407349,0,"[1325296.6513530067, 2878374.0566265965, 57364625.43401475]","[1, 1, 16]","['averageBytePerNet:[1325296.6513530067, 2878374.0566265965, 3565116.36226765], numNetworkHighestAverageByte: 1']"
19,1498770570.110569,"30/06/2017 05:09:30",41250000.0,3,0,3502712,3502712.0,1.8673978318219278,0,15.00574517250061,0,"[1325296.6513530067, 2878374.0566265965, 60867337.43401475]","[1, 1, 17]","['averageBytePerNet:[1325296.6513530067, 2878374.0566265965, 3585289.089625922], numNetworkHighestAverageByte: 1']"
20,1498770585.1163142,"30/06/2017 05:09:45",41250000.0,3,0,3353568,3353568.0,1.7878645941521276,0,15.00591492652893,0,"[1325296.6513530067, 2878374.0566265965, 64220905.43401475]","[1, 1, 18]","['averageBytePerNet:[1325296.6513530067, 2878374.0566265965, 3580431.6137655736], numNetworkHighestAverageByte: 1']"
21,1498770600.122229,"30/06/2017 05:10:00",41250000.0,3,0,4016752,4016752.0,2.141247863950298,0,15.007144451141357,0,"[1325296.6513530067, 2878374.0566265965, 68237657.43401475]","[1, 1, 19]","['averageBytePerNet:[1325296.6513530067, 2878374.0566265965, 3567828.0796674863], numNetworkHighestAverageByte: 1']"
22,1498770615.1293736,"30/06/2017 05:10:15",41250000.0,3,0,3766248,3766248.0,2.0079196820628935,0,15.005572319030762,0,"[1325296.6513530067, 2878374.0566265965, 72003905.43401475]","[1, 1, 20]","['averageBytePerNet:[1325296.6513530067, 2878374.0566265965, 3591455.654421829], numNetworkHighestAverageByte: 1']"
23,1498770630.1349459,"30/06/2017 05:10:30",41250000.0,3,0,3627240,3627240.0,1.933815911840604,0,15.005523443222046,0,"[1325296.6513530067, 2878374.0566265965, 75631145.43401475]","[1, 1, 21]","['averageBytePerNet:[1325296.6513530067, 2878374.0566265965, 3600195.2717007375], numNetworkHighestAverageByte: 1']"
24,1498770645.1404693,"30/06/2017 05:10:45",41250000.0,3,0,4300560,4300560.0,2.2927455796947402,0,15.005799293518066,0,"[1325296.6513530067, 2878374.0566265965, 79931705.43401475]","[1, 1, 22]","['averageBytePerNet:[1325296.6513530067, 2878374.0566265965, 3601483.1159054646], numNetworkHighestAverageByte: 1']"
25,1498770660.1462686,"30/06/2017 05:11:00",41250000.0,3,0,5348912,5348912.0,2.8516792884769435,0,15.005648136138916,0,"[1325296.6513530067, 2878374.0566265965, 85280617.43401475]","[1, 1, 23]","['averageBytePerNet:[1325296.6513530067, 2878374.0566265965, 3633259.3379097614], numNetworkHighestAverageByte: 1']"
26,1498770675.1519167,"30/06/2017 05:11:15",41250000.0,3,0,2801880,2801880.0,1.4937641323291257,0,15.00574254989624,0,"[1325296.6513530067, 2878374.0566265965, 88082497.43401475]","[1, 1, 24]","['averageBytePerNet:[1325296.6513530067, 2878374.0566265965, 3707852.931913685], numNetworkHighestAverageByte: 1']"
27,1498770690.1576593,"30/06/2017 05:11:30",41250000.0,3,0,3851680,3851680.0,2.053438403970664,0,15.005777597427368,0,"[1325296.6513530067, 2878374.0566265965, 91934177.43401475]","[1, 1, 25]","['averageBytePerNet:[1325296.6513530067, 2878374.0566265965, 3670104.0597506147], numNetworkHighestAverageByte: 1']"
28,1498770705.163437,"30/06/2017 05:11:45",41250000.0,3,0,4261464,4261464.0,2.271796426233807,0,15.006499528884888,0,"[1325296.6513530067, 2878374.0566265965, 96195641.43401475]","[1, 1, 26]","['averageBytePerNet:[1325296.6513530067, 2878374.0566265965, 3677367.09736059], numNetworkHighestAverageByte: 1']"
29,1498770720.1699364,"30/06/2017 05:12:00",41250000.0,3,0,3165328,3165328.0,1.6874767103190895,0,15.006206512451172,0,"[1325296.6513530067, 2878374.0566265965, 99360969.43401475]","[1, 1, 27]","['averageBytePerNet:[1325296.6513530067, 2878374.0566265965, 3699832.3628467214], numNetworkHighestAverageByte: 1']"
30,1498770735.176143,"30/06/2017 05:12:15",41250000.0,3,0,2843872,2843872.0,1.5161011185730626,0,15.006239175796509,0,"[1325296.6513530067, 2878374.0566265965, 102204841.43401475]","[1, 1, 28]","['averageBytePerNet:[1325296.6513530067, 2878374.0566265965, 3680035.904963509], numNetworkHighestAverageByte: 1']"
31,1498770750.182382,"30/06/2017 05:12:30",41250000.0,3,0,3580904,3580904.0,1.9089726485136387,0,15.006622552871704,0,"[1325296.6513530067, 2878374.0566265965, 105785745.43401475]","[1, 1, 29]","['averageBytePerNet:[1325296.6513530067, 2878374.0566265965, 3650172.9083576696], numNetworkHighestAverageByte: 1']"
32,1498770765.1890047,"30/06/2017 05:12:45",41250000.0,3,0,3340536,3340536.0,1.7808769811031102,0,15.006251573562622,0,"[1325296.6513530067, 2878374.0566265965, 109126281.43401475]","[1, 1, 30]","['averageBytePerNet:[1325296.6513530067, 2878374.0566265965, 3647784.3253108533], numNetworkHighestAverageByte: 1']"
33,1498770780.1952562,"30/06/2017 05:13:00",41250000.0,3,0,4187616,4187616.0,2.2324039439762924,0,15.006660461425781,0,"[1325296.6513530067, 2878374.0566265965, 113313897.43401475]","[1, 1, 31]","['averageBytePerNet:[1325296.6513530067, 2878374.0566265965, 3637542.7144671585], numNetworkHighestAverageByte: 1']"
34,1498770795.2019167,"30/06/2017 05:13:15",41250000.0,3,0,3488232,3488232.0,1.8596092492895726,0,15.006300926208496,0,"[1325296.6513530067, 2878374.0566265965, 116802129.43401475]","[1, 1, 32]","['averageBytePerNet:[1325296.6513530067, 2878374.0566265965, 3655287.014000476], numNetworkHighestAverageByte: 1']"
35,1498770810.2082176,"30/06/2017 05:13:30",41250000.0,3,0,2444224,2444224.0,1.3030523990066147,0,15.006144046783447,0,"[1325296.6513530067, 2878374.0566265965, 119246353.43401475]","[1, 1, 33]","['averageBytePerNet:[1325296.6513530067, 2878374.0566265965, 3650066.544812961], numNetworkHighestAverageByte: 1']"
36,1498770825.2143617,"30/06/2017 05:13:45",41250000.0,3,0,3854576,3854576.0,2.0549258914762736,0,15.006189823150635,0,"[1325296.6513530067, 2878374.0566265965, 123100929.43401475]","[1, 1, 34]","['averageBytePerNet:[1325296.6513530067, 2878374.0566265965, 3613525.8616368105], numNetworkHighestAverageByte: 1']"
37,1498770840.2205515,"30/06/2017 05:14:00",41250000.0,3,0,5086824,5086824.0,2.711719835731876,0,15.006930828094482,0,"[1325296.6513530067, 2878374.0566265965, 128187753.43401475]","[1, 1, 35]","['averageBytePerNet:[1325296.6513530067, 2878374.0566265965, 3620615.571588669], numNetworkHighestAverageByte: 1']"
38,1498770855.2274823,"30/06/2017 05:14:15",41250000.0,3,0,4193408,4193408.0,2.2354728515869073,0,15.006786584854126,0,"[1325296.6513530067, 2878374.0566265965, 132381161.43401475]","[1, 1, 36]","['averageBytePerNet:[1325296.6513530067, 2878374.0566265965, 3662507.24097185], numNetworkHighestAverageByte: 1']"
39,1498770870.234269,"30/06/2017 05:14:30",41250000.0,3,0,3544704,3544704.0,1.8897268924341861,0,15.006206512451172,0,"[1325296.6513530067, 2878374.0566265965, 135925865.43401474]","[1, 1, 37]","['averageBytePerNet:[1325296.6513530067, 2878374.0566265965, 3677254.4842781876], numNetworkHighestAverageByte: 1']"
40,1498770885.2404754,"30/06/2017 05:14:45",41250000.0,3,0,4178928,4178928.0,2.227717541527216,0,15.007030010223389,0,"[1325296.6513530067, 2878374.0566265965, 140104793.43401474]","[1, 1, 38]","['averageBytePerNet:[1325296.6513530067, 2878374.0566265965, 3673672.038757155], numNetworkHighestAverageByte: 1']"
41,1498770900.2475054,"30/06/2017 05:15:00",41250000.0,3,0,3796656,3796656.0,2.023917156015982,0,15.00715970993042,0,"[1325296.6513530067, 2878374.0566265965, 143901449.43401474]","[1, 1, 39]","['averageBytePerNet:[1325296.6513530067, 2878374.0566265965, 3686968.248263546], numNetworkHighestAverageByte: 1']"
42,1498770915.2546651,"30/06/2017 05:15:15",41250000.0,3,0,3214560,3214560.0,1.713703177356775,0,15.00637936592102,0,"[1325296.6513530067, 2878374.0566265965, 147116009.43401474]","[1, 1, 40]","['averageBytePerNet:[1325296.6513530067, 2878374.0566265965, 3689780.7547183265], numNetworkHighestAverageByte: 1']"
