"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498633200.0000722,"28/06/2017 15:00:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,2,4.207197904586792,2076432,2885884.894457749,1.539177215457848,0.0008702278137207031,14.999623775482178,0,"[0, 2885884.894457749, 0]","[0, 1, 0]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498633215.0005662,"28/06/2017 15:00:15",2,1,0.7937005259840998,41250000.0,"[0.945985573345412, 1.0, 0.945985573345412]","[0.33204895585710775, 0.3359020882857845, 0.33204895585710775]",2,3,4.668094873428345,2321144,3370452.136553356,1.798263600041569,0.012878179550170898,14.994251728057861,0,"[0, 2885884.894457749, 3370452.136553356]","[0, 1, 1]","[2885884.894457749]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498633230.0076962,"28/06/2017 15:00:30",3,1,0.6933612743506348,41250000.0,"[0.945985573345412, 1.0, 0.9823975485500082]","[0.33017707093221116, 0.33583306410885655, 0.33398986495893224]",2,1,4.482319116592407,1369968,1953889.6030832962,1.0421776547265753,0.008066892623901367,14.998514652252197,0,"[1953889.6030832962, 2885884.894457749, 3370452.136553356]","[1, 1, 1]","[3370452.136553356]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498633245.0142777,"28/06/2017 15:00:45",4,2,0.6299605249474366,41250000.0,"[0.9554417221660071, 1.0, 0.9823975485500082]","[0.33033078178153347, 0.33594317926811157, 0.3337260389503549]",-1,3,4.3936216831207275,1849512,2615839.990489417,1.395346337502787,0.009620904922485352,14.997509479522705,1480,"[1953889.6030832962, 2885884.894457749, 5986292.127042773]","[1, 1, 2]","[1953889.6030832962]","['; gamma used= 0.6299605249474366', 'current gain: 1953889.6030832962, prev block gain: [3370452.136553356]', ' ----- switch back']"
5,1498633260.021408,"28/06/2017 15:01:00",4,2,0.6299605249474366,41250000.0,"[0.9554417221660071, 1.0, 0.9946169602197964]","[0.3294050658554013, 0.33567627631988894, 0.33491865782470975]",-1,3,0,3015768,3015768.0,1.6076514956029964,0,15.007073402404785,0,"[1953889.6030832962, 2885884.894457749, 9002060.127042774]","[1, 1, 3]","[1953889.6030832962]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498633275.0284815,"28/06/2017 15:01:15",5,2,0.5848035476425733,41250000.0,"[0.9470195906937784, 0.9911850913804188, 1.0]","[0.3287574509431843, 0.33499845903685377, 0.3362440900199619]",1,3,0,3618552,3618552.0,1.9287110156986873,0,15.009203433990479,0,"[1953889.6030832962, 2885884.894457749, 12620612.127042774]","[1, 1, 4]","[2615839.990489417, 3015768.0]","['; gamma used= 0.5848035476425733', 'flipped coin and will select greedily...', 'averageBytePerNet:[1953889.6030832962, 2885884.894457749, 3000686.709014258], numNetworkHighestAverageByte: 1', 'choosing greedily']"
7,1498633290.037685,"28/06/2017 15:01:30",5,2,0.5848035476425733,41250000.0,"[0.917026241593679, 0.9597929631069079, 1.0]","[0.32678178883532355, 0.33346670237805487, 0.3397515087866216]",1,3,0,3563528,3563528.0,1.8998264694848999,0,15.005698919296265,0,"[1953889.6030832962, 2885884.894457749, 16184140.127042774]","[1, 1, 5]","[2615839.990489417, 3015768.0]","['; gamma used= 0.5503212081491045', 'no selection ----- in the middle of a block']"
8,1498633305.0433838,"28/06/2017 15:01:45",6,2,0.5503212081491045,41250000.0,"[0.8884174954602752, 0.9298500105754367, 1.0]","[0.3251950463625745, 0.3318059600889785, 0.3429989935484471]",0,1,3.5864274501800537,1859232,2443569.7996293055,1.303442621375139,0.005744218826293945,14.997636318206787,0,"[4397459.402712602, 2885884.894457749, 16184140.127042774]","[2, 1, 5]","[3618552.0, 3563528.0]","['; gamma used= 0.5503212081491045', 'flipped coin but will not select greedily...', 'choosing randomly']"
9,1498633320.0467644,"28/06/2017 15:02:00",7,2,0.5503212081491045,41250000.0,"[0.9170701146168505, 0.9298500105754367, 1.0]","[0.32798524611120317, 0.3301275976238107, 0.3418871562649861]",-1,3,4.143805265426636,1649272,2278880.856776334,1.2155182330200762,0.00940251350402832,14.998579502105713,1448,"[4397459.402712602, 2885884.894457749, 18463020.98381911]","[2, 1, 6]","[2443569.7996293055]","['; gamma used= 0.5227579585747102', 'current gain: 2443569.7996293055, prev block gain: [3618552.0, 3563528.0]', ' ----- switch back']"
10,1498633335.0547464,"28/06/2017 15:02:15",7,2,0.5227579585747102,41250000.0,"[0.9086648558709683, 0.921327619747105, 1.0]","[0.3272085874844093, 0.32944583086672097, 0.34334558164886975]",-1,3,0,2716448,2716448.0,1.4480630641037904,0,15.007346391677856,0,"[4397459.402712602, 2885884.894457749, 21179468.98381911]","[2, 1, 7]","[2443569.7996293055]","['; gamma used= 0.5', 'no selection ----- in the middle of a block']"
11,1498633350.0620928,"28/06/2017 15:02:30",8,2,0.5,41250000.0,"[0.8987462920088315, 0.91127083503119, 1.0]","[0.3265849610002569, 0.32881351379124135, 0.34460152520850174]",1,3,0,3456376,3456376.0,1.842546217325948,0,15.006954908370972,0,"[4397459.402712602, 2885884.894457749, 24635844.98381911]","[2, 1, 8]","[2278880.856776334, 2716448.0]","['; gamma used= 0.5', 'flipped coin and will select greedily...', 'averageBytePerNet:[2198729.701356301, 2885884.894457749, 3025638.4262598725], numNetworkHighestAverageByte: 1', 'choosing greedily']"
12,1498633365.0690477,"28/06/2017 15:02:45",8,2,0.5,41250000.0,"[0.8749316746321284, 0.887124347356331, 1.0]","[0.3247319156029753, 0.32702406572882664, 0.348244018668198]",1,3,0,5162120,5162120.0,2.7519605886156486,0,15.006377696990967,0,"[4397459.402712602, 2885884.894457749, 29797964.98381911]","[2, 1, 9]","[2278880.856776334, 2716448.0]","['; gamma used= 0.4807498567691362', 'no selection ----- in the middle of a block']"
13,1498633380.0754254,"28/06/2017 15:03:00",9,2,0.4807498567691362,41250000.0,"[0.8405342495209271, 0.8522475744753595, 1.0]","[0.32233049126063706, 0.32458917616637234, 0.35308033257299065]",1,3,0,3673576,3673576.0,1.958302477630991,0,15.007185220718384,0,"[4397459.402712602, 2885884.894457749, 33471540.98381911]","[2, 1, 10]","[3456376.0, 5162120.0]","['; gamma used= 0.4807498567691362', 'flipped coin and will select greedily...', 'averageBytePerNet:[2198729.701356301, 2885884.894457749, 3310884.998202123], numNetworkHighestAverageByte: 1', 'choosing greedily']"
14,1498633395.0826106,"28/06/2017 15:03:15",9,2,0.4807498567691362,41250000.0,"[0.8176874381516501, 0.8290823797375362, 1.0]","[0.3202612426865944, 0.322568159662202, 0.3571705976512035]",1,3,0,3961728,3961728.0,2.112005087782373,0,15.00650930404663,0,"[4397459.402712602, 2885884.894457749, 37433268.98381911]","[2, 1, 11]","[3456376.0, 5162120.0]","['; gamma used= 0.4641588833612779', 'no selection ----- in the middle of a block']"
15,1498633410.08912,"28/06/2017 15:03:30",10,2,0.4641588833612779,41250000.0,"[0.79374402879934, 0.8048053052973128, 1.0]","[0.3183958301729183, 0.3206767515594595, 0.36092741826762215]",0,3,0,5363392,5363392.0,2.859251947671526,0,15.006420135498047,0,"[4397459.402712602, 2885884.894457749, 42796660.98381911]","[2, 1, 12]","[3673576.0, 3961728.0]","['; gamma used= 0.4641588833612779', 'flipped coin but will not select greedily...', 'choosing randomly']"
