"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498633200.000105,"28/06/2017 15:00:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,1,5.723690032958984,612504,990465.5046351071,0.5282766920761596,0.0014760494232177734,14.999192953109741,0,"[990465.5046351071, 0, 0]","[1, 0, 0]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498633215.000774,"28/06/2017 15:00:15",2,1,0.7937005259840998,41250000.0,"[1.0, 0.9811226816359345, 0.9811226816359345]","[0.3342097812912738, 0.3328951093543631, 0.3328951093543631]",2,3,3.239229202270508,4792184,6112392.652673359,3.2605501376635435,0.010118961334228516,14.99720573425293,1448,"[990465.5046351071, 0, 6112392.652673359]","[1, 0, 1]","[990465.5046351071]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498633230.0080986,"28/06/2017 15:00:30",3,1,0.6933612743506348,41250000.0,"[0.9517653866979052, 0.9337986084853109, 1.0]","[0.3322611812461963, 0.3303519149868684, 0.3373869037669353]",2,2,4.7807533740997314,1811448,2658979.5623483914,1.4182393376575144,0.009816646575927734,14.99876356124878,1448,"[990465.5046351071, 2658979.5623483914, 6112392.652673359]","[1, 1, 1]","[6112392.652673359]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498633245.0166788,"28/06/2017 15:00:45",4,2,0.6299605249474366,41250000.0,"[0.9517653866979052, 0.9465242276439667, 1.0]","[0.33150360185285843, 0.33083443624035747, 0.3376619619067841]",-1,3,4.64603328704834,1169984,1695039.1227277173,0.9040918827532357,0.008006095886230469,14.99882173538208,0,"[990465.5046351071, 2658979.5623483914, 7807431.775401076]","[1, 1, 2]","[2658979.5623483914]","['; gamma used= 0.6299605249474366', 'current gain: 2658979.5623483914, prev block gain: [6112392.652673359]', ' ----- switch back']"
5,1498633260.0235066,"28/06/2017 15:01:00",4,2,0.6299605249474366,41250000.0,"[0.9441719882775829, 0.9389726443699368, 1.0]","[0.33090301898995467, 0.33015427086244276, 0.3389427101476026]",-1,3,0,3491128,3491128.0,1.860989509147082,0,15.007620334625244,0,"[990465.5046351071, 2658979.5623483914, 11298559.775401076]","[1, 1, 3]","[2658979.5623483914]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498633275.031127,"28/06/2017 15:01:15",5,2,0.5848035476425733,41250000.0,"[0.9287228553124266, 0.9236085863237127, 1.0]","[0.3301230248739754, 0.32937857199955844, 0.3404984031264662]",1,3,0,4191960,4191960.0,2.2347655880036865,0,15.006352424621582,0,"[990465.5046351071, 2658979.5623483914, 15490519.775401076]","[1, 1, 4]","[1695039.1227277173, 3491128.0]","['; gamma used= 0.5848035476425733', 'flipped coin and will select greedily...', 'averageBytePerNet:[990465.5046351071, 2658979.5623483914, 3766186.5918003586], numNetworkHighestAverageByte: 1', 'choosing greedily']"
7,1498633290.0374794,"28/06/2017 15:01:30",5,2,0.5848035476425733,41250000.0,"[0.8947342442085638, 0.8898071428972076, 1.0]","[0.327932065087213, 0.3271363818284626, 0.3449315530843244]",1,3,0,3423072,3423072.0,1.8248533145656372,0,15.006453275680542,0,"[990465.5046351071, 2658979.5623483914, 18913591.77540108]","[1, 1, 5]","[1695039.1227277173, 3491128.0]","['; gamma used= 0.5503212081491045', 'no selection ----- in the middle of a block']"
8,1498633305.0439327,"28/06/2017 15:01:45",6,2,0.5503212081491045,41250000.0,"[0.8679044809977587, 0.8631251251900032, 1.0]","[0.3263455684358417, 0.3255586216592167, 0.3480958099049417]",0,1,5.450984716415405,405440,636998.5863320578,0.33984110890603547,0.011136054992675781,14.995209693908691,0,"[1627464.0909671648, 2658979.5623483914, 18913591.77540108]","[2, 1, 5]","[4191960.0, 3423072.0]","['; gamma used= 0.5503212081491045', 'flipped coin but will not select greedily...', 'choosing randomly']"
9,1498633320.0502784,"28/06/2017 15:02:00",7,2,0.5503212081491045,41250000.0,"[0.8750903590013707, 0.8631251251900032, 1.0]","[0.3267716608663792, 0.3246862469742895, 0.3485420921593313]",-1,3,5.041064500808716,1216320,1832126.114129213,0.9772636141123316,0.009938478469848633,14.998009443283081,0,"[1627464.0909671648, 2658979.5623483914, 20745717.88953029]","[2, 1, 6]","[636998.5863320578]","['; gamma used= 0.5227579585747102', 'current gain: 636998.5863320578, prev block gain: [4191960.0, 3423072.0]', ' ----- switch back']"
10,1498633335.0582263,"28/06/2017 15:02:15",7,2,0.5227579585747102,41250000.0,"[0.8686363938874752, 0.8567594060507134, 1.0]","[0.3260263446090733, 0.32384739727286793, 0.35012625811805875]",-1,3,0,3417280,3417280.0,1.8216490852292704,0,15.007412910461426,0,"[1627464.0909671648, 2658979.5623483914, 24162997.88953029]","[2, 1, 7]","[636998.5863320578]","['; gamma used= 0.5', 'no selection ----- in the middle of a block']"
11,1498633350.0656393,"28/06/2017 15:02:30",8,2,0.5,41250000.0,"[0.8567253825232303, 0.8450112556235558, 1.0]","[0.3252175354720894, 0.32304964709720524, 0.3517328174307053]",0,2,4.447236776351929,1866472,2653340.848585658,1.4154746205910393,0.010363101959228516,14.996190309524536,0,"[1627464.0909671648, 5312320.41093405, 24162997.88953029]","[2, 2, 7]","[1832126.114129213, 3417280.0]","['; gamma used= 0.5', 'flipped coin but will not select greedily...', 'choosing randomly']"
12,1498633365.0721927,"28/06/2017 15:02:45",9,2,0.5,41250000.0,"[0.8567253825232303, 0.8724085294045666, 1.0]","[0.3232521324134048, 0.3262360373910437, 0.3505118301955516]",-1,3,4.622516870498657,3587448,5185606.46557997,2.765867185090562,0.00841975212097168,14.99885892868042,0,"[1627464.0909671648, 5312320.41093405, 29348604.355110258]","[2, 2, 8]","[2653340.848585658]","['; gamma used= 0.4807498567691362', 'current gain: 2653340.848585658, prev block gain: [1832126.114129213, 3417280.0]', ' ----- switch back']"
13,1498633380.0794713,"28/06/2017 15:03:00",9,2,0.4807498567691362,41250000.0,"[0.8402230259660566, 0.8556040820175262, 1.0]","[0.3217281288611754, 0.32478537323166734, 0.35348649790715714]",-1,3,0,4129696,4129696.0,2.2013450883305867,0,15.007900476455688,0,"[1627464.0909671648, 5312320.41093405, 33478300.355110258]","[2, 2, 9]","[2653340.848585658]","['; gamma used= 0.4641588833612779', 'no selection ----- in the middle of a block']"
14,1498633395.0873718,"28/06/2017 15:03:15",10,2,0.4641588833612779,41250000.0,"[0.8273086048472166, 0.842453250530293, 1.0]","[0.3207666352133305, 0.3238062785573882, 0.3554270862292813]",1,3,0,4335312,4335312.0,2.3110879704498855,0,15.006999492645264,0,"[1627464.0909671648, 5312320.41093405, 37813612.35511026]","[2, 2, 10]","[5185606.46557997, 4129696.0]","['; gamma used= 0.4641588833612779', 'flipped coin and will select greedily...', 'averageBytePerNet:[813732.0454835824, 2656160.205467025, 3719811.1505678063], numNetworkHighestAverageByte: 1', 'choosing greedily']"
15,1498633410.0943713,"28/06/2017 15:03:30",10,2,0.4641588833612779,41250000.0,"[0.8016508523536297, 0.8163258092552008, 1.0]","[0.31840589858057544, 0.32149089399148356, 0.3601032074279409]",1,3,0,6186560,6186560.0,3.298020667095363,0,15.006722211837769,0,"[1627464.0909671648, 5312320.41093405, 44000172.35511026]","[2, 2, 11]","[5185606.46557997, 4129696.0]","['; gamma used= 0.4496443130226092', 'no selection ----- in the middle of a block']"
16,1498633425.1010935,"28/06/2017 15:03:45",11,2,0.4496443130226092,41250000.0,"[0.766408690936776, 0.7804385076275033, 1.0]","[0.3154969413619507, 0.3185286856328064, 0.36597437300524294]",1,3,0,4223112,4223112.0,2.251261395446004,0,15.0070960521698,0,"[1627464.0909671648, 5312320.41093405, 48223284.35511026]","[2, 2, 12]","[4335312.0, 6186560.0]","['; gamma used= 0.4496443130226092', 'flipped coin and will select greedily...', 'averageBytePerNet:[813732.0454835824, 2656160.205467025, 4000015.6686463873], numNetworkHighestAverageByte: 1', 'choosing greedily']"
17,1498633440.1081896,"28/06/2017 15:04:00",11,2,0.4496443130226092,41250000.0,"[0.7438977718362553, 0.7575155054279065, 1.0]","[0.31309025470165763, 0.31615637761766563, 0.3707533676806768]",1,3,0,3011840,3011840.0,1.6055817312806069,0,15.006847381591797,0,"[1627464.0909671648, 5312320.41093405, 51235124.35511026]","[2, 2, 13]","[4335312.0, 6186560.0]","['; gamma used= 0.43679023236814946', 'no selection ----- in the middle of a block']"
18,1498633455.115037,"28/06/2017 15:04:15",12,2,0.43679023236814946,41250000.0,"[0.7282484972691331, 0.7415797564821454, 1.0]","[0.3116636219723118, 0.314703629062763, 0.37363274896492527]",0,2,4.631722927093506,4532240,6557922.58896691,3.498797524554111,0.011571407318115234,14.994688987731934,1448,"[1627464.0909671648, 11870242.99990096, 51235124.35511026]","[2, 3, 13]","[4223112.0, 3011840.0]","['; gamma used= 0.43679023236814946', 'flipped coin but will not select greedily...', 'choosing randomly']"
19,1498633470.1212974,"28/06/2017 15:04:30",12,2,0.43679023236814946,41250000.0,"[0.7282484972691331, 0.7966360001091783, 1.0]","[0.3075260588293647, 0.32309229818616825, 0.3693816429844671]",0,2,0,7434032,7434032.0,3.962798019080518,0,15.0076425075531,0,"[1627464.0909671648, 19304274.99990096, 51235124.35511026]","[2, 4, 13]","[4223112.0, 3011840.0]","['; gamma used= 0.42529037028299016', 'current gain: 6557922.58896691, prev block gain: [4223112.0, 3011840.0]', 'no selection ----- in the middle of a block']"
20,1498633485.1289399,"28/06/2017 15:04:45",13,2,0.42529037028299016,41250000.0,"[0.7282484972691331, 0.8640066566683845, 1.0]","[0.3032180202023239, 0.3333159530392576, 0.36346602675841844]",0,2,0,7893048,7893048.0,4.207298880240056,0,15.00829529762268,0,"[1627464.0909671648, 27197322.99990096, 51235124.35511026]","[2, 5, 13]","[6557922.58896691, 7434032.0]","['; gamma used= 0.42529037028299016', 'flipped coin but will not select greedily...', 'choosing randomly']"
21,1498633500.1372352,"28/06/2017 15:05:00",13,2,0.42529037028299016,41250000.0,"[0.7282484972691331, 0.9354024490453218, 1.0]","[0.29826852521938396, 0.3437711197339221, 0.357960355046694]",0,2,0,6165904,6165904.0,3.2869667169243,0,15.00691556930542,0,"[1627464.0909671648, 33363226.99990096, 51235124.35511026]","[2, 6, 13]","[6557922.58896691, 7434032.0]","['; gamma used= 0.41491326668312173', 'no selection ----- in the middle of a block']"
22,1498633515.1441507,"28/06/2017 15:05:15",14,2,0.41491326668312173,41250000.0,"[0.7282484972691331, 0.9952558740663561, 1.0]","[0.2947530546568108, 0.3521138856163702, 0.3531330597268191]",1,2,0,4786768,4786768.0,2.5517734451335117,0,15.006874561309814,0,"[1627464.0909671648, 38149994.99990096, 51235124.35511026]","[2, 7, 13]","[7893048.0, 6165904.0]","['; gamma used= 0.41491326668312173', 'flipped coin and will select greedily...', 'averageBytePerNet:[813732.0454835824, 5560537.833316826, 3941163.4119315585], numNetworkHighestAverageByte: 1', 'choosing greedily']"
23,1498633530.1510253,"28/06/2017 15:05:30",14,2,0.41491326668312173,41250000.0,"[0.7091230253415162, 1.0, 0.9737377117847331]","[0.29230115899713005, 0.3567592718924872, 0.3509395691103828]",1,2,0,8563472,8563472.0,4.565368847704169,0,15.005967378616333,0,"[1627464.0909671648, 46713466.99990096, 51235124.35511026]","[2, 8, 13]","[7893048.0, 6165904.0]","['; gamma used= 0.4054801330382267', 'no selection ----- in the middle of a block']"
24,1498633545.1569927,"28/06/2017 15:05:45",15,2,0.4054801330382267,41250000.0,"[0.6704242789163513, 1.0, 0.920598231826612]","[0.2889914184297383, 0.3646138080616589, 0.3463947735086028]",1,2,0,8259392,8259392.0,4.402692834460198,0,15.007891416549683,0,"[1627464.0909671648, 54972858.99990096, 51235124.35511026]","[2, 9, 13]","[4786768.0, 8563472.0]","['; gamma used= 0.4054801330382267', 'flipped coin and will select greedily...', 'averageBytePerNet:[813732.0454835824, 5839183.37498762, 3941163.4119315585], numNetworkHighestAverageByte: 1', 'choosing greedily']"
25,1498633560.164884,"28/06/2017 15:06:00",15,2,0.4054801330382267,41250000.0,"[0.6358337678166337, 1.0, 0.873100006661124]","[0.2851383802396297, 0.37268424111604664, 0.3421773786443237]",1,2,0,6685416,6685416.0,3.5637917296025914,0,15.00742244720459,0,"[1627464.0909671648, 61658274.99990096, 51235124.35511026]","[2, 10, 13]","[4786768.0, 8563472.0]","['; gamma used= 0.3968502629920499', 'no selection ----- in the middle of a block']"
