"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498633200.0001066,"28/06/2017 15:00:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,3,4.136958599090576,13674344,18882377.729649704,10.071232002746331,0.0016756057739257812,14.999060869216919,0,"[0, 0, 18882377.729649704]","[0, 0, 1]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498633215.000843,"28/06/2017 15:00:15",2,1,0.7937005259840998,41250000.0,"[0.6953638285885627, 0.6953638285885627, 1.0]","[0.32457082934007864, 0.32457082934007864, 0.3508583413198428]",2,1,4.61501669883728,1125096,1625450.989585158,0.8673511230608872,0.01701188087463379,14.99232268333435,16280,"[1625450.989585158, 0, 18882377.729649704]","[1, 0, 1]","[18882377.729649704]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498633230.0101776,"28/06/2017 15:00:30",3,1,0.6933612743506348,41250000.0,"[0.7081456158787837, 0.6953638285885627, 1.0]","[0.3214653450945935, 0.3198346500394038, 0.3587000048660026]",2,2,4.951412916183472,3395560,5069054.435084349,2.703865685876622,0.009970426559448242,14.997947454452515,0,"[1625450.989585158, 5069054.435084349, 18882377.729649704]","[1, 1, 1]","[1625450.989585158]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498633245.0180955,"28/06/2017 15:00:45",4,2,0.6299605249474366,41250000.0,"[0.7081456158787837, 0.7135408450278607, 1.0]","[0.31819318305242306, 0.3190175869520779, 0.362789229995499]",0,3,4.528375864028931,1478728,2119158.2101348867,1.1314082211631455,0.024852514266967773,14.984216451644897,7240,"[1625450.989585158, 5069054.435084349, 21001535.93978459]","[1, 1, 2]","[5069054.435084349]","['; gamma used= 0.6299605249474366', 'current gain: 5069054.435084349, prev block gain: [1625450.989585158]', 'flipped coin but will not select greedily...', 'choosing randomly']"
5,1498633260.0271645,"28/06/2017 15:01:00",5,2,0.6299605249474366,41250000.0,"[0.6888652181453816, 0.6941135535461609, 1.0]","[0.3149584112357298, 0.3158728508711441, 0.3691687378931261]",-1,2,4.697580337524414,857216,1248130.1703469518,0.6657285534415538,0.010103464126586914,14.99866771697998,1480,"[1625450.989585158, 6317184.605431301, 21001535.93978459]","[1, 2, 2]","[2119158.2101348867]","['; gamma used= 0.5848035476425733', 'current gain: 2119158.2101348867, prev block gain: [5069054.435084349]', ' ----- switch back']"
6,1498633275.0359356,"28/06/2017 15:01:15",5,2,0.5848035476425733,41250000.0,"[0.6888652181453816, 0.6979769322205145, 1.0]","[0.3132219548798542, 0.31493859314869344, 0.37183945197145235]",-1,2,0,4456944,4456944.0,2.3758146148649515,0,15.007716417312622,0,"[1625450.989585158, 10774128.6054313, 21001535.93978459]","[1, 3, 2]","[2119158.2101348867]","['; gamma used= 0.5503212081491045', 'no selection ----- in the middle of a block']"
7,1498633290.043652,"28/06/2017 15:01:30",6,2,0.5503212081491045,41250000.0,"[0.6888652181453816, 0.7119489877031043, 1.0]","[0.3124666631779693, 0.3167903137048591, 0.37074302311717167]",0,3,3.5114128589630127,1500128,1958831.154513361,1.0450566149577178,0.011434316635131836,14.99502420425415,0,"[1625450.989585158, 10774128.6054313, 22960367.094297953]","[1, 3, 3]","[1248130.1703469518, 4456944.0]","['; gamma used= 0.5503212081491045', 'flipped coin but will not select greedily...', 'choosing randomly']"
8,1498633305.0501106,"28/06/2017 15:01:45",7,2,0.5503212081491045,41250000.0,"[0.6736605771303418, 0.6962348414609839, 1.0]","[0.30991228852626274, 0.31445822245580024, 0.375629489017937]",-1,2,5.050574541091919,1225008,1847061.2231768686,0.9853187483773005,0.01184701919555664,14.996659517288208,7240,"[1625450.989585158, 12621189.828608168, 22960367.094297953]","[1, 4, 3]","[1958831.154513361]","['; gamma used= 0.5227579585747102', 'current gain: 1958831.154513361, prev block gain: [1248130.1703469518, 4456944.0]', ' ----- switch back']"
9,1498633320.058617,"28/06/2017 15:02:00",7,2,0.5227579585747102,41250000.0,"[0.6736605771303418, 0.7014501906393448, 1.0]","[0.3084833318664403, 0.314333503969171, 0.3771831641643888]",-1,2,0,4456944,4456944.0,2.37582982544783,0,15.007620334625244,0,"[1625450.989585158, 17078133.82860817, 22960367.094297953]","[1, 5, 3]","[1958831.154513361]","['; gamma used= 0.5', 'no selection ----- in the middle of a block']"
10,1498633335.0662374,"28/06/2017 15:02:15",8,2,0.5,41250000.0,"[0.6736605771303418, 0.7141962235552143, 1.0]","[0.30772633509756525, 0.31621420723739263, 0.376059457665042]",1,3,4.647785425186157,2005480,2905984.2661992814,1.5499928397201577,0.008670806884765625,14.998697757720947,0,"[1625450.989585158, 17078133.82860817, 25866351.360497236]","[1, 5, 4]","[1847061.2231768686, 4456944.0]","['; gamma used= 0.5', 'flipped coin and will select greedily...', 'averageBytePerNet:[1625450.989585158, 3415626.765721634, 7653455.698099318], numNetworkHighestAverageByte: 1', 'choosing greedily']"
11,1498633350.073606,"28/06/2017 15:02:30",9,2,0.5,41250000.0,"[0.6586206862536237, 0.698251349190455, 1.0]","[0.3053528176342891, 0.3140839778741392, 0.3805632044915716]",-1,2,5.568886041641235,1277136,2031434.3402217333,1.0835895503430775,0.009541749954223633,14.997814178466797,0,"[1625450.989585158, 19109568.168829903, 25866351.360497236]","[1, 6, 4]","[2905984.2661992814]","['; gamma used= 0.4807498567691362', 'current gain: 2905984.2661992814, prev block gain: [1847061.2231768686, 4456944.0]', ' ----- switch back']"
12,1498633365.080962,"28/06/2017 15:02:45",9,2,0.4807498567691362,41250000.0,"[0.6586206862536237, 0.7035919685750346, 1.0]","[0.3041202514955884, 0.3143214762187401, 0.3815582722856714]",-1,2,0,2093808,2093808.0,1.1161244280006366,0,15.007703065872192,0,"[1625450.989585158, 21203376.168829903, 25866351.360497236]","[1, 7, 4]","[2905984.2661992814]","['; gamma used= 0.4641588833612779', 'no selection ----- in the middle of a block']"
13,1498633380.088665,"28/06/2017 15:03:00",10,2,0.4641588833612779,41250000.0,"[0.6586206862536237, 0.7091393196230826, 1.0]","[0.3037702254353241, 0.3152029554622552, 0.38102681910242064]",0,2,0,3007496,3007496.0,1.6032966313182198,0,15.006560564041138,0,"[1625450.989585158, 24210872.168829903, 25866351.360497236]","[1, 8, 4]","[2031434.3402217333, 2093808.0]","['; gamma used= 0.4641588833612779', 'flipped coin but will not select greedily...', 'choosing randomly']"
14,1498633395.0952256,"28/06/2017 15:03:15",10,2,0.4641588833612779,41250000.0,"[0.6586206862536237, 0.7341554552276838, 1.0]","[0.30136892284121664, 0.31874246186508115, 0.37988861529370216]",0,2,0,9365664,9365664.0,4.99291045424221,0,15.006340026855469,0,"[1625450.989585158, 33576536.1688299, 25866351.360497236]","[1, 9, 4]","[2031434.3402217333, 2093808.0]","['; gamma used= 0.4496443130226092', 'no selection ----- in the middle of a block']"
15,1498633410.1015656,"28/06/2017 15:03:30",11,2,0.4496443130226092,41250000.0,"[0.6586206862536237, 0.817853408491624, 1.0]","[0.2962490661544521, 0.3316359229855105, 0.3721150108600374]",0,2,0,5503848,5503848.0,2.933965637439753,0,15.007259607315063,0,"[1625450.989585158, 39080384.1688299, 25866351.360497236]","[1, 10, 4]","[3007496.0, 9365664.0]","['; gamma used= 0.4496443130226092', 'flipped coin but will not select greedily...', 'choosing randomly']"
16,1498633425.1088252,"28/06/2017 15:03:45",11,2,0.4496443130226092,41250000.0,"[0.6586206862536237, 0.8671923838969899, 1.0]","[0.2924570197488594, 0.3389646646543853, 0.36857831559675536]",0,2,0,3224696,3224696.0,1.7191455037418713,0,15.006041049957275,0,"[1625450.989585158, 42305080.1688299, 25866351.360497236]","[1, 11, 4]","[3007496.0, 9365664.0]","['; gamma used= 0.43679023236814946', 'no selection ----- in the middle of a block']"
