"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498431300.0000765,"26/06/2017 06:55:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,3,4.342382192611694,5367928,7555142.046410021,4.029519189041326,0.0008795261383056641,14.999590158462524,0,"[0, 0, 7555142.046410021]","[0, 0, 1]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498431315.0005462,"26/06/2017 06:55:15",2,1,0.7937005259840998,41250000.0,"[0.8647021323167646, 0.8647021323167646, 1.0]","[0.32992454564778173, 0.32992454564778173, 0.34015090870443654]",2,2,4.755847692489624,1907016,2792411.539544699,1.4893589480468934,0.005378246307373047,14.999266862869263,1480,"[0, 2792411.539544699, 7555142.046410021]","[0, 1, 1]","[7555142.046410021]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498431330.0051913,"26/06/2017 06:55:30",3,1,0.6933612743506348,41250000.0,"[0.8647021323167646, 0.8921875831094926, 1.0]","[0.32729806962593394, 0.3303551754498705, 0.34234675492419553]",2,1,4.129979372024536,753824,1040264.805405483,0.5548517890346135,0.008935213088989258,14.998813390731812,0,"[1040264.805405483, 2792411.539544699, 7555142.046410021]","[1, 1, 1]","[2792411.539544699]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498431345.01294,"26/06/2017 06:55:45",4,2,0.6299605249474366,41250000.0,"[0.8692933616680919, 0.8921875831094926, 1.0]","[0.3264724758617137, 0.3295403100613067, 0.3439872140769796]",-1,2,4.552715301513672,876040,1257847.202278537,0.6709089885793561,0.008372783660888672,14.998722314834595,0,"[1040264.805405483, 4050258.7418232355, 7555142.046410021]","[1, 2, 1]","[1040264.805405483]","['; gamma used= 0.6299605249474366', 'current gain: 1040264.805405483, prev block gain: [2792411.539544699]', ' ----- switch back']"
5,1498431360.020035,"26/06/2017 06:56:00",4,2,0.6299605249474366,41250000.0,"[0.8692933616680919, 0.897506708859351, 1.0]","[0.3253839558917685, 0.32961775716556496, 0.3449982869426666]",-1,2,0,1156952,1156952.0,0.6163820432084957,0,15.016037702560425,0,"[1040264.805405483, 5207210.7418232355, 7555142.046410021]","[1, 3, 1]","[1040264.805405483]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498431375.0360727,"26/06/2017 06:56:15",5,2,0.5848035476425733,41250000.0,"[0.8692933616680919, 0.9024271677250776, 1.0]","[0.3251523773120293, 0.330115734397302, 0.3447318882906686]",0,1,3.4739038944244385,896312,1166562.6802408684,0.622356146753781,0.010735273361206055,14.9954354763031,0,"[2206827.4856463512, 5207210.7418232355, 7555142.046410021]","[2, 3, 1]","[1257847.202278537, 1156952.0]","['; gamma used= 0.5848035476425733', 'flipped coin but will not select greedily...', 'choosing randomly']"
7,1498431390.0422435,"26/06/2017 06:56:30",6,2,0.5848035476425733,41250000.0,"[0.8832740226370478, 0.9024271677250776, 1.0]","[0.3260219533675619, 0.32911372903005165, 0.34486431760238645]",-1,2,4.5240607261657715,886176,1268938.563906143,0.6768477915291675,0.009431123733520508,14.998214721679688,0,"[2206827.4856463512, 6476149.305729378, 7555142.046410021]","[2, 4, 1]","[1166562.6802408684]","['; gamma used= 0.5503212081491045', 'current gain: 1166562.6802408684, prev block gain: [1257847.202278537, 1156952.0]', ' ----- switch back']"
8,1498431405.0498893,"26/06/2017 06:56:45",6,2,0.5503212081491045,41250000.0,"[0.8832740226370478, 0.907277513679583, 1.0]","[0.32531078320104173, 0.3294158767344848, 0.3452733400644734]",-1,2,0,6683968,6683968.0,3.562888130699967,0,15.00797724723816,0,"[2206827.4856463512, 13160117.305729378, 7555142.046410021]","[2, 5, 1]","[1166562.6802408684]","['; gamma used= 0.5227579585747102', 'no selection ----- in the middle of a block']"
9,1498431420.0578666,"26/06/2017 06:57:00",7,2,0.5227579585747102,41250000.0,"[0.8832740226370478, 0.9332596921713018, 1.0]","[0.32391729045335804, 0.33238701437149, 0.343695695175152]",1,3,4.446106195449829,3441896,4892157.092230369,2.609494291817996,0.009559869766235352,14.998023509979248,0,"[2206827.4856463512, 13160117.305729378, 12447299.13864039]","[2, 5, 2]","[1268938.563906143, 6683968.0]","['; gamma used= 0.5227579585747102', 'flipped coin and will select greedily...', 'averageBytePerNet:[1103413.7428231756, 2632023.4611458755, 7555142.046410021], numNetworkHighestAverageByte: 1', 'choosing greedily']"
10,1498431435.06545,"26/06/2017 06:57:15",8,2,0.5227579585747102,41250000.0,"[0.8490371148450324, 0.8970852715407936, 1.0]","[0.3212550271589408, 0.3300033912038145, 0.34874158163724467]",-1,2,4.567980766296387,682008,980696.6723511147,0.5230997022665392,0.006636142730712891,14.998237133026123,2928,"[2206827.4856463512, 14140813.978080492, 12447299.13864039]","[2, 6, 2]","[4892157.092230369]","['; gamma used= 0.5', 'current gain: 4892157.092230369, prev block gain: [1268938.563906143, 6683968.0]', ' ----- switch back']"
11,1498431450.0703232,"26/06/2017 06:57:30",8,2,0.5,41250000.0,"[0.8490371148450324, 0.9005095568810716, 1.0]","[0.3205900723296411, 0.33031061032759296, 0.3490993173427659]",-1,2,0,1408904,1408904.0,0.7510833235152746,0,15.006633281707764,0,"[2206827.4856463512, 15549717.978080492, 12447299.13864039]","[2, 7, 2]","[4892157.092230369]","['; gamma used= 0.4807498567691362', 'no selection ----- in the middle of a block']"
