"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498731480.0000737,"29/06/2017 18:18:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,2,5.4279396533966064,2654184,4159328.0974090006,2.218365263463659,0.0008795261383056641,14.999614953994751,0,"[0, 4159328.0974090006, 0]","[0, 1, 0]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498731495.0005682,"29/06/2017 18:18:15",2,1,0.7937005259840998,41250000.0,"[0.9230881296988944, 1.0, 0.9230881296988944]","[0.331475064912523, 0.337049870174954, 0.331475064912523]",2,3,6.596914768218994,5354704,9559105.82889439,5.098628042489596,0.008511543273925781,14.998710632324219,0,"[0, 4159328.0974090006, 9559105.82889439]","[0, 1, 1]","[4159328.0974090006]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498731510.0077903,"29/06/2017 18:18:30",3,1,0.6933612743506348,41250000.0,"[0.8984198340011067, 0.9732763374328794, 1.0]","[0.32705338445268956, 0.33504653604275625, 0.33790007950455414]",2,1,4.755904197692871,304080,445271.1211526944,0.23750036213292502,0.0065822601318359375,14.998583316802979,10328,"[445271.1211526944, 4159328.0974090006, 9559105.82889439]","[1, 1, 1]","[9559105.82889439]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498731525.012956,"29/06/2017 18:18:45",4,2,0.6299605249474366,41250000.0,"[0.9004585854742456, 0.9732763374328794, 1.0]","[0.325935330711034, 0.33531178450101057, 0.3387528847879554]",-1,3,3.3102993965148926,5986032,7681483.86644831,4.09739824315177,0.009716987609863281,14.997778415679932,0,"[445271.1211526944, 4159328.0974090006, 17240589.6953427]","[1, 1, 2]","[445271.1211526944]","['; gamma used= 0.6299605249474366', 'current gain: 445271.1211526944, prev block gain: [9559105.82889439]', ' ----- switch back']"
5,1498731540.0204513,"29/06/2017 18:19:00",4,2,0.6299605249474366,41250000.0,"[0.8683578489617128, 0.9385796975586966, 1.0]","[0.3233802302190937, 0.3337673022263034, 0.3428524675546029]",-1,3,0,7755520,7755520.0,4.135140071487157,0,15.004125356674194,0,"[445271.1211526944, 4159328.0974090006, 24996109.6953427]","[1, 1, 3]","[445271.1211526944]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498731555.0245767,"29/06/2017 18:19:15",5,2,0.5848035476425733,41250000.0,"[0.8371085502518965, 0.9048033490555418, 1.0]","[0.321694423954653, 0.3319451691786051, 0.3463604068667419]",1,3,0,10720960,10720960.0,5.714844689611488,0,15.007875919342041,0,"[445271.1211526944, 4159328.0974090006, 35717069.695342705]","[1, 1, 4]","[7681483.86644831, 7755520.0]","['; gamma used= 0.5848035476425733', 'flipped coin and will select greedily...', 'averageBytePerNet:[445271.1211526944, 4159328.0974090006, 8332036.565114234], numNetworkHighestAverageByte: 1', 'choosing greedily']"
7,1498731570.0324526,"29/06/2017 18:19:30",5,2,0.5848035476425733,41250000.0,"[0.7609751283069114, 0.8225132146038598, 1.0]","[0.3158947941846446, 0.32660603752149275, 0.35749916829386263]",1,3,0,1591352,1591352.0,0.848336100203247,0,15.00680685043335,0,"[445271.1211526944, 4159328.0974090006, 37308421.695342705]","[1, 1, 5]","[7681483.86644831, 7755520.0]","['; gamma used= 0.5503212081491045', 'no selection ----- in the middle of a block']"
8,1498731585.0392594,"29/06/2017 18:19:45",6,2,0.5503212081491045,41250000.0,"[0.7502804441820748, 0.8109536790928065, 1.0]","[0.3151679947483518, 0.32582046369853807, 0.3590115415531102]",0,2,4.655620574951172,5542944,8038641.229189453,4.288489045034564,0.010257244110107422,14.995754718780518,0,"[445271.1211526944, 12197969.326598454, 37308421.695342705]","[1, 2, 5]","[10720960.0, 1591352.0]","['; gamma used= 0.5503212081491045', 'flipped coin but will not select greedily...', 'choosing randomly']"
9,1498731600.0452714,"29/06/2017 18:20:00",6,2,0.5503212081491045,41250000.0,"[0.7502804441820748, 0.900034428300785, 1.0]","[0.30935560780920257, 0.33632179882085034, 0.3543225933699471]",0,2,0,3948824,3948824.0,2.1053556688663226,0,15.004871845245361,0,"[445271.1211526944, 16146793.326598454, 37308421.695342705]","[1, 3, 5]","[10720960.0, 1591352.0]","['; gamma used= 0.5227579585747102', 'current gain: 8038641.229189453, prev block gain: [10720960.0, 1591352.0]', 'no selection ----- in the middle of a block']"
10,1498731615.0501432,"29/06/2017 18:20:15",7,2,0.5227579585747102,41250000.0,"[0.7502804441820748, 0.9473134753838781, 1.0]","[0.30698774253420247, 0.3418456376966038, 0.3511666197691937]",1,3,3.983900547027588,4652680,6335506.672981961,3.3792543827180177,0.007667064666748047,14.99859070777893,2768,"[445271.1211526944, 16146793.326598454, 43643928.36832467]","[1, 3, 6]","[8038641.229189453, 3948824.0]","['; gamma used= 0.5227579585747102', 'flipped coin and will select greedily...', 'averageBytePerNet:[445271.1211526944, 5382264.442199484, 7461684.339068541], numNetworkHighestAverageByte: 1', 'choosing greedily']"
11,1498731630.056401,"29/06/2017 18:20:30",7,2,0.5227579585747102,41250000.0,"[0.7128357638823074, 0.9000353535769304, 1.0]","[0.30307518661224103, 0.3388977705207532, 0.3580270428670057]",1,3,0,4863896,4863896.0,2.592859422338018,0,15.007048845291138,0,"[445271.1211526944, 16146793.326598454, 48507824.36832467]","[1, 3, 7]","[8038641.229189453, 3948824.0]","['; gamma used= 0.5', 'current gain: 6335506.672981961, prev block gain: [8038641.229189453, 3948824.0]', 'no selection ----- in the middle of a block']"
12,1498731645.0634499,"29/06/2017 18:20:45",8,2,0.5,41250000.0,"[0.685361775727476, 0.8653463524128633, 1.0]","[0.30101402067520955, 0.33629531662195705, 0.36269066270283334]",1,3,0,6721552,6721552.0,3.583116948897617,0,15.007161855697632,0,"[445271.1211526944, 16146793.326598454, 55229376.36832467]","[1, 3, 8]","[6335506.672981961, 4863896.0]","['; gamma used= 0.5', 'flipped coin and will select greedily...', 'averageBytePerNet:[445271.1211526944, 5382264.442199484, 6929689.195474952], numNetworkHighestAverageByte: 1', 'choosing greedily']"
13,1498731660.0706117,"29/06/2017 18:21:00",8,2,0.5,41250000.0,"[0.6504877277790995, 0.8213139431732811, 1.0]","[0.2968975845435905, 0.33278296234448773, 0.37031945311192177]",1,3,0,10631216,10631216.0,5.667767984884317,0,15.005859136581421,0,"[445271.1211526944, 16146793.326598454, 65860592.36832467]","[1, 3, 9]","[6335506.672981961, 4863896.0]","['; gamma used= 0.4807498567691362', 'no selection ----- in the middle of a block']"
14,1498731675.0764709,"29/06/2017 18:21:15",9,2,0.4807498567691362,41250000.0,"[0.5989158653985613, 0.7561986645297252, 1.0]","[0.292297521467762, 0.3269748651547778, 0.3807276133774602]",1,3,0,5584936,5584936.0,2.9779400976604355,0,15.003487825393677,0,"[445271.1211526944, 16146793.326598454, 71445528.36832467]","[1, 3, 10]","[6721552.0, 10631216.0]","['; gamma used= 0.4807498567691362', 'flipped coin and will select greedily...', 'averageBytePerNet:[445271.1211526944, 5382264.442199484, 7317843.596480519], numNetworkHighestAverageByte: 1', 'choosing greedily']"
15,1498731690.0799587,"29/06/2017 18:21:30",9,2,0.4807498567691362,41250000.0,"[0.5743422138827927, 0.725171664691481, 1.0]","[0.2885549466721971, 0.3237017757895941, 0.3877432775382087]",1,3,0,4538032,4538032.0,2.419249580059336,0,15.006412029266357,0,"[445271.1211526944, 16146793.326598454, 75983560.36832467]","[1, 3, 11]","[6721552.0, 10631216.0]","['; gamma used= 0.4641588833612779', 'no selection ----- in the middle of a block']"
16,1498731705.0863707,"29/06/2017 18:21:45",10,2,0.4641588833612779,41250000.0,"[0.5551193308411805, 0.7009006120707514, 1.0]","[0.2865694206225854, 0.32119482575896463, 0.39223575361845]",0,2,4.681593179702759,4000824,5816891.761384526,3.103332889766097,0.010929584503173828,14.995211839675903,0,"[445271.1211526944, 21963685.087982982, 75983560.36832467]","[1, 4, 11]","[5584936.0, 4538032.0]","['; gamma used= 0.4641588833612779', 'flipped coin but will not select greedily...', 'choosing randomly']"
17,1498731720.0925121,"29/06/2017 18:22:00",10,2,0.4641588833612779,41250000.0,"[0.5551193308411805, 0.7485733496705906, 1.0]","[0.282500290555073, 0.3287167500386117, 0.3887829594063153]",0,2,0,6581160,6581160.0,3.508124405790898,0,15.007814407348633,0,"[445271.1211526944, 28544845.087982982, 75983560.36832467]","[1, 5, 11]","[5584936.0, 4538032.0]","['; gamma used= 0.4496443130226092', 'current gain: 5816891.761384526, prev block gain: [5584936.0, 4538032.0]', 'no selection ----- in the middle of a block']"
18,1498731735.1003265,"29/06/2017 18:22:15",11,2,0.4496443130226092,41250000.0,"[0.5551193308411805, 0.8064307366631636, 1.0]","[0.27925116177342135, 0.3378189064507876, 0.38292993177579104]",1,3,4.758066415786743,3008944,4406964.518162598,2.3505691530897828,0.007791042327880859,14.998799800872803,0,"[445271.1211526944, 28544845.087982982, 80390524.88648726]","[1, 5, 12]","[5816891.761384526, 6581160.0]","['; gamma used= 0.4496443130226092', 'flipped coin and will select greedily...', 'averageBytePerNet:[445271.1211526944, 5708969.017596597, 6907596.397120425], numNetworkHighestAverageByte: 1', 'choosing greedily']"
19,1498731750.1069174,"29/06/2017 18:22:30",12,2,0.4496443130226092,41250000.0,"[0.5381155414888312, 0.7817290597233574, 1.0]","[0.27623994708667704, 0.33538421602829105, 0.3883758368850319]",-1,2,4.122697114944458,7959880,11282895.527489591,6.448236064578049,1.1756632328033447,13.998117208480835,112944,"[445271.1211526944, 39827740.61547257, 80390524.88648726]","[1, 6, 12]","[4406964.518162598]","['; gamma used= 0.43679023236814946', 'current gain: 4406964.518162598, prev block gain: [5816891.761384526, 6581160.0]', ' ----- switch back']"
20,1498731765.2806978,"29/06/2017 18:22:45",12,2,0.43679023236814946,41250000.0,"[0.5381155414888312, 0.8126365992517914, 1.0]","[0.273321428456209, 0.34043607347649, 0.38624249806730093]",-1,2,0,5068702,5068702.0,2.7023195317871758,0,15.00548529624939,0,"[445271.1211526944, 44896442.61547257, 80390524.88648726]","[1, 7, 12]","[4406964.518162598]","['; gamma used= 0.42529037028299016', 'no selection ----- in the middle of a block']"
21,1498731780.286183,"29/06/2017 18:23:00",13,2,0.42529037028299016,41250000.0,"[0.5381155414888312, 0.826916381276226, 1.0]","[0.27252709703881817, 0.34270654032604664, 0.3847663626351351]",0,1,4.488043785095215,1922944,2744358.6126588667,1.4641828858921266,0.013773679733276367,14.994621992111206,8688,"[3189629.733811561, 44896442.61547257, 80390524.88648726]","[2, 7, 12]","[11282895.527489591, 5068702.0]","['; gamma used= 0.42529037028299016', 'flipped coin but will not select greedily...', 'choosing randomly']"
22,1498731795.2945788,"29/06/2017 18:23:15",14,2,0.42529037028299016,41250000.0,"[0.5565942250482157, 0.826916381276226, 1.0]","[0.2749330976161867, 0.3412898014256652, 0.38377710095814827]",-1,2,3.0561976432800293,1161296,1458511.9309539364,0.7780018588979809,0.011022329330444336,14.99751615524292,2896,"[3189629.733811561, 46354954.546426505, 80390524.88648726]","[2, 8, 12]","[2744358.6126588667]","['; gamma used= 0.41491326668312173', 'current gain: 2744358.6126588667, prev block gain: [11282895.527489591, 5068702.0]', ' ----- switch back']"
23,1498731810.3031173,"29/06/2017 18:23:30",14,2,0.41491326668312173,41250000.0,"[0.5565942250482157, 0.8308776482012991, 1.0]","[0.273761184880967, 0.34206228030742136, 0.3841765348116116]",-1,2,0,3414384,3414384.0,1.8201210739047278,0,15.007282972335815,0,"[3189629.733811561, 49769338.546426505, 80390524.88648726]","[2, 9, 12]","[2744358.6126588667]","['; gamma used= 0.4054801330382267', 'no selection ----- in the middle of a block']"
24,1498731825.3104002,"29/06/2017 18:23:45",15,2,0.4054801330382267,41250000.0,"[0.5565942250482157, 0.8402253625285897, 1.0]","[0.2732206336129983, 0.3435740081410863, 0.3832053582459154]",1,3,3.513427972793579,6332968,8270302.015321838,4.411267924827125,0.0078582763671875,14.9985032081604,0,"[3189629.733811561, 49769338.546426505, 88660826.9018091]","[2, 9, 13]","[1458511.9309539364, 3414384.0]","['; gamma used= 0.4054801330382267', 'flipped coin and will select greedily...', 'averageBytePerNet:[1594814.8669057805, 5529926.505158501, 6699210.407207272], numNetworkHighestAverageByte: 1', 'choosing greedily']"
25,1498731840.3167617,"29/06/2017 18:24:00",15,2,0.4054801330382267,41250000.0,"[0.5278398341899558, 0.7968182134855374, 1.0]","[0.26923537291661725, 0.3390238043356719, 0.3917408227477109]",1,3,0,4255672,4255672.0,2.268548851234361,0,15.007556915283203,0,"[3189629.733811561, 49769338.546426505, 92916498.9018091]","[2, 9, 14]","[1458511.9309539364, 3414384.0]","['; gamma used= 0.3968502629920499', 'current gain: 8270302.015321838, prev block gain: [1458511.9309539364, 3414384.0]', 'no selection ----- in the middle of a block']"
26,1498731855.3243186,"29/06/2017 18:24:15",16,2,0.3968502629920499,41250000.0,"[0.5136274065967603, 0.7753633697421091, 1.0]","[0.26762439240327784, 0.33659189501119074, 0.3957837125855315]",0,2,4.263490438461304,3522984,4922491.088446514,2.6260306828816935,0.009803056716918945,14.995989561080933,0,"[3189629.733811561, 54691829.63487302, 92916498.9018091]","[2, 10, 14]","[8270302.015321838, 4255672.0]","['; gamma used= 0.3968502629920499', 'flipped coin but will not select greedily...', 'choosing randomly']"
27,1498731870.3301113,"29/06/2017 18:24:30",17,3,0.3968502629920499,41250000.0,"[0.5136274065967603, 0.8118312210293633, 1.0]","[0.26460912360293476, 0.3429717455762391, 0.39241913082082613]",-1,3,3.5808827877044678,5783440,7597297.102319349,4.052312705788675,0.009474754333496094,14.998441934585571,0,"[3189629.733811561, 54691829.63487302, 100513796.00412844]","[2, 10, 15]","[4922491.088446514]","['; gamma used= 0.3889111187328203', 'current gain: 4922491.088446514, prev block gain: [8270302.015321838, 4255672.0]', ' ----- switch back']"
28,1498731885.338028,"29/06/2017 18:24:45",17,3,0.3889111187328203,41250000.0,"[0.5017352379134734, 0.7930346504047365, 1.0]","[0.2624055163612903, 0.3409091975508238, 0.39668528608788606]",-1,3,0,7759704,7759704.0,4.1373573814668,0,15.00417447090149,0,"[3189629.733811561, 54691829.63487302, 108273500.00412844]","[2, 10, 16]","[4922491.088446514]","['; gamma used= 0.38157141418444396', 'no selection ----- in the middle of a block']"
29,1498731900.3422024,"29/06/2017 18:25:00",17,3,0.3889111187328203,41250000.0,"[0.4898730388206714, 0.7742854492329945, 1.0]","[0.2609936005597974, 0.33867754613504086, 0.40032885330516166]",-1,3,0,7752592,7752592.0,4.1338334397048255,0,15.003201484680176,0,"[3189629.733811561, 54691829.63487302, 116026092.00412844]","[2, 10, 17]","[4922491.088446514]","['; gamma used= 0.38157141418444396', 'no selection ----- in the middle of a block']"
30,1498731915.345404,"29/06/2017 18:25:15",18,2,0.38157141418444396,41250000.0,"[0.4783017786170307, 0.7559961013918948, 1.0]","[0.25957903748073596, 0.33644171047489446, 0.4039792520443696]",0,2,4.440080404281616,1627552,2312017.5094037075,1.233248855121939,0.005326986312866211,14.997897624969482,0,"[3189629.733811561, 57003847.14427672, 116026092.00412844]","[2, 11, 17]","[7597297.102319349, 7759704.0, 7752592.0]","['; gamma used= 0.38157141418444396', 'flipped coin but will not select greedily...', 'choosing randomly']"
31,1498731930.3486285,"29/06/2017 18:25:30",19,3,0.38157141418444396,41250000.0,"[0.4783017786170307, 0.7718936894244578, 1.0]","[0.2578206165463451, 0.3393986533816097, 0.4027807300720453]",-1,3,4.43227219581604,8033664,11403569.269844169,6.08248793569182,0.008663177490234375,14.99855899810791,0,"[3189629.733811561, 57003847.14427672, 127429661.27397262]","[2, 11, 18]","[2312017.5094037075]","['; gamma used= 0.3747561767843155', 'current gain: 2312017.5094037075, prev block gain: [7597297.102319349, 7759704.0, 7752592.0]', ' ----- switch back']"
32,1498731945.3558507,"29/06/2017 18:25:45",19,3,0.3747561767843155,41250000.0,"[0.4623367394670241, 0.7461289661425659, 1.0]","[0.25502426157521096, 0.33618571045171397, 0.40879002797307507]",-1,3,0,8703640,8703640.0,4.6405430017829294,0,15.004519939422607,0,"[3189629.733811561, 57003847.14427672, 136133301.27397263]","[2, 11, 19]","[2312017.5094037075]","['; gamma used= 0.36840314986403866', 'no selection ----- in the middle of a block']"
33,1498731960.3603706,"29/06/2017 18:26:00",19,3,0.3747561767843155,41250000.0,"[0.450511139997432, 0.7270445595768356, 1.0]","[0.2534711480969083, 0.3336792625427637, 0.412849589360328]",-1,3,0,6827320,6827320.0,3.6396910251113543,0,15.006372690200806,0,"[3189629.733811561, 57003847.14427672, 142960621.27397263]","[2, 11, 20]","[2312017.5094037075]","['; gamma used= 0.36840314986403866', 'no selection ----- in the middle of a block']"
34,1498731975.3667433,"29/06/2017 18:26:15",20,3,0.36840314986403866,41250000.0,"[0.441446972960772, 0.7124166120167887, 1.0]","[0.252250528356527, 0.33170940017363026, 0.4160400714698427]",0,3,0,5579144,5579144.0,2.9743925155070303,0,15.005804300308228,0,"[3189629.733811561, 57003847.14427672, 148539765.27397263]","[2, 11, 21]","[11403569.269844169, 8703640.0, 6827320.0]","['; gamma used= 0.36840314986403866', 'flipped coin but will not select greedily...', 'choosing randomly']"
35,1498731990.3725476,"29/06/2017 18:26:30",20,3,0.36840314986403866,41250000.0,"[0.42444400155820866, 0.6849768513597166, 1.0]","[0.24910168595688742, 0.32784371623478153, 0.4230545978083311]",0,3,0,7431136,7431136.0,3.9623536563699333,0,15.003478527069092,0,"[3189629.733811561, 57003847.14427672, 155970901.27397263]","[2, 11, 22]","[11403569.269844169, 8703640.0, 6827320.0]","['; gamma used= 0.3624601243342974', 'no selection ----- in the middle of a block']"
36,1498732005.3760262,"29/06/2017 18:26:45",20,3,0.36840314986403866,41250000.0,"[0.4028096087003898, 0.6500628032251582, 1.0]","[0.2459165580894206, 0.3227034884312881, 0.4313799534792915]",0,3,0,10192472,10192472.0,5.434170525574728,0,15.005008697509766,0,"[3189629.733811561, 57003847.14427672, 166163373.27397263]","[2, 11, 23]","[11403569.269844169, 8703640.0, 6827320.0]","['; gamma used= 0.3624601243342974', 'no selection ----- in the middle of a block']"
37,1498732020.3810349,"29/06/2017 18:27:00",21,2,0.3624601243342974,41250000.0,"[0.37491818237891, 0.605051020018231, 1.0]","[0.24154176332269933, 0.31564335061887344, 0.4428148860584273]",0,1,3.2599358558654785,755856,965778.2072174852,0.5151566570606723,0.0060100555419921875,14.997817754745483,0,"[4155407.941029046, 57003847.14427672, 166163373.27397263]","[3, 11, 23]","[5579144.0, 7431136.0, 10192472.0]","['; gamma used= 0.3624601243342974', 'flipped coin but will not select greedily...', 'choosing randomly']"
38,1498732035.3848627,"29/06/2017 18:27:15",22,3,0.3624601243342974,41250000.0,"[0.3792663728599144, 0.605051020018231, 1.0]","[0.24188117013180271, 0.315057952112449, 0.4430608777557482]",-1,3,4.342151403427124,2869936,4039344.9393895995,2.1545244847365237,0.009053707122802734,14.998557567596436,0,"[4155407.941029046, 57003847.14427672, 170202718.21336222]","[3, 11, 24]","[965778.2072174852]","['; gamma used= 0.3568829277518041', 'current gain: 965778.2072174852, prev block gain: [5579144.0, 7431136.0, 10192472.0]', ' ----- switch back']"
39,1498732050.392474,"29/06/2017 18:27:30",22,3,0.3568829277518041,41250000.0,"[0.37493813801367964, 0.5981461027991132, 1.0]","[0.2404179880660572, 0.3137653280040071, 0.4458166839299358]",-1,3,0,2751200,2751200.0,1.4669148881838139,0,15.004006147384644,0,"[4155407.941029046, 57003847.14427672, 172953918.21336222]","[3, 11, 25]","[965778.2072174852]","['; gamma used= 0.35163388691695935', 'no selection ----- in the middle of a block']"
40,1498732065.39648,"29/06/2017 18:27:45",22,3,0.3568829277518041,41250000.0,"[0.3720184876068806, 0.5934883277282321, 1.0]","[0.2399298631467669, 0.31298661282795326, 0.44708352402527995]",-1,3,0,6647768,6647768.0,3.543913362624115,0,15.006615161895752,0,"[4155407.941029046, 57003847.14427672, 179601686.21336222]","[3, 11, 26]","[965778.2072174852]","['; gamma used= 0.35163388691695935', 'no selection ----- in the middle of a block']"
41,1498732080.4030952,"29/06/2017 18:28:00",23,4,0.35163388691695935,41250000.0,"[0.3650571846200353, 0.5823828257004992, 1.0]","[0.23875070460192171, 0.3111054782708822, 0.4501438171271962]",0,3,0,4849352,4849352.0,2.5856503915679294,0,15.003890752792358,0,"[4155407.941029046, 57003847.14427672, 184451038.21336222]","[3, 11, 27]","[4039344.9393895995, 2751200.0, 6647768.0]","['; gamma used= 0.35163388691695935', 'flipped coin but will not select greedily...', 'choosing randomly']"
42,1498732095.406986,"29/06/2017 18:28:15",23,4,0.35163388691695935,41250000.0,"[0.3542044117649554, 0.5650691861165922, 1.0]","[0.2361311413408269, 0.3079093600239998, 0.4559594986351732]",0,3,0,5317056,5317056.0,2.835079018075634,0,15.003619909286499,0,"[4155407.941029046, 57003847.14427672, 189768094.21336222]","[3, 11, 28]","[4039344.9393895995, 2751200.0, 6647768.0]","['; gamma used= 0.3466806371753174', 'no selection ----- in the middle of a block']"
43,1498732110.410606,"29/06/2017 18:28:30",23,4,0.35163388691695935,41250000.0,"[0.3426753868751551, 0.546676708510976, 1.0]","[0.23405398915031983, 0.30459563874119155, 0.4613503721084886]",0,3,0,6251016,6251016.0,3.3330864637953286,0,15.003549575805664,0,"[4155407.941029046, 57003847.14427672, 196019110.21336222]","[3, 11, 29]","[4039344.9393895995, 2751200.0, 6647768.0]","['; gamma used= 0.3466806371753174', 'no selection ----- in the middle of a block']"
