"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498423800.0001442,"26/06/2017 04:50:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,3,4.294658422470093,10226032,14328880.918821856,7.642701263234962,0.002168893814086914,14.99876070022583,0,"[0, 0, 14328880.918821856]","[0, 0, 1]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498423815.0010738,"26/06/2017 04:50:15",2,1,0.7937005259840998,41250000.0,"[0.7590366466634357, 0.7590366466634357, 1.0]","[0.32675282418212653, 0.32675282418212653, 0.34649435163574693]",2,2,4.609074592590332,925272,1335824.7712604892,0.712599048703624,0.017327070236206055,14.996649503707886,4440,"[0, 1335824.7712604892, 14328880.918821856]","[0, 1, 1]","[14328880.918821856]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498423830.0150504,"26/06/2017 04:50:30",3,1,0.6933612743506348,41250000.0,"[0.7590366466634357, 0.7704841596964123, 1.0]","[0.3231339118712382, 0.32452162562297365, 0.3523444625057881]",2,1,4.82289719581604,809432,1193149.558228594,0.6364930333766629,0.01480412483215332,14.99654507637024,0,"[1193149.558228594, 1335824.7712604892, 14328880.918821856]","[1, 1, 1]","[1335824.7712604892]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498423845.0263996,"26/06/2017 04:50:45",4,2,0.6299605249474366,41250000.0,"[0.7636609396450648, 0.7704841596964123, 1.0]","[0.3214976992152097, 0.3224940355207452, 0.35600826526404505]",-1,2,4.476880311965942,3063968,4367903.460810846,2.33007875117974,0.015019893646240234,14.996586561203003,0,"[1193149.558228594, 5703728.2320713345, 14328880.918821856]","[1, 2, 1]","[1193149.558228594]","['; gamma used= 0.6299605249474366', 'current gain: 1193149.558228594, prev block gain: [1335824.7712604892]', ' ----- switch back']"
5,1498423860.038006,"26/06/2017 04:51:00",4,2,0.6299605249474366,41250000.0,"[0.7636609396450648, 0.7865532560823825, 1.0]","[0.31926497936732817, 0.32299204221049715, 0.3577429784221747]",-1,2,0,4761024,4761024.0,2.534849074041141,0,15.025822401046753,0,"[1193149.558228594, 10464752.232071334, 14328880.918821856]","[1, 3, 1]","[1193149.558228594]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498423875.0638285,"26/06/2017 04:51:15",5,2,0.5848035476425733,41250000.0,"[0.7636609396450648, 0.8044505789448827, 1.0]","[0.31839851292669497, 0.32499313056990475, 0.3566083565034003]",0,2,0,6800560,6800560.0,3.6245611750209363,0,15.009949445724487,0,"[1193149.558228594, 17265312.232071333, 14328880.918821856]","[1, 4, 1]","[4367903.460810846, 4761024.0]","['; gamma used= 0.5848035476425733', 'flipped coin but will not select greedily...', 'choosing randomly']"
7,1498423890.073778,"26/06/2017 04:51:30",5,2,0.5848035476425733,41250000.0,"[0.7636609396450648, 0.8829026316831046, 1.0]","[0.313194372144345, 0.3334547809986137, 0.3533508468570414]",0,2,0,12465223,12465223.0,6.643655514511246,0,15.010077476501465,0,"[1193149.558228594, 29730535.232071333, 14328880.918821856]","[1, 5, 1]","[4367903.460810846, 4761024.0]","['; gamma used= 0.5503212081491045', 'no selection ----- in the middle of a block']"
8,1498423905.0838554,"26/06/2017 04:51:45",6,2,0.5503212081491045,41250000.0,"[0.729308264202011, 1.0, 0.95501580130703]","[0.3056143471171693, 0.350960709831605, 0.3434249430512258]",1,3,4.255711078643799,1986656,2773710.3117042966,1.479525836523871,0.01199650764465332,14.997833728790283,0,"[1193149.558228594, 29730535.232071333, 17102591.230526153]","[1, 5, 2]","[6800560.0, 12465223.0]","['; gamma used= 0.5503212081491045', 'flipped coin and will select greedily...', 'averageBytePerNet:[1193149.558228594, 5946107.046414266, 14328880.918821856], numNetworkHighestAverageByte: 1', 'choosing greedily']"
9,1498423920.0936856,"26/06/2017 04:52:00",7,2,0.5503212081491045,41250000.0,"[0.729308264202011, 1.0, 0.9776599327295104]","[0.30283065581765134, 0.350553963662799, 0.34661538051954965]",-1,2,4.155442476272583,3146504,4352583.958133172,2.3219283434095743,0.014557361602783203,14.996445417404175,1480,"[1193149.558228594, 34083119.1902045, 17102591.230526153]","[1, 6, 2]","[2773710.3117042966]","['; gamma used= 0.5227579585747102', 'current gain: 2773710.3117042966, prev block gain: [6800560.0, 12465223.0]', ' ----- switch back']"
10,1498423935.1046884,"26/06/2017 04:52:15",7,2,0.5227579585747102,41250000.0,"[0.7165946247571022, 1.0, 0.960616911973319]","[0.3004989423246919, 0.35342815082291357, 0.3460729068523945]",-1,2,0,9684976,9684976.0,5.161081878550328,0,15.012319087982178,0,"[1193149.558228594, 43768095.1902045, 17102591.230526153]","[1, 7, 2]","[2773710.3117042966]","['; gamma used= 0.5', 'no selection ----- in the middle of a block']"
11,1498423950.1170075,"26/06/2017 04:52:30",8,2,0.5,41250000.0,"[0.6890949622021204, 1.0, 0.9237527770618561]","[0.29853331772461045, 0.35802875504493814, 0.3434379272304513]",1,3,4.175285816192627,1749184,2424124.161769844,1.293209981749821,0.014682292938232422,14.996012687683105,0,"[1193149.558228594, 43768095.1902045, 19526715.392295998]","[1, 7, 3]","[4352583.958133172, 9684976.0]","['; gamma used= 0.5', 'flipped coin and will select greedily...', 'averageBytePerNet:[1193149.558228594, 6252585.027172072, 8551295.615263076], numNetworkHighestAverageByte: 1', 'choosing greedily']"
12,1498423965.1277025,"26/06/2017 04:52:45",9,2,0.5,41250000.0,"[0.6890949622021204, 1.0, 0.9413162700769027]","[0.2962791226888301, 0.35765260050350417, 0.3460682768076657]",-1,2,4.22869873046875,4532240,6312196.162043162,3.367383255218759,0.016031742095947266,14.996086120605469,0,"[1193149.558228594, 50080291.35224766, 19526715.392295998]","[1, 8, 3]","[2424124.161769844]","['; gamma used= 0.4807498567691362', 'current gain: 2424124.161769844, prev block gain: [4352583.958133172, 9684976.0]', ' ----- switch back']"
13,1498423980.1398203,"26/06/2017 04:53:00",9,2,0.4807498567691362,41250000.0,"[0.6729718059983512, 1.0, 0.919291745022912]","[0.2938281547154088, 0.36142743588307846, 0.34474440940151263]",-1,2,0,7127808,7127808.0,3.79817451364124,0,15.013123750686646,0,"[1193149.558228594, 57208099.35224766, 19526715.392295998]","[1, 9, 3]","[2424124.161769844]","['; gamma used= 0.4641588833612779', 'no selection ----- in the middle of a block']"
14,1498423995.152944,"26/06/2017 04:53:15",10,2,0.4641588833612779,41250000.0,"[0.6552183928212338, 1.0, 0.895040259248566]","[0.29238917552751903, 0.364832086852306, 0.3427787376201749]",1,3,4.2029523849487305,1097584,1525015.1876403878,0.8135827361186759,0.01562809944152832,14.995551109313965,7240,"[1193149.558228594, 57208099.35224766, 21051730.579936385]","[1, 9, 4]","[6312196.162043162, 7127808.0]","['; gamma used= 0.4641588833612779', 'flipped coin and will select greedily...', 'averageBytePerNet:[1193149.558228594, 6356455.483583074, 6508905.130765333], numNetworkHighestAverageByte: 1', 'choosing greedily']"
15,1498424010.1641233,"26/06/2017 04:53:30",11,2,0.4641588833612779,41250000.0,"[0.6552183928212338, 1.0, 0.9050144882578397]","[0.2907292376404963, 0.3648445728814307, 0.34442618947807296]",-1,2,4.2951600551605225,3108856,4356533.605552055,2.3238763436589576,0.012808799743652344,14.997471332550049,0,"[1193149.558228594, 61564632.95779972, 21051730.579936385]","[1, 10, 4]","[1525015.1876403878]","['; gamma used= 0.4496443130226092', 'current gain: 1525015.1876403878, prev block gain: [6312196.162043162, 7127808.0]', ' ----- switch back']"
16,1498424025.1744034,"26/06/2017 04:53:45",11,2,0.4496443130226092,41250000.0,"[0.6452202327324784, 1.0, 0.8912046199217508]","[0.28886703930546376, 0.36764541512611026, 0.343487545568426]",-1,2,0,4126832,4126832.0,2.19938517120493,0,15.010856866836548,0,"[1193149.558228594, 65691464.95779972, 21051730.579936385]","[1, 11, 4]","[1525015.1876403878]","['; gamma used= 0.43679023236814946', 'no selection ----- in the middle of a block']"
17,1498424040.1852603,"26/06/2017 04:54:00",12,2,0.43679023236814946,41250000.0,"[0.6358899818987529, 1.0, 0.878317295212743]","[0.2880430142473002, 0.36960761735465897, 0.34234936839804087]",0,2,0,4691488,4691488.0,2.5004072579187686,0,15.010316371917725,0,"[1193149.558228594, 70382952.95779972, 21051730.579936385]","[1, 12, 4]","[4356533.605552055, 4126832.0]","['; gamma used= 0.43679023236814946', 'flipped coin but will not select greedily...', 'choosing randomly']"
18,1498424055.1955767,"26/06/2017 04:54:15",12,2,0.43679023236814946,41250000.0,"[0.6087472247603178, 1.0, 0.8408266070228441]","[0.2845853989265794, 0.3763796264229053, 0.33903497465051524]",0,2,0,7140440,7140440.0,3.805555727838671,0,15.010559320449829,0,"[1193149.558228594, 77523392.95779972, 21051730.579936385]","[1, 13, 4]","[4356533.605552055, 4126832.0]","['; gamma used= 0.42529037028299016', 'no selection ----- in the middle of a block']"
