"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498423800.0001426,"26/06/2017 04:50:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,2,4.725311279296875,819568,1196529.3908597394,0.6381994642534216,0.0021371841430664062,14.998814105987549,0,"[0, 1196529.3908597394, 0]","[0, 1, 0]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498423815.0010939,"26/06/2017 04:50:15",2,1,0.7937005259840998,41250000.0,"[0.977240308887672, 1.0, 0.977240308887672]","[0.3328035941662088, 0.3343928116675824, 0.3328035941662088]",2,1,4.892974853515625,724000,1074584.1289680582,0.5732040559598003,0.013296842575073242,14.997578859329224,0,"[1074584.1289680582, 1196529.3908597394, 0]","[1, 1, 0]","[1196529.3908597394]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498423830.0119696,"26/06/2017 04:50:30",3,1,0.6933612743506348,41250000.0,"[0.9890789973396646, 1.0, 0.977240308887672]","[0.33336495478881967, 0.33449389675118635, 0.332141148459994]",2,3,4.93757963180542,7597104,11325861.981656415,6.041434483628571,0.012766599655151367,14.99757981300354,0,"[1074584.1289680582, 1196529.3908597394, 11325861.981656415]","[1, 1, 1]","[1074584.1289680582]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498423845.022316,"26/06/2017 04:50:45",4,2,0.6299605249474366,41250000.0,"[0.955410961982184, 0.9659602160716809, 1.0]","[0.33100527761073745, 0.33234151330539985, 0.3366532090838627]",1,3,0,12786840,12786840.0,6.814736459491425,0,15.010810852050781,0,"[1074584.1289680582, 1196529.3908597394, 24112701.981656417]","[1, 1, 2]","[11325861.981656415]","['; gamma used= 0.6299605249474366', 'current gain: 11325861.981656415, prev block gain: [1074584.1289680582]', 'flipped coin and will select greedily...', 'averageBytePerNet:[1074584.1289680582, 1196529.3908597394, 11325861.981656415], numNetworkHighestAverageByte: 1', 'choosing greedily']"
5,1498423860.0331268,"26/06/2017 04:51:00",4,2,0.6299605249474366,41250000.0,"[0.8466508691262092, 0.8559992390935954, 1.0]","[0.3250018287666087, 0.32643797843096173, 0.34856019280242956]",1,3,0,11892392,11892392.0,6.337251853013698,0,15.012680292129517,0,"[1074584.1289680582, 1196529.3908597394, 36005093.98165642]","[1, 1, 3]","[11325861.981656415]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498423875.0458071,"26/06/2017 04:51:15",5,2,0.5848035476425733,41250000.0,"[0.7566410829283695, 0.764995601932216, 1.0]","[0.31951816237754144, 0.32089376365760514, 0.3595880739648534]",1,3,0,7207792,7207792.0,3.8376174342055562,0,15.025556087493896,0,"[1074584.1289680582, 1196529.3908597394, 43212885.98165642]","[1, 1, 4]","[12786840.0, 11892392.0]","['; gamma used= 0.5848035476425733', 'flipped coin and will select greedily...', 'averageBytePerNet:[1074584.1289680582, 1196529.3908597394, 12001697.993885472], numNetworkHighestAverageByte: 1', 'choosing greedily']"
7,1498423890.0713632,"26/06/2017 04:51:30",5,2,0.5848035476425733,41250000.0,"[0.70965740861573, 0.7174931532511584, 1.0]","[0.31491880836125874, 0.3163705387303057, 0.36871065290843563]",1,3,0,3860304,3860304.0,2.0573121695344447,0,15.01105785369873,0,"[1074584.1289680582, 1196529.3908597394, 47073189.98165642]","[1, 1, 5]","[12786840.0, 11892392.0]","['; gamma used= 0.5503212081491045', 'no selection ----- in the middle of a block']"
8,1498423905.082421,"26/06/2017 04:51:45",6,2,0.5503212081491045,41250000.0,"[0.6857056660366692, 0.6932769454017509, 1.0]","[0.31305349613962985, 0.31448463049987513, 0.372461873360495]",0,3,0,5721176,5721176.0,3.049151182637158,0,15.01054072380066,0,"[1074584.1289680582, 1196529.3908597394, 52794365.98165642]","[1, 1, 6]","[7207792.0, 3860304.0]","['; gamma used= 0.5503212081491045', 'flipped coin but will not select greedily...', 'choosing randomly']"
9,1498423920.0929618,"26/06/2017 04:52:00",6,2,0.5503212081491045,41250000.0,"[0.6426249630319031, 0.6497205630292198, 1.0]","[0.30804035883080455, 0.3095175875423397, 0.38244205362685574]",0,3,0,4225136,4225136.0,2.251641117401964,0,15.011756420135498,0,"[1074584.1289680582, 1196529.3908597394, 57019501.98165642]","[1, 1, 7]","[7207792.0, 3860304.0]","['; gamma used= 0.5227579585747102', 'no selection ----- in the middle of a block']"
10,1498423935.1047182,"26/06/2017 04:52:15",7,2,0.5227579585747102,41250000.0,"[0.6125567358338618, 0.6193203348584507, 1.0]","[0.3052355958424052, 0.30668185551694715, 0.38808254864064773]",0,2,4.93617582321167,2742512,4088917.4558046386,2.1821029137144703,0.020297765731811523,14.99074101448059,7240,"[1074584.1289680582, 5285446.846664378, 57019501.98165642]","[1, 2, 7]","[5721176.0, 4225136.0]","['; gamma used= 0.5227579585747102', 'flipped coin but will not select greedily...', 'choosing randomly']"
11,1498423950.115757,"26/06/2017 04:52:30",8,2,0.5227579585747102,41250000.0,"[0.6125567358338618, 0.6535979485030516, 1.0]","[0.30182000374195517, 0.31087525777047675, 0.387304738487568]",-1,3,4.537976264953613,5603064,8034872.736742746,4.287036502193083,0.020609617233276367,14.993803262710571,7240,"[1074584.1289680582, 5285446.846664378, 65054374.71839917]","[1, 2, 8]","[4088917.4558046386]","['; gamma used= 0.5', 'current gain: 4088917.4558046386, prev block gain: [5721176.0, 4225136.0]', ' ----- switch back']"
12,1498423965.1301699,"26/06/2017 04:52:45",8,2,0.5,41250000.0,"[0.5937315695945858, 0.6335114988495835, 1.0]","[0.2986700496946132, 0.30794417619478015, 0.3933857741106067]",-1,3,0,6573920,6573920.0,3.503303206098015,0,15.011934995651245,0,"[1074584.1289680582, 5285446.846664378, 71628294.71839917]","[1, 2, 9]","[4088917.4558046386]","['; gamma used= 0.4807498567691362', 'no selection ----- in the middle of a block']"
