time slot,timestamp,date time,max gain,network selected,delay,#bytes,#bytes w/o delay,bit rate (Mbps),selection duration,connect and download duration,#bytes downloaded during selection by previous network,log
18,1495448513.11648,22/05/2017 18:21:53,120000000,Cellular,0,9451932,9449038.01943975,5.0394869437,0,15.0045940876,0,"['averageBytePerNet:[7561818.2406751085, 9814882.18162963], numNetworkHighestAverageByte: 1']"
19,1495448528.12107,22/05/2017 18:22:08,120000000,Cellular,0,11878792,11875805.2372178,6.3337627932,0,15.0037724972,0,"['averageBytePerNet:[7561818.2406751085, 9793361.936794931], numNetworkHighestAverageByte: 1']"
20,1495448543.12484,22/05/2017 18:22:23,120000000,Cellular,0,8388088,8383889.29648918,4.4714076248,0,15.0075120926,0,"['averageBytePerNet:[7561818.2406751085, 9909053.231262866], numNetworkHighestAverageByte: 1']"
21,1495448558.13235,22/05/2017 18:22:38,120000000,Cellular,0,10127888,10123144.2564378,5.3990102701,0,15.0070290565,0,"['averageBytePerNet:[7561818.2406751085, 9828781.445222145], numNetworkHighestAverageByte: 1']"
22,1495448573.13938,22/05/2017 18:22:53,120000000,Cellular,0,15586776,15583402.6892556,8.3111481009,0,15.0032470226,0,"['averageBytePerNet:[7561818.2406751085, 9843499.585782928], numNetworkHighestAverageByte: 1']"
23,1495448588.14263,22/05/2017 18:23:08,120000000,Cellular,0,7706580,7703133.61485496,4.1083379279,0,15.0067110062,0,"['averageBytePerNet:[7561818.2406751085, 10116828.304995915], numNetworkHighestAverageByte: 1']"
24,1495448603.14934,22/05/2017 18:23:23,120000000,Cellular,0,8295844,8294202.41801152,4.4235746229,0,15.0029687881,0,"['averageBytePerNet:[7561818.2406751085, 10007114.909989508], numNetworkHighestAverageByte: 1']"
25,1495448618.15231,22/05/2017 18:23:38,120000000,Cellular,0,9321460,9319677.07990434,4.9704944426,0,15.002869606,0,"['averageBytePerNet:[7561818.2406751085, 9932640.453816552], numNetworkHighestAverageByte: 1']"
26,1495448633.15518,22/05/2017 18:23:53,120000000,Cellular,0,8337880,8336530.4306406,4.446149563,0,15.0024282932,0,"['averageBytePerNet:[7561818.2406751085, 9907100.313236875], numNetworkHighestAverageByte: 1']"
27,1495448648.15761,22/05/2017 18:24:08,120000000,Cellular,0,13125100,13120618.750259,6.9976633335,0,15.0051231384,0,"['averageBytePerNet:[7561818.2406751085, 9844277.517933026], numNetworkHighestAverageByte: 1']"
28,1495448663.16273,22/05/2017 18:24:23,120000000,Cellular,0,7420652,7418261.37294425,3.9564060656,0,15.0048339367,0,"['averageBytePerNet:[7561818.2406751085, 9970290.642253254], numNetworkHighestAverageByte: 1']"
29,1495448678.16757,22/05/2017 18:24:38,120000000,Cellular,0,14222372,14218216.4505677,7.5830487736,0,15.0043840408,0,"['averageBytePerNet:[7561818.2406751085, 9875771.039686255], numNetworkHighestAverageByte: 1']"
30,1495448693.17195,22/05/2017 18:24:53,120000000,Cellular,0,12733247,12730088.0788363,6.7893803087,0,15.0037221909,0,"['averageBytePerNet:[7561818.2406751085, 10030858.375789164], numNetworkHighestAverageByte: 1']"
31,1495448708.17567,22/05/2017 18:25:08,120000000,Cellular,0,14482680,14477745.3589332,7.7214641914,0,15.005112648,0,"['averageBytePerNet:[7561818.2406751085, 10123935.262101134], numNetworkHighestAverageByte: 1']"
32,1495448723.18078,22/05/2017 18:25:23,120000000,Cellular,0,10138356,10136460.002296,5.4061120012,0,15.0028057098,0,"['averageBytePerNet:[7561818.2406751085, 10269062.265328867], numNetworkHighestAverageByte: 1']"
33,1495448738.18359,22/05/2017 18:25:38,120000000,Cellular,0,9599812,9595305.38533352,5.1174962055,0,15.0070450306,0,"['averageBytePerNet:[7561818.2406751085, 10264784.77297297], numNetworkHighestAverageByte: 1']"
34,1495448753.19064,22/05/2017 18:25:53,120000000,Cellular,0,9732813,9728696.03878567,5.1886378874,0,15.0063476563,0,"['averageBytePerNet:[7561818.2406751085, 10243863.542109238], numNetworkHighestAverageByte: 1']"
35,1495448768.19698,22/05/2017 18:26:08,120000000,Cellular,0,6421539,6420064.97175412,3.4240346516,0,15.0034439564,0,"['averageBytePerNet:[7561818.2406751085, 10228252.405644888], numNetworkHighestAverageByte: 1']"
36,1495448783.20043,22/05/2017 18:26:23,120000000,Cellular,0,5451196,5448215.24297208,2.9057147963,0,15.0082066059,0,"['averageBytePerNet:[7561818.2406751085, 10116246.892883396], numNetworkHighestAverageByte: 1']"
37,1495448798.20863,22/05/2017 18:26:38,120000000,Cellular,0,8493640,8491352.45427533,4.5287213089,0,15.0040409565,0,"['averageBytePerNet:[7561818.2406751085, 9982874.560028786], numNetworkHighestAverageByte: 1']"
38,1495448813.21267,22/05/2017 18:26:53,120000000,Cellular,0,8908408,8903006.15893007,4.7482699514,0,15.0091011524,0,"['averageBytePerNet:[7561818.2406751085, 9941443.390424524], numNetworkHighestAverageByte: 1']"
39,1495448828.22178,22/05/2017 18:27:08,120000000,Cellular,0,11404964,11401559.546442,6.0808317581,0,15.0044789314,0,"['averageBytePerNet:[7561818.2406751085, 9913377.519303052], numNetworkHighestAverageByte: 1']"
40,1495448843.22625,22/05/2017 18:27:23,120000000,Cellular,0,13458972,13455043.779821,7.1760233492,0,15.0043792725,0,"['averageBytePerNet:[7561818.2406751085, 9952540.20422776], numNetworkHighestAverageByte: 1']"
41,1495448858.23063,22/05/2017 18:27:38,120000000,Cellular,0,4687796,4686801.34674991,2.4996273849,0,15.0031833649,0,"['averageBytePerNet:[7561818.2406751085, 10042347.988217331], numNetworkHighestAverageByte: 1']"
42,1495448873.23382,22/05/2017 18:27:53,120000000,Cellular,0,8447772,8444557.36814106,4.5037639297,0,15.005710125,0,"['averageBytePerNet:[7561818.2406751085, 9908459.322180646], numNetworkHighestAverageByte: 1']"
43,1495448888.23953,22/05/2017 18:28:08,120000000,Cellular,0,14959220,14954169.5602478,7.9755570988,0,15.005065918,0,"['averageBytePerNet:[7561818.2406751085, 9872754.396472363], numNetworkHighestAverageByte: 1']"
44,1495448903.24459,22/05/2017 18:28:23,120000000,Cellular,0,13818008,13813247.1552716,7.3670651495,0,15.0051698685,0,"['averageBytePerNet:[7561818.2406751085, 9993740.471800348], numNetworkHighestAverageByte: 1']"
45,1495448918.24976,22/05/2017 18:28:38,120000000,Cellular,0,10157036,10152518.9325682,5.414676764,0,15.0066738129,0,"['averageBytePerNet:[7561818.2406751085, 10082566.20862526], numNetworkHighestAverageByte: 1']"
46,1495448933.25644,22/05/2017 18:28:53,120000000,Cellular,0,12437321,12431933.8239339,6.6303647061,0,15.0065000057,0,"['averageBytePerNet:[7561818.2406751085, 10084156.043260328], numNetworkHighestAverageByte: 1']"
47,1495448948.26294,22/05/2017 18:29:08,120000000,Cellular,0,12624032,12618266.6462724,6.7297422113,0,15.0068535805,0,"['averageBytePerNet:[7561818.2406751085, 10136328.882830853], numNetworkHighestAverageByte: 1']"
48,1495448963.26979,22/05/2017 18:29:23,120000000,Cellular,0,14229444,14225059.8969974,7.5866986117,0,15.0046229362,0,"['averageBytePerNet:[7561818.2406751085, 10190284.051601322], numNetworkHighestAverageByte: 1']"
49,1495448978.27441,22/05/2017 18:29:38,120000000,Cellular,0,13945060,13940549.3149947,7.4349596347,0,15.004853487,0,"['averageBytePerNet:[7561818.2406751085, 10276130.346184216], numNetworkHighestAverageByte: 1']"
50,1495448993.27927,22/05/2017 18:29:53,120000000,Cellular,0,13790536,13781624.7038775,7.3501998421,0,15.0096991062,0,"['averageBytePerNet:[7561818.2406751085, 10352472.408034436], numNetworkHighestAverageByte: 1']"
