"timestamp","date time","EcIo","RSCP"
1494489548.932604,"11/05/2017 15:59:08"," 134d3"," -4"," -94"
1494489550.4415574,"11/05/2017 15:59:10"," 134d3"," -5"," -92"
1494489551.9461513,"11/05/2017 15:59:11"," 134d3"," -6"," -91"
1494489553.4511263,"11/05/2017 15:59:13"," 134d3"," -13"," -91"
1494489554.9559872,"11/05/2017 15:59:14"," 134d3"," -8"," -93"
1494489556.464068,"11/05/2017 15:59:16"," 134d3"," -7"," -93"
1494489557.9795249,"11/05/2017 15:59:17"," 134d3"," -11"," -94"
1494489559.4951568,"11/05/2017 15:59:19"," 134d3"," -10"," -95"
1494489561.0056362,"11/05/2017 15:59:21"," 134d3"," -7"," -93"
1494489562.510266,"11/05/2017 15:59:22"," 134d3"," -6"," -92"
1494489564.0160224,"11/05/2017 15:59:24"," 134d3"," -13"," -94"
1494489565.5390303,"11/05/2017 15:59:25"," 134d3"," -14"," -93"
1494489567.0431411,"11/05/2017 15:59:27"," 134d3"," -13"," -92"
1494489568.5525098,"11/05/2017 15:59:28"," 134d3"," -13"," -90"
1494489570.059221,"11/05/2017 15:59:30"," 134d3"," -13"," -90"
1494489571.5672085,"11/05/2017 15:59:31"," 134d3"," -12"," -90"
1494489573.0790439,"11/05/2017 15:59:33"," 134d3"," -13"," -92"
1494489574.5961568,"11/05/2017 15:59:34"," 134d3"," -13"," -91"
1494489576.1134684,"11/05/2017 15:59:36"," 134d3"," -13"," -91"
1494489577.6147416,"11/05/2017 15:59:37"," 134d3"," -5"," -89"
1494489579.1215117,"11/05/2017 15:59:39"," 134d3"," -6"," -87"
1494489580.63088,"11/05/2017 15:59:40"," 134d3"," -7"," -88"
1494489582.137182,"11/05/2017 15:59:42"," 134d3"," -5"," -89"
1494489583.649135,"11/05/2017 15:59:43"," 134d3"," -9"," -91"
1494489585.1602442,"11/05/2017 15:59:45"," 134d3"," -6"," -90"
1494489586.6722493,"11/05/2017 15:59:46"," 134d3"," -7"," -90"
1494489588.18311,"11/05/2017 15:59:48"," 134d3"," -10"," -96"
1494489589.6968002,"11/05/2017 15:59:49"," 134d3"," -6"," -96"
1494489591.2010212,"11/05/2017 15:59:51"," 134d3"," -8"," -97"
1494489592.7084067,"11/05/2017 15:59:52"," 134d3"," -9"," -90"
1494489594.2150126,"11/05/2017 15:59:54"," 134d3"," -8"," -95"
1494489595.723515,"11/05/2017 15:59:55"," 134d3"," -8"," -92"
1494489597.2353714,"11/05/2017 15:59:57"," 134d3"," -11"," -90"
1494489598.745526,"11/05/2017 15:59:58"," 134d3"," -10"," -90"
1494489600.2595522,"11/05/2017 16:00:00"," 134d3"," -12"," -95"
1494489601.7700677,"11/05/2017 16:00:01"," 134d3"," -12"," -95"
1494489603.274613,"11/05/2017 16:00:03"," 134d3"," -12"," -96"
1494489604.791056,"11/05/2017 16:00:04"," 134d3"," -8"," -93"
1494489606.3031425,"11/05/2017 16:00:06"," 134d3"," -13"," -95"
1494489607.8185055,"11/05/2017 16:00:07"," 134d3"," -12"," -96"
1494489609.3342478,"11/05/2017 16:00:09"," 134d3"," -12"," -96"
1494489610.8474672,"11/05/2017 16:00:10"," 134d3"," -11"," -95"
1494489612.3525553,"11/05/2017 16:00:12"," 134d3"," -10"," -88"
1494489613.8617387,"11/05/2017 16:00:13"," 134d3"," -11"," -87"
1494489615.372732,"11/05/2017 16:00:15"," 134d3"," -12"," -87"
1494489616.8808177,"11/05/2017 16:00:16"," 134d3"," -4"," -87"
