"timestamp","date time","EcIo","RSCP"
1494492686.157075,"11/05/2017 16:51:26"," 1340bc"," -8"," -86"
1494492687.4023418,"11/05/2017 16:51:27"," 1340bc"," -8"," -86"
1494492688.915762,"11/05/2017 16:51:28"," 1340bc"," -9"," -86"
1494492690.4357464,"11/05/2017 16:51:30"," 1340bc"," -8"," -86"
1494492691.9384465,"11/05/2017 16:51:31"," 1340bc"," -6"," -86"
1494492693.4522915,"11/05/2017 16:51:33"," 1340bc"," -7"," -86"
1494492694.970929,"11/05/2017 16:51:34"," 1340bc"," -8"," -86"
1494492696.4721012,"11/05/2017 16:51:36"," 1340bc"," -6"," -86"
1494492697.9779663,"11/05/2017 16:51:37"," 1340bc"," -7"," -86"
1494492699.489697,"11/05/2017 16:51:39"," 1340bc"," -6"," -85"
1494492701.0055969,"11/05/2017 16:51:41"," 1340bc"," -7"," -84"
1494492702.521789,"11/05/2017 16:51:42"," 1340bc"," -6"," -85"
1494492704.037485,"11/05/2017 16:51:44"," 1340bc"," -7"," -86"
1494492705.5551932,"11/05/2017 16:51:45"," 1340bc"," -7"," -83"
1494492707.0731087,"11/05/2017 16:51:47"," 1340bc"," -6"," -77"
1494492708.5867333,"11/05/2017 16:51:48"," 1340bc"," -13"," -88"
1494492710.091003,"11/05/2017 16:51:50"," 1340bc"," -12"," -81"
1494492711.6024873,"11/05/2017 16:51:51"," 1340bc"," -13"," -81"
1494492713.114965,"11/05/2017 16:51:53"," 1340bc"," -12"," -80"
1494492714.6224043,"11/05/2017 16:51:54"," 1340bc"," -12"," -81"
1494492716.1322162,"11/05/2017 16:51:56"," 1340bc"," -13"," -81"
1494492717.6472747,"11/05/2017 16:51:57"," 1340bc"," -13"," -81"
1494492719.1519427,"11/05/2017 16:51:59"," 1340bc"," -13"," -80"
1494492720.6612659,"11/05/2017 16:52:00"," 1340bc"," -13"," -83"
1494492722.1759489,"11/05/2017 16:52:02"," 1340bc"," -4"," -79"
1494492723.6765528,"11/05/2017 16:52:03"," 1340bc"," -5"," -79"
1494492725.187466,"11/05/2017 16:52:05"," 1340bc"," -5"," -78"
1494492726.6974912,"11/05/2017 16:52:06"," 1340bc"," -6"," -79"
1494492728.2088003,"11/05/2017 16:52:08"," 1340bc"," -4"," -80"
1494492729.7236376,"11/05/2017 16:52:09"," 1340bc"," -7"," -81"
1494492731.2248967,"11/05/2017 16:52:11"," 1340bc"," -5"," -81"
1494492732.7395008,"11/05/2017 16:52:12"," 1340bc"," -5"," -82"
1494492734.2447932,"11/05/2017 16:52:14"," 1340bc"," -5"," -82"
1494492735.7478921,"11/05/2017 16:52:15"," 1340bc"," -6"," -82"
1494492737.266834,"11/05/2017 16:52:17"," 1340bc"," -12"," -82"
1494492738.7691157,"11/05/2017 16:52:18"," 1340bc"," -8"," -77"
1494492740.2785845,"11/05/2017 16:52:20"," 1340bc"," -12"," -85"
1494492741.782718,"11/05/2017 16:52:21"," 1340bc"," -13"," -83"
1494492743.2933316,"11/05/2017 16:52:23"," 1340bc"," -12"," -81"
1494492744.8037097,"11/05/2017 16:52:24"," 1340bc"," -13"," -85"
1494492746.3172643,"11/05/2017 16:52:26"," 1340bc"," -13"," -82"
1494492747.8259265,"11/05/2017 16:52:27"," 1340bc"," -13"," -83"
1494492749.344908,"11/05/2017 16:52:29"," 1340bc"," -4"," -82"
1494492750.8559055,"11/05/2017 16:52:30"," 1340bc"," -13"," -87"
1494492752.3600202,"11/05/2017 16:52:32"," 1340bc"," -9"," -89"
1494492753.870117,"11/05/2017 16:52:33"," 1340bc"," -5"," -81"
1494492755.3874578,"11/05/2017 16:52:35"," 1340bc"," -13"," -84"
1494492756.8969798,"11/05/2017 16:52:36"," 1340bc"," -7"," -85"
1494492758.4091704,"11/05/2017 16:52:38"," 1340bc"," -13"," -86"
1494492759.9223428,"11/05/2017 16:52:39"," 1340bc"," -11"," -89"
1494492761.428851,"11/05/2017 16:52:41"," 1340bc"," -12"," -90"
1494492762.9390447,"11/05/2017 16:52:42"," 1340bc"," -11"," -89"
1494492764.4514015,"11/05/2017 16:52:44"," 1340bc"," -12"," -89"
1494492765.9633014,"11/05/2017 16:52:45"," 1340bc"," -12"," -88"
1494492767.4758792,"11/05/2017 16:52:47"," 1340bc"," -11"," -86"
1494492768.9814527,"11/05/2017 16:52:48"," 1340bc"," -13"," -92"
1494492770.4948344,"11/05/2017 16:52:50"," 1340bc"," -12"," -86"
1494492771.9985344,"11/05/2017 16:52:51"," 1340bc"," -5"," -86"
1494492773.5121574,"11/05/2017 16:52:53"," 1340bc"," -13"," -87"
1494492775.0172365,"11/05/2017 16:52:55"," 1340bc"," -13"," -87"
1494492776.5309246,"11/05/2017 16:52:56"," 1340bc"," -13"," -83"
1494492778.0407782,"11/05/2017 16:52:58"," 1340bc"," -12"," -83"
1494492779.5541146,"11/05/2017 16:52:59"," 1340bc"," -13"," -85"
1494492781.067168,"11/05/2017 16:53:01"," 1340bc"," -12"," -84"
1494492782.5779257,"11/05/2017 16:53:02"," 1340bc"," -12"," -85"
1494492784.0885813,"11/05/2017 16:53:04"," 1340bc"," -12"," -82"
1494492785.6001222,"11/05/2017 16:53:05"," 1340bc"," -12"," -82"
1494492787.1145158,"11/05/2017 16:53:07"," 1340bc"," -4"," -79"
1494492788.6250668,"11/05/2017 16:53:08"," 1340bc"," -10"," -87"
1494492790.136035,"11/05/2017 16:53:10"," 1340bc"," -10"," -88"
1494492791.6497073,"11/05/2017 16:53:11"," 1340bc"," -10"," -88"
1494492793.1598985,"11/05/2017 16:53:13"," 1340bc"," -8"," -90"
1494492794.6701374,"11/05/2017 16:53:14"," 1340bc"," -9"," -85"
1494492796.1831164,"11/05/2017 16:53:16"," 1340bc"," -6"," -86"
1494492797.6959488,"11/05/2017 16:53:17"," 1340bc"," -12"," -84"
1494492799.1995099,"11/05/2017 16:53:19"," 1340bc"," -12"," -84"
1494492800.7131677,"11/05/2017 16:53:20"," 1340bc"," -13"," -83"
1494492802.223212,"11/05/2017 16:53:22"," 1340bc"," -13"," -86"
1494492803.7344627,"11/05/2017 16:53:23"," 1340bc"," -4"," -81"
1494492805.2454062,"11/05/2017 16:53:25"," 1340bc"," -4"," -73"
1494492806.7517047,"11/05/2017 16:53:26"," 1340bc"," -4"," -70"
1494492808.257023,"11/05/2017 16:53:28"," 1340bc"," -4"," -71"
1494492809.766765,"11/05/2017 16:53:29"," 1340bc"," -10"," -69"
1494492811.2812963,"11/05/2017 16:53:31"," 1340bc"," -11"," -70"
1494492812.7919202,"11/05/2017 16:53:32"," 1340bc"," -10"," -69"
1494492814.2989633,"11/05/2017 16:53:34"," 1340bc"," -3"," -70"
1494492815.8008103,"11/05/2017 16:53:35"," 1340bc"," -12"," -71"
1494492817.3137474,"11/05/2017 16:53:37"," 1340bc"," -12"," -71"
1494492818.827635,"11/05/2017 16:53:38"," 1340bc"," -12"," -70"
1494492820.3324952,"11/05/2017 16:53:40"," 1340bc"," -12"," -70"
1494492821.8476813,"11/05/2017 16:53:41"," 1340bc"," -12"," -70"
1494492823.3631885,"11/05/2017 16:53:43"," 1340bc"," -12"," -70"
1494492824.8792825,"11/05/2017 16:53:44"," 1340bc"," -12"," -70"
1494492826.3943257,"11/05/2017 16:53:46"," 1340bc"," -12"," -71"
1494492827.9057827,"11/05/2017 16:53:47"," 1340bc"," -12"," -70"
1494492829.418015,"11/05/2017 16:53:49"," 1340bc"," -12"," -71"
1494492830.927417,"11/05/2017 16:53:50"," 1340bc"," -12"," -71"
1494492832.4462762,"11/05/2017 16:53:52"," 1340bc"," -12"," -71"
1494492833.9499614,"11/05/2017 16:53:53"," 1340bc"," -12"," -70"
1494492835.4627788,"11/05/2017 16:53:55"," 1340bc"," -12"," -71"
1494492836.9739764,"11/05/2017 16:53:56"," 1340bc"," -12"," -72"
1494492838.493014,"11/05/2017 16:53:58"," 1340bc"," -11"," -73"
1494492840.0097134,"11/05/2017 16:54:00"," 1340bc"," -12"," -73"
1494492841.5246096,"11/05/2017 16:54:01"," 1340bc"," -12"," -73"
1494492843.0341341,"11/05/2017 16:54:03"," 1340bc"," -11"," -70"
1494492844.5401926,"11/05/2017 16:54:04"," 1340bc"," -11"," -70"
1494492846.0513313,"11/05/2017 16:54:06"," 1340bc"," -12"," -73"
1494492847.563606,"11/05/2017 16:54:07"," 1340bc"," -13"," -75"
1494492849.0763884,"11/05/2017 16:54:09"," 1340bc"," -11"," -70"
1494492850.5866053,"11/05/2017 16:54:10"," 1340bc"," -12"," -69"
1494492852.0972865,"11/05/2017 16:54:12"," 1340bc"," -12"," -71"
1494492853.609539,"11/05/2017 16:54:13"," 1340bc"," -13"," -72"
1494492855.120532,"11/05/2017 16:54:15"," 1340bc"," -13"," -71"
1494492856.6290972,"11/05/2017 16:54:16"," 1340bc"," -13"," -74"
1494492858.1385665,"11/05/2017 16:54:18"," 1340bc"," -12"," -71"
1494492859.650537,"11/05/2017 16:54:19"," 1340bc"," -12"," -72"
1494492861.1613927,"11/05/2017 16:54:21"," 1340bc"," -13"," -75"
1494492862.6746974,"11/05/2017 16:54:22"," 1340bc"," -12"," -74"
1494492864.1893392,"11/05/2017 16:54:24"," 1340bc"," -12"," -73"
1494492865.6911874,"11/05/2017 16:54:25"," 1340bc"," -11"," -72"
1494492867.2024724,"11/05/2017 16:54:27"," 1340bc"," -12"," -71"
