"timestamp","date time","EcIo","RSCP"
1495795342.1281781,"26/05/2017 18:42:22"," 134d3"," -11"," -97"
1495795342.1289787,"26/05/2017 18:42:22"," 134d3"," -10"," -99"
1495795342.1293712,"26/05/2017 18:42:22"," 134d3"," -7"," -98"
1495795342.1340518,"26/05/2017 18:42:22"," 134d3"," -7"," -97"
1495795342.1488814,"26/05/2017 18:42:22"," 134d3"," -7"," -94"
1495795342.915398,"26/05/2017 18:42:22"," 134d3"," -8"," -95"
1495795344.424851,"26/05/2017 18:42:24"," 134d3"," -8"," -94"
1495795345.930883,"26/05/2017 18:42:25"," 134d3"," -8"," -94"
1495795347.4371142,"26/05/2017 18:42:27"," 134d3"," -11"," -93"
1495795348.942418,"26/05/2017 18:42:28"," 134d3"," -9"," -94"
1495795350.446258,"26/05/2017 18:42:30"," 134d3"," -9"," -95"
1495795351.9626768,"26/05/2017 18:42:31"," 134d3"," -11"," -95"
1495795353.4703708,"26/05/2017 18:42:33"," 134d3"," -10"," -97"
1495795354.9866948,"26/05/2017 18:42:34"," 134d3"," -8"," -97"
1495795356.5014446,"26/05/2017 18:42:36"," 134d3"," -10"," -98"
1495795358.0057712,"26/05/2017 18:42:38"," 134d3"," -8"," -98"
1495795359.517722,"26/05/2017 18:42:39"," 134d3"," -8"," -97"
1495795361.028852,"26/05/2017 18:42:41"," 134d3"," -6"," -96"
1495795362.5399868,"26/05/2017 18:42:42"," 134d3"," -7"," -96"
1495795364.0552359,"26/05/2017 18:42:44"," 134d3"," -7"," -94"
1495795365.5588508,"26/05/2017 18:42:45"," 134d3"," -6"," -93"
1495795367.0726178,"26/05/2017 18:42:47"," 134d3"," -8"," -97"
1495795368.5892246,"26/05/2017 18:42:48"," 134d3"," -11"," -94"
1495795370.096022,"26/05/2017 18:42:50"," 134d3"," -11"," -95"
1495795371.5985782,"26/05/2017 18:42:51"," 134d3"," -11"," -96"
1495795373.1142967,"26/05/2017 18:42:53"," 134d3"," -12"," -99"
1495795374.617351,"26/05/2017 18:42:54"," 134d3"," -12"," -98"
1495795376.1300676,"26/05/2017 18:42:56"," 134d3"," -11"," -97"
1495795377.6456845,"26/05/2017 18:42:57"," 134d3"," -10"," -94"
1495795379.1506033,"26/05/2017 18:42:59"," 134d3"," -11"," -94"
1495795380.6542878,"26/05/2017 18:43:00"," 134d3"," -11"," -94"
1495795382.16893,"26/05/2017 18:43:02"," 134d3"," -11"," -98"
1495795383.6719406,"26/05/2017 18:43:03"," 134d3"," -11"," -94"
1495795385.18449,"26/05/2017 18:43:05"," 134d3"," -11"," -98"
1495795386.6941307,"26/05/2017 18:43:06"," 134d3"," -10"," -95"
1495795388.2106447,"26/05/2017 18:43:08"," 134d3"," -9"," -97"
1495795389.7235792,"26/05/2017 18:43:09"," 134d3"," -10"," -95"
1495795391.238675,"26/05/2017 18:43:11"," 134d3"," -12"," -96"
1495795392.7479804,"26/05/2017 18:43:12"," 134d3"," -12"," -97"
1495795394.260548,"26/05/2017 18:43:14"," 134d3"," -13"," -97"
1495795395.7699802,"26/05/2017 18:43:15"," 134d3"," -13"," -97"
1495795397.2846355,"26/05/2017 18:43:17"," 134d3"," -13"," -100"
1495795398.7962904,"26/05/2017 18:43:18"," 134d3"," -10"," -101"
1495795400.3082614,"26/05/2017 18:43:20"," 134d3"," -11"," -101"
1495795401.818823,"26/05/2017 18:43:21"," 134d3"," -11"," -102"
1495795403.3356495,"26/05/2017 18:43:23"," 134d3"," -10"," -100"
1495795404.8428667,"26/05/2017 18:43:24"," 134d3"," -11"," -98"
1495795406.3488967,"26/05/2017 18:43:26"," 134d3"," -12"," -100"
1495795407.862983,"26/05/2017 18:43:27"," 134d3"," -9"," -97"
1495795409.374645,"26/05/2017 18:43:29"," 134d3"," -13"," -96"
1495795410.8814194,"26/05/2017 18:43:30"," 134d3"," -13"," -97"
1495795412.3929424,"26/05/2017 18:43:32"," 134d3"," -10"," -97"
1495795413.9107392,"26/05/2017 18:43:33"," 134d3"," -12"," -94"
1495795415.4140432,"26/05/2017 18:43:35"," 134d3"," -13"," -96"
1495795416.9281888,"26/05/2017 18:43:36"," 134d3"," -11"," -93"
1495795418.4435315,"26/05/2017 18:43:38"," 134d3"," -11"," -96"
1495795419.952785,"26/05/2017 18:43:39"," 134d3"," -13"," -97"
1495795421.471605,"26/05/2017 18:43:41"," 134d3"," -11"," -97"
1495795422.9777386,"26/05/2017 18:43:42"," 134d3"," -10"," -96"
1495795424.4916308,"26/05/2017 18:43:44"," 134d3"," -13"," -97"
1495795425.9954937,"26/05/2017 18:43:45"," 134d3"," -7"," -98"
1495795427.5037308,"26/05/2017 18:43:47"," 134d3"," -12"," -95"
1495795429.0059302,"26/05/2017 18:43:49"," 134d3"," -12"," -96"
1495795430.518779,"26/05/2017 18:43:50"," 134d3"," -12"," -96"
1495795432.0249598,"26/05/2017 18:43:52"," 134d3"," -13"," -95"
1495795433.531907,"26/05/2017 18:43:53"," 134d3"," -13"," -96"
1495795435.0427368,"26/05/2017 18:43:55"," 134d3"," -13"," -98"
1495795436.5557275,"26/05/2017 18:43:56"," 134d3"," -13"," -99"
1495795438.0595906,"26/05/2017 18:43:58"," 134d3"," -12"," -96"
1495795439.5720692,"26/05/2017 18:43:59"," 134d3"," -10"," -95"
1495795441.085779,"26/05/2017 18:44:01"," 134d3"," -11"," -96"
1495795442.602237,"26/05/2017 18:44:02"," 134d3"," -11"," -97"
1495795444.1116986,"26/05/2017 18:44:04"," 134d3"," -11"," -95"
1495795445.625632,"26/05/2017 18:44:05"," 134d3"," -10"," -91"
1495795447.1382396,"26/05/2017 18:44:07"," 134d3"," -10"," -96"
1495795448.6496987,"26/05/2017 18:44:08"," 134d3"," -6"," -88"
1495795450.1626956,"26/05/2017 18:44:10"," 134d3"," -6"," -96"
1495795451.6755784,"26/05/2017 18:44:11"," 134d3"," -8"," -94"
1495795453.1867301,"26/05/2017 18:44:13"," 134d3"," -9"," -94"
1495795454.6982656,"26/05/2017 18:44:14"," 134d3"," -7"," -98"
1495795456.2122402,"26/05/2017 18:44:16"," 134d3"," -9"," -94"
1495795457.7213962,"26/05/2017 18:44:17"," 134d3"," -11"," -96"
1495795459.2298744,"26/05/2017 18:44:19"," 134d3"," -10"," -95"
1495795460.7346466,"26/05/2017 18:44:20"," 134d3"," -11"," -96"
