"timestamp","date time","EcIo","RSCP"
1495442323.6234565,"22/05/2017 16:38:43"," 134d3"," -8"," -99"
1495442325.1367068,"22/05/2017 16:38:45"," 134d3"," -8"," -100"
1495442326.6513526,"22/05/2017 16:38:46"," 134d3"," -7"," -101"
1495442328.1668265,"22/05/2017 16:38:48"," 134d3"," -10"," -101"
1495442329.6812477,"22/05/2017 16:38:49"," 134d3"," -9"," -102"
1495442331.183741,"22/05/2017 16:38:51"," 134d3"," -13"," -104"
1495442332.7006905,"22/05/2017 16:38:52"," 134d3"," -9"," -99"
1495442334.219801,"22/05/2017 16:38:54"," 134d3"," -13"," -102"
1495442335.734042,"22/05/2017 16:38:55"," 134d3"," -10"," -103"
1495442337.23683,"22/05/2017 16:38:57"," 134d3"," -9"," -102"
1495442338.742667,"22/05/2017 16:38:58"," 134d3"," -9"," -101"
1495442340.2572474,"22/05/2017 16:39:00"," 134d3"," -12"," -101"
1495442341.7610404,"22/05/2017 16:39:01"," 134d3"," -10"," -100"
1495442343.2733357,"22/05/2017 16:39:03"," 134d3"," -11"," -100"
1495442344.7879462,"22/05/2017 16:39:04"," 134d3"," -11"," -101"
1495442346.2896404,"22/05/2017 16:39:06"," 134d3"," -10"," -100"
1495442347.8114085,"22/05/2017 16:39:07"," 134d3"," -9"," -102"
1495442349.3126574,"22/05/2017 16:39:09"," 134d3"," -8"," -100"
1495442350.8253849,"22/05/2017 16:39:10"," 134d3"," -9"," -102"
1495442352.342616,"22/05/2017 16:39:12"," 134d3"," -9"," -101"
1495442353.844911,"22/05/2017 16:39:13"," 134d3"," -11"," -102"
1495442355.3613248,"22/05/2017 16:39:15"," 134d3"," -9"," -102"
1495442356.8790278,"22/05/2017 16:39:16"," 134d3"," -9"," -101"
1495442358.393082,"22/05/2017 16:39:18"," 134d3"," -10"," -101"
1495442359.904119,"22/05/2017 16:39:19"," 134d3"," -15"," -102"
1495442361.4151037,"22/05/2017 16:39:21"," 134d3"," -18"," -107"
1495442362.9264884,"22/05/2017 16:39:22"," 134d3"," -15"," -107"
1495442364.437467,"22/05/2017 16:39:24"," 134d3"," -15"," -106"
1495442365.9481316,"22/05/2017 16:39:25"," 134d3"," -12"," -104"
1495442367.4589663,"22/05/2017 16:39:27"," 1340bc"," -9"," -100"
1495442368.970424,"22/05/2017 16:39:28"," 1340bc"," -7"," -94"
1495442370.4809177,"22/05/2017 16:39:30"," 1340bc"," -7"," -89"
1495442371.9925418,"22/05/2017 16:39:31"," 1340bc"," -7"," -87"
1495442373.5041387,"22/05/2017 16:39:33"," 1340bc"," -7"," -83"
1495442375.0148742,"22/05/2017 16:39:35"," 1340bc"," -8"," -82"
1495442376.526047,"22/05/2017 16:39:36"," 1340bc"," -11"," -82"
1495442378.0412672,"22/05/2017 16:39:38"," 1340bc"," -11"," -82"
1495442379.5432577,"22/05/2017 16:39:39"," 1340bc"," -10"," -82"
1495442381.0543332,"22/05/2017 16:39:41"," 1340bc"," -8"," -82"
1495442382.5649765,"22/05/2017 16:39:42"," 1340bc"," -7"," -82"
1495442384.0759878,"22/05/2017 16:39:44"," 1340bc"," -7"," -82"
1495442385.586234,"22/05/2017 16:39:45"," 1340bc"," -7"," -82"
1495442387.1016474,"22/05/2017 16:39:47"," 1340bc"," -7"," -82"
1495442388.6033337,"22/05/2017 16:39:48"," 1340bc"," -7"," -83"
1495442390.1200354,"22/05/2017 16:39:50"," 1340bc"," -7"," -83"
1495442391.6374369,"22/05/2017 16:39:51"," 1340bc"," -6"," -83"
1495442393.1527684,"22/05/2017 16:39:53"," 1340bc"," -6"," -83"
1495442394.6546276,"22/05/2017 16:39:54"," 1340bc"," -7"," -83"
1495442396.1653566,"22/05/2017 16:39:56"," 1340bc"," -7"," -83"
1495442397.6771371,"22/05/2017 16:39:57"," 1340bc"," -5"," -82"
1495442399.1893935,"22/05/2017 16:39:59"," 1340bc"," -6"," -82"
1495442400.6996255,"22/05/2017 16:40:00"," 1340bc"," -6"," -83"
1495442402.2091913,"22/05/2017 16:40:02"," 1340bc"," -6"," -83"
1495442403.7150202,"22/05/2017 16:40:03"," 1340bc"," -7"," -83"
1495442405.2208362,"22/05/2017 16:40:05"," 1340bc"," -7"," -83"
1495442406.731713,"22/05/2017 16:40:06"," 1340bc"," -5"," -82"
1495442408.2417428,"22/05/2017 16:40:08"," 1340bc"," -6"," -82"
1495442409.752675,"22/05/2017 16:40:09"," 1340bc"," -5"," -81"
1495442411.263288,"22/05/2017 16:40:11"," 1340bc"," -5"," -80"
1495442412.7740238,"22/05/2017 16:40:12"," 1340bc"," -6"," -80"
1495442414.2865918,"22/05/2017 16:40:14"," 1340bc"," -6"," -80"
1495442415.7995589,"22/05/2017 16:40:15"," 1340bc"," -6"," -80"
1495442417.3166897,"22/05/2017 16:40:17"," 1340bc"," -6"," -80"
1495442418.8225782,"22/05/2017 16:40:18"," 1340bc"," -5"," -81"
1495442420.3389807,"22/05/2017 16:40:20"," 1340bc"," -6"," -81"
1495442421.845548,"22/05/2017 16:40:21"," 1340bc"," -5"," -82"
1495442423.3614306,"22/05/2017 16:40:23"," 1340bc"," -7"," -83"
1495442424.8773177,"22/05/2017 16:40:24"," 1340bc"," -6"," -83"
1495442426.3961895,"22/05/2017 16:40:26"," 1340bc"," -6"," -82"
1495442427.9148822,"22/05/2017 16:40:27"," 1340bc"," -10"," -84"
1495442429.4313273,"22/05/2017 16:40:29"," 1340bc"," -12"," -87"
1495442430.9491,"22/05/2017 16:40:30"," 1340bc"," -8"," -87"
1495442432.4655828,"22/05/2017 16:40:32"," 1340bc"," -8"," -86"
1495442433.9805107,"22/05/2017 16:40:33"," 1340bc"," -8"," -86"
1495442435.4975297,"22/05/2017 16:40:35"," 1340bc"," -8"," -86"
1495442437.0026984,"22/05/2017 16:40:37"," 1340bc"," -8"," -86"
1495442438.5193632,"22/05/2017 16:40:38"," 1340bc"," -10"," -84"
1495442440.032134,"22/05/2017 16:40:40"," 1340bc"," -7"," -84"
1495442441.5355177,"22/05/2017 16:40:41"," 1340bc"," -9"," -84"
1495442443.0521998,"22/05/2017 16:40:43"," 1340bc"," -9"," -84"
1495442444.5620499,"22/05/2017 16:40:44"," 1340bc"," -7"," -86"
1495442446.073473,"22/05/2017 16:40:46"," 1340bc"," -7"," -85"
1495442447.5837264,"22/05/2017 16:40:47"," 1340bc"," -7"," -84"
1495442449.0948236,"22/05/2017 16:40:49"," 1340bc"," -8"," -84"
1495442450.6058261,"22/05/2017 16:40:50"," 1340bc"," -7"," -83"
1495442452.117709,"22/05/2017 16:40:52"," 1340bc"," -7"," -83"
1495442453.6293125,"22/05/2017 16:40:53"," 1340bc"," -6"," -82"
1495442455.1406536,"22/05/2017 16:40:55"," 1340bc"," -5"," -81"
1495442456.651644,"22/05/2017 16:40:56"," 1340bc"," -8"," -84"
1495442458.163728,"22/05/2017 16:40:58"," 1340bc"," -7"," -82"
1495442459.6864913,"22/05/2017 16:40:59"," 1340bc"," -7"," -83"
1495442461.2020617,"22/05/2017 16:41:01"," 1340bc"," -7"," -83"
1495442462.7124958,"22/05/2017 16:41:02"," 1340bc"," -6"," -83"
1495442464.2245471,"22/05/2017 16:41:04"," 1340bc"," -7"," -83"
1495442465.7364004,"22/05/2017 16:41:05"," 1340bc"," -7"," -83"
1495442467.2473593,"22/05/2017 16:41:07"," 1340bc"," -5"," -80"
1495442468.7578914,"22/05/2017 16:41:08"," 1340bc"," -9"," -80"
1495442470.2649171,"22/05/2017 16:41:10"," 1340bc"," -7"," -81"
1495442471.7747157,"22/05/2017 16:41:11"," 1340bc"," -6"," -81"
1495442473.2783747,"22/05/2017 16:41:13"," 1340bc"," -6"," -82"
1495442474.7855558,"22/05/2017 16:41:14"," 1340bc"," -7"," -82"
1495442476.296706,"22/05/2017 16:41:16"," 1340bc"," -6"," -81"
1495442477.8163688,"22/05/2017 16:41:17"," 1340bc"," -6"," -82"
1495442479.3178802,"22/05/2017 16:41:19"," 1340bc"," -6"," -81"
1495442480.8317673,"22/05/2017 16:41:20"," 1340bc"," -5"," -81"
