time slot,timestamp,date time,max gain,network selected,delay,#bytes,#bytes w/o delay,bit rate (Mbps),selection duration,connect and download duration,#bytes downloaded during selection by previous network,log
29,1495891014.89589,27/05/2017 21:16:54,120000000,Cellular,0,5103444,5101397.91281554,2.7207455535,0,15.0060162544,0,"['averageBytePerNet:[6661986.140860583, 7278623.629934608], numNetworkHighestAverageByte: 1']"
30,1495891029.90191,27/05/2017 21:17:09,120000000,Cellular,0,5206908,5204708.299427,2.7758444264,0,15.00633955,0,"['averageBytePerNet:[6661986.140860583, 7200865.568608927], numNetworkHighestAverageByte: 1']"
31,1495891044.90825,27/05/2017 21:17:24,120000000,Cellular,0,3369948,3368404.56765499,1.7964824361,0,15.0068731308,0,"['averageBytePerNet:[6661986.140860583, 7132032.559326791], numNetworkHighestAverageByte: 1']"
32,1495891059.91512,27/05/2017 21:17:39,120000000,Cellular,0,2915320,2914623.89501816,1.5544660773,0,15.0035824776,0,"['averageBytePerNet:[6661986.140860583, 7006578.292937731], numNetworkHighestAverageByte: 1']"
33,1495891074.9187,27/05/2017 21:17:54,120000000,Cellular,0,4889692,4888430.3154001,2.6071628349,0,15.0038714409,0,"['averageBytePerNet:[6661986.140860583, 6874579.763972584], numNetworkHighestAverageByte: 1']"
34,1495891089.92257,27/05/2017 21:18:09,120000000,Cellular,0,4977136,4974775.22867414,2.6532134553,0,15.0071182251,0,"['averageBytePerNet:[6661986.140860583, 6812512.593704694], numNetworkHighestAverageByte: 1']"
35,1495891104.92969,27/05/2017 21:18:24,120000000,Cellular,0,3961120,3959283.35543429,2.1116177896,0,15.0069582462,0,"['averageBytePerNet:[6661986.140860583, 6756823.582643162], numNetworkHighestAverageByte: 1']"
36,1495891119.93665,27/05/2017 21:18:39,120000000,Cellular,0,6047920,6046562.57733278,3.2248333746,0,15.003367424,0,"['averageBytePerNet:[6661986.140860583, 6674542.987725254], numNetworkHighestAverageByte: 1']"
37,1495891134.94002,27/05/2017 21:18:54,120000000,WiFi,3.8781502247,5205239,7020829.95417626,3.7444426422,0.0081913471,14.9991409779,0,"['averageBytePerNet:[6661986.140860583, 6656600.690285469], numNetworkHighestAverageByte: 1', '<wifi_mac_address>']"
38,1495891149.94735,27/05/2017 21:19:09,120000000,WiFi,0,8756056,8754817.52871441,4.6692360153,0,15.0021219254,0,"['averageBytePerNet:[6841408.047518421, 6656600.690285469], numNetworkHighestAverageByte: 1']"
39,1495891164.94947,27/05/2017 21:19:24,120000000,WiFi,0,9061584,9059592.93479173,4.8317828986,0,15.0032966137,0,"['averageBytePerNet:[7479211.207917084, 6656600.690285469], numNetworkHighestAverageByte: 1']"
40,1495891179.95277,27/05/2017 21:19:39,120000000,WiFi,0,6686864,6685439.3427304,3.5655676495,0,15.0031964779,0,"['averageBytePerNet:[7874306.639635747, 6656600.690285469], numNetworkHighestAverageByte: 1']"
41,1495891194.95596,27/05/2017 21:19:54,120000000,WiFi,0,7257376,7255780.78960861,3.8697497545,0,15.0032978058,0,"['averageBytePerNet:[7636533.180254677, 6656600.690285469], numNetworkHighestAverageByte: 1']"
42,1495891209.95926,27/05/2017 21:20:09,120000000,WiFi,0,6059880,6058767.33231612,3.2313425772,0,15.0027546883,0,"['averageBytePerNet:[7573074.448480331, 6656600.690285469], numNetworkHighestAverageByte: 1']"
43,1495891224.96202,27/05/2017 21:20:24,120000000,WiFi,0,4682832,4681779.47592755,2.4969490538,0,15.0033721924,0,"['averageBytePerNet:[7356744.860456874, 6656600.690285469], numNetworkHighestAverageByte: 1']"
44,1495891239.96539,27/05/2017 21:20:39,120000000,WiFi,0,6375544,6372868.01486688,3.3988629413,0,15.006298542,0,"['averageBytePerNet:[7022374.187390708, 6656600.690285469], numNetworkHighestAverageByte: 1']"
45,1495891254.97169,27/05/2017 21:20:54,120000000,WiFi,0,3803896,3803022.65571642,2.0282787497,0,15.0034446716,0,"['averageBytePerNet:[6950206.834888061, 6656600.690285469], numNetworkHighestAverageByte: 1']"
46,1495891269.97513,27/05/2017 21:21:09,120000000,Cellular,2.224480629,6445948,7568319.8140952,4.0364372342,0.0025911331,15.0000004768,0,"['averageBytePerNet:[6635488.416970897, 6656600.690285469], numNetworkHighestAverageByte: 1', '']"
47,1495891284.97772,27/05/2017 21:21:24,120000000,Cellular,0,5950240,5947763.41019222,3.1721404854,0,15.0062458515,0,"['averageBytePerNet:[6635488.416970897, 6681926.221502406], numNetworkHighestAverageByte: 1']"
48,1495891299.98397,27/05/2017 21:21:39,120000000,Cellular,0,9236156,9233341.14310321,4.9244486097,0,15.0045728683,0,"['averageBytePerNet:[6635488.416970897, 6662083.983358887], numNetworkHighestAverageByte: 1']"
49,1495891314.98854,27/05/2017 21:21:54,120000000,Cellular,0,9050048,9046226.31469825,4.8246540345,0,15.0063369274,0,"['averageBytePerNet:[6635488.416970897, 6729748.645457422], numNetworkHighestAverageByte: 1']"
50,1495891329.99488,27/05/2017 21:22:09,120000000,Cellular,0,9415960,9414453.13826398,5.0210416737,0,15.0024008751,0,"['averageBytePerNet:[6635488.416970897, 6789145.50877129], numNetworkHighestAverageByte: 1']"
51,1495891344.99728,27/05/2017 21:22:24,120000000,Cellular,0,9772560,9770344.08940932,5.210850181,0,15.0034019947,0,"['averageBytePerNet:[6635488.416970897, 6854778.199508607], numNetworkHighestAverageByte: 1']"
52,1495891360.00068,27/05/2017 21:22:40,120000000,Cellular,0,10175080,10170366.5036883,5.4241954686,0,15.0069518089,0,"['averageBytePerNet:[6635488.416970897, 6925889.562676918], numNetworkHighestAverageByte: 1']"
53,1495891375.00763,27/05/2017 21:22:55,120000000,Cellular,0,6304816,6303261.98934306,3.3617397276,0,15.0036981106,0,"['averageBytePerNet:[6635488.416970897, 7003139.013653379], numNetworkHighestAverageByte: 1']"
54,1495891390.01133,27/05/2017 21:23:10,120000000,Cellular,0,5882112,5879605.66213079,3.1357896865,0,15.0063941479,0,"['averageBytePerNet:[6635488.416970897, 6986862.803785697], numNetworkHighestAverageByte: 1']"
55,1495891405.01773,27/05/2017 21:23:25,120000000,Cellular,0,6800968,6797993.45862321,3.6255965113,0,15.0065634251,0,"['averageBytePerNet:[6635488.416970897, 6961697.868748085], numNetworkHighestAverageByte: 1']"
56,1495891420.02429,27/05/2017 21:23:40,120000000,Cellular,0,5605264,5604026.85665811,2.9888143236,0,15.0033113956,0,"['averageBytePerNet:[6635488.416970897, 6958059.992967533], numNetworkHighestAverageByte: 1']"
57,1495891435.0276,27/05/2017 21:23:55,120000000,Cellular,0,7345700,7342905.55642863,3.9162162968,0,15.005708456,0,"['averageBytePerNet:[6635488.416970897, 6928624.490004284], numNetworkHighestAverageByte: 1']"
58,1495891450.03331,27/05/2017 21:24:10,120000000,Cellular,0,7403244,7401832.44779796,3.9476439722,0,15.0028605461,0,"['averageBytePerNet:[6635488.416970897, 6937438.98077927], numNetworkHighestAverageByte: 1']"
59,1495891465.03617,27/05/2017 21:24:25,120000000,Cellular,0,9868332,9865816.56377189,5.261768834,0,15.0038244724,0,"['averageBytePerNet:[6635488.416970897, 6947113.8446754925], numNetworkHighestAverageByte: 1']"
60,1495891480.04,27/05/2017 21:24:40,120000000,Cellular,0,6507348,6505053.56062756,3.469361899,0,15.0052907467,0,"['averageBytePerNet:[6635488.416970897, 7006679.206289705], numNetworkHighestAverageByte: 1']"
61,1495891495.04529,27/05/2017 21:24:55,120000000,Cellular,0,9240320,9237217.07206724,4.9265157718,0,15.0050387383,0,"['averageBytePerNet:[6635488.416970897, 6996646.693376463], numNetworkHighestAverageByte: 1']"
62,1495891510.05032,27/05/2017 21:25:10,120000000,Cellular,0,12262748,12259022.626198,6.5381454006,0,15.0045583248,0,"['averageBytePerNet:[6635488.416970897, 7040579.445899812], numNetworkHighestAverageByte: 1']"
63,1495891525.05488,27/05/2017 21:25:25,120000000,Cellular,0,5986212,5984337.21479124,3.1916465146,0,15.0046992302,0,"['averageBytePerNet:[6635488.416970897, 7140934.122444008], numNetworkHighestAverageByte: 1']"
64,1495891540.05958,27/05/2017 21:25:40,120000000,Cellular,0,7847636,7845683.88691893,4.1843647397,0,15.0037322044,0,"['averageBytePerNet:[6635488.416970897, 7119111.539280747], numNetworkHighestAverageByte: 1']"
65,1495891555.06331,27/05/2017 21:25:55,120000000,Cellular,0,6240968,6240184.73554013,3.3280985256,0,15.0018827915,0,"['averageBytePerNet:[6635488.416970897, 7132566.582755528], numNetworkHighestAverageByte: 1']"
66,1495891570.0652,27/05/2017 21:26:10,120000000,Cellular,0,4267984,4266615.26920099,2.2755281436,0,15.0048120022,0,"['averageBytePerNet:[6635488.416970897, 7116341.458260703], numNetworkHighestAverageByte: 1']"
67,1495891585.07001,27/05/2017 21:26:25,120000000,Cellular,0,8811573,8808749.67202733,4.6979998251,0,15.0048077106,0,"['averageBytePerNet:[6635488.416970897, 7065453.490598923], numNetworkHighestAverageByte: 1']"
68,1495891600.07482,27/05/2017 21:26:40,120000000,Cellular,0,12050007,12046729.8606293,6.4249225923,0,15.004080534,0,"['averageBytePerNet:[6635488.416970897, 7096037.634132754], numNetworkHighestAverageByte: 1']"
69,1495891615.0789,27/05/2017 21:26:55,120000000,Cellular,0,12271735,12269166.676783,6.543555561,0,15.0031399727,0,"['averageBytePerNet:[6635488.416970897, 7181394.3966585575], numNetworkHighestAverageByte: 1']"
70,1495891630.08204,27/05/2017 21:27:10,120000000,Cellular,0,6710748,6707399.234351,3.5772795917,0,15.007488966,0,"['averageBytePerNet:[6635488.416970897, 7267627.825135243], numNetworkHighestAverageByte: 1']"
71,1495891645.08953,27/05/2017 21:27:25,120000000,Cellular,0,14830316,14823826.5986249,7.9060408526,0,15.0065665245,0,"['averageBytePerNet:[6635488.416970897, 7258290.681955505], numNetworkHighestAverageByte: 1']"
72,1495891660.09609,27/05/2017 21:27:40,120000000,Cellular,0,12552064,12549063.4932472,6.6928338631,0,15.0035865307,0,"['averageBytePerNet:[6635488.416970897, 7382315.860917298], numNetworkHighestAverageByte: 1']"
