"timestamp","date time","EcIo","RSCP"
1495892434.9679499,"27/05/2017 21:40:34"," 1340bc"," -12"," -84"
1495892436.469882,"27/05/2017 21:40:36"," 1340bc"," -12"," -81"
1495892437.9808476,"27/05/2017 21:40:37"," 1340bc"," -12"," -81"
1495892439.4921265,"27/05/2017 21:40:39"," 1340bc"," -12"," -83"
1495892441.0024521,"27/05/2017 21:40:41"," 1340bc"," -5"," -82"
1495892442.51344,"27/05/2017 21:40:42"," 1340bc"," -5"," -82"
1495892444.0280607,"27/05/2017 21:40:44"," 1340bc"," -5"," -81"
1495892445.533192,"27/05/2017 21:40:45"," 1340bc"," -4"," -81"
1495892447.0375733,"27/05/2017 21:40:47"," 1340bc"," -8"," -82"
1495892448.5425615,"27/05/2017 21:40:48"," 1340bc"," -6"," -82"
1495892450.0478363,"27/05/2017 21:40:50"," 1340bc"," -7"," -82"
1495892451.5500185,"27/05/2017 21:40:51"," 1340bc"," -6"," -82"
1495892453.0662196,"27/05/2017 21:40:53"," 1340bc"," -13"," -83"
1495892454.571451,"27/05/2017 21:40:54"," 1340bc"," -13"," -84"
1495892456.072947,"27/05/2017 21:40:56"," 1340bc"," -14"," -84"
1495892457.5906885,"27/05/2017 21:40:57"," 1340bc"," -13"," -84"
1495892459.1087534,"27/05/2017 21:40:59"," 1340bc"," -9"," -85"
1495892460.6262414,"27/05/2017 21:41:00"," 1340bc"," -7"," -85"
1495892462.1341438,"27/05/2017 21:41:02"," 1340bc"," -7"," -86"
1495892463.6402135,"27/05/2017 21:41:03"," 1340bc"," -5"," -84"
1495892465.141265,"27/05/2017 21:41:05"," 1340bc"," -7"," -84"
1495892466.648369,"27/05/2017 21:41:06"," 1340bc"," -6"," -83"
1495892468.1620264,"27/05/2017 21:41:08"," 1340bc"," -7"," -83"
1495892469.6650515,"27/05/2017 21:41:09"," 1340bc"," -5"," -83"
1495892471.1813731,"27/05/2017 21:41:11"," 1340bc"," -5"," -82"
1495892472.6980996,"27/05/2017 21:41:12"," 1340bc"," -10"," -85"
1495892474.2074518,"27/05/2017 21:41:14"," 1340bc"," -9"," -85"
1495892475.711214,"27/05/2017 21:41:15"," 1340bc"," -7"," -85"
1495892477.215717,"27/05/2017 21:41:17"," 1340bc"," -8"," -85"
1495892478.7336395,"27/05/2017 21:41:18"," 1340bc"," -8"," -86"
1495892480.2506444,"27/05/2017 21:41:20"," 1340bc"," -12"," -87"
1495892481.769504,"27/05/2017 21:41:21"," 1340bc"," -9"," -87"
1495892483.2868896,"27/05/2017 21:41:23"," 1340bc"," -9"," -88"
1495892484.7914839,"27/05/2017 21:41:24"," 1340bc"," -10"," -88"
1495892486.3047037,"27/05/2017 21:41:26"," 1340bc"," -7"," -87"
1495892487.8067997,"27/05/2017 21:41:27"," 1340bc"," -7"," -86"
1495892489.321732,"27/05/2017 21:41:29"," 1340bc"," -7"," -85"
1495892490.8267484,"27/05/2017 21:41:30"," 1340bc"," -6"," -84"
1495892492.3315008,"27/05/2017 21:41:32"," 1340bc"," -6"," -84"
1495892493.8367794,"27/05/2017 21:41:33"," 1340bc"," -6"," -83"
1495892495.3382626,"27/05/2017 21:41:35"," 1340bc"," -6"," -82"
1495892496.8494165,"27/05/2017 21:41:36"," 1340bc"," -5"," -82"
1495892498.3643575,"27/05/2017 21:41:38"," 1340bc"," -5"," -81"
1495892499.8699648,"27/05/2017 21:41:39"," 1340bc"," -11"," -85"
1495892501.3735485,"27/05/2017 21:41:41"," 1340bc"," -13"," -83"
1495892502.8843546,"27/05/2017 21:41:42"," 1340bc"," -13"," -90"
1495892504.3957148,"27/05/2017 21:41:44"," 1340bc"," -12"," -81"
1495892505.906113,"27/05/2017 21:41:45"," 1340bc"," -6"," -83"
1495892507.412016,"27/05/2017 21:41:47"," 1340bc"," -13"," -80"
1495892508.9266798,"27/05/2017 21:41:48"," 1340bc"," -13"," -82"
1495892510.4275575,"27/05/2017 21:41:50"," 1340bc"," -12"," -81"
1495892511.9391973,"27/05/2017 21:41:51"," 1340bc"," -13"," -84"
1495892513.4509952,"27/05/2017 21:41:53"," 1340bc"," -13"," -85"
1495892514.969782,"27/05/2017 21:41:54"," 1340bc"," -13"," -85"
1495892516.47241,"27/05/2017 21:41:56"," 1340bc"," -10"," -82"
1495892517.9850993,"27/05/2017 21:41:57"," 1340bc"," -13"," -85"
1495892519.5057123,"27/05/2017 21:41:59"," 1340bc"," -14"," -87"
1495892521.0073514,"27/05/2017 21:42:01"," 1340bc"," -10"," -85"
1495892522.514181,"27/05/2017 21:42:02"," 1340bc"," -7"," -85"
1495892524.0259318,"27/05/2017 21:42:04"," 1340bc"," -7"," -83"
1495892525.5326784,"27/05/2017 21:42:05"," 1340bc"," -5"," -81"
1495892527.044181,"27/05/2017 21:42:07"," 1340bc"," -6"," -80"
1495892528.5639799,"27/05/2017 21:42:08"," 1340bc"," -14"," -81"
1495892530.0787423,"27/05/2017 21:42:10"," 1340db"," -17"," -85"
1495892531.5948987,"27/05/2017 21:42:11"," 1340db"," -19"," -88"
1495892533.1128764,"27/05/2017 21:42:13"," 1340db"," -17"," -90"
1495892534.6266026,"27/05/2017 21:42:14"," 1340db"," -13"," -90"
1495892536.1383424,"27/05/2017 21:42:16"," 1340db"," -16"," -90"
1495892537.6463451,"27/05/2017 21:42:17"," 1340db"," -16"," -90"
1495892539.1543083,"27/05/2017 21:42:19"," 1340db"," -13"," -90"
1495892540.6576505,"27/05/2017 21:42:20"," 1340db"," -16"," -89"
1495892542.163859,"27/05/2017 21:42:22"," 1340db"," -14"," -89"
1495892543.6710227,"27/05/2017 21:42:23"," 1340bc"," -10"," -87"
1495892545.183344,"27/05/2017 21:42:25"," 1340bc"," -12"," -86"
1495892546.700587,"27/05/2017 21:42:26"," 1340bc"," -11"," -86"
1495892548.2092311,"27/05/2017 21:42:28"," 1340bc"," -9"," -87"
1495892549.7149088,"27/05/2017 21:42:29"," 1340bc"," -8"," -86"
1495892551.2316964,"27/05/2017 21:42:31"," 1340bc"," -9"," -85"
1495892552.7494738,"27/05/2017 21:42:32"," 1340bc"," -13"," -85"
1495892554.2668736,"27/05/2017 21:42:34"," 1340bc"," -8"," -83"
1495892555.7709992,"27/05/2017 21:42:35"," 1340bc"," -11"," -81"
1495892557.2809906,"27/05/2017 21:42:37"," 1340bc"," -12"," -80"
1495892558.7918339,"27/05/2017 21:42:38"," 1340bc"," -13"," -81"
1495892560.3027503,"27/05/2017 21:42:40"," 1340bc"," -10"," -82"
1495892561.8208978,"27/05/2017 21:42:41"," 1340bc"," -11"," -83"
1495892563.3314345,"27/05/2017 21:42:43"," 1340bc"," -8"," -83"
1495892564.8438804,"27/05/2017 21:42:44"," 1340bc"," -9"," -83"
1495892566.3549592,"27/05/2017 21:42:46"," 1340bc"," -10"," -83"
1495892567.8659878,"27/05/2017 21:42:47"," 1340bc"," -7"," -82"
1495892569.3783145,"27/05/2017 21:42:49"," 1340db"," -19"," -85"
1495892570.8837032,"27/05/2017 21:42:50"," 1340bc"," -10"," -83"
1495892572.400202,"27/05/2017 21:42:52"," 1340bc"," -12"," -84"
1495892573.904027,"27/05/2017 21:42:53"," 1340bc"," -15"," -86"
1495892575.4181051,"27/05/2017 21:42:55"," 1340bc"," -13"," -86"
1495892576.9230406,"27/05/2017 21:42:56"," 1340db"," -19"," -90"
1495892578.4238482,"27/05/2017 21:42:58"," 1340bc"," -13"," -90"
1495892579.933726,"27/05/2017 21:42:59"," 1340bc"," -11"," -89"
1495892581.4440773,"27/05/2017 21:43:01"," 1340bc"," -6"," -83"
1495892582.9542315,"27/05/2017 21:43:02"," 1340bc"," -6"," -82"
1495892584.4583225,"27/05/2017 21:43:04"," 1340bc"," -6"," -80"
1495892585.9588318,"27/05/2017 21:43:05"," 1340bc"," -7"," -80"
1495892587.4776218,"27/05/2017 21:43:07"," 1340bc"," -7"," -81"
1495892588.9809883,"27/05/2017 21:43:08"," 1340bc"," -11"," -82"
1495892590.4898982,"27/05/2017 21:43:10"," 1340bc"," -12"," -84"
1495892591.9920564,"27/05/2017 21:43:11"," 1340bc"," -8"," -83"
1495892593.5031884,"27/05/2017 21:43:13"," 1340bc"," -7"," -80"
1495892595.0175786,"27/05/2017 21:43:15"," 1340bc"," -6"," -77"
1495892596.522422,"27/05/2017 21:43:16"," 1340bc"," -6"," -76"
1495892598.0261762,"27/05/2017 21:43:18"," 1340bc"," -7"," -78"
1495892599.5335953,"27/05/2017 21:43:19"," 1340bc"," -9"," -80"
1495892601.0365229,"27/05/2017 21:43:21"," 1340bc"," -8"," -79"
1495892602.5465367,"27/05/2017 21:43:22"," 1340bc"," -7"," -79"
1495892604.0571036,"27/05/2017 21:43:24"," 1340bc"," -6"," -79"
1495892605.5680041,"27/05/2017 21:43:25"," 1340bc"," -6"," -77"
1495892607.0832033,"27/05/2017 21:43:27"," 1340bc"," -8"," -79"
1495892608.5851295,"27/05/2017 21:43:28"," 1340bc"," -7"," -78"
1495892610.0964646,"27/05/2017 21:43:30"," 1340bc"," -7"," -78"
1495892611.6101203,"27/05/2017 21:43:31"," 1340bc"," -6"," -78"
1495892613.111873,"27/05/2017 21:43:33"," 1340bc"," -7"," -79"
1495892614.62305,"27/05/2017 21:43:34"," 1340bc"," -9"," -80"
1495892616.1339018,"27/05/2017 21:43:36"," 1340bc"," -8"," -80"
1495892617.6448414,"27/05/2017 21:43:37"," 1340bc"," -9"," -80"
1495892619.1558335,"27/05/2017 21:43:39"," 1340bc"," -9"," -80"
1495892620.6659882,"27/05/2017 21:43:40"," 1340bc"," -9"," -80"
1495892622.1770399,"27/05/2017 21:43:42"," 1340bc"," -9"," -81"
1495892623.6877441,"27/05/2017 21:43:43"," 1340bc"," -9"," -81"
1495892625.19916,"27/05/2017 21:43:45"," 1340bc"," -9"," -81"
1495892626.7091267,"27/05/2017 21:43:46"," 1340bc"," -7"," -82"
1495892628.2221324,"27/05/2017 21:43:48"," 1340bc"," -10"," -83"
1495892629.7299886,"27/05/2017 21:43:49"," 1340bc"," -12"," -84"
1495892631.232377,"27/05/2017 21:43:51"," 1340bc"," -8"," -83"
1495892632.7435966,"27/05/2017 21:43:52"," 1340bc"," -10"," -82"
1495892634.258302,"27/05/2017 21:43:54"," 1340bc"," -8"," -83"
1495892635.7686677,"27/05/2017 21:43:55"," 1340bc"," -10"," -83"
1495892637.2764902,"27/05/2017 21:43:57"," 1340bc"," -9"," -84"
1495892638.7907054,"27/05/2017 21:43:58"," 1340bc"," -10"," -85"
1495892640.3089273,"27/05/2017 21:44:00"," 1340bc"," -9"," -85"
1495892641.8247507,"27/05/2017 21:44:01"," 1340bc"," -11"," -86"
1495892643.3416579,"27/05/2017 21:44:03"," 1340bc"," -9"," -85"
1495892644.857949,"27/05/2017 21:44:04"," 1340bc"," -9"," -85"
1495892646.3757715,"27/05/2017 21:44:06"," 1340bc"," -11"," -85"
1495892647.8913095,"27/05/2017 21:44:07"," 1340bc"," -8"," -83"
1495892649.3956494,"27/05/2017 21:44:09"," 1340bc"," -11"," -83"
1495892650.9009814,"27/05/2017 21:44:10"," 1340bc"," -8"," -83"
1495892652.4125051,"27/05/2017 21:44:12"," 1340bc"," -7"," -82"
1495892653.9248981,"27/05/2017 21:44:13"," 1340bc"," -10"," -80"
1495892655.4361157,"27/05/2017 21:44:15"," 1340bc"," -8"," -80"
1495892656.9477172,"27/05/2017 21:44:16"," 1340bc"," -7"," -81"
1495892658.4603858,"27/05/2017 21:44:18"," 1340bc"," -7"," -80"
1495892659.9714158,"27/05/2017 21:44:19"," 1340bc"," -7"," -80"
1495892661.4816072,"27/05/2017 21:44:21"," 1340bc"," -8"," -81"
1495892662.9964767,"27/05/2017 21:44:22"," 1340bc"," -7"," -81"
1495892664.50265,"27/05/2017 21:44:24"," 1340bc"," -7"," -82"
1495892666.0079622,"27/05/2017 21:44:26"," 1340bc"," -7"," -82"
1495892667.5193512,"27/05/2017 21:44:27"," 1340bc"," -7"," -81"
1495892669.026911,"27/05/2017 21:44:29"," 1340bc"," -8"," -81"
1495892670.527305,"27/05/2017 21:44:30"," 1340bc"," -10"," -83"
1495892672.0416012,"27/05/2017 21:44:32"," 1340bc"," -8"," -84"
1495892673.5430036,"27/05/2017 21:44:33"," 1340bc"," -8"," -84"
1495892675.050175,"27/05/2017 21:44:35"," 1340bc"," -10"," -85"
1495892676.5608075,"27/05/2017 21:44:36"," 134d3"," -7"," -86"
1495892678.072481,"27/05/2017 21:44:38"," 134d3"," -6"," -86"
1495892679.5761192,"27/05/2017 21:44:39"," 134d3"," -9"," -88"
1495892681.0880997,"27/05/2017 21:44:41"," 134d3"," -8"," -88"
1495892682.5938828,"27/05/2017 21:44:42"," 134d3"," -9"," -89"
1495892684.1051877,"27/05/2017 21:44:44"," 134d3"," -9"," -91"
1495892685.6158879,"27/05/2017 21:44:45"," 134d3"," -8"," -91"
1495892687.126748,"27/05/2017 21:44:47"," 134d3"," -10"," -92"
1495892688.6348083,"27/05/2017 21:44:48"," 134d3"," -10"," -93"
1495892690.1491961,"27/05/2017 21:44:50"," 134d3"," -10"," -93"
1495892691.6651514,"27/05/2017 21:44:51"," 134d3"," -9"," -92"
1495892693.17964,"27/05/2017 21:44:53"," 134d3"," -9"," -91"
1495892694.6842258,"27/05/2017 21:44:54"," 134d3"," -12"," -92"
1495892696.1951594,"27/05/2017 21:44:56"," 134d3"," -10"," -93"
1495892697.7067978,"27/05/2017 21:44:57"," 1340bc"," -6"," -89"
1495892699.2277346,"27/05/2017 21:44:59"," 1340bc"," -6"," -85"
1495892700.7287056,"27/05/2017 21:45:00"," 1340bc"," -6"," -83"
1495892702.2401965,"27/05/2017 21:45:02"," 1340bc"," -7"," -81"
1495892703.7513554,"27/05/2017 21:45:03"," 1340bc"," -6"," -81"
1495892705.2582793,"27/05/2017 21:45:05"," 1340bc"," -7"," -80"
1495892706.7695227,"27/05/2017 21:45:06"," 1340bc"," -9"," -81"
1495892708.280416,"27/05/2017 21:45:08"," 1340bc"," -8"," -81"
1495892709.7919369,"27/05/2017 21:45:09"," 1340bc"," -7"," -81"
1495892711.3031468,"27/05/2017 21:45:11"," 1340bc"," -7"," -81"
1495892712.8143842,"27/05/2017 21:45:12"," 1340bc"," -9"," -82"
1495892714.3259482,"27/05/2017 21:45:14"," 1340bc"," -11"," -83"
1495892715.8363125,"27/05/2017 21:45:15"," 1340bc"," -8"," -82"
1495892717.3455877,"27/05/2017 21:45:17"," 1340bc"," -7"," -82"
1495892718.8493543,"27/05/2017 21:45:18"," 1340bc"," -7"," -82"
1495892720.3608546,"27/05/2017 21:45:20"," 1340bc"," -8"," -82"
1495892721.8720078,"27/05/2017 21:45:21"," 1340bc"," -8"," -82"
1495892723.3834078,"27/05/2017 21:45:23"," 1340bc"," -8"," -82"
1495892724.8936653,"27/05/2017 21:45:24"," 1340bc"," -8"," -82"
1495892726.401886,"27/05/2017 21:45:26"," 1340bc"," -8"," -82"
1495892727.9193373,"27/05/2017 21:45:27"," 1340bc"," -11"," -84"
1495892729.43427,"27/05/2017 21:45:29"," 1340bc"," -8"," -83"
1495892730.9511182,"27/05/2017 21:45:30"," 1340bc"," -7"," -82"
1495892732.4641416,"27/05/2017 21:45:32"," 1340bc"," -6"," -81"
1495892733.976741,"27/05/2017 21:45:33"," 1340bc"," -10"," -82"
1495892735.4944336,"27/05/2017 21:45:35"," 1340bc"," -8"," -82"
1495892737.0052161,"27/05/2017 21:45:37"," 1340bc"," -9"," -81"
1495892738.512779,"27/05/2017 21:45:38"," 1340bc"," -10"," -81"
1495892740.023441,"27/05/2017 21:45:40"," 1340bc"," -6"," -81"
1495892741.5364175,"27/05/2017 21:45:41"," 1340bc"," -9"," -79"
1495892743.0532098,"27/05/2017 21:45:43"," 1340bc"," -7"," -79"
1495892744.571076,"27/05/2017 21:45:44"," 1340bc"," -8"," -80"
1495892746.0818264,"27/05/2017 21:45:46"," 1340bc"," -8"," -80"
1495892747.588385,"27/05/2017 21:45:47"," 1340bc"," -10"," -82"
1495892749.1015143,"27/05/2017 21:45:49"," 1340bc"," -7"," -81"
1495892750.6088464,"27/05/2017 21:45:50"," 1340bc"," -8"," -82"
1495892752.1201432,"27/05/2017 21:45:52"," 1340bc"," -6"," -81"
1495892753.630143,"27/05/2017 21:45:53"," 1340bc"," -7"," -81"
1495892755.1360073,"27/05/2017 21:45:55"," 1340bc"," -7"," -81"
1495892756.6373208,"27/05/2017 21:45:56"," 1340bc"," -7"," -81"
1495892758.14755,"27/05/2017 21:45:58"," 1340bc"," -6"," -80"
1495892759.6526926,"27/05/2017 21:45:59"," 1340bc"," -6"," -80"
1495892761.1546824,"27/05/2017 21:46:01"," 1340bc"," -7"," -79"
1495892762.6630907,"27/05/2017 21:46:02"," 1340bc"," -8"," -79"
1495892764.1841073,"27/05/2017 21:46:04"," 1340bc"," -5"," -79"
1495892765.6875448,"27/05/2017 21:46:05"," 1340bc"," -6"," -79"
1495892767.203113,"27/05/2017 21:46:07"," 1340bc"," -7"," -80"
1495892768.724275,"27/05/2017 21:46:08"," 1340bc"," -9"," -82"
1495892770.2297354,"27/05/2017 21:46:10"," 1340bc"," -10"," -82"
1495892771.7364545,"27/05/2017 21:46:11"," 1340bc"," -8"," -82"
1495892773.238497,"27/05/2017 21:46:13"," 1340bc"," -14"," -82"
1495892774.7495203,"27/05/2017 21:46:14"," 1340bc"," -13"," -82"
1495892776.2612853,"27/05/2017 21:46:16"," 1340bc"," -12"," -82"
1495892777.7794294,"27/05/2017 21:46:17"," 1340bc"," -9"," -83"
1495892779.2965117,"27/05/2017 21:46:19"," 1340bc"," -8"," -83"
1495892780.8132524,"27/05/2017 21:46:20"," 1340bc"," -9"," -83"
1495892782.3281739,"27/05/2017 21:46:22"," 1340bc"," -9"," -82"
1495892783.8387601,"27/05/2017 21:46:23"," 1340bc"," -12"," -83"
1495892785.350528,"27/05/2017 21:46:25"," 1340bc"," -10"," -83"
1495892786.8615913,"27/05/2017 21:46:26"," 1340bc"," -10"," -84"
1495892788.3737888,"27/05/2017 21:46:28"," 1340bc"," -8"," -83"
1495892789.894175,"27/05/2017 21:46:29"," 1340bc"," -11"," -83"
1495892791.396932,"27/05/2017 21:46:31"," 1340bc"," -10"," -84"
1495892792.9108078,"27/05/2017 21:46:32"," 1340bc"," -12"," -84"
1495892794.4129028,"27/05/2017 21:46:34"," 1340bc"," -8"," -83"
1495892795.9215186,"27/05/2017 21:46:35"," 1340bc"," -8"," -82"
1495892797.4261763,"27/05/2017 21:46:37"," 1340bc"," -10"," -83"
1495892798.9305065,"27/05/2017 21:46:38"," 1340bc"," -8"," -82"
1495892800.4325428,"27/05/2017 21:46:40"," 1340bc"," -8"," -81"
1495892801.950856,"27/05/2017 21:46:41"," 1340bc"," -9"," -81"
1495892803.4686766,"27/05/2017 21:46:43"," 1340bc"," -9"," -81"
1495892804.9893281,"27/05/2017 21:46:44"," 1340bc"," -5"," -79"
1495892806.494825,"27/05/2017 21:46:46"," 1340bc"," -7"," -78"
1495892807.9998894,"27/05/2017 21:46:47"," 1340bc"," -7"," -78"
1495892809.50454,"27/05/2017 21:46:49"," 1340bc"," -7"," -79"
1495892811.0076764,"27/05/2017 21:46:51"," 1340bc"," -7"," -79"
1495892812.5262754,"27/05/2017 21:46:52"," 1340bc"," -9"," -80"
1495892814.0306153,"27/05/2017 21:46:54"," 1340bc"," -9"," -80"
1495892815.532758,"27/05/2017 21:46:55"," 1340bc"," -9"," -81"
1495892817.0451856,"27/05/2017 21:46:57"," 1340bc"," -8"," -81"
1495892818.5572572,"27/05/2017 21:46:58"," 1340bc"," -7"," -80"
1495892820.067425,"27/05/2017 21:47:00"," 1340bc"," -11"," -79"
1495892821.5735133,"27/05/2017 21:47:01"," 1340bc"," -8"," -78"
1495892823.0898612,"27/05/2017 21:47:03"," 1340bc"," -8"," -79"
1495892824.605917,"27/05/2017 21:47:04"," 1340bc"," -8"," -80"
1495892826.123902,"27/05/2017 21:47:06"," 1340bc"," -6"," -79"
1495892827.6307044,"27/05/2017 21:47:07"," 1340bc"," -7"," -80"
1495892829.1469553,"27/05/2017 21:47:09"," 1340bc"," -8"," -80"
1495892830.652775,"27/05/2017 21:47:10"," 1340bc"," -11"," -79"
