"timestamp","date time","EcIo","RSCP"
1495438409.324513,"22/05/2017 15:33:29"," 134d3"," -12"," -100"
1495438410.840635,"22/05/2017 15:33:30"," 134d3"," -7"," -100"
1495438412.3543344,"22/05/2017 15:33:32"," 134d3"," -8"," -99"
1495438413.869793,"22/05/2017 15:33:33"," 134d3"," -8"," -100"
1495438415.37843,"22/05/2017 15:33:35"," 134d3"," -7"," -99"
1495438416.885181,"22/05/2017 15:33:36"," 134d3"," -7"," -101"
1495438418.3975084,"22/05/2017 15:33:38"," 134d3"," -13"," -99"
1495438419.9075832,"22/05/2017 15:33:39"," 134d3"," -13"," -104"
1495438421.4213488,"22/05/2017 15:33:41"," 134d3"," -9"," -103"
1495438422.933057,"22/05/2017 15:33:42"," 134d3"," -8"," -102"
1495438424.4445097,"22/05/2017 15:33:44"," 134d3"," -6"," -99"
1495438425.9553852,"22/05/2017 15:33:45"," 134d3"," -7"," -99"
1495438427.4664774,"22/05/2017 15:33:47"," 134d3"," -10"," -100"
1495438428.9787085,"22/05/2017 15:33:48"," 134d3"," -8"," -100"
1495438430.4853044,"22/05/2017 15:33:50"," 134d3"," -8"," -102"
1495438431.9962025,"22/05/2017 15:33:51"," 134d3"," -8"," -102"
1495438433.508462,"22/05/2017 15:33:53"," 134d3"," -8"," -102"
1495438435.0192711,"22/05/2017 15:33:55"," 134d3"," -10"," -102"
1495438436.5367007,"22/05/2017 15:33:56"," 134d3"," -13"," -101"
1495438438.050521,"22/05/2017 15:33:58"," 134d3"," -9"," -101"
1495438439.5607936,"22/05/2017 15:33:59"," 134d3"," -10"," -101"
1495438441.0658221,"22/05/2017 15:34:01"," 134d3"," -10"," -101"
1495438442.5764499,"22/05/2017 15:34:02"," 134d3"," -9"," -101"
1495438444.0866868,"22/05/2017 15:34:04"," 134d3"," -10"," -100"
1495438445.5992894,"22/05/2017 15:34:05"," 134d3"," -8"," -97"
1495438447.101881,"22/05/2017 15:34:07"," 134d3"," -13"," -101"
1495438448.609115,"22/05/2017 15:34:08"," 134d3"," -7"," -100"
1495438450.1189575,"22/05/2017 15:34:10"," 134d3"," -6"," -95"
1495438451.631339,"22/05/2017 15:34:11"," 134d3"," -10"," -97"
1495438453.1433275,"22/05/2017 15:34:13"," 134d3"," -11"," -97"
1495438454.653021,"22/05/2017 15:34:14"," 134d3"," -12"," -98"
1495438456.1661596,"22/05/2017 15:34:16"," 134d3"," -12"," -104"
1495438457.6787658,"22/05/2017 15:34:17"," 134d3"," -11"," -100"
1495438459.188739,"22/05/2017 15:34:19"," 134d3"," -11"," -100"
1495438460.7001922,"22/05/2017 15:34:20"," 134d3"," -10"," -96"
1495438462.215163,"22/05/2017 15:34:22"," 134d3"," -8"," -101"
1495438463.7155914,"22/05/2017 15:34:23"," 134d3"," -6"," -99"
1495438465.2261393,"22/05/2017 15:34:25"," 134d3"," -9"," -106"
1495438466.7344477,"22/05/2017 15:34:26"," 134d3"," -10"," -103"
1495438468.2390306,"22/05/2017 15:34:28"," 134d3"," -7"," -101"
1495438469.7482264,"22/05/2017 15:34:29"," 134d3"," -6"," -99"
1495438471.2548544,"22/05/2017 15:34:31"," 134d3"," -16"," -103"
1495438472.7737544,"22/05/2017 15:34:32"," 134d3"," -8"," -100"
1495438474.294077,"22/05/2017 15:34:34"," 134d3"," -9"," -101"
1495438475.802104,"22/05/2017 15:34:35"," 134d3"," -11"," -95"
1495438477.3028748,"22/05/2017 15:34:37"," 134d3"," -11"," -98"
1495438478.8106756,"22/05/2017 15:34:38"," 134d3"," -12"," -100"
1495438480.3220298,"22/05/2017 15:34:40"," 134d3"," -9"," -100"
1495438481.8328595,"22/05/2017 15:34:41"," 134d3"," -13"," -101"
1495438483.34081,"22/05/2017 15:34:43"," 134d3"," -6"," -98"
1495438484.859951,"22/05/2017 15:34:44"," 134d3"," -13"," -97"
1495438486.363314,"22/05/2017 15:34:46"," 134d3"," -13"," -96"
1495438487.8737295,"22/05/2017 15:34:47"," 134d3"," -12"," -96"
1495438489.3836052,"22/05/2017 15:34:49"," 134d3"," -12"," -97"
1495438490.8955765,"22/05/2017 15:34:50"," 134d3"," -12"," -97"
1495438492.407728,"22/05/2017 15:34:52"," 134d3"," -12"," -97"
1495438493.919763,"22/05/2017 15:34:53"," 134d3"," -12"," -99"
1495438495.424078,"22/05/2017 15:34:55"," 134d3"," -12"," -100"
1495438496.9376702,"22/05/2017 15:34:56"," 134d3"," -11"," -97"
1495438498.4410558,"22/05/2017 15:34:58"," 134d3"," -11"," -96"
1495438499.9538612,"22/05/2017 15:34:59"," 134d3"," -12"," -97"
1495438501.4647865,"22/05/2017 15:35:01"," 134d3"," -7"," -100"
1495438502.9872887,"22/05/2017 15:35:02"," 134d3"," -13"," -99"
1495438504.510217,"22/05/2017 15:35:04"," 134d3"," -13"," -99"
1495438506.0311685,"22/05/2017 15:35:06"," 134d3"," -12"," -97"
1495438507.544286,"22/05/2017 15:35:07"," 134d3"," -13"," -97"
1495438509.0640004,"22/05/2017 15:35:09"," 134d3"," -9"," -99"
1495438510.5733523,"22/05/2017 15:35:10"," 134d3"," -13"," -97"
1495438512.0939066,"22/05/2017 15:35:12"," 134d3"," -13"," -99"
1495438513.6027129,"22/05/2017 15:35:13"," 134d3"," -13"," -100"
1495438515.1122282,"22/05/2017 15:35:15"," 134d3"," -11"," -96"
1495438516.6292732,"22/05/2017 15:35:16"," 134d3"," -11"," -97"
1495438518.1478717,"22/05/2017 15:35:18"," 134d3"," -12"," -97"
1495438519.6559029,"22/05/2017 15:35:19"," 134d3"," -12"," -98"
1495438521.1713057,"22/05/2017 15:35:21"," 134d3"," -11"," -96"
1495438522.6901572,"22/05/2017 15:35:22"," 134d3"," -11"," -94"
1495438524.1960554,"22/05/2017 15:35:24"," 134d3"," -11"," -97"
1495438525.71011,"22/05/2017 15:35:25"," 134d3"," -11"," -97"
1495438527.2254794,"22/05/2017 15:35:27"," 134d3"," -12"," -98"
1495438528.7379253,"22/05/2017 15:35:28"," 134d3"," -12"," -96"
1495438530.2544658,"22/05/2017 15:35:30"," 134d3"," -12"," -101"
1495438531.7693093,"22/05/2017 15:35:31"," 134d3"," -13"," -103"
1495438533.2856205,"22/05/2017 15:35:33"," 134d3"," -13"," -100"
1495438534.7893856,"22/05/2017 15:35:34"," 134d3"," -13"," -98"
1495438536.3058813,"22/05/2017 15:35:36"," 134d3"," -9"," -100"
1495438537.8165138,"22/05/2017 15:35:37"," 134d3"," -10"," -101"
1495438539.3430257,"22/05/2017 15:35:39"," 134d3"," -10"," -100"
1495438540.8520882,"22/05/2017 15:35:40"," 134d3"," -9"," -98"
1495438542.3554661,"22/05/2017 15:35:42"," 134d3"," -14"," -100"
1495438543.872802,"22/05/2017 15:35:43"," 134d3"," -12"," -100"
1495438545.3760715,"22/05/2017 15:35:45"," 134d3"," -14"," -101"
1495438546.8912628,"22/05/2017 15:35:46"," 134d3"," -14"," -100"
1495438548.4093714,"22/05/2017 15:35:48"," 134d3"," -13"," -103"
1495438549.9261258,"22/05/2017 15:35:49"," 134d3"," -19"," -106"
1495438551.4402308,"22/05/2017 15:35:51"," 134d3"," -12"," -100"
1495438552.94651,"22/05/2017 15:35:52"," 134d3"," -13"," -101"
1495438554.4525988,"22/05/2017 15:35:54"," 134d3"," -13"," -101"
1495438555.9611702,"22/05/2017 15:35:55"," 134d3"," -13"," -100"
1495438557.4626682,"22/05/2017 15:35:57"," 134d3"," -13"," -99"
1495438558.974326,"22/05/2017 15:35:58"," 134d3"," -15"," -107"
1495438560.4812226,"22/05/2017 15:36:00"," 134d3"," -12"," -97"
1495438561.9938366,"22/05/2017 15:36:01"," 134d3"," -9"," -99"
1495438563.5055666,"22/05/2017 15:36:03"," 134d3"," -14"," -103"
1495438565.018931,"22/05/2017 15:36:05"," 134d3"," -13"," -96"
1495438566.528881,"22/05/2017 15:36:06"," 134d3"," -13"," -99"
1495438568.041649,"22/05/2017 15:36:08"," 134d3"," -13"," -97"
1495438569.5523078,"22/05/2017 15:36:09"," 134d3"," -12"," -100"
1495438571.0644345,"22/05/2017 15:36:11"," 134d3"," -13"," -97"
1495438572.5762253,"22/05/2017 15:36:12"," 134d3"," -13"," -97"
1495438574.0874803,"22/05/2017 15:36:14"," 134d3"," -13"," -96"
1495438575.6001706,"22/05/2017 15:36:15"," 134d3"," -14"," -99"
1495438577.1111753,"22/05/2017 15:36:17"," 134d3"," -13"," -95"
1495438578.6263702,"22/05/2017 15:36:18"," 134d3"," -13"," -96"
1495438580.1354723,"22/05/2017 15:36:20"," 134d3"," -9"," -96"
1495438581.650143,"22/05/2017 15:36:21"," 134d3"," -13"," -99"
