time slot,timestamp,date time,block index,block length,gamma,max gain,weight,probability,selection type,network selected,delay,#bytes,#bytes w/o delay,bit rate (Mbps),selection duration,connect and download duration,#bytes downloaded during selection by previous network,log
1,1494492703.39699,11/05/17 04:51 PM,1,1,1,120000000,"[1, 1]","[0.5, 0.5]",2,Cellular,2.7442679405,9019628,11037771.9086656,5.8868116846,0.0005874634,15.0016710758,0,"['exploring after a reset', 'prob current block:0.5', '']"
2,1494492718.39925,11/05/17 04:51 PM,2,1,0.793700526,120000000,"[0.9295955207063763, 1.0]","[0.49623641149381376, 0.5037635885061862]",2,WiFi,4.0900256634,6020921,8278257.55761377,4.4150706974,0.0100414753,14.9997870922,0,"['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:1.0', '<wifi_mac_address>']"
3,1494492733.40907,11/05/17 04:52 PM,3,2,0.6933612744,120000000,"[0.9520956454063224, 1.0]","[0.4962375485340005, 0.5037624514659995]",2,Cellular,1.5705220699,9941108,11102732.8661412,5.9214575286,0.0071187019,15.0011451244,0,"['; gamma used= 0.6933612743506348', 'current gain: 8278257.557613766, prev block gain: [11037771.90866556]', ' ----- switch back', '']"
4,1494492748.41734,11/05/17 04:52 PM,3,2,0.6933612744,120000000,"[0.9247492780415655, 1.0]","[0.49276639872826483, 0.5072336012717351]",-1,Cellular,0,11038300,11032610.3142698,5.8840588343,0,15.0077357292,0,"['; gamma used= 0.6299605249474366', 'no selection ----- in the middle of a block']"
5,1494492763.42507,11/05/17 04:52 PM,4,2,0.6299605249,120000000,"[0.8983536968877164, 1.0]","[0.490093220060527, 0.509906779939473]",-1,Cellular,0,10487040,10481041.0342972,5.5898885516,0,15.008585453,0,"['; gamma used= 0.6299605249474366', 'flipped coin and will select greedily...', 'averageBytePerNet:[8278257.557613766, 11057705.02969218], numNetworkHighestAverageByte: 1', 'choosing greedily']"
6,1494492778.43366,11/05/17 04:52 PM,4,2,0.6299605249,120000000,"[0.8536198430857308, 1.0]","[0.48360599071243404, 0.516394009287566]",1,Cellular,0,9788688,9783862.0488853,5.2180597594,0,15.0073988438,0,"['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
7,1494492793.44106,11/05/17 04:53 PM,5,2,0.5848035476,120000000,"[0.8138740593346572, 1.0]","[0.4786978511936254, 0.5213021488063746]",1,Cellular,0,5908212,5905285.75862104,3.1494857379,0,15.0074329376,0,"['; gamma used= 0.5848035476425733', 'flipped coin and will select greedily...', 'averageBytePerNet:[8278257.557613766, 10687603.634451812], numNetworkHighestAverageByte: 1', 'choosing greedily']"
8,1494492808.44849,11/05/17 04:53 PM,5,2,0.5848035476,120000000,"[0.7921287453214035, 1.0]","[0.4739205972482638, 0.5260794027517361]",1,Cellular,0,11721352,11715982.5173253,6.2485240092,0,15.0068745613,0,"['; gamma used= 0.5503212081491045', 'no selection ----- in the middle of a block']"
9,1494492823.45537,11/05/17 04:53 PM,6,2,0.5503212081,120000000,"[0.7506911549057625, 1.0]","[0.46798153119538854, 0.5320184688046115]",1,Cellular,0,13376692,13371100.8153799,7.1312537682,0,15.006272316,0,"['; gamma used= 0.5503212081491045', 'flipped coin but will not select greedily...', 'choosing randomly']"
10,1494492838.46164,11/05/17 04:53 PM,6,2,0.5503212081,120000000,"[0.7107005414413953, 1.0]","[0.45964639606958657, 0.5403536039304133]",0,Cellular,0,14377232,14368964.563206,7.663447767,0,15.0086305141,0,"['; gamma used= 0.5227579585747102', 'no selection ----- in the middle of a block']"
11,1494492853.47027,11/05/17 04:54 PM,7,2,0.5227579586,120000000,"[0.6700970866215107, 1.0]","[0.4528639558998938, 0.5471360441001062]",0,Cellular,0,11421388,11418409.5555951,6.0898184297,0,15.0039126873,0,"['; gamma used= 0.5227579585747102', 'flipped coin but will not select greedily...', 'choosing randomly']"
12,1494492868.47418,11/05/17 04:54 PM,7,2,0.5227579586,120000000,"[0.6415869123527277, 1.0]","[0.4454166750249011, 0.5545833249750989]",0,Cellular,0,12443592,12439963.1000637,6.6346469867,0,15.0043756962,0,"['; gamma used= 0.5', 'no selection ----- in the middle of a block']"
13,1494492883.47856,11/05/17 04:54 PM,8,2,0.5,120000000,"[0.6119049332853773, 1.0]","[0.4398080093464927, 0.5601919906535072]",0,Cellular,0,12000936,11995467.9807336,6.3975829231,0,15.0068376064,0,"['; gamma used= 0.5', 'flipped coin and will select greedily...', 'averageBytePerNet:[8278257.557613766, 11150702.22567729], numNetworkHighestAverageByte: 1', 'choosing greedily']"
14,1494492898.48539,11/05/17 04:54 PM,8,2,0.5,120000000,"[0.5831941229497623, 1.0]","[0.43164877628696535, 0.5683512237130346]",1,Cellular,0,11077556,11075305.1879124,5.9068294336,0,15.00304842,0,"['; gamma used= 0.4807498567691362', 'no selection ----- in the middle of a block']"
15,1494492913.48844,11/05/17 04:55 PM,9,2,0.4807498568,120000000,"[0.557883229976586, 1.0]","[0.4263201529671531, 0.5736798470328468]",1,Cellular,0,11948068,11945218.7088794,6.3707833114,0,15.0035779476,0,"['; gamma used= 0.4807498567691362', 'flipped coin and will select greedily...', 'averageBytePerNet:[8278257.557613766, 11209884.434699707], numNetworkHighestAverageByte: 1', 'choosing greedily']"
16,1494492928.49202,11/05/17 04:55 PM,9,2,0.4807498568,120000000,"[0.5326932168931183, 1.0]","[0.4183130108122928, 0.5816869891877071]",1,Cellular,0,14214296,14208637.347736,7.5779399188,0,15.0059738159,0,"['; gamma used= 0.4641588833612779', 'no selection ----- in the middle of a block']"
