"timestamp","date time","EcIo","RSCP"
1495444224.2721367,"22/05/2017 17:10:24"," 1340bc"," -8"," -85"
1495444225.7892103,"22/05/2017 17:10:25"," 1340bc"," -7"," -86"
1495444227.300933,"22/05/2017 17:10:27"," 1340bc"," -5"," -85"
1495444228.818168,"22/05/2017 17:10:28"," 1340bc"," -6"," -85"
1495444230.335873,"22/05/2017 17:10:30"," 1340bc"," -6"," -85"
1495444231.8376942,"22/05/2017 17:10:31"," 1340bc"," -8"," -84"
1495444233.3509507,"22/05/2017 17:10:33"," 1340bc"," -6"," -83"
1495444234.8628416,"22/05/2017 17:10:34"," 1340bc"," -5"," -83"
1495444236.378624,"22/05/2017 17:10:36"," 1340bc"," -5"," -82"
1495444237.8932855,"22/05/2017 17:10:37"," 1340bc"," -6"," -82"
1495444239.3944635,"22/05/2017 17:10:39"," 1340bc"," -5"," -81"
1495444240.9059188,"22/05/2017 17:10:40"," 1340bc"," -5"," -81"
1495444242.4208174,"22/05/2017 17:10:42"," 1340bc"," -6"," -82"
1495444243.9360938,"22/05/2017 17:10:43"," 1340bc"," -4"," -82"
1495444245.4518425,"22/05/2017 17:10:45"," 1340bc"," -5"," -81"
1495444246.966629,"22/05/2017 17:10:46"," 1340bc"," -6"," -82"
1495444248.480157,"22/05/2017 17:10:48"," 1340bc"," -7"," -83"
1495444249.9856157,"22/05/2017 17:10:49"," 1340bc"," -7"," -84"
1495444251.4916606,"22/05/2017 17:10:51"," 1340bc"," -7"," -85"
1495444253.0121765,"22/05/2017 17:10:53"," 1340bc"," -6"," -85"
1495444254.5274968,"22/05/2017 17:10:54"," 1340bc"," -7"," -85"
1495444256.0301905,"22/05/2017 17:10:56"," 1340bc"," -6"," -85"
1495444257.5441403,"22/05/2017 17:10:57"," 1340bc"," -7"," -85"
1495444259.0470984,"22/05/2017 17:10:59"," 1340bc"," -6"," -86"
1495444260.5618138,"22/05/2017 17:11:00"," 1340bc"," -6"," -86"
1495444262.0723667,"22/05/2017 17:11:02"," 1340bc"," -10"," -89"
1495444263.5845294,"22/05/2017 17:11:03"," 1340bc"," -5"," -88"
1495444265.0902405,"22/05/2017 17:11:05"," 1340bc"," -5"," -87"
1495444266.6044185,"22/05/2017 17:11:06"," 1340bc"," -6"," -86"
1495444268.110895,"22/05/2017 17:11:08"," 1340bc"," -6"," -86"
1495444269.6153007,"22/05/2017 17:11:09"," 1340bc"," -5"," -84"
1495444271.125304,"22/05/2017 17:11:11"," 1340bc"," -5"," -84"
1495444272.6403782,"22/05/2017 17:11:12"," 1340bc"," -6"," -84"
1495444274.1563869,"22/05/2017 17:11:14"," 1340bc"," -7"," -85"
1495444275.6740384,"22/05/2017 17:11:15"," 1340bc"," -9"," -85"
1495444277.1844296,"22/05/2017 17:11:17"," 1340bc"," -8"," -86"
1495444278.6925175,"22/05/2017 17:11:18"," 1340bc"," -9"," -85"
