"timestamp","date time","EcIo","RSCP"
1494490915.3308103,"11/05/2017 16:21:55"," 1340bc"," -12"," -76"
1494490916.8323562,"11/05/2017 16:21:56"," 1340bc"," -12"," -83"
1494490918.3442569,"11/05/2017 16:21:58"," 1340bc"," -12"," -76"
1494490919.8548527,"11/05/2017 16:21:59"," 1340bc"," -12"," -74"
1494490921.371306,"11/05/2017 16:22:01"," 1340bc"," -12"," -75"
1494490922.8764431,"11/05/2017 16:22:02"," 1340bc"," -12"," -74"
1494490924.3883107,"11/05/2017 16:22:04"," 1340bc"," -4"," -75"
1494490925.9018774,"11/05/2017 16:22:05"," 1340bc"," -3"," -76"
1494490927.4147544,"11/05/2017 16:22:07"," 1340bc"," -11"," -76"
1494490928.9182615,"11/05/2017 16:22:08"," 1340bc"," -12"," -78"
1494490930.4233997,"11/05/2017 16:22:10"," 1340bc"," -13"," -78"
1494490931.9353044,"11/05/2017 16:22:11"," 1340bc"," -12"," -78"
1494490933.4489138,"11/05/2017 16:22:13"," 1340bc"," -12"," -78"
1494490934.9590008,"11/05/2017 16:22:14"," 1340bc"," -12"," -79"
1494490936.4728882,"11/05/2017 16:22:16"," 1340bc"," -12"," -79"
1494490937.9689665,"11/05/2017 16:22:17"," 1340bc"," -4"," -81"
1494490939.4707778,"11/05/2017 16:22:19"," 1340bc"," -9"," -84"
1494490940.9732878,"11/05/2017 16:22:20"," 1340bc"," -12"," -84"
1494490942.4770105,"11/05/2017 16:22:22"," 1340bc"," -12"," -82"
1494490943.9747794,"11/05/2017 16:22:23"," 1340bc"," -13"," -79"
1494490945.4793591,"11/05/2017 16:22:25"," 1340bc"," -11"," -76"
1494490946.977001,"11/05/2017 16:22:26"," 1340bc"," -12"," -79"
1494490948.4812686,"11/05/2017 16:22:28"," 1340bc"," -12"," -78"
1494490949.9799185,"11/05/2017 16:22:29"," 1340bc"," -13"," -81"
1494490951.4863367,"11/05/2017 16:22:31"," 1340bc"," -5"," -80"
1494490952.9974625,"11/05/2017 16:22:32"," 1340bc"," -12"," -83"
1494490954.5171325,"11/05/2017 16:22:34"," 1340bc"," -11"," -87"
1494490956.0150368,"11/05/2017 16:22:36"," 1340bc"," -12"," -84"
1494490957.5187662,"11/05/2017 16:22:37"," 1340bc"," -12"," -82"
1494490959.0247138,"11/05/2017 16:22:39"," 1340bc"," -12"," -78"
1494490960.5281112,"11/05/2017 16:22:40"," 1340bc"," -12"," -81"
1494490962.035411,"11/05/2017 16:22:42"," 1340bc"," -12"," -84"
1494490963.5455656,"11/05/2017 16:22:43"," 1340bc"," -12"," -78"
1494490965.0620756,"11/05/2017 16:22:45"," 1340bc"," -13"," -80"
1494490966.562654,"11/05/2017 16:22:46"," 1340bc"," -9"," -84"
1494490968.068916,"11/05/2017 16:22:48"," 1340bc"," -12"," -83"
1494490969.573031,"11/05/2017 16:22:49"," 1340bc"," -12"," -83"
1494490971.073441,"11/05/2017 16:22:51"," 1340bc"," -11"," -81"
1494490972.585379,"11/05/2017 16:22:52"," 1340bc"," -11"," -81"
1494490974.0938215,"11/05/2017 16:22:54"," 1340bc"," -5"," -76"
1494490975.6051095,"11/05/2017 16:22:55"," 1340bc"," -12"," -83"
1494490977.1146355,"11/05/2017 16:22:57"," 1340bc"," -11"," -83"
1494490978.6242747,"11/05/2017 16:22:58"," 1340bc"," -12"," -82"
1494490980.1336176,"11/05/2017 16:23:00"," 1340bc"," -12"," -80"
1494490981.6463778,"11/05/2017 16:23:01"," 1340bc"," -11"," -77"
1494490983.1563137,"11/05/2017 16:23:03"," 1340bc"," -12"," -75"
1494490984.665817,"11/05/2017 16:23:04"," 1340bc"," -13"," -81"
1494490986.1742942,"11/05/2017 16:23:06"," 1340bc"," -12"," -78"
1494490987.6851318,"11/05/2017 16:23:07"," 1340bc"," -12"," -79"
1494490989.1973512,"11/05/2017 16:23:09"," 1340bc"," -12"," -76"
1494490990.6997569,"11/05/2017 16:23:10"," 1340bc"," -13"," -78"
1494490992.2109437,"11/05/2017 16:23:12"," 1340bc"," -12"," -78"
1494490993.7207093,"11/05/2017 16:23:13"," 1340bc"," -11"," -75"
1494490995.2328255,"11/05/2017 16:23:15"," 1340bc"," -5"," -78"
1494490996.7415054,"11/05/2017 16:23:16"," 1340bc"," -13"," -79"
1494490998.2521257,"11/05/2017 16:23:18"," 1340bc"," -12"," -78"
1494490999.7615216,"11/05/2017 16:23:19"," 1340bc"," -12"," -77"
1494491001.272696,"11/05/2017 16:23:21"," 1340bc"," -12"," -77"
1494491002.7874968,"11/05/2017 16:23:22"," 1340bc"," -10"," -73"
1494491004.30975,"11/05/2017 16:23:24"," 1340bc"," -12"," -75"
1494491005.821092,"11/05/2017 16:23:25"," 1340bc"," -12"," -84"
1494491007.3323827,"11/05/2017 16:23:27"," 1340bc"," -12"," -81"
1494491008.8600006,"11/05/2017 16:23:28"," 1340bc"," -13"," -84"
1494491010.3683136,"11/05/2017 16:23:30"," 1340bc"," -12"," -78"
1494491011.8823779,"11/05/2017 16:23:31"," 1340bc"," -12"," -83"
1494491013.3956103,"11/05/2017 16:23:33"," 1340bc"," -12"," -80"
1494491014.9092097,"11/05/2017 16:23:34"," 1340bc"," -12"," -80"
1494491016.423079,"11/05/2017 16:23:36"," 1340bc"," -11"," -75"
1494491017.9326162,"11/05/2017 16:23:37"," 1340bc"," -12"," -81"
1494491019.4449499,"11/05/2017 16:23:39"," 1340bc"," -10"," -87"
1494491020.9579327,"11/05/2017 16:23:40"," 1340bc"," -12"," -75"
1494491022.4696267,"11/05/2017 16:23:42"," 1340bc"," -12"," -80"
1494491023.9745657,"11/05/2017 16:23:43"," 1340bc"," -12"," -77"
1494491025.4847782,"11/05/2017 16:23:45"," 1340bc"," -12"," -80"
1494491026.9960933,"11/05/2017 16:23:46"," 1340bc"," -12"," -80"
1494491028.51349,"11/05/2017 16:23:48"," 1340bc"," -12"," -78"
1494491030.0192423,"11/05/2017 16:23:50"," 1340bc"," -12"," -78"
1494491031.525508,"11/05/2017 16:23:51"," 1340bc"," -12"," -79"
1494491033.0375283,"11/05/2017 16:23:53"," 1340bc"," -12"," -79"
1494491034.5512912,"11/05/2017 16:23:54"," 1340bc"," -12"," -78"
1494491036.0561996,"11/05/2017 16:23:56"," 1340bc"," -12"," -79"
1494491037.5597608,"11/05/2017 16:23:57"," 1340bc"," -12"," -79"
1494491039.0705495,"11/05/2017 16:23:59"," 1340bc"," -12"," -82"
1494491040.5785203,"11/05/2017 16:24:00"," 1340bc"," -5"," -81"
1494491042.0959342,"11/05/2017 16:24:02"," 1340bc"," -4"," -80"
1494491043.600323,"11/05/2017 16:24:03"," 1340bc"," -12"," -82"
1494491045.1096938,"11/05/2017 16:24:05"," 1340bc"," -12"," -79"
1494491046.6237192,"11/05/2017 16:24:06"," 1340bc"," -4"," -73"
1494491048.1342316,"11/05/2017 16:24:08"," 1340bc"," -11"," -84"
1494491049.6461244,"11/05/2017 16:24:09"," 1340bc"," -12"," -80"
1494491051.1581047,"11/05/2017 16:24:11"," 1340bc"," -11"," -87"
1494491052.6717596,"11/05/2017 16:24:12"," 1340bc"," -6"," -84"
1494491054.18164,"11/05/2017 16:24:14"," 1340bc"," -10"," -88"
1494491055.6952076,"11/05/2017 16:24:15"," 1340bc"," -9"," -86"
1494491057.2080102,"11/05/2017 16:24:17"," 1340bc"," -12"," -79"
1494491058.7183068,"11/05/2017 16:24:18"," 1340bc"," -12"," -78"
1494491060.231876,"11/05/2017 16:24:20"," 1340bc"," -11"," -86"
1494491061.7437513,"11/05/2017 16:24:21"," 1340bc"," -12"," -81"
1494491063.2574418,"11/05/2017 16:24:23"," 1340bc"," -12"," -78"
1494491064.7615376,"11/05/2017 16:24:24"," 1340bc"," -12"," -79"
1494491066.272621,"11/05/2017 16:24:26"," 1340bc"," -12"," -79"
1494491067.7831402,"11/05/2017 16:24:27"," 1340bc"," -13"," -85"
1494491069.293384,"11/05/2017 16:24:29"," 1340bc"," -11"," -81"
1494491070.7971132,"11/05/2017 16:24:30"," 1340bc"," -12"," -86"
1494491072.3050148,"11/05/2017 16:24:32"," 1340bc"," -13"," -86"
1494491073.8192573,"11/05/2017 16:24:33"," 1340bc"," -11"," -81"
1494491075.3233583,"11/05/2017 16:24:35"," 1340bc"," -12"," -80"
1494491076.828414,"11/05/2017 16:24:36"," 1340bc"," -12"," -82"
1494491078.3319273,"11/05/2017 16:24:38"," 1340bc"," -9"," -85"
1494491079.8369663,"11/05/2017 16:24:39"," 1340bc"," -12"," -85"
1494491081.3396938,"11/05/2017 16:24:41"," 1340bc"," -11"," -85"
1494491082.8496997,"11/05/2017 16:24:42"," 1340bc"," -11"," -80"
1494491084.359464,"11/05/2017 16:24:44"," 1340bc"," -12"," -79"
1494491085.8726141,"11/05/2017 16:24:45"," 1340bc"," -12"," -80"
1494491087.380949,"11/05/2017 16:24:47"," 1340bc"," -12"," -79"
1494491088.8919249,"11/05/2017 16:24:48"," 1340bc"," -12"," -81"
1494491090.402307,"11/05/2017 16:24:50"," 1340bc"," -12"," -81"
1494491091.9136252,"11/05/2017 16:24:51"," 1340bc"," -12"," -78"
1494491093.4240856,"11/05/2017 16:24:53"," 1340bc"," -12"," -76"
1494491094.9350617,"11/05/2017 16:24:54"," 1340bc"," -12"," -82"
1494491096.440757,"11/05/2017 16:24:56"," 1340bc"," -13"," -84"
1494491097.9507256,"11/05/2017 16:24:57"," 1340bc"," -12"," -83"
1494491099.4563572,"11/05/2017 16:24:59"," 1340bc"," -12"," -84"
1494491100.9622352,"11/05/2017 16:25:00"," 1340bc"," -8"," -85"
1494491102.473094,"11/05/2017 16:25:02"," 1340bc"," -12"," -77"
1494491103.9855518,"11/05/2017 16:25:03"," 1340bc"," -12"," -81"
1494491105.4987402,"11/05/2017 16:25:05"," 1340bc"," -11"," -77"
1494491107.0028682,"11/05/2017 16:25:07"," 1340bc"," -12"," -82"
1494491108.5125618,"11/05/2017 16:25:08"," 1340bc"," -12"," -87"
1494491110.0199618,"11/05/2017 16:25:10"," 1340bc"," -12"," -83"
1494491111.5279696,"11/05/2017 16:25:11"," 1340bc"," -12"," -80"
1494491113.0382473,"11/05/2017 16:25:13"," 1340bc"," -12"," -84"
1494491114.541033,"11/05/2017 16:25:14"," 1340bc"," -12"," -78"
1494491116.0465763,"11/05/2017 16:25:16"," 1340bc"," -12"," -81"
1494491117.5528789,"11/05/2017 16:25:17"," 1340bc"," -13"," -81"
1494491119.059428,"11/05/2017 16:25:19"," 1340bc"," -12"," -81"
1494491120.57009,"11/05/2017 16:25:20"," 1340bc"," -12"," -82"
1494491122.0826507,"11/05/2017 16:25:22"," 1340bc"," -12"," -82"
1494491123.592059,"11/05/2017 16:25:23"," 1340bc"," -12"," -81"
1494491125.102362,"11/05/2017 16:25:25"," 1340bc"," -11"," -88"
1494491126.6120346,"11/05/2017 16:25:26"," 1340bc"," -12"," -78"
1494491128.1222348,"11/05/2017 16:25:28"," 1340bc"," -12"," -80"
1494491129.634397,"11/05/2017 16:25:29"," 1340bc"," -12"," -80"
1494491131.1412942,"11/05/2017 16:25:31"," 1340bc"," -12"," -79"
1494491132.644282,"11/05/2017 16:25:32"," 1340bc"," -12"," -89"
1494491134.1582334,"11/05/2017 16:25:34"," 1340bc"," -4"," -81"
1494491135.6700292,"11/05/2017 16:25:35"," 1340bc"," -11"," -83"
1494491137.1780567,"11/05/2017 16:25:37"," 1340bc"," -12"," -83"
1494491138.6859813,"11/05/2017 16:25:38"," 1340bc"," -12"," -85"
1494491140.1879733,"11/05/2017 16:25:40"," 1340bc"," -13"," -85"
1494491141.702323,"11/05/2017 16:25:41"," 1340bc"," -12"," -81"
1494491143.2026658,"11/05/2017 16:25:43"," 1340bc"," -6"," -82"
1494491144.714075,"11/05/2017 16:25:44"," 1340bc"," -6"," -82"
1494491146.2196565,"11/05/2017 16:25:46"," 1340bc"," -11"," -86"
1494491147.7327569,"11/05/2017 16:25:47"," 1340bc"," -12"," -79"
1494491149.2490945,"11/05/2017 16:25:49"," 1340bc"," -11"," -78"
1494491150.7553298,"11/05/2017 16:25:50"," 1340bc"," -4"," -78"
1494491152.2646415,"11/05/2017 16:25:52"," 1340bc"," -11"," -75"
1494491153.7742057,"11/05/2017 16:25:53"," 1340bc"," -12"," -80"
1494491155.288293,"11/05/2017 16:25:55"," 1340bc"," -12"," -81"
1494491156.7956176,"11/05/2017 16:25:56"," 1340bc"," -12"," -83"
1494491158.298132,"11/05/2017 16:25:58"," 1340bc"," -12"," -80"
1494491159.8095925,"11/05/2017 16:25:59"," 1340bc"," -13"," -80"
1494491161.3217928,"11/05/2017 16:26:01"," 1340bc"," -4"," -80"
1494491162.83588,"11/05/2017 16:26:02"," 1340bc"," -12"," -78"
1494491164.3390794,"11/05/2017 16:26:04"," 1340bc"," -12"," -77"
1494491165.8516352,"11/05/2017 16:26:05"," 1340bc"," -13"," -80"
1494491167.357257,"11/05/2017 16:26:07"," 1340bc"," -13"," -79"
1494491168.867997,"11/05/2017 16:26:08"," 1340bc"," -12"," -78"
1494491170.3818533,"11/05/2017 16:26:10"," 1340bc"," -9"," -82"
1494491171.8882427,"11/05/2017 16:26:11"," 1340bc"," -11"," -77"
1494491173.4002392,"11/05/2017 16:26:13"," 1340bc"," -12"," -79"
1494491174.9139583,"11/05/2017 16:26:14"," 1340bc"," -4"," -79"
1494491176.4169075,"11/05/2017 16:26:16"," 1340bc"," -12"," -76"
1494491177.928214,"11/05/2017 16:26:17"," 1340bc"," -12"," -80"
1494491179.439732,"11/05/2017 16:26:19"," 1340bc"," -12"," -83"
1494491180.950881,"11/05/2017 16:26:20"," 1340bc"," -12"," -75"
1494491182.4625764,"11/05/2017 16:26:22"," 1340bc"," -7"," -72"
1494491183.976099,"11/05/2017 16:26:23"," 1340bc"," -12"," -75"
1494491185.4838665,"11/05/2017 16:26:25"," 1340bc"," -12"," -77"
1494491186.9968982,"11/05/2017 16:26:26"," 1340bc"," -13"," -81"
1494491188.5080311,"11/05/2017 16:26:28"," 1340bc"," -12"," -80"
1494491190.021331,"11/05/2017 16:26:30"," 1340bc"," -12"," -80"
1494491191.5309079,"11/05/2017 16:26:31"," 1340bc"," -12"," -81"
1494491193.0421252,"11/05/2017 16:26:33"," 1340bc"," -12"," -78"
1494491194.5516047,"11/05/2017 16:26:34"," 1340bc"," -13"," -80"
1494491196.0607533,"11/05/2017 16:26:36"," 1340bc"," -12"," -77"
1494491197.5669627,"11/05/2017 16:26:37"," 1340bc"," -12"," -77"
1494491199.072259,"11/05/2017 16:26:39"," 1340bc"," -12"," -78"
1494491200.57844,"11/05/2017 16:26:40"," 1340bc"," -3"," -75"
1494491202.085564,"11/05/2017 16:26:42"," 1340bc"," -12"," -79"
1494491203.592583,"11/05/2017 16:26:43"," 1340bc"," -12"," -77"
1494491205.0993295,"11/05/2017 16:26:45"," 1340bc"," -5"," -80"
1494491206.6021876,"11/05/2017 16:26:46"," 1340bc"," -5"," -80"
1494491208.1071103,"11/05/2017 16:26:48"," 1340bc"," -5"," -80"
1494491209.617957,"11/05/2017 16:26:49"," 1340bc"," -4"," -76"
1494491211.1173131,"11/05/2017 16:26:51"," 1340bc"," -5"," -77"
1494491212.628962,"11/05/2017 16:26:52"," 1340bc"," -4"," -77"
1494491214.1451037,"11/05/2017 16:26:54"," 1340bc"," -4"," -77"
1494491215.6587317,"11/05/2017 16:26:55"," 1340bc"," -5"," -77"
1494491217.1713343,"11/05/2017 16:26:57"," 1340bc"," -5"," -77"
1494491218.6838958,"11/05/2017 16:26:58"," 1340bc"," -5"," -77"
1494491220.1885636,"11/05/2017 16:27:00"," 1340bc"," -5"," -77"
1494491221.6920073,"11/05/2017 16:27:01"," 134d3"," -11"," -91"
1494491223.1928062,"11/05/2017 16:27:03"," 134d3"," -13"," -92"
1494491224.7002854,"11/05/2017 16:27:04"," 134d3"," -13"," -92"
1494491226.2077775,"11/05/2017 16:27:06"," 134d3"," -13"," -91"
1494491227.720756,"11/05/2017 16:27:07"," 134d3"," -13"," -93"
1494491229.2234693,"11/05/2017 16:27:09"," 134d3"," -13"," -92"
1494491230.7249756,"11/05/2017 16:27:10"," 134d3"," -12"," -91"
1494491232.2325313,"11/05/2017 16:27:12"," 134d3"," -13"," -92"
1494491233.7354443,"11/05/2017 16:27:13"," 134d3"," -13"," -95"
1494491235.2402482,"11/05/2017 16:27:15"," 134d3"," -11"," -95"
1494491236.7491326,"11/05/2017 16:27:16"," 134d3"," -13"," -97"
1494491238.2609057,"11/05/2017 16:27:18"," 134d3"," -14"," -95"
1494491239.7687144,"11/05/2017 16:27:19"," 134d3"," -14"," -95"
1494491241.2772152,"11/05/2017 16:27:21"," 134d3"," -13"," -94"
1494491242.7870312,"11/05/2017 16:27:22"," 134d3"," -13"," -93"
1494491244.2961886,"11/05/2017 16:27:24"," 134d3"," -12"," -90"
1494491245.8051674,"11/05/2017 16:27:25"," 134d3"," -11"," -93"
1494491247.3183844,"11/05/2017 16:27:27"," 134d3"," -12"," -93"
1494491248.8272278,"11/05/2017 16:27:28"," 134d3"," -13"," -94"
1494491250.3299408,"11/05/2017 16:27:30"," 134d3"," -13"," -94"
1494491251.8382409,"11/05/2017 16:27:31"," 134d3"," -14"," -99"
1494491253.3459644,"11/05/2017 16:27:33"," 134d3"," -12"," -91"
1494491254.8497694,"11/05/2017 16:27:34"," 134d3"," -13"," -94"
1494491256.3623528,"11/05/2017 16:27:36"," 134d3"," -12"," -91"
1494491257.8638983,"11/05/2017 16:27:37"," 134d3"," -13"," -95"
1494491259.371262,"11/05/2017 16:27:39"," 134d3"," -13"," -93"
1494491260.88218,"11/05/2017 16:27:40"," 134d3"," -13"," -92"
1494491262.3896031,"11/05/2017 16:27:42"," 134d3"," -13"," -91"
1494491263.896754,"11/05/2017 16:27:43"," 134d3"," -13"," -96"
1494491265.4089444,"11/05/2017 16:27:45"," 134d3"," -13"," -92"
1494491266.910071,"11/05/2017 16:27:46"," 134d3"," -13"," -99"
1494491268.4221022,"11/05/2017 16:27:48"," 134d3"," -13"," -94"
1494491269.9385893,"11/05/2017 16:27:49"," 134d3"," -13"," -93"
1494491271.4486494,"11/05/2017 16:27:51"," 134d3"," -13"," -95"
1494491272.9588559,"11/05/2017 16:27:52"," 134d3"," -13"," -93"
1494491274.4665637,"11/05/2017 16:27:54"," 134d3"," -13"," -94"
1494491275.9795961,"11/05/2017 16:27:55"," 134d3"," -13"," -94"
1494491277.4940872,"11/05/2017 16:27:57"," 134d3"," -9"," -97"
1494491279.0049763,"11/05/2017 16:27:59"," 134d3"," -10"," -96"
1494491280.5158994,"11/05/2017 16:28:00"," 134d3"," -12"," -94"
1494491282.023446,"11/05/2017 16:28:02"," 134d3"," -12"," -92"
1494491283.5248685,"11/05/2017 16:28:03"," 134d3"," -13"," -94"
1494491285.034011,"11/05/2017 16:28:05"," 134d3"," -14"," -96"
1494491286.5467508,"11/05/2017 16:28:06"," 134d3"," -13"," -90"
1494491288.0568576,"11/05/2017 16:28:08"," 134d3"," -12"," -88"
1494491289.5731747,"11/05/2017 16:28:09"," 134d3"," -13"," -92"
1494491291.0776978,"11/05/2017 16:28:11"," 134d3"," -12"," -90"
1494491292.5911663,"11/05/2017 16:28:12"," 134d3"," -13"," -89"
1494491294.1054451,"11/05/2017 16:28:14"," 134d3"," -13"," -93"
1494491295.620195,"11/05/2017 16:28:15"," 134d3"," -13"," -90"
1494491297.132784,"11/05/2017 16:28:17"," 134d3"," -12"," -90"
1494491298.6426053,"11/05/2017 16:28:18"," 134d3"," -13"," -89"
1494491300.1519182,"11/05/2017 16:28:20"," 134d3"," -13"," -93"
1494491301.6661317,"11/05/2017 16:28:21"," 134d3"," -13"," -95"
1494491303.1683521,"11/05/2017 16:28:23"," 134d3"," -13"," -93"
1494491304.6719513,"11/05/2017 16:28:24"," 134d3"," -14"," -96"
1494491306.1849113,"11/05/2017 16:28:26"," 134d3"," -13"," -94"
1494491307.6937847,"11/05/2017 16:28:27"," 134d3"," -13"," -94"
1494491309.2048461,"11/05/2017 16:28:29"," 134d3"," -12"," -92"
1494491310.7163646,"11/05/2017 16:28:30"," 134d3"," -13"," -96"
1494491312.227156,"11/05/2017 16:28:32"," 134d3"," -13"," -101"
1494491313.731608,"11/05/2017 16:28:33"," 134d3"," -13"," -90"
1494491315.2464976,"11/05/2017 16:28:35"," 134d3"," -13"," -93"
1494491316.7496777,"11/05/2017 16:28:36"," 134d3"," -13"," -95"
1494491318.2592306,"11/05/2017 16:28:38"," 134d3"," -12"," -91"
1494491319.7695048,"11/05/2017 16:28:39"," 134d3"," -6"," -91"
1494491321.2792368,"11/05/2017 16:28:41"," 134d3"," -12"," -93"
1494491322.789897,"11/05/2017 16:28:42"," 134d3"," -13"," -96"
1494491324.302219,"11/05/2017 16:28:44"," 134d3"," -13"," -93"
1494491325.8154454,"11/05/2017 16:28:45"," 134d3"," -12"," -90"
1494491327.3301337,"11/05/2017 16:28:47"," 134d3"," -12"," -90"
1494491328.8352664,"11/05/2017 16:28:48"," 134d3"," -13"," -91"
1494491330.3447628,"11/05/2017 16:28:50"," 134d3"," -13"," -93"
1494491331.852999,"11/05/2017 16:28:51"," 134d3"," -13"," -92"
1494491333.357103,"11/05/2017 16:28:53"," 134d3"," -13"," -92"
1494491334.8703663,"11/05/2017 16:28:54"," 134d3"," -13"," -93"
1494491336.382737,"11/05/2017 16:28:56"," 134d3"," -13"," -93"
1494491337.8950822,"11/05/2017 16:28:57"," 134d3"," -13"," -92"
1494491339.407312,"11/05/2017 16:28:59"," 134d3"," -13"," -95"
1494491340.9174397,"11/05/2017 16:29:00"," 134d3"," -13"," -90"
1494491342.4291048,"11/05/2017 16:29:02"," 134d3"," -13"," -94"
1494491343.9400823,"11/05/2017 16:29:03"," 134d3"," -13"," -90"
1494491345.4516199,"11/05/2017 16:29:05"," 134d3"," -12"," -89"
1494491346.9620514,"11/05/2017 16:29:06"," 134d3"," -13"," -91"
1494491348.4752154,"11/05/2017 16:29:08"," 134d3"," -13"," -89"
1494491349.9778132,"11/05/2017 16:29:09"," 134d3"," -10"," -85"
1494491351.4866555,"11/05/2017 16:29:11"," 134d3"," -13"," -90"
1494491352.996579,"11/05/2017 16:29:12"," 134d3"," -7"," -93"
1494491354.507437,"11/05/2017 16:29:14"," 134d3"," -13"," -90"
1494491356.016876,"11/05/2017 16:29:16"," 134d3"," -13"," -89"
1494491357.5238779,"11/05/2017 16:29:17"," 134d3"," -13"," -91"
1494491359.0326684,"11/05/2017 16:29:19"," 134d3"," -13"," -91"
1494491360.5367293,"11/05/2017 16:29:20"," 134d3"," -13"," -93"
1494491362.047728,"11/05/2017 16:29:22"," 134d3"," -13"," -93"
1494491363.553123,"11/05/2017 16:29:23"," 134d3"," -7"," -92"
1494491365.0626507,"11/05/2017 16:29:25"," 134d3"," -13"," -93"
1494491366.5790997,"11/05/2017 16:29:26"," 134d3"," -11"," -92"
1494491368.0984616,"11/05/2017 16:29:28"," 134d3"," -12"," -91"
1494491369.6054301,"11/05/2017 16:29:29"," 134d3"," -13"," -93"
1494491371.1223521,"11/05/2017 16:29:31"," 134d3"," -12"," -90"
1494491372.6313686,"11/05/2017 16:29:32"," 134d3"," -13"," -92"
1494491374.1418266,"11/05/2017 16:29:34"," 134d3"," -12"," -90"
1494491375.6497023,"11/05/2017 16:29:35"," 134d3"," -10"," -89"
1494491377.1533575,"11/05/2017 16:29:37"," 134d3"," -12"," -90"
1494491378.6691024,"11/05/2017 16:29:38"," 134d3"," -13"," -94"
1494491380.1836123,"11/05/2017 16:29:40"," 134d3"," -13"," -91"
1494491381.6943846,"11/05/2017 16:29:41"," 134d3"," -12"," -90"
1494491383.2065222,"11/05/2017 16:29:43"," 134d3"," -13"," -91"
1494491384.716972,"11/05/2017 16:29:44"," 134d3"," -13"," -93"
1494491386.223624,"11/05/2017 16:29:46"," 134d3"," -7"," -92"
1494491387.7414515,"11/05/2017 16:29:47"," 134d3"," -13"," -91"
1494491389.2519207,"11/05/2017 16:29:49"," 134d3"," -13"," -93"
1494491390.767381,"11/05/2017 16:29:50"," 134d3"," -13"," -91"
1494491392.2621741,"11/05/2017 16:29:52"," 134d3"," -13"," -92"
1494491393.7669747,"11/05/2017 16:29:53"," 134d3"," -13"," -91"
1494491395.2743223,"11/05/2017 16:29:55"," 134d3"," -12"," -90"
1494491396.7777934,"11/05/2017 16:29:56"," 134d3"," -13"," -94"
1494491398.2864172,"11/05/2017 16:29:58"," 134d3"," -13"," -93"
1494491399.790052,"11/05/2017 16:29:59"," 134d3"," -13"," -89"
1494491401.2993214,"11/05/2017 16:30:01"," 134d3"," -13"," -90"
1494491402.8118653,"11/05/2017 16:30:02"," 134d3"," -13"," -90"
1494491404.318356,"11/05/2017 16:30:04"," 134d3"," -13"," -93"
1494491405.8258228,"11/05/2017 16:30:05"," 134d3"," -12"," -88"
1494491407.336566,"11/05/2017 16:30:07"," 134d3"," -12"," -88"
1494491408.8470755,"11/05/2017 16:30:08"," 134d3"," -13"," -90"
1494491410.3480563,"11/05/2017 16:30:10"," 134d3"," -7"," -92"
1494491411.858192,"11/05/2017 16:30:11"," 134d3"," -7"," -93"
1494491413.3688145,"11/05/2017 16:30:13"," 134d3"," -13"," -93"
1494491414.8796782,"11/05/2017 16:30:14"," 134d3"," -13"," -94"
1494491416.3817902,"11/05/2017 16:30:16"," 134d3"," -13"," -94"
