time slot,timestamp,date time,max gain,network selected,delay,#bytes,#bytes w/o delay,bit rate (Mbps),selection duration,connect and download duration,#bytes downloaded during selection by previous network,log
27,1494240917.31855,08/05/17 06:55 PM,120000000,WiFi,0,7754040,7752751.91158721,4.1348010195,0,15.0024921894,0,"['averageBytePerNet:[7046158.991200701, 6333049.697966707], numNetworkHighestAverageByte: 1']"
28,1494240932.32104,08/05/17 06:55 PM,120000000,WiFi,0,7900288,7899543.30447421,4.2130897624,0,15.0014140606,0,"['averageBytePerNet:[7073335.641984797, 6333049.697966707], numNetworkHighestAverageByte: 1']"
29,1494240947.32245,08/05/17 06:55 PM,120000000,WiFi,0,7164704,7163704.04627014,3.820642158,0,15.002093792,0,"['averageBytePerNet:[7103935.925780701, 6333049.697966707], numNetworkHighestAverageByte: 1']"
30,1494240962.32455,08/05/17 06:56 PM,120000000,WiFi,0,4574232,4573148.87247993,2.439012732,0,15.0035526752,0,"['averageBytePerNet:[7106070.501512467, 6333049.697966707], numNetworkHighestAverageByte: 1']"
31,1494240977.3281,08/05/17 06:56 PM,120000000,WiFi,0,1904120,1903449.3482192,1.0151729857,0,15.0052850246,0,"['averageBytePerNet:[7018728.376373414, 6333049.697966707], numNetworkHighestAverageByte: 1']"
32,1494240992.33339,08/05/17 06:56 PM,120000000,WiFi,0,1915704,1915477.81889476,1.0215881701,0,15.0017712116,0,"['averageBytePerNet:[6848219.075434941, 6333049.697966707], numNetworkHighestAverageByte: 1']"
33,1494241007.33516,08/05/17 06:56 PM,120000000,WiFi,0,7824954,7823485.29093216,4.1725254885,0,15.0028159618,0,"['averageBytePerNet:[6689098.389740096, 6333049.697966707], numNetworkHighestAverageByte: 1']"
34,1494241022.33797,08/05/17 06:57 PM,120000000,WiFi,0,8796600,8795576.64990302,4.6909742133,0,15.001745224,0,"['averageBytePerNet:[6724547.980402348, 6333049.697966707], numNetworkHighestAverageByte: 1']"
35,1494241037.33972,08/05/17 06:57 PM,120000000,WiFi,0,8858864,8856928.45583758,4.7236951764,0,15.003278017,0,"['averageBytePerNet:[6787306.424932672, 6333049.697966707], numNetworkHighestAverageByte: 1']"
36,1494241052.343,08/05/17 06:57 PM,120000000,WiFi,0,6956192,6954213.76850931,3.7089140099,0,15.0042669773,0,"['averageBytePerNet:[6848177.661135756, 6333049.697966707], numNetworkHighestAverageByte: 1']"
37,1494241067.34726,08/05/17 06:57 PM,120000000,WiFi,0,6859176,6857707.00272376,3.6574437348,0,15.0032131672,0,"['averageBytePerNet:[6851207.264203573, 6333049.697966707], numNetworkHighestAverageByte: 1']"
38,1494241082.35048,08/05/17 06:58 PM,120000000,WiFi,0,8514240,8512713.07257614,4.5401136387,0,15.0026905537,0,"['averageBytePerNet:[6851387.8124958, 6333049.697966707], numNetworkHighestAverageByte: 1']"
39,1494241097.35317,08/05/17 06:58 PM,120000000,WiFi,0,6560888,6559840.02394993,3.4985813461,0,15.0023963451,0,"['averageBytePerNet:[6896288.495200673, 6333049.697966707], numNetworkHighestAverageByte: 1']"
40,1494241112.35556,08/05/17 06:58 PM,120000000,WiFi,0,6109112,6107969.81185092,3.2575838997,0,15.0028049946,0,"['averageBytePerNet:[6887434.588062496, 6333049.697966707], numNetworkHighestAverageByte: 1']"
41,1494241127.35837,08/05/17 06:58 PM,120000000,WiFi,0,8815424,8814268.46324849,4.7009431804,0,15.0019664764,0,"['averageBytePerNet:[6867448.311749379, 6333049.697966707], numNetworkHighestAverageByte: 1']"
42,1494241142.36034,08/05/17 06:59 PM,120000000,WiFi,0,8372336,8371446.35712014,4.4647713905,0,15.0015940666,0,"['averageBytePerNet:[6916118.815536857, 6333049.697966707], numNetworkHighestAverageByte: 1']"
43,1494241157.36193,08/05/17 06:59 PM,120000000,WiFi,0,4513416,4512859.37544833,2.4068583336,0,15.0018501282,0,"['averageBytePerNet:[6951614.60923401, 6333049.697966707], numNetworkHighestAverageByte: 1']"
44,1494241172.36378,08/05/17 06:59 PM,120000000,WiFi,0,3301440,3300471.59609375,1.7602515179,0,15.004401207,0,"['averageBytePerNet:[6893549.00842959, 6333049.697966707], numNetworkHighestAverageByte: 1']"
45,1494241187.36818,08/05/17 06:59 PM,120000000,WiFi,0,5861504,5859788.84834604,3.1252207191,0,15.0043904781,0,"['averageBytePerNet:[6809989.068607827, 6333049.697966707], numNetworkHighestAverageByte: 1']"
46,1494241202.37257,08/05/17 07:00 PM,120000000,WiFi,0,4982568,4981472.96299937,2.6567855803,0,15.0032973289,0,"['averageBytePerNet:[6788393.6090564225, 6333049.697966707], numNetworkHighestAverageByte: 1']"
47,1494241217.37587,08/05/17 07:00 PM,120000000,WiFi,0,2260328,2259932.65719183,1.2052974172,0,15.0026240349,0,"['averageBytePerNet:[6748239.816921821, 6333049.697966707], numNetworkHighestAverageByte: 1']"
48,1494241232.37849,08/05/17 07:00 PM,120000000,WiFi,0,2633912,2633337.90613809,1.4044468833,0,15.0032701492,0,"['averageBytePerNet:[6650667.922145082, 6333049.697966707], numNetworkHighestAverageByte: 1']"
49,1494241247.38176,08/05/17 07:00 PM,120000000,WiFi,0,1123648,1123405.0149828,0.5991493413,0,15.0032444,0,"['averageBytePerNet:[6565192.815421529, 6333049.697966707], numNetworkHighestAverageByte: 1']"
50,1494241262.38501,08/05/17 07:01 PM,120000000,WiFi,0,5364840,5363607.42305561,2.8605906256,0,15.0034470558,0,"['averageBytePerNet:[6451822.2362457225, 6333049.697966707], numNetworkHighestAverageByte: 1']"
51,1494241277.38845,08/05/17 07:01 PM,120000000,WiFi,0,8685104,8684085.6159618,4.6315123285,0,15.0017590523,0,"['averageBytePerNet:[6429613.770670414, 6333049.697966707], numNetworkHighestAverageByte: 1']"
52,1494241292.39021,08/05/17 07:01 PM,120000000,WiFi,0,4792880,4791225.3916854,2.5553202089,0,15.0051801205,0,"['averageBytePerNet:[6474703.207576241, 6333049.697966707], numNetworkHighestAverageByte: 1']"
53,1494241307.39539,08/05/17 07:01 PM,120000000,WiFi,0,1785384,1784696.35592581,0.9518380565,0,15.0057795048,0,"['averageBytePerNet:[6441693.838637206, 6333049.697966707], numNetworkHighestAverageByte: 1']"
54,1494241322.40117,08/05/17 07:02 PM,120000000,WiFi,0,2328384,2327822.49191447,1.241505329,0,15.0036182404,0,"['averageBytePerNet:[6352136.19473891, 6333049.697966707], numNetworkHighestAverageByte: 1']"
55,1494241337.40479,08/05/17 07:02 PM,120000000,Cellular,2.1509845257,12310344,14371317.4992991,7.6647026663,0.0042419434,14.9998524189,0,"['averageBytePerNet:[6276205.747515807, 6333049.697966707], numNetworkHighestAverageByte: 1', '']"
56,1494241352.40889,08/05/17 07:02 PM,120000000,Cellular,0,12122140,12116059.2998824,6.4618982933,0,15.0075280666,0,"['averageBytePerNet:[6276205.747515807, 10352183.598632885], numNetworkHighestAverageByte: 1']"
57,1494241367.41641,08/05/17 07:02 PM,120000000,Cellular,0,13910896,13906850.9050083,7.4169871493,0,15.00436306,0,"['averageBytePerNet:[6276205.747515807, 10940142.16571604], numNetworkHighestAverageByte: 1']"
58,1494241382.42078,08/05/17 07:03 PM,120000000,Cellular,0,14321700,14318085.8044837,7.6363124291,0,15.0037863255,0,"['averageBytePerNet:[6276205.747515807, 11681819.350539103], numNetworkHighestAverageByte: 1']"
59,1494241397.42456,08/05/17 07:03 PM,120000000,Cellular,0,13141756,13135069.5212015,7.0053704113,0,15.0076358318,0,"['averageBytePerNet:[6276205.747515807, 12209072.641328026], numNetworkHighestAverageByte: 1']"
60,1494241412.4322,08/05/17 07:03 PM,120000000,Cellular,0,11050792,11046121.7481775,5.8912649324,0,15.0063419342,0,"['averageBytePerNet:[6276205.747515807, 12363405.454640275], numNetworkHighestAverageByte: 1']"
61,1494241427.43854,08/05/17 07:03 PM,120000000,Cellular,0,13477636,13473578.8000392,7.1859086934,0,15.00451684,0,"['averageBytePerNet:[6276205.747515807, 12175222.068002734], numNetworkHighestAverageByte: 1']"
62,1494241442.44306,08/05/17 07:04 PM,120000000,Cellular,0,12878692,12873078.0587645,6.8656416313,0,15.0065414906,0,"['averageBytePerNet:[6276205.747515807, 12337516.659507291], numNetworkHighestAverageByte: 1']"
63,1494241457.4496,08/05/17 07:04 PM,120000000,Cellular,0,11837908,11831732.6630755,6.3102574203,0,15.0078289509,0,"['averageBytePerNet:[6276205.747515807, 12397023.48164698], numNetworkHighestAverageByte: 1']"
64,1494241472.45743,08/05/17 07:04 PM,120000000,Cellular,0,10981252,10977829.2454186,5.8548422642,0,15.0046768188,0,"['averageBytePerNet:[6276205.747515807, 12340494.39978983], numNetworkHighestAverageByte: 1']"
65,1494241487.4621,08/05/17 07:04 PM,120000000,Cellular,0,11172468,11170227.547211,5.9574546918,0,15.003008604,0,"['averageBytePerNet:[6276205.747515807, 12216615.749392444], numNetworkHighestAverageByte: 1']"
66,1494241502.46511,08/05/17 07:05 PM,120000000,Cellular,0,14379736,14375229.0719782,7.6667888384,0,15.0047028065,0,"['averageBytePerNet:[6276205.747515807, 12129416.732543996], numNetworkHighestAverageByte: 1']"
67,1494241517.46982,08/05/17 07:05 PM,120000000,Cellular,0,11762836,11757436.1193258,6.270632597,0,15.0068891048,0,"['averageBytePerNet:[6276205.747515807, 12302171.527885087], numNetworkHighestAverageByte: 1']"
68,1494241532.47671,08/05/17 07:05 PM,120000000,Cellular,0,11725244,11721376.2820725,6.2514006838,0,15.0049495697,0,"['averageBytePerNet:[6276205.747515807, 12263261.855845138], numNetworkHighestAverageByte: 1']"
69,1494241547.48165,08/05/17 07:05 PM,120000000,Cellular,0,8005524,8002251.21344672,4.2678673138,0,15.0061347485,0,"['averageBytePerNet:[6276205.747515807, 12227136.150926959], numNetworkHighestAverageByte: 1']"
