time slot,timestamp,date time,block index,block length,gamma,max gain,weight,probability,selection type,network selected,delay,#bytes,#bytes w/o delay,bit rate (Mbps),selection duration,connect and download duration,#bytes downloaded during selection by previous network,log
1,1495892302.13365,27/05/2017 21:38:22,1,1,1,120000000,"[1, 1]","[0.5, 0.5]",2,Cellular,1.7245852947,3780411,4271421.36342635,2.2780913938,0.0006160736,15.0002985001,0,"['exploring after a reset', 'prob current block:0.5', '']"
2,1495892317.13456,27/05/2017 21:38:37,2,1,0.793700526,120000000,"[0.9721434418170877, 1.0]","[0.49854300828753784, 0.5014569917124622]",2,WiFi,4.3341050148,5749689,8086321.21310392,4.312704647,0.0121948719,14.9996886253,0,"['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:1.0', '<wifi_mac_address>']"
3,1495892332.14644,27/05/2017 21:38:52,3,2,0.6933612744,120000000,"[0.9951214523568346, 1.0]","[0.49962509760231566, 0.5003749023976843]",1,WiFi,0,8716960,8715185.78272017,4.6480990841,0,15.0030536652,0,"['; gamma used= 0.6933612743506348', 'current gain: 8086321.213103921, prev block gain: [4271421.363426349]', 'flipped coin and will select greedily...', 'averageBytePerNet:[8086321.213103921, 4271421.363426349], numNetworkHighestAverageByte: 1', 'choosing greedily']"
4,1495892347.1495,27/05/2017 21:39:07,3,2,0.6933612744,120000000,"[1.0, 0.9599621985364393]","[0.5037795542809188, 0.4962204457190812]",1,WiFi,0,9078960,9077965.40645048,4.8415815501,0,15.0016434193,0,"['; gamma used= 0.6299605249474366', 'no selection ----- in the middle of a block']"
5,1495892362.15114,27/05/2017 21:39:22,4,2,0.6299605249,120000000,"[1.0, 0.9152869064194411]","[0.5081834185190643, 0.49181658148093566]",1,WiFi,0,8104456,8103580.52639202,4.3219096141,0,15.0016205311,0,"['; gamma used= 0.6299605249474366', 'flipped coin and will select greedily...', 'averageBytePerNet:[8626490.80075819, 4271421.363426349], numNetworkHighestAverageByte: 1', 'choosing greedily']"
6,1495892377.15276,27/05/2017 21:39:37,4,2,0.6299605249,120000000,"[1.0, 0.8798451150744215]","[0.5132691468979188, 0.4867308531020812]",1,WiFi,0,9065928,9064352.26267152,4.8343212068,0,15.002607584,0,"['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
7,1495892392.15537,27/05/2017 21:39:52,5,2,0.5848035476,120000000,"[1.0, 0.8418248772793149]","[0.5178284457482842, 0.48217155425171576]",0,WiFi,0,9076064,9075314.77462293,4.8401678798,0,15.0012383461,0,"['; gamma used= 0.5848035476425733', 'flipped coin but will not select greedily...', 'choosing randomly']"
8,1495892407.15661,27/05/2017 21:40:07,5,2,0.5848035476,120000000,"[1.0, 0.8086655752344827]","[0.5237852243516299, 0.4762147756483701]",0,WiFi,0,9076064,9074971.50512791,4.8399848027,0,15.0018057823,0,"['; gamma used= 0.5503212081491045', 'no selection ----- in the middle of a block']"
9,1495892422.15841,27/05/2017 21:40:22,6,2,0.5503212081,120000000,"[1.0, 0.7768135917970369]","[0.5282421844535601, 0.47175781554643986]",0,Cellular,4.0100815296,5366529,7323448.26282152,3.9058390735,0.0029141903,15.0018892288,2896,"['; gamma used= 0.5503212081491045', 'flipped coin but will not select greedily...', 'choosing randomly', '']"
10,1495892437.16322,27/05/2017 21:40:37,7,2,0.5503212081,120000000,"[1.0, 0.8035292493311856]","[0.5259946164345034, 0.4740053835654966]",-1,WiFi,4.0732812881,6242008,8568750.6746051,4.5700003598,0.0087673664,15.0002090931,0,"['; gamma used= 0.5227579585747102', 'current gain: 7323448.262821519, prev block gain: [9075314.774622926, 9074971.505127909]', ' ----- switch back', '<wifi_mac_address>']"
11,1495892452.17219,27/05/2017 21:40:52,7,2,0.5227579586,120000000,"[1.0, 0.7893122707889453]","[0.5294369703727229, 0.47056302962727714]",-1,WiFi,0,8511344,8510159.75189228,4.5387518677,0,15.0020873547,0,"['; gamma used= 0.5', 'no selection ----- in the middle of a block']"
12,1495892467.17428,27/05/2017 21:41:07,8,2,0.5,120000000,"[1.0, 0.7754414836861268]","[0.531620095392788, 0.468379904607212]",1,WiFi,0,9077512,9076475.15531824,4.8407867495,0,15.0017135143,0,"['; gamma used= 0.5', 'flipped coin and will select greedily...', 'averageBytePerNet:[8697400.210842926, 5797434.813123934], numNetworkHighestAverageByte: 1', 'choosing greedily']"
13,1495892482.17599,27/05/2017 21:41:22,8,2,0.5,120000000,"[1.0, 0.7477509034788228]","[0.5374711233842782, 0.46252887661572184]",1,WiFi,0,8186992,8185982.58575789,4.3658573791,0,15.0018496513,0,"['; gamma used= 0.4807498567691362', 'no selection ----- in the middle of a block']"
14,1495892497.17784,27/05/2017 21:41:37,9,2,0.4807498568,120000000,"[1.0, 0.7236261002074486]","[0.5416294424397736, 0.4583705575602265]",0,Cellular,1.8868191242,4833020,5529354.9057331,2.9489892831,0.0056622028,14.9978060722,0,"['; gamma used= 0.4807498567691362', 'flipped coin but will not select greedily...', 'choosing randomly', '']"
15,1495892512.18131,27/05/2017 21:41:52,10,2,0.4807498568,120000000,"[1.0, 0.7407067062641349]","[0.5399090804764427, 0.4600909195235572]",-1,WiFi,3.9596760273,6198567,8422159.22250609,4.491818252,0.0057094097,14.9994227886,0,"['; gamma used= 0.4641588833612779', 'current gain: 5529354.905733099, prev block gain: [9076475.15531824, 8185982.585757886]', ' ----- switch back', '<wifi_mac_address>']"
16,1495892527.18644,27/05/2017 21:42:07,10,2,0.4641588834,120000000,"[1.0, 0.7291107728696918]","[0.5431104325504398, 0.4568895674495603]",-1,WiFi,0,8543200,8541370.75046711,4.5553977336,0,15.0032124519,0,"['; gamma used= 0.4496443130226092', 'no selection ----- in the middle of a block']"
17,1495892542.18966,27/05/2017 21:42:22,11,2,0.449644313,120000000,"[1.0, 0.7175361005174388]","[0.5452554136705493, 0.4547445863294507]",1,WiFi,0,9076064,9075331.21759501,4.8401766494,0,15.0012111664,0,"['; gamma used= 0.4496443130226092', 'flipped coin and will select greedily...', 'averageBytePerNet:[8654045.354741205, 5708074.843993656], numNetworkHighestAverageByte: 1', 'choosing greedily']"
18,1495892557.19087,27/05/2017 21:42:37,11,2,0.449644313,120000000,"[1.0, 0.6942206113278288]","[0.5508251219732502, 0.4491748780267498]",1,WiFi,0,8179752,8179032.82768754,4.3621508414,0,15.0013189316,0,"['; gamma used= 0.43679023236814946', 'no selection ----- in the middle of a block']"
19,1495892572.19219,27/05/2017 21:42:52,12,3,0.4367902324,120000000,"[1.0, 0.6738575780184543]","[0.5548692433906376, 0.44513075660936247]",1,WiFi,0,8922576,8920405.2559867,4.7575494699,0,15.0036501884,0,"['; gamma used= 0.43679023236814946', 'flipped coin and will select greedily...', 'averageBytePerNet:[8650463.57712788, 5708074.843993656], numNetworkHighestAverageByte: 1', 'choosing greedily']"
20,1495892587.19584,27/05/2017 21:43:07,12,3,0.4367902324,120000000,"[1.0, 0.6528870170121547]","[0.5603456775537866, 0.4396543224462134]",1,WiFi,0,9065928,9064948.80866331,4.8346393646,0,15.0016202927,0,"['; gamma used= 0.42529037028299016', 'no selection ----- in the middle of a block']"
21,1495892602.19746,27/05/2017 21:43:22,12,3,0.4367902324,120000000,"[1.0, 0.6322450971564607]","[0.5647428147917315, 0.4352571852082684]",1,WiFi,0,9026832,9025688.19780221,4.8137003722,0,15.0019009113,0,"['; gamma used= 0.42529037028299016', 'no selection ----- in the middle of a block']"
22,1495892617.19936,27/05/2017 21:43:37,13,3,0.4252903703,120000000,"[1.0, 0.612340996985521]","[0.5690894055585802, 0.43091059444141977]",0,WiFi,0,8805288,8804192.55851002,4.6955693645,0,15.0018663406,0,"['; gamma used= 0.42529037028299016', 'flipped coin but will not select greedily...', 'choosing randomly']"
23,1495892632.20122,27/05/2017 21:43:52,13,3,0.4252903703,120000000,"[1.0, 0.5961805405542498]","[0.5740108660561858, 0.42598913394381427]",0,WiFi,0,8385368,8383276.13045546,4.4710806029,0,15.0037429333,0,"['; gamma used= 0.41491326668312173', 'no selection ----- in the middle of a block']"
24,1495892647.20497,27/05/2017 21:44:07,13,3,0.4252903703,120000000,"[1.0, 0.5811892585300458]","[0.5774861729178699, 0.42251382708213014]",0,WiFi,0,9081856,9080950.56884196,4.8431736367,0,15.0014955997,0,"['; gamma used= 0.41491326668312173', 'no selection ----- in the middle of a block']"
25,1495892662.20646,27/05/2017 21:44:22,14,3,0.4149132667,120000000,"[1.0, 0.5653753979908156]","[0.5812243149263402, 0.4187756850736599]",1,WiFi,0,9076064,9075038.71467362,4.8400206478,0,15.0016946793,0,"['; gamma used= 0.41491326668312173', 'flipped coin and will select greedily...', 'averageBytePerNet:[8716019.770341802, 5708074.843993656], numNetworkHighestAverageByte: 1', 'choosing greedily']"
26,1495892677.20816,27/05/2017 21:44:37,14,3,0.4149132667,120000000,"[1.0, 0.5483015261683738]","[0.5867220344456379, 0.41327796555436225]",1,WiFi,0,9071720,9070825.95906938,4.8377738448,0,15.0014784336,0,"['; gamma used= 0.4054801330382267', 'no selection ----- in the middle of a block']"
27,1495892692.20964,27/05/2017 21:44:52,14,3,0.4149132667,120000000,"[1.0, 0.5317508405956872]","[0.5908709891243646, 0.40912901087563536]",1,WiFi,0,9074616,9072586.8930624,4.8387130096,0,15.0033547878,0,"['; gamma used= 0.4054801330382267', 'no selection ----- in the middle of a block']"
28,1495892707.21299,27/05/2017 21:45:07,15,3,0.405480133,120000000,"[1.0, 0.515696675118578]","[0.5949820478609686, 0.40501795213903136]",0,WiFi,0,8104040,8102987.49937304,4.321593333,0,15.0019483566,0,"['; gamma used= 0.4054801330382267', 'flipped coin but will not select greedily...', 'choosing randomly']"
29,1495892722.21494,27/05/2017 21:45:22,15,3,0.405480133,120000000,"[1.0, 0.5042132823104898]","[0.5993986796630142, 0.4006013203369859]",0,WiFi,0,9069240,9068159.13532645,4.8363515388,0,15.0017879009,0,"['; gamma used= 0.3968502629920499', 'no selection ----- in the middle of a block']"
30,1495892737.21673,27/05/2017 21:45:37,15,3,0.405480133,120000000,"[1.0, 0.49166500852334677]","[0.60277177337712, 0.39722822662288015]",0,WiFi,0,9063032,9061657.94259942,4.8328842361,0,15.0022745132,0,"['; gamma used= 0.3968502629920499', 'no selection ----- in the middle of a block']"
31,1495892752.219,27/05/2017 21:45:52,16,4,0.396850263,120000000,"[1.0, 0.4794376838736642]","[0.6061136361099548, 0.39388636389004517]",0,WiFi,0,9074616,9073345.016151,4.8391173419,0,15.0021011829,0,"['; gamma used= 0.3968502629920499', 'flipped coin but will not select greedily...', 'choosing randomly']"
32,1495892767.2211,27/05/2017 21:46:07,16,4,0.396850263,120000000,"[1.0, 0.46794747890618843]","[0.6107435329133387, 0.3892564670866614]",0,WiFi,0,9076064,9074832.90661148,4.8399108835,0,15.0020349026,0,"['; gamma used= 0.3889111187328203', 'no selection ----- in the middle of a block']"
33,1495892782.22314,27/05/2017 21:46:22,16,4,0.396850263,120000000,"[1.0, 0.4567308313831435]","[0.6139488989059875, 0.38605110109401264]",0,WiFi,0,9073168,9072188.60341844,4.8385005885,0,15.001619339,0,"['; gamma used= 0.3889111187328203', 'no selection ----- in the middle of a block']"
34,1495892797.22476,27/05/2017 21:46:37,16,4,0.396850263,120000000,"[1.0, 0.4457861971473571]","[0.6171244729809565, 0.38287552701904354]",0,WiFi,0,9076064,9075130.44432965,4.8400695703,0,15.001543045,0,"['; gamma used= 0.3889111187328203', 'no selection ----- in the middle of a block']"
35,1495892812.2263,27/05/2017 21:46:52,17,4,0.3889111187,120000000,"[1.0, 0.4351004069001215]","[0.6202716753182954, 0.3797283246817047]",1,WiFi,0,8016128,8015326.52544194,4.2748408136,0,15.0014998913,0,"['; gamma used= 0.3889111187328203', 'flipped coin and will select greedily...', 'averageBytePerNet:[8799457.04167073, 5708074.843993656], numNetworkHighestAverageByte: 1', 'choosing greedily']"
36,1495892827.2278,27/05/2017 21:47:07,17,4,0.3889111187,120000000,"[1.0, 0.42415120021097386]","[0.6250293363669381, 0.374970663633062]",1,WiFi,0,9074616,9073304.78543998,4.8390958856,0,15.0021677017,0,"['; gamma used= 0.38157141418444396', 'no selection ----- in the middle of a block']"
37,1495892842.22997,27/05/2017 21:47:22,17,4,0.3889111187,120000000,"[1.0, 0.4120888774767033]","[0.6287387252624674, 0.3712612747375327]",1,WiFi,0,9076064,9074717.09861077,4.8398491193,0,15.0022263527,0,"['; gamma used= 0.38157141418444396', 'no selection ----- in the middle of a block']"
38,1495892857.23219,27/05/2017 21:47:37,17,4,0.3889111187,120000000,"[1.0, 0.4003677939345151]","[0.6324043936217091, 0.3675956063782909]",1,WiFi,0,9068824,9067735.5470433,4.8361256251,0,15.0018005371,0,"['; gamma used= 0.38157141418444396', 'no selection ----- in the middle of a block']"
39,1495892872.23399,27/05/2017 21:47:52,18,2,0.3815714142,120000000,"[1.0, 0.38898872962378733]","[0.636022282901631, 0.36397771709836907]",0,Cellular,1.9508502483,3279408,3770147.32706496,2.0107452411,0.0049564838,14.9983828068,2896,"['; gamma used= 0.38157141418444396', 'flipped coin but will not select greedily...', 'choosing randomly', '']"
40,1495892887.23733,27/05/2017 21:48:07,19,4,0.3815714142,120000000,"[1.0, 0.39533144179900903]","[0.635475081325646, 0.364524918674354]",-1,WiFi,4.0137434006,6207255,8475382.68634887,4.5202040994,0.0068287849,14.9995393753,0,"['; gamma used= 0.3747561767843155', 'current gain: 3770147.327064961, prev block gain: [8015326.52544194, 9073304.785439981, 9074717.09861077, 9067735.547043303]', ' ----- switch back', '<wifi_mac_address>']"
41,1495892902.2437,27/05/2017 21:48:22,19,4,0.3747561768,120000000,"[1.0, 0.3902215608524555]","[0.6385153821129977, 0.36148461788700226]",-1,WiFi,0,8585192,8581736.63843465,4.5769262072,0,15.0060396194,0,"['; gamma used= 0.36840314986403866', 'no selection ----- in the middle of a block']"
42,1495892917.24974,27/05/2017 21:48:37,19,4,0.3747561768,120000000,"[1.0, 0.38511485104085985]","[0.6401903686853612, 0.35980963131463894]",-1,WiFi,0,9073168,9071975.93849494,4.8383871672,0,15.0019710064,0,"['; gamma used= 0.36840314986403866', 'no selection ----- in the middle of a block']"
43,1495892932.25171,27/05/2017 21:48:52,19,4,0.3747561768,120000000,"[1.0, 0.37978906331681034]","[0.6419504199748226, 0.3580495800251774]",-1,WiFi,0,8302832,8301960.1660268,4.4277120885,0,15.0015752316,0,"['; gamma used= 0.36840314986403866', 'no selection ----- in the middle of a block']"
44,1495892947.25329,27/05/2017 21:49:07,20,5,0.3684031499,120000000,"[1.0, 0.37497988489406536]","[0.6435514585738606, 0.35644854142613935]",1,WiFi,0,8925472,8923965.34780495,4.7594481855,0,15.0025324821,0,"['; gamma used= 0.36840314986403866', 'flipped coin and will select greedily...', 'averageBytePerNet:[8780648.914811123, 5223592.964761483], numNetworkHighestAverageByte: 1', 'choosing greedily']"
45,1495892962.25582,27/05/2017 21:49:22,20,5,0.3684031499,120000000,"[1.0, 0.36500736726625127]","[0.6482897212974333, 0.35171027870256666]",1,WiFi,0,9074616,9073446.82018898,4.8391716374,0,15.0019328594,0,"['; gamma used= 0.3624601243342974', 'no selection ----- in the middle of a block']"
46,1495892977.25775,27/05/2017 21:49:37,20,5,0.3684031499,120000000,"[1.0, 0.3551396818719985]","[0.651690697475976, 0.3483093025240239]",1,WiFi,0,9052896,9051454.00114547,4.8274421339,0,15.0023896694,0,"['; gamma used= 0.3624601243342974', 'no selection ----- in the middle of a block']"
47,1495892992.26014,27/05/2017 21:49:52,20,5,0.3684031499,120000000,"[1.0, 0.34556171621722376]","[0.6550395262607154, 0.3449604737392846]",1,WiFi,0,8786464,8784595.78552611,4.6851177523,0,15.0031900406,0,"['; gamma used= 0.3624601243342974', 'no selection ----- in the middle of a block']"
48,1495893007.26333,27/05/2017 21:50:07,20,5,0.3684031499,120000000,"[1.0, 0.33651319987607764]","[0.658247330477567, 0.3417526695224331]",1,WiFi,0,8152240,8150705.32733746,4.3470428412,0,15.0028243065,0,"['; gamma used= 0.3624601243342974', 'no selection ----- in the middle of a block']"
49,1495893022.26616,27/05/2017 21:50:22,21,5,0.3624601243,120000000,"[1.0, 0.32832965894178134]","[0.6611861268187511, 0.3388138731812489]",1,WiFi,0,9073168,9072282.6117014,4.8385507262,0,15.0014638901,0,"['; gamma used= 0.3624601243342974', 'flipped coin and will select greedily...', 'averageBytePerNet:[8782488.067264473, 5223592.964761483], numNetworkHighestAverageByte: 1', 'choosing greedily']"
