"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498954800.000146,"02/07/2017 08:20:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,3,4.534562110900879,4566992,6546285.008102121,3.4919235148972665,0.003404378890991211,14.997545003890991,0,"[0, 0, 6546285.008102121]","[0, 0, 1]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498954815.0010953,"02/07/2017 08:20:15",2,1,0.7937005259840998,41250000.0,"[0.8816513976005095, 0.8816513976005095, 1.0]","[0.3303881554990483, 0.3303881554990483, 0.3392236890019034]",2,1,4.259186744689941,2182136,3047649.597969147,1.625688000739971,0.015282630920410156,14.997463703155518,2960,"[3047649.597969147, 0, 6546285.008102121]","[1, 0, 1]","[6546285.008102121]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498954830.0138416,"02/07/2017 08:20:30",3,1,0.6933612743506348,41250000.0,"[0.9122811372577663, 0.8816513976005095, 1.0]","[0.3312447913788411, 0.3278831266935664, 0.3408720819275925]",2,2,4.229151248931885,988984,1377391.272822243,0.7347238251085754,0.012266159057617188,14.997649192810059,0,"[3047649.597969147, 1377391.272822243, 6546285.008102121]","[1, 1, 1]","[3047649.597969147]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498954845.023757,"02/07/2017 08:20:45",4,2,0.6299605249474366,41250000.0,"[0.9122811372577663, 0.8878550266977718, 1.0]","[0.33054527644124, 0.32731735301182074, 0.34213737054693916]",-1,1,3.9909820556640625,2408024,3281159.0707056485,1.7502159789798741,0.012032032012939453,14.997733354568481,0,"[6328808.668674795, 1377391.272822243, 6546285.008102121]","[2, 1, 1]","[1377391.272822243]","['; gamma used= 0.6299605249474366', 'current gain: 1377391.272822243, prev block gain: [3047649.597969147]', ' ----- switch back']"
5,1498954860.0335224,"02/07/2017 08:21:00",4,2,0.6299605249474366,41250000.0,"[0.9265369554414913, 0.8878550266977718, 1.0]","[0.33162295847119866, 0.32591636191796114, 0.3424606796108402]",-1,1,0,3340536,3340536.0,1.7787743004023648,0,15.023990392684937,0,"[9669344.668674795, 1377391.272822243, 6546285.008102121]","[3, 1, 1]","[1377391.272822243]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498954875.0575128,"02/07/2017 08:21:15",5,2,0.5848035476425733,41250000.0,"[0.9412796259426219, 0.8878550266977718, 1.0]","[0.33307426861512895, 0.32523381321143263, 0.3416919181734384]",0,2,4.805510997772217,1810032,2663880.843577456,1.4214494050240092,0.018387317657470703,14.992476463317871,8688,"[9669344.668674795, 4041272.116399699, 6546285.008102121]","[3, 2, 1]","[3281159.0707056485, 3340536.0]","['; gamma used= 0.5848035476425733', 'flipped coin but will not select greedily...', 'choosing randomly']"
7,1498954890.0683765,"02/07/2017 08:21:30",6,2,0.5848035476425733,41250000.0,"[0.9412796259426219, 0.920790630386987, 1.0]","[0.3313310717352893, 0.3281119100996446, 0.3405570181650661]",-1,1,3.8008711338043213,2770056,3710398.087950219,1.9792138272449626,0.015943288803100586,14.997462272644043,5920,"[13379742.756625013, 4041272.116399699, 6546285.008102121]","[4, 2, 1]","[2663880.843577456]","['; gamma used= 0.5503212081491045', 'current gain: 2663880.843577456, prev block gain: [3281159.0707056485, 3340536.0]', ' ----- switch back']"
8,1498954905.081782,"02/07/2017 08:21:45",6,2,0.5503212081491045,41250000.0,"[0.9561493391579625, 0.920790630386987, 1.0]","[0.3328637700027366, 0.32699828009517634, 0.3401379499020871]",-1,1,0,3980552,3980552.0,2.1210985393152164,0,15.013171434402466,0,"[17360294.75662501, 4041272.116399699, 6546285.008102121]","[5, 2, 1]","[2663880.843577456]","['; gamma used= 0.5227579585747102', 'no selection ----- in the middle of a block']"
9,1498954920.0949535,"02/07/2017 08:22:00",7,2,0.5227579585747102,41250000.0,"[0.9723629946066159, 0.920790630386987, 1.0]","[0.3346494242372524, 0.326142271292217, 0.3392083044705306]",0,2,4.326440095901489,1439312,2023293.1227353306,1.0798367429860791,0.022084712982177734,14.989622354507446,8752,"[17360294.75662501, 6064565.23913503, 6546285.008102121]","[5, 3, 1]","[3710398.087950219, 3980552.0]","['; gamma used= 0.5227579585747102', 'flipped coin but will not select greedily...', 'choosing randomly']"
10,1498954935.1066606,"02/07/2017 08:22:15",8,2,0.5227579585747102,41250000.0,"[0.9723629946066159, 0.9441624043316401, 1.0]","[0.3333655397436162, 0.3285309186761566, 0.3381035415802272]",-1,1,4.353517770767212,1032424,1454718.697350664,0.7760063830427297,0.015452384948730469,14.996976613998413,0,"[18815013.453975677, 6064565.23913503, 6546285.008102121]","[6, 3, 1]","[2023293.1227353306]","['; gamma used= 0.5', 'current gain: 2023293.1227353306, prev block gain: [3710398.087950219, 3980552.0]', ' ----- switch back']"
11,1498954950.1190896,"02/07/2017 08:22:30",8,2,0.5,41250000.0,"[0.9778737248758593, 0.9441624043316401, 1.0]","[0.33401955990363286, 0.32802900836796967, 0.3379514317283976]",-1,1,0,4897136,4897136.0,2.609814155735628,0,15.011447429656982,0,"[23712149.453975677, 6064565.23913503, 6546285.008102121]","[7, 3, 1]","[2023293.1227353306]","['; gamma used= 0.4807498567691362', 'no selection ----- in the middle of a block']"
