"time slot","timestamp","date time","block index","block length","gamma","max gain","weight","probability","selection type","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","gain prev block","log"
1,1498954800.0000606,"02/07/2017 08:20:00",1,1,1.0,41250000.0,"[1, 1, 1]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",2,2,3.9470438957214355,2361688,3205088.5325685646,1.7094322837053912,0.0009248256683349609,14.99954605102539,0,"[0, 3205088.5325685646, 0]","[0, 1, 0]","[]","['exploring after a reset', 'prob current block:0.3333333333333333']"
2,1498954815.0005314,"02/07/2017 08:20:15",2,1,0.7937005259840998,41250000.0,"[0.9401932599195191, 1.0, 0.9401932599195191]","[0.33190550423976917, 0.3361889915204617, 0.33190550423976917]",2,1,3.90468430519104,529968,716510.4424975319,0.382192111663491,0.010096311569213867,14.99791169166565,0,"[716510.4424975319, 3205088.5325685646, 0]","[1, 1, 0]","[3205088.5325685646]","['; gamma used= 0.7937005259840998', 'exploring after a reset', 'prob current block:0.5']"
3,1498954830.0085394,"02/07/2017 08:20:30",3,1,0.6933612743506348,41250000.0,"[0.9477725528284966, 1.0, 0.9401932599195191]","[0.33175311458960455, 0.3372985257485235, 0.33094835966187197]",2,3,3.890244245529175,11048240,14917820.11166258,7.957505734730474,0.00922703742980957,14.997483491897583,1448,"[716510.4424975319, 3205088.5325685646, 14917820.11166258]","[1, 1, 1]","[716510.4424975319]","['; gamma used= 0.6933612743506348', 'exploring after a reset', 'prob current block:1.0']"
4,1498954845.01525,"02/07/2017 08:20:45",4,2,0.6299605249474366,41250000.0,"[0.9343432462922682, 0.9858306652834052, 1.0]","[0.32838522984320406, 0.33490962807159974, 0.3367051420851962]",1,3,0,10201216,10201216.0,5.439245982197806,0,15.003867864608765,0,"[716510.4424975319, 3205088.5325685646, 25119036.11166258]","[1, 1, 2]","[14917820.11166258]","['; gamma used= 0.6299605249474366', 'current gain: 14917820.11166258, prev block gain: [716510.4424975319]', 'flipped coin and will select greedily...', 'averageBytePerNet:[716510.4424975319, 3205088.5325685646, 14917820.11166258], numNetworkHighestAverageByte: 1', 'choosing greedily']"
5,1498954860.0191178,"02/07/2017 08:21:00",4,2,0.6299605249474366,41250000.0,"[0.8484646316906279, 0.8952196696965977, 1.0]","[0.32333103178124195, 0.33040638148532425, 0.3462625867334338]",1,3,0,4498936,4498936.0,2.3985303380314904,0,15.005642175674438,0,"[716510.4424975319, 3205088.5325685646, 29617972.11166258]","[1, 1, 3]","[14917820.11166258]","['; gamma used= 0.5848035476425733', 'no selection ----- in the middle of a block']"
6,1498954875.02476,"02/07/2017 08:21:15",5,2,0.5848035476425733,41250000.0,"[0.8131432470233358, 0.8579518837052433, 1.0]","[0.3213299360733234, 0.3282950144680514, 0.3503750494586252]",0,3,0,6995832,6995832.0,3.730186547607409,0,15.00371503829956,0,"[716510.4424975319, 3205088.5325685646, 36613804.11166258]","[1, 1, 4]","[10201216.0, 4498936.0]","['; gamma used= 0.5848035476425733', 'flipped coin but will not select greedily...', 'choosing randomly']"
7,1498954890.028475,"02/07/2017 08:21:30",5,2,0.5848035476425733,41250000.0,"[0.744054729872149, 0.7850562116951163, 1.0]","[0.3157341769833495, 0.3230242869216754, 0.3612415360949751]",0,3,0,7858008,7858008.0,4.189847759133621,0,15.003901720046997,0,"[716510.4424975319, 3205088.5325685646, 44471812.11166258]","[1, 1, 5]","[10201216.0, 4498936.0]","['; gamma used= 0.5503212081491045', 'no selection ----- in the middle of a block']"
8,1498954905.0323768,"02/07/2017 08:21:45",6,2,0.5503212081491045,41250000.0,"[0.6734265706760388, 0.7105360549493547, 1.0]","[0.3104665747908786, 0.3174664110613221, 0.3720670141477993]",1,3,0,9279976,9279976.0,4.947139892103579,0,15.006611824035645,0,"[716510.4424975319, 3205088.5325685646, 53751788.11166258]","[1, 1, 6]","[6995832.0, 7858008.0]","['; gamma used= 0.5503212081491045', 'flipped coin and will select greedily...', 'averageBytePerNet:[716510.4424975319, 3205088.5325685646, 8894362.422332516], numNetworkHighestAverageByte: 1', 'choosing greedily']"
9,1498954920.0389886,"02/07/2017 08:22:00",6,2,0.5503212081491045,41250000.0,"[0.6226446888319264, 0.6569558138962023, 1.0]","[0.30460541511861694, 0.3117885646878844, 0.3836060201934987]",1,3,0,5822408,5822408.0,3.1045173964086916,0,15.003705263137817,0,"[716510.4424975319, 3205088.5325685646, 59574196.11166258]","[1, 1, 7]","[6995832.0, 7858008.0]","['; gamma used= 0.5227579585747102', 'no selection ----- in the middle of a block']"
10,1498954935.0426939,"02/07/2017 08:22:15",7,2,0.5227579585747102,41250000.0,"[0.5927571329450806, 0.6254212903465906, 1.0]","[0.30178460485347747, 0.3088123123616051, 0.3894030827849175]",0,3,0,4616224,4616224.0,2.4609539062521604,0,15.006291627883911,0,"[716510.4424975319, 3205088.5325685646, 64190420.11166258]","[1, 1, 8]","[9279976.0, 5822408.0]","['; gamma used= 0.5227579585747102', 'flipped coin but will not select greedily...', 'choosing randomly']"
11,1498954950.0489855,"02/07/2017 08:22:30",7,2,0.5227579585747102,41250000.0,"[0.5650347989432828, 0.5961713042406791, 1.0]","[0.29738876626439925, 0.3045922683393575, 0.39801896539624326]",0,3,0,7540152,7540152.0,4.020172843858526,0,15.004632472991943,0,"[716510.4424975319, 3205088.5325685646, 71730572.11166258]","[1, 1, 9]","[9279976.0, 5822408.0]","['; gamma used= 0.5', 'no selection ----- in the middle of a block']"
12,1498954965.053618,"02/07/2017 08:22:45",8,2,0.5,41250000.0,"[0.5225138669582252, 0.5513072365293282, 1.0]","[0.29264519636710984, 0.2995873018174501, 0.4077675018154401]",0,3,0,5455648,5455648.0,2.908304395687266,0,15.007089376449585,0,"[716510.4424975319, 3205088.5325685646, 77186220.11166258]","[1, 1, 10]","[4616224.0, 7540152.0]","['; gamma used= 0.5', 'flipped coin but will not select greedily...', 'choosing randomly']"
13,1498954980.0607073,"02/07/2017 08:23:00",8,2,0.5,41250000.0,"[0.49604911532651375, 0.5233841324546944, 1.0]","[0.28779740868547177, 0.2948259705726354, 0.41737662074189286]",0,3,0,3608416,3608416.0,1.9236623754871105,0,15.006442070007324,0,"[716510.4424975319, 3205088.5325685646, 80794636.11166258]","[1, 1, 11]","[4616224.0, 7540152.0]","['; gamma used= 0.4807498567691362', 'no selection ----- in the middle of a block']"
14,1498954995.0671494,"02/07/2017 08:23:15",9,2,0.4807498567691362,41250000.0,"[0.47928583651546586, 0.5056971053710125, 1.0]","[0.2856259612928397, 0.2925348645618613, 0.42183917414529903]",0,3,0,4481560,4481560.0,2.3890705644217767,0,15.006873607635498,0,"[716510.4424975319, 3205088.5325685646, 85276196.11166258]","[1, 1, 12]","[5455648.0, 3608416.0]","['; gamma used= 0.4807498567691362', 'flipped coin but will not select greedily...', 'choosing randomly']"
15,1498955010.074023,"02/07/2017 08:23:30",9,2,0.4807498567691362,41250000.0,"[0.4605628870195306, 0.4859424190382429, 1.0]","[0.281505067772723, 0.2884916383894852, 0.4300032938377918]",0,3,0,5650096,5650096.0,3.012085949677991,0,15.00646686553955,0,"[716510.4424975319, 3205088.5325685646, 90926292.11166258]","[1, 1, 13]","[5455648.0, 3608416.0]","['; gamma used= 0.4641588833612779', 'no selection ----- in the middle of a block']"
16,1498955025.0804899,"02/07/2017 08:23:45",10,2,0.4641588833612779,41250000.0,"[0.4379968138349837, 0.4621328318992173, 1.0]","[0.2782357796120143, 0.2850421945846905, 0.43672202580329517]",1,3,0,5737072,5737072.0,3.0584581160210433,0,15.006442546844482,0,"[716510.4424975319, 3205088.5325685646, 96663364.11166258]","[1, 1, 14]","[4481560.0, 5650096.0]","['; gamma used= 0.4641588833612779', 'flipped coin and will select greedily...', 'averageBytePerNet:[716510.4424975319, 3205088.5325685646, 6994330.162435583], numNetworkHighestAverageByte: 1', 'choosing greedily']"
17,1498955040.0869324,"02/07/2017 08:24:00",10,2,0.4641588833612779,41250000.0,"[0.42011162737292085, 0.4432620739218028, 1.0]","[0.27396327006743787, 0.2808008571308329, 0.44523587280172927]",1,3,0,3960184,3960184.0,2.1111229128880615,0,15.006929159164429,0,"[716510.4424975319, 3205088.5325685646, 100623548.11166258]","[1, 1, 15]","[4481560.0, 5650096.0]","['; gamma used= 0.4496443130226092', 'no selection ----- in the middle of a block']"
18,1498955055.0938616,"02/07/2017 08:24:15",11,3,0.4496443130226092,41250000.0,"[0.4081937267858471, 0.43068743188188885, 1.0]","[0.2720490600168267, 0.27878116364540917, 0.449169776337764]",0,3,0,5990376,5990376.0,3.1936452661766146,0,15.005739212036133,0,"[716510.4424975319, 3205088.5325685646, 106613924.11166258]","[1, 1, 16]","[5737072.0, 3960184.0]","['; gamma used= 0.4496443130226092', 'flipped coin but will not select greedily...', 'choosing randomly']"
19,1498955070.0996008,"02/07/2017 08:24:30",11,3,0.4496443130226092,41250000.0,"[0.38942408724810307, 0.410883482630849, 1.0]","[0.26742451031046666, 0.2741378860076254, 0.458437603681908]",0,3,0,4280288,4280288.0,2.2819394387745118,0,15.005789995193481,0,"[716510.4424975319, 3205088.5325685646, 110894212.11166258]","[1, 1, 17]","[5737072.0, 3960184.0]","['; gamma used= 0.43679023236814946', 'no selection ----- in the middle of a block']"
20,1498955085.1053908,"02/07/2017 08:24:45",11,3,0.4496443130226092,41250000.0,"[0.37654367592710536, 0.39729329025551813, 1.0]","[0.2651528703424438, 0.2717410662630111, 0.4631060633945452]",0,3,0,7335961,7335961.0,3.910848911281258,0,15.006380796432495,0,"[716510.4424975319, 3205088.5325685646, 118230173.11166258]","[1, 1, 18]","[5737072.0, 3960184.0]","['; gamma used= 0.43679023236814946', 'no selection ----- in the middle of a block']"
21,1498955100.1117716,"02/07/2017 08:25:00",12,1,0.43679023236814946,41250000.0,"[0.3554509905667982, 0.3750382826618091, 1.0]","[0.2612827948245118, 0.2676577284343492, 0.471059476741139]",2,2,4.418019533157349,1242384,1761262.3687688385,0.939567360215849,0.012703895568847656,14.996369123458862,14800,"[0, 1761262.3687688385, 0]","[0, 1, 0]","[5990376.0, 4280288.0, 7335961.0]","['; gamma used= 0.43679023236814946', 'ALGORITHM RESET DUE TO NETWORK QUALITY DROP', 'exploring after a reset', 'prob current block:0.3333333333333333']"
