"time slot","timestamp","date time","max gain","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","log"
1,1498650540.000106,"28/06/2017 19:49:00",41250000.0,2,4.563466548919678,902104,1296564.8728637202,0.6915109268538006,0.0008656978607177734,14.99979043006897,0,"[0, 1296564.8728637202, 0]","[0, 1, 0]","[]"
2,1498650555.0007622,"28/06/2017 19:49:15",41250000.0,3,4.361481189727783,4144176,5843195.365534784,3.1164080120970588,0.007021665573120117,14.999821186065674,0,"[0, 1296564.8728637202, 5843195.365534784]","[0, 1, 1]","[]"
3,1498650570.007605,"28/06/2017 19:49:30",41250000.0,1,4.330941915512085,548792,771569.5719477938,0.411508768842868,0.006595134735107422,14.999817848205566,0,"[771569.5719477938, 1296564.8728637202, 5843195.365534784]","[1, 1, 1]","[]"
4,1498650585.014018,"28/06/2017 19:49:45",41250000.0,3,5.663743734359741,2198064,3531688.155247703,1.8837351657097359,0.009536027908325195,14.998661041259766,0,"[771569.5719477938, 1296564.8728637202, 9374883.520782487]","[1, 1, 2]","['averageBytePerNet:[771569.5719477938, 1296564.8728637202, 5843195.365534784], numNetworkHighestAverageByte: 1']"
5,1498650600.0222151,"28/06/2017 19:50:00",41250000.0,3,0,3725704,3725704.0,1.986075274254928,0,15.007302284240723,0,"[771569.5719477938, 1296564.8728637202, 13100587.520782487]","[1, 1, 3]","['averageBytePerNet:[771569.5719477938, 1296564.8728637202, 4687441.760391244], numNetworkHighestAverageByte: 1']"
6,1498650615.0295174,"28/06/2017 19:50:15",41250000.0,3,0,1915704,1915704.0,1.0212253316819486,0,15.00710129737854,0,"[771569.5719477938, 1296564.8728637202, 15016291.520782487]","[1, 1, 4]","['averageBytePerNet:[771569.5719477938, 1296564.8728637202, 4366862.506927496], numNetworkHighestAverageByte: 1']"
7,1498650630.0366187,"28/06/2017 19:50:30",41250000.0,3,0,2659976,2659976.0,1.4169466271639897,0,15.018073081970215,0,"[771569.5719477938, 1296564.8728637202, 17676267.520782486]","[1, 1, 5]","['averageBytePerNet:[771569.5719477938, 1296564.8728637202, 3754072.880195622], numNetworkHighestAverageByte: 1']"
8,1498650645.0546918,"28/06/2017 19:50:45",41250000.0,3,0,3194288,3194288.0,1.7029282636710323,0,15.00609540939331,0,"[771569.5719477938, 1296564.8728637202, 20870555.520782486]","[1, 1, 6]","['averageBytePerNet:[771569.5719477938, 1296564.8728637202, 3535253.5041564973], numNetworkHighestAverageByte: 1']"
9,1498650660.0607872,"28/06/2017 19:51:00",41250000.0,3,0,3711112,3711112.0,1.9785358008424219,0,15.005488395690918,0,"[771569.5719477938, 1296564.8728637202, 24581667.520782486]","[1, 1, 7]","['averageBytePerNet:[771569.5719477938, 1296564.8728637202, 3478425.9201304144], numNetworkHighestAverageByte: 1']"
10,1498650675.0662756,"28/06/2017 19:51:15",41250000.0,3,0,3286008,3286008.0,1.7518589326491443,0,15.005810976028442,0,"[771569.5719477938, 1296564.8728637202, 27867675.520782486]","[1, 1, 8]","['averageBytePerNet:[771569.5719477938, 1296564.8728637202, 3511666.7886832124], numNetworkHighestAverageByte: 1']"
