"time slot","timestamp","date time","max gain","network selected","delay","#bytes","#bytes w/o delay","bit rate (Mbps)","selection duration","connect and download duration","#bytes downloaded during selection by previous network","#bytes per network","#time network selected","log"
1,1498532100.0001354,"27/06/2017 10:55:00",41250000.0,3,4.341017961502075,9552976,13443661.342888778,7.170088449101974,0.001216888427734375,14.99971604347229,0,"[0, 0, 13443661.342888778]","[0, 0, 1]","[]"
2,1498532115.0010684,"27/06/2017 10:55:15",41250000.0,2,4.235676050186157,873144,1216736.7307592155,0.6489499700886987,0.011748075485229492,14.999451875686646,8880,"[0, 1216736.7307592155, 13443661.342888778]","[0, 1, 1]","[]"
3,1498532130.0122683,"27/06/2017 10:55:30",41250000.0,1,3.9973902702331543,2103944,2868385.356509688,1.5298808569223852,0.01064920425415039,14.999261379241943,0,"[2868385.356509688, 1216736.7307592155, 13443661.342888778]","[1, 1, 1]","[]"
4,1498532145.022179,"27/06/2017 10:55:45",41250000.0,3,4.341351270675659,3237728,4556567.874929431,2.430284568471098,0.010963201522827148,14.999289989471436,0,"[2868385.356509688, 1216736.7307592155, 18000229.217818208]","[1, 1, 2]","['averageBytePerNet:[2868385.356509688, 1216736.7307592155, 13443661.342888778], numNetworkHighestAverageByte: 1']"
5,1498532160.032432,"27/06/2017 10:56:00",41250000.0,3,0,6912752,6912752.0,3.6842005293457714,0,15.010587930679321,0,"[2868385.356509688, 1216736.7307592155, 24912981.217818208]","[1, 1, 3]","['averageBytePerNet:[2868385.356509688, 1216736.7307592155, 9000114.608909104], numNetworkHighestAverageByte: 1']"
6,1498532175.04302,"27/06/2017 10:56:15",41250000.0,3,0,3129128,3129128.0,1.667791954777211,0,15.009680271148682,0,"[2868385.356509688, 1216736.7307592155, 28042109.217818208]","[1, 1, 4]","['averageBytePerNet:[2868385.356509688, 1216736.7307592155, 8304327.072606069], numNetworkHighestAverageByte: 1']"
7,1498532190.0527003,"27/06/2017 10:56:30",41250000.0,3,0,3237728,3237728.0,1.7241417323903063,0,15.023024797439575,0,"[2868385.356509688, 1216736.7307592155, 31279837.217818208]","[1, 1, 5]","['averageBytePerNet:[2868385.356509688, 1216736.7307592155, 7010527.304454552], numNetworkHighestAverageByte: 1']"
8,1498532205.075725,"27/06/2017 10:56:45",41250000.0,3,0,2985776,2985776.0,1.5915088390905994,0,15.008529901504517,0,"[2868385.356509688, 1216736.7307592155, 34265613.21781821]","[1, 1, 6]","['averageBytePerNet:[2868385.356509688, 1216736.7307592155, 6255967.443563642], numNetworkHighestAverageByte: 1']"
9,1498532220.084255,"27/06/2017 10:57:00",41250000.0,3,0,3098720,3098720.0,1.6516868193492003,0,15.008753299713135,0,"[2868385.356509688, 1216736.7307592155, 37364333.21781821]","[1, 1, 7]","['averageBytePerNet:[2868385.356509688, 1216736.7307592155, 5710935.536303035], numNetworkHighestAverageByte: 1']"
10,1498532235.0930083,"27/06/2017 10:57:15",41250000.0,3,0,2034440,2034440.0,1.08436389547977,0,15.009278774261475,0,"[2868385.356509688, 1216736.7307592155, 39398773.21781821]","[1, 1, 8]","['averageBytePerNet:[2868385.356509688, 1216736.7307592155, 5337761.888259744], numNetworkHighestAverageByte: 1']"
11,1498532250.102287,"27/06/2017 10:57:30",41250000.0,3,0,2418160,2418160.0,1.2888730600403056,0,15.009453296661377,0,"[2868385.356509688, 1216736.7307592155, 41816933.21781821]","[1, 1, 9]","['averageBytePerNet:[2868385.356509688, 1216736.7307592155, 4924846.652227276], numNetworkHighestAverageByte: 1']"
12,1498532265.1117404,"27/06/2017 10:57:45",41250000.0,3,0,2205304,2205304.0,1.17537453441153,0,15.010051250457764,0,"[2868385.356509688, 1216736.7307592155, 44022237.21781821]","[1, 1, 10]","['averageBytePerNet:[2868385.356509688, 1216736.7307592155, 4646325.913090912], numNetworkHighestAverageByte: 1']"
13,1498532280.1217916,"27/06/2017 10:58:00",41250000.0,3,0,2749752,2749752.0,1.4655638342493376,0,15.009933710098267,0,"[2868385.356509688, 1216736.7307592155, 46771989.21781821]","[1, 1, 11]","['averageBytePerNet:[2868385.356509688, 1216736.7307592155, 4402223.721781821], numNetworkHighestAverageByte: 1']"
14,1498532295.1317253,"27/06/2017 10:58:15",41250000.0,3,0,2884416,2884416.0,1.537403843010202,0,15.009282112121582,0,"[2868385.356509688, 1216736.7307592155, 49656405.21781821]","[1, 1, 12]","['averageBytePerNet:[2868385.356509688, 1216736.7307592155, 4251999.019801655], numNetworkHighestAverageByte: 1']"
15,1498532310.1410074,"27/06/2017 10:58:30",41250000.0,3,0,2661520,2661520.0,1.4186418136418233,0,15.00883436203003,0,"[2868385.356509688, 1216736.7307592155, 52317925.21781821]","[1, 1, 13]","['averageBytePerNet:[2868385.356509688, 1216736.7307592155, 4138033.7681515175], numNetworkHighestAverageByte: 1']"
16,1498532325.1498418,"27/06/2017 10:58:45",41250000.0,3,0,3556192,3556192.0,1.8953753142443759,0,15.009974956512451,0,"[2868385.356509688, 1216736.7307592155, 55874117.21781821]","[1, 1, 14]","['averageBytePerNet:[2868385.356509688, 1216736.7307592155, 4024455.785986016], numNetworkHighestAverageByte: 1']"
17,1498532340.1598167,"27/06/2017 10:59:00",41250000.0,3,0,3711224,3711224.0,1.9781674900733104,0,15.008735179901123,0,"[2868385.356509688, 1216736.7307592155, 59585341.21781821]","[1, 1, 15]","['averageBytePerNet:[2868385.356509688, 1216736.7307592155, 3991008.372701301], numNetworkHighestAverageByte: 1']"
18,1498532355.168552,"27/06/2017 10:59:15",41250000.0,3,0,2767128,2767128.0,1.4749440798241964,0,15.008720874786377,0,"[2868385.356509688, 1216736.7307592155, 62352469.21781821]","[1, 1, 16]","['averageBytePerNet:[2868385.356509688, 1216736.7307592155, 3972356.0811878806], numNetworkHighestAverageByte: 1']"
19,1498532370.1772728,"27/06/2017 10:59:30",41250000.0,3,0,2814912,2814912.0,1.5002619272401476,0,15.010242938995361,0,"[2868385.356509688, 1216736.7307592155, 65167381.21781821]","[1, 1, 17]","['averageBytePerNet:[2868385.356509688, 1216736.7307592155, 3897029.326113638], numNetworkHighestAverageByte: 1']"
20,1498532385.1875157,"27/06/2017 10:59:45",41250000.0,3,0,3608416,3608416.0,1.9232566500223383,0,15.009607791900635,0,"[2868385.356509688, 1216736.7307592155, 68775797.2178182]","[1, 1, 18]","['averageBytePerNet:[2868385.356509688, 1216736.7307592155, 3833375.365754012], numNetworkHighestAverageByte: 1']"
21,1498532400.1971235,"27/06/2017 11:00:00",41250000.0,3,0,3314472,3314472.0,1.766565680805999,0,15.009787797927856,0,"[2868385.356509688, 1216736.7307592155, 72090269.2178182]","[1, 1, 19]","['averageBytePerNet:[2868385.356509688, 1216736.7307592155, 3820877.6232121224], numNetworkHighestAverageByte: 1']"
22,1498532415.2069113,"27/06/2017 11:00:15",41250000.0,3,0,2717960,2717960.0,1.4486659650357232,0,15.009450435638428,0,"[2868385.356509688, 1216736.7307592155, 74808229.2178182]","[1, 1, 20]","['averageBytePerNet:[2868385.356509688, 1216736.7307592155, 3794224.695674642], numNetworkHighestAverageByte: 1']"
23,1498532430.2163618,"27/06/2017 11:00:30",41250000.0,3,0,3087072,3087072.0,1.6453933593409553,0,15.00952696800232,0,"[2868385.356509688, 1216736.7307592155, 77895301.2178182]","[1, 1, 21]","['averageBytePerNet:[2868385.356509688, 1216736.7307592155, 3740411.46089091], numNetworkHighestAverageByte: 1']"
24,1498532445.2258887,"27/06/2017 11:00:45",41250000.0,3,0,3324608,3324608.0,1.7720106650190748,0,15.009426593780518,0,"[2868385.356509688, 1216736.7307592155, 81219909.2178182]","[1, 1, 22]","['averageBytePerNet:[2868385.356509688, 1216736.7307592155, 3709300.057991343], numNetworkHighestAverageByte: 1']"
25,1498532460.2353153,"27/06/2017 11:01:00",41250000.0,3,0,3339088,3339088.0,1.7797537554723346,0,15.0092134475708,0,"[2868385.356509688, 1216736.7307592155, 84558997.2178182]","[1, 1, 23]","['averageBytePerNet:[2868385.356509688, 1216736.7307592155, 3691814.055355373], numNetworkHighestAverageByte: 1']"
26,1498532475.2445288,"27/06/2017 11:01:15",41250000.0,3,0,3165328,3165328.0,1.6870802743075406,0,15.009732723236084,0,"[2868385.356509688, 1216736.7307592155, 87724325.2178182]","[1, 1, 24]","['averageBytePerNet:[2868385.356509688, 1216736.7307592155, 3676478.1399051393], numNetworkHighestAverageByte: 1']"
27,1498532490.2542615,"27/06/2017 11:01:30",41250000.0,3,0,2951024,2951024.0,1.5728030084105467,0,15.010266304016113,0,"[2868385.356509688, 1216736.7307592155, 90675349.2178182]","[1, 1, 25]","['averageBytePerNet:[2868385.356509688, 1216736.7307592155, 3655180.2174090915], numNetworkHighestAverageByte: 1']"
28,1498532505.2645278,"27/06/2017 11:01:45",41250000.0,3,0,2389296,2389296.0,1.2735346647153367,0,15.008910655975342,0,"[2868385.356509688, 1216736.7307592155, 93064645.2178182]","[1, 1, 26]","['averageBytePerNet:[2868385.356509688, 1216736.7307592155, 3627013.968712728], numNetworkHighestAverageByte: 1']"
29,1498532520.2734385,"27/06/2017 11:02:00",41250000.0,3,0,3544608,3544608.0,1.8890978543968144,0,15.010796785354614,0,"[2868385.356509688, 1216736.7307592155, 96609253.2178182]","[1, 1, 27]","['averageBytePerNet:[2868385.356509688, 1216736.7307592155, 3579409.4314545463], numNetworkHighestAverageByte: 1']"
